DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,131,51,3,2484309195,215,43,2,-2,709401014,AQI
2025-03-19 17:03:11-07:00,22.39,331.331,9.738000000000001,12.6105,15.216,424.0,21.4,27.2,0.12,0.93,0.94,29.0,1.0,3.0,,,,,,,3.7872000000000003
2025-03-19 17:04:11-07:00,22.39,326.315,9.792000000000002,13.114500000000001,14.843999999999998,424.0,21.4,27.2,0.11,0.66,0.66,29.0,1.0,2.0,,,,,,,3.4968
2025-03-19 17:05:11-07:00,22.39,324.797,9.629999999999999,12.5265,15.192,424.0,21.4,27.2,0.03,0.62,0.89,29.0,2.0,2.0,,,,,,,3.5344
2025-03-19 17:06:11-07:00,22.39,333.41,8.046,11.3085,17.016,424.0,21.4,27.3,0.01,0.58,0.87,30.0,2.0,3.0,,,,,,,3.8672
2025-03-19 17:07:08-07:00,22.39,337.54600000000005,9.018,12.957,14.831999999999999,424.0,21.4,27.3,0.0,0.32,0.51,30.0,2.0,2.0,,,,,,,3.2224000000000004
2025-03-19 17:08:08-07:00,22.39,338.668,10.332,12.789,14.027999999999999,424.62,21.4,27.3,0.05,0.45,0.51,28.0,1.0,3.0,,,,,,,3.1656
2025-03-19 17:09:08-07:00,22.39,330.231,10.215,12.831000000000001,14.136,426.24,21.4,27.4,0.02,0.34,0.36,29.0,1.0,3.0,,,,,,,3.0991999999999997
2025-03-19 17:10:08-07:00,22.39,320.639,9.738000000000001,12.495000000000001,15.084,427.92,21.4,27.4,0.01,0.4,0.68,28.0,1.0,3.0,,,,,,,3.3368
2025-03-19 17:11:08-07:00,22.39,323.829,9.387,12.999,14.376,429.24,21.4,27.4,0.0,0.23,0.32,28.0,2.0,3.0,,,,,,,3.0592
2025-03-19 17:12:14-07:00,22.39,329.153,9.297,13.440000000000001,14.915999999999999,429.75,21.4,27.4,0.0,0.42,0.45,28.0,2.0,4.0,,,,,,,3.3192
2025-03-19 17:13:09-07:00,22.39,332.398,9.819,12.39,15.719999999999999,429.91,21.4,27.3,0.0,0.33,0.34,28.0,1.0,3.0,,,,,,,3.4080000000000004
2025-03-19 17:14:09-07:00,22.39,303.688,10.161,11.3505,16.932,429.97,21.4,27.3,0.0,0.14,0.14,29.0,2.0,3.0,,,,,,,3.4984
2025-03-19 17:15:10-07:00,22.39,335.85200000000003,10.125,12.516,14.52,429.91,21.4,27.3,0.0,0.16,0.16,28.0,2.0,3.0,,,,,,,3.032
2025-03-19 17:16:10-07:00,22.41,336.105,8.595,13.062,14.508,429.81,21.4,27.4,0.0,0.21,0.4,30.0,2.0,2.0,,,,,,,3.0696000000000003
2025-03-19 17:17:10-07:00,22.42,339.95500000000004,8.073,13.083000000000002,15.611999999999998,429.79,21.4,27.3,0.04,0.31,0.56,30.0,1.0,3.0,,,,,,,3.3704
2025-03-19 17:18:11-07:00,22.45,329.29600000000005,9.927,12.116999999999999,16.164,429.9,21.4,27.3,0.05,0.41,0.5,28.0,1.0,3.0,,,,,,,3.5608000000000004
2025-03-19 17:19:11-07:00,22.46,338.03000000000003,9.531,12.285,16.32,429.24,21.4,27.3,0.02,0.2,0.23,30.0,1.0,3.0,,,,,,,3.4240000000000004
2025-03-19 17:20:11-07:00,22.46,327.668,11.007000000000001,12.600000000000001,15.0,428.95,21.4,27.3,0.01,0.07,0.08,27.0,2.0,3.0,,,,,,,3.056
2025-03-19 17:21:11-07:00,22.47,332.299,10.053,11.927999999999999,15.743999999999998,428.38,21.4,27.3,0.0,0.16,0.28,28.0,1.0,2.0,,,,,,,3.2767999999999997
2025-03-19 17:22:11-07:00,22.47,327.99800000000005,10.782,12.159,15.696,428.13,21.4,27.3,0.0,0.57,0.61,28.0,2.0,2.0,,,,,,,3.5952
2025-03-19 17:23:12-07:00,22.47,321.904,9.783,12.621,14.927999999999999,428.05,21.5,27.3,0.0,0.67,0.68,29.0,2.0,3.0,,,,,,,3.5216
2025-03-19 17:24:12-07:00,22.47,333.245,10.520999999999999,12.5475,16.139999999999997,428.02,21.5,27.3,0.0,0.47,0.64,27.0,2.0,3.0,,,,,,,3.6039999999999996
2025-03-19 17:25:12-07:00,22.48,335.00500000000005,9.801,12.81,15.288,428.01,21.4,27.3,0.0,0.39,0.45,28.0,2.0,3.0,,,,,,,3.3696
2025-03-19 17:26:12-07:00,22.48,328.97700000000003,10.197000000000001,13.062,14.508,428.0,21.5,27.3,0.0,0.14,0.61,27.0,1.0,2.0,,,,,,,3.0136000000000003
2025-03-19 17:27:12-07:00,22.48,323.598,10.071,12.705,15.911999999999999,428.0,21.5,27.3,0.0,0.44,0.65,28.0,1.0,3.0,,,,,,,3.5343999999999998
2025-03-19 17:28:12-07:00,22.48,326.315,10.53,12.0645,16.584,428.0,21.4,27.3,0.03,0.33,0.4,28.0,2.0,3.0,,,,,,,3.5808
2025-03-19 17:29:12-07:00,22.48,326.56800000000004,10.584,12.159,15.743999999999998,428.0,21.5,27.3,0.12,0.22,0.24,27.0,1.0,3.0,,,,,,,3.3247999999999998
2025-03-19 17:30:12-07:00,22.49,325.56700000000006,10.520999999999999,13.1565,13.703999999999999,428.54,21.4,27.3,0.05,0.11,0.21,29.0,1.0,2.0,,,,,,,2.8288
2025-03-19 17:31:13-07:00,22.49,329.571,11.619,12.81,14.508,428.84,21.5,27.3,0.02,0.24,0.27,26.0,2.0,2.0,,,,,,,3.0936000000000003
2025-03-19 17:32:13-07:00,22.49,331.056,11.817,11.907,16.788,428.94,21.5,27.3,0.01,0.33,0.58,26.0,2.0,3.0,,,,,,,3.6216
2025-03-19 17:33:13-07:00,22.49,321.75,9.684,12.474000000000002,15.576,429.6,21.5,27.3,0.0,0.36,0.44,29.0,2.0,3.0,,,,,,,3.4032
2025-03-19 17:34:13-07:00,22.49,325.545,10.71,12.873000000000001,14.352,429.86,21.5,27.3,0.0,0.14,0.17,29.0,2.0,2.0,,,,,,,2.9824
2025-03-19 17:35:13-07:00,22.49,328.702,10.926,12.831000000000001,14.819999999999999,429.95,21.5,27.3,0.0,0.11,0.14,28.0,2.0,2.0,,,,,,,3.052
2025-03-19 17:36:13-07:00,22.49,326.689,11.529,12.432,16.224,429.98,21.5,27.3,0.0,0.04,0.06,28.0,2.0,3.0,,,,,,,3.2768
2025-03-19 17:37:13-07:00,22.49,328.79,11.142000000000001,12.096,16.356,429.99,21.5,27.3,0.0,0.01,0.02,28.0,1.0,3.0,,,,,,,3.2792000000000003
2025-03-19 17:38:14-07:00,22.49,327.39300000000003,9.351,12.348,15.839999999999998,430.0,21.5,27.2,0.0,0.17,0.17,29.0,2.0,2.0,,,,,,,3.304
2025-03-19 17:39:14-07:00,22.49,330.33000000000004,9.891,12.978,15.696,430.04,21.5,27.3,0.0,0.1,0.1,29.0,2.0,3.0,,,,,,,3.2192000000000003
2025-03-19 17:40:14-07:00,22.49,316.536,9.855,13.261500000000002,14.76,430.02,21.5,27.3,0.0,0.06,0.06,28.0,2.0,3.0,,,,,,,3.0
2025-03-19 17:41:14-07:00,22.49,330.27500000000003,10.395000000000001,11.991,15.576,430.01,21.5,27.3,0.19,0.35,0.35,27.0,1.0,2.0,,,,,,,3.3952
2025-03-19 17:42:14-07:00,22.49,330.869,9.864,12.169500000000001,15.552,430.0,21.5,27.3,0.07,0.26,0.26,28.0,1.0,2.0,,,,,,,3.3184000000000005
2025-03-19 17:43:14-07:00,22.49,329.802,10.8,11.371500000000001,16.572,430.27,21.5,27.3,0.02,0.3,0.3,29.0,2.0,2.0,,,,,,,3.5544000000000002
2025-03-19 17:44:14-07:00,22.49,329.65900000000005,9.378,12.725999999999999,15.623999999999999,430.55,21.5,27.3,0.01,0.24,0.24,29.0,1.0,3.0,,,,,,,3.3168
2025-03-19 17:45:14-07:00,22.49,327.063,10.647,13.261500000000002,14.424,430.84,21.5,27.3,0.0,0.43,0.43,28.0,1.0,3.0,,,,,,,3.2288
2025-03-19 17:46:15-07:00,22.49,320.44100000000003,10.854000000000001,12.3375,16.535999999999998,430.94,21.5,27.4,0.0,0.25,0.25,28.0,1.0,3.0,,,,,,,3.5072
2025-03-19 17:47:15-07:00,22.49,320.54,10.323,12.5265,15.419999999999998,430.98,21.5,27.4,0.0,0.09,0.09,28.0,1.0,3.0,,,,,,,3.1559999999999997
2025-03-19 17:48:15-07:00,22.49,319.4510000000001,10.701,12.1065,16.104,430.99,21.5,27.4,0.0,0.14,0.14,28.0,1.0,3.0,,,,,,,3.3328
2025-03-19 17:49:15-07:00,22.49,326.139,9.54,11.980500000000001,17.076,431.14,21.5,27.3,0.0,0.13,0.13,29.0,1.0,3.0,,,,,,,3.5192000000000005
2025-03-19 17:50:16-07:00,22.49,327.39300000000003,10.089,12.2535,16.296,431.7,21.5,27.4,-1.0,-1.0,-1.0,30.0,1.0,3.0,,,,,,,2.4592
2025-03-19 17:51:16-07:00,22.51,335.236,10.179,12.453,16.224,431.89,21.5,27.4,-1.0,-1.0,-1.0,29.0,1.0,3.0,,,,,,,2.4448
2025-03-19 17:52:16-07:00,22.53,328.33900000000006,10.008,12.589500000000001,15.468,431.96,21.5,27.4,-1.0,-1.0,-1.0,29.0,1.0,3.0,,,,,,,2.2936000000000005
2025-03-19 17:53:16-07:00,22.55,330.33000000000004,9.657,12.652500000000002,16.188,431.99,21.5,27.4,-1.0,-1.0,-1.0,29.0,1.0,3.0,,,,,,,2.4375999999999998
2025-03-19 17:54:16-07:00,22.56,328.108,10.188,11.97,17.148,432.61,21.5,27.4,0.0,0.15,0.15,29.0,1.0,3.0,,,,,,,3.5496000000000003
2025-03-19 17:55:16-07:00,22.56,323.91700000000003,9.621,11.655,17.064,433.26,21.5,27.5,0.0,0.05,0.05,28.0,1.0,3.0,,,,,,,3.4528000000000003
2025-03-19 17:56:16-07:00,22.57,322.795,11.268,11.5815,16.488,433.32,21.5,27.5,0.0,0.14,0.14,27.0,1.0,3.0,,,,,,,3.4096
2025-03-19 17:57:17-07:00,22.57,325.72100000000006,10.926,12.211500000000001,15.54,433.76,21.5,27.5,0.0,0.59,0.67,28.0,2.0,3.0,,,,,,,3.58
2025-03-19 17:58:17-07:00,22.57,332.92600000000004,10.746,12.411000000000001,15.876,433.92,21.5,27.5,0.0,0.3,0.35,28.0,1.0,2.0,,,,,,,3.4152000000000005
2025-03-19 17:59:12-07:00,22.58,334.059,9.531,12.936000000000002,14.676,434.42,21.5,27.6,0.0,0.11,0.13,29.0,1.0,3.0,,,,,,,3.0232
2025-03-19 18:00:12-07:00,22.58,331.1,11.439000000000002,12.558000000000002,15.899999999999999,435.25,21.5,27.5,0.0,0.04,0.04,27.0,1.0,3.0,,,,,,,3.2119999999999997
2025-03-19 18:01:12-07:00,22.58,323.84,11.214,12.568500000000002,15.276,435.74,21.5,27.5,0.0,0.01,0.18,29.0,1.0,3.0,,,,,,,3.0632
2025-03-19 18:02:12-07:00,22.58,326.447,9.702,12.116999999999999,16.392,435.91,21.5,27.5,0.0,0.0,0.06,30.0,2.0,3.0,,,,,,,3.2784
2025-03-19 18:03:12-07:00,22.58,321.33200000000005,10.71,12.232500000000002,16.823999999999998,436.31,21.5,27.5,0.0,0.2,0.21,29.0,1.0,3.0,,,,,,,3.5248
2025-03-19 18:04:14-07:00,22.58,325.58900000000006,11.385,12.316500000000001,15.54,436.41,21.5,27.5,0.0,0.06,0.25,28.0,2.0,3.0,,,,,,,3.156
2025-03-19 18:05:14-07:00,22.59,329.65900000000005,10.458,11.9595,16.116,436.79,21.5,27.5,0.0,0.28,0.33,29.0,1.0,3.0,,,,,,,3.4472000000000005
2025-03-19 18:06:14-07:00,22.58,314.237,8.360999999999999,12.0015,17.184,436.93,21.5,27.5,0.0,0.15,0.17,30.0,2.0,3.0,,,,,,,3.5568000000000004
2025-03-19 18:07:14-07:00,22.59,333.82800000000003,9.369,12.6105,14.892,436.97,21.5,27.5,0.0,0.05,0.05,30.0,2.0,3.0,,,,,,,3.0184
2025-03-19 18:08:14-07:00,22.59,329.274,9.792000000000002,12.306000000000001,14.712,436.99,21.5,27.5,0.0,0.22,0.22,29.0,2.0,3.0,,,,,,,3.1184000000000003
2025-03-19 18:09:14-07:00,22.59,338.47,9.99,12.0855,16.74,437.0,21.5,27.5,0.0,0.19,0.19,29.0,1.0,3.0,,,,,,,3.5
2025-03-19 18:10:14-07:00,22.59,334.76300000000003,11.313,12.7155,14.016,437.07,21.5,27.5,0.0,0.18,0.32,28.0,2.0,2.0,,,,,,,2.9472000000000005
2025-03-19 18:11:15-07:00,22.59,332.057,11.916,13.188,13.668000000000001,437.18,21.6,27.5,0.0,0.06,0.11,28.0,2.0,3.0,,,,,,,2.7816000000000005
2025-03-19 18:12:15-07:00,22.59,321.211,8.892000000000001,12.4425,15.984,437.13,21.5,27.5,0.0,0.02,0.04,30.0,2.0,3.0,,,,,,,3.2128
2025-03-19 18:13:15-07:00,22.59,324.47800000000007,11.808,12.3795,15.011999999999999,437.05,21.6,27.5,0.0,0.07,0.08,27.0,2.0,3.0,,,,,,,3.0584
2025-03-19 18:14:15-07:00,22.59,322.564,9.18,12.306000000000001,15.252,437.02,21.6,27.5,0.0,0.3,0.3,30.0,2.0,3.0,,,,,,,3.2904
2025-03-19 18:15:15-07:00,22.59,325.17100000000005,10.845,12.999,14.568,437.01,21.6,27.5,0.0,0.17,0.17,27.0,2.0,2.0,,,,,,,3.0496000000000003
2025-03-19 18:16:15-07:00,22.59,328.966,10.089,12.505500000000001,15.636,437.0,21.6,27.5,0.04,0.41,0.54,28.0,2.0,3.0,,,,,,,3.4552
2025-03-19 18:17:15-07:00,22.59,331.35300000000007,9.378,12.9045,15.995999999999999,437.0,21.6,27.5,0.02,0.33,0.38,29.0,2.0,3.0,,,,,,,3.4631999999999996
2025-03-19 18:18:15-07:00,22.59,326.084,11.403,13.041,14.447999999999999,437.0,21.6,27.5,0.01,0.14,0.15,28.0,1.0,3.0,,,,,,,3.0016
2025-03-19 18:19:16-07:00,22.59,318.362,12.087,12.39,15.768,437.0,21.6,27.5,0.0,0.08,0.09,28.0,2.0,3.0,,,,,,,3.2176000000000005
2025-03-19 18:20:16-07:00,22.59,321.93700000000007,10.539000000000001,12.568500000000002,15.78,437.34,21.6,27.5,0.0,0.11,0.27,28.0,1.0,3.0,,,,,,,3.244
2025-03-19 18:21:16-07:00,22.59,326.77700000000004,11.007000000000001,12.725999999999999,16.356,437.78,21.6,27.5,0.0,0.18,0.23,28.0,1.0,3.0,,,,,,,3.4152000000000005
2025-03-19 18:22:16-07:00,22.59,325.952,10.232999999999999,12.936000000000002,16.02,438.57,21.6,27.5,0.0,0.21,0.23,29.0,1.0,4.0,,,,,,,3.3720000000000003
2025-03-19 18:23:16-07:00,22.59,326.711,10.386,13.2195,16.715999999999998,438.85,21.6,27.5,0.0,0.16,0.4,29.0,1.0,4.0,,,,,,,3.4711999999999996
2025-03-19 18:24:16-07:00,22.59,320.51800000000003,11.439000000000002,12.915000000000001,16.284,438.95,21.6,27.6,0.0,0.09,0.28,29.0,2.0,3.0,,,,,,,3.3288
2025-03-19 18:25:17-07:00,22.59,330.231,11.088000000000001,12.2955,15.935999999999998,438.98,21.6,27.6,0.0,0.03,0.35,28.0,2.0,3.0,,,,,,,3.2112
2025-03-19 18:26:18-07:00,22.59,330.77000000000004,9.702,12.232500000000002,15.66,438.99,21.6,27.5,0.0,0.01,0.12,28.0,1.0,3.0,,,,,,,3.14
2025-03-19 18:27:18-07:00,22.59,339.515,10.881,12.1905,15.131999999999998,439.0,21.6,27.6,0.0,0.18,0.21,28.0,2.0,2.0,,,,,,,3.1704
2025-03-19 18:28:18-07:00,22.6,327.91,10.386,11.949000000000002,15.864,439.11,21.6,27.5,0.0,0.06,0.07,29.0,1.0,3.0,,,,,,,3.2208000000000006
2025-03-19 18:29:18-07:00,22.61,321.67300000000006,9.216000000000001,11.9595,16.043999999999997,439.52,21.6,27.6,0.0,0.02,0.13,30.0,2.0,3.0,,,,,,,3.2247999999999997
2025-03-19 18:30:19-07:00,22.62,326.59,9.981,12.232500000000002,15.78,439.83,21.6,27.6,0.0,0.01,0.04,28.0,1.0,3.0,,,,,,,3.164
2025-03-19 18:31:19-07:00,22.64,328.196,9.225,12.4215,15.156,439.94,21.6,27.6,0.0,0.15,0.16,29.0,2.0,3.0,,,,,,,3.1512000000000002
2025-03-19 18:32:19-07:00,22.65,305.272,10.026000000000002,12.1905,15.995999999999999,439.98,21.6,27.6,0.0,0.1,0.12,29.0,2.0,3.0,,,,,,,3.2792
2025-03-19 18:33:19-07:00,22.66,332.12300000000005,10.314000000000002,11.676,17.688,440.61,21.6,27.6,0.0,0.09,0.11,28.0,1.0,3.0,,,,,,,3.6096
2025-03-19 18:34:19-07:00,22.66,332.89300000000003,10.674,12.516,16.104,440.86,21.6,27.6,0.0,0.09,0.29,28.0,1.0,3.0,,,,,,,3.2928
2025-03-19 18:35:20-07:00,22.67,330.495,11.088000000000001,12.7155,15.888,440.74,21.6,27.6,0.0,0.03,0.27,28.0,2.0,3.0,,,,,,,3.2016
2025-03-19 18:36:15-07:00,22.67,324.071,10.683,12.736500000000001,15.611999999999998,440.9,21.6,27.6,0.0,0.03,0.12,28.0,2.0,3.0,,,,,,,3.1464
2025-03-19 18:37:15-07:00,22.67,328.82300000000004,9.342,12.7575,16.008,440.96,21.6,27.6,0.0,0.18,0.21,29.0,2.0,3.0,,,,,,,3.3456
2025-03-19 18:38:15-07:00,22.67,327.08500000000004,9.423,12.1485,16.2,440.99,21.6,27.6,0.0,0.18,0.62,29.0,2.0,3.0,,,,,,,3.3840000000000003
2025-03-19 18:39:15-07:00,22.67,324.28000000000003,10.170000000000002,12.2955,16.32,441.08,21.6,27.6,0.0,0.28,0.46,29.0,1.0,3.0,,,,,,,3.4880000000000004
2025-03-19 18:40:15-07:00,22.67,329.01000000000005,10.376999999999999,11.97,15.395999999999999,441.6,21.6,27.7,0.0,0.13,0.19,29.0,2.0,3.0,,,,,,,3.1832000000000003
2025-03-19 18:41:15-07:00,22.67,329.26300000000003,11.727,11.382,16.704,441.86,21.6,27.6,0.0,0.16,0.18,27.0,1.0,3.0,,,,,,,3.4688000000000003
2025-03-19 18:42:16-07:00,22.68,331.03400000000005,12.258,12.4845,13.812,442.49,21.6,27.6,0.0,0.15,0.16,26.0,1.0,2.0,,,,,,,2.8824
2025-03-19 18:43:16-07:00,22.68,331.06700000000006,10.935,12.116999999999999,15.347999999999999,442.89,21.6,27.7,0.0,0.17,0.17,28.0,1.0,3.0,,,,,,,3.2056
2025-03-19 18:44:16-07:00,22.68,331.848,10.376999999999999,12.159,15.408,443.61,21.6,27.7,0.0,0.13,0.13,28.0,1.0,3.0,,,,,,,3.1856
2025-03-19 18:45:16-07:00,22.68,331.386,11.907,12.18,15.323999999999998,444.48,21.6,27.7,0.0,0.04,0.04,28.0,1.0,3.0,,,,,,,3.0968
2025-03-19 18:46:16-07:00,22.68,329.76900000000006,10.746,12.2745,15.192,444.82,21.6,27.7,0.0,0.1,0.28,28.0,1.0,3.0,,,,,,,3.1184000000000003
2025-03-19 18:47:16-07:00,22.69,325.314,10.683,11.6865,16.56,444.94,21.6,27.7,0.0,0.03,0.18,30.0,2.0,3.0,,,,,,,3.336
2025-03-19 18:48:16-07:00,22.68,330.40700000000004,8.964,13.1565,13.98,445.05,21.6,27.7,0.0,0.01,0.38,31.0,1.0,2.0,,,,,,,2.8040000000000003
2025-03-19 18:49:16-07:00,22.69,325.77600000000007,8.982000000000001,12.5475,14.076,445.18,21.6,27.7,0.0,0.0,0.13,30.0,1.0,2.0,,,,,,,2.8152000000000004
2025-03-19 18:50:16-07:00,22.68,325.77600000000007,9.0,12.642,14.328,445.71,21.6,27.6,0.0,0.0,0.04,30.0,1.0,3.0,,,,,,,2.8656
2025-03-19 18:51:17-07:00,22.68,336.281,9.837,12.579,14.723999999999998,445.9,21.6,27.6,0.0,0.19,0.2,28.0,2.0,2.0,,,,,,,3.0968
2025-03-19 18:52:17-07:00,22.69,332.37600000000003,10.683,12.1065,16.152,445.96,21.6,27.7,0.0,0.06,0.07,27.0,1.0,3.0,,,,,,,3.2784000000000004
2025-03-19 18:53:17-07:00,22.69,331.265,10.512,12.925500000000001,13.884,445.99,21.6,27.7,0.0,0.02,0.22,28.0,1.0,3.0,,,,,,,2.7928
2025-03-19 18:54:17-07:00,22.69,335.709,10.341000000000001,12.264,15.792,446.0,21.6,27.7,0.0,0.07,0.2,28.0,2.0,3.0,,,,,,,3.2144000000000004
2025-03-19 18:55:17-07:00,22.69,329.802,10.368,11.529000000000002,15.899999999999999,446.0,21.6,27.7,0.0,0.07,0.11,28.0,1.0,2.0,,,,,,,3.2359999999999998
2025-03-19 18:56:17-07:00,22.69,331.023,10.053,10.983,17.136,446.0,21.6,27.7,0.0,0.03,0.04,29.0,1.0,2.0,,,,,,,3.4512
2025-03-19 18:57:18-07:00,22.69,334.136,10.071,11.6235,14.964,446.0,21.6,27.7,0.0,0.48,0.49,28.0,1.0,2.0,,,,,,,3.3768000000000002
2025-03-19 18:58:18-07:00,22.69,309.683,11.421,11.770500000000002,15.707999999999998,446.0,21.6,27.7,0.0,0.44,0.55,27.0,2.0,2.0,,,,,,,3.4936
2025-03-19 18:59:18-07:00,22.69,332.97,11.592,12.558000000000002,15.684,446.0,21.6,27.7,0.0,0.23,0.43,27.0,2.0,3.0,,,,,,,3.3208
2025-03-19 19:00:18-07:00,22.69,339.086,10.782,12.116999999999999,17.028,446.23,21.6,27.7,0.0,0.1,0.16,29.0,1.0,3.0,,,,,,,3.4856
2025-03-19 19:01:18-07:00,22.69,339.372,11.259,12.096,15.911999999999999,446.57,21.6,27.7,0.0,0.03,0.22,27.0,1.0,3.0,,,,,,,3.2064
2025-03-19 19:02:18-07:00,22.69,338.52500000000003,9.657,12.1065,15.192,446.24,21.6,27.7,0.0,0.21,0.27,29.0,1.0,3.0,,,,,,,3.2064000000000004
2025-03-19 19:03:18-07:00,22.69,331.28700000000003,9.629999999999999,10.983,18.599999999999998,446.08,21.6,27.7,0.0,0.26,0.28,30.0,2.0,3.0,,,,,,,3.928
2025-03-19 19:04:18-07:00,22.69,332.629,10.305,11.4555,15.647999999999998,446.19,21.6,27.7,0.0,0.08,0.09,28.0,1.0,2.0,,,,,,,3.1936
2025-03-19 19:05:19-07:00,22.69,335.016,10.359,11.6235,15.504,446.68,21.6,27.7,0.0,0.15,0.15,29.0,2.0,2.0,,,,,,,3.2208
2025-03-19 19:06:18-07:00,22.69,331.474,9.378,11.5395,15.96,447.34,21.6,27.8,0.0,0.14,0.14,29.0,2.0,2.0,,,,,,,3.3040000000000003
2025-03-19 19:07:18-07:00,22.69,341.58299999999997,9.711,11.6655,15.995999999999999,447.93,21.6,27.8,0.0,0.32,0.32,28.0,1.0,3.0,,,,,,,3.4551999999999996
2025-03-19 19:08:18-07:00,22.69,340.439,10.197000000000001,11.55,16.512,449.27,21.6,27.7,0.0,0.3,0.3,29.0,1.0,3.0,,,,,,,3.5424000000000007
2025-03-19 19:09:18-07:00,22.69,339.97700000000003,9.954,11.182500000000001,16.68,449.74,21.6,27.7,0.0,0.22,0.22,29.0,1.0,3.0,,,,,,,3.5120000000000005
2025-03-19 19:10:18-07:00,22.69,338.5690000000001,10.620000000000001,11.487,15.54,449.91,21.7,27.7,0.0,0.22,0.22,28.0,2.0,2.0,,,,,,,3.2840000000000003
2025-03-19 19:11:18-07:00,22.69,337.348,10.548,11.361,16.224,450.62,21.6,27.7,0.0,0.07,0.07,29.0,2.0,3.0,,,,,,,3.3008
2025-03-19 19:12:18-07:00,22.69,337.28200000000004,11.772,11.8755,15.035999999999998,451.02,21.6,27.7,0.0,0.12,0.12,28.0,1.0,3.0,,,,,,,3.1031999999999997
2025-03-19 19:13:18-07:00,22.69,337.656,11.376000000000001,11.445,16.692,451.66,21.6,27.7,0.0,0.04,0.04,28.0,1.0,3.0,,,,,,,3.3704
2025-03-19 19:14:19-07:00,22.69,335.973,10.602,10.794,16.752,452.46,21.6,27.7,0.0,0.35,0.46,29.0,2.0,2.0,,,,,,,3.6304
2025-03-19 19:15:19-07:00,22.69,338.39300000000003,9.369,10.636500000000002,17.328,453.1,21.6,27.7,0.0,0.63,0.67,29.0,2.0,3.0,,,,,,,3.9696000000000002
2025-03-19 19:16:19-07:00,22.69,347.45700000000005,11.43,11.0145,16.284,454.25,21.6,27.7,0.0,0.44,0.45,28.0,1.0,2.0,,,,,,,3.6088
2025-03-19 19:17:20-07:00,22.69,342.133,10.494,11.655,14.808,454.73,21.6,27.7,0.0,0.58,0.58,28.0,1.0,2.0,,,,,,,3.4256
2025-03-19 19:18:20-07:00,22.69,334.76300000000003,9.918,11.8335,15.456,454.91,21.6,27.7,0.0,0.43,0.43,29.0,2.0,3.0,,,,,,,3.4352
2025-03-19 19:19:20-07:00,22.69,340.494,8.487,11.298,15.995999999999999,455.32,21.7,27.7,0.0,0.34,0.34,30.0,2.0,3.0,,,,,,,3.4711999999999996
2025-03-19 19:20:21-07:00,22.69,332.51900000000006,8.955,10.5315,17.136,456.22,21.6,27.7,0.0,0.56,0.56,31.0,2.0,3.0,,,,,,,3.8752
2025-03-19 19:21:21-07:00,22.71,335.67600000000004,11.943,10.489500000000001,16.788,457.27,21.7,27.6,0.0,0.2,0.2,28.0,1.0,3.0,,,,,,,3.5176000000000003
2025-03-19 19:22:21-07:00,22.72,335.797,9.783,11.571,15.072,457.83,21.7,27.7,0.0,0.33,0.54,29.0,2.0,2.0,,,,,,,3.2784000000000004
2025-03-19 19:23:21-07:00,22.73,336.556,10.71,11.896500000000001,16.164,458.59,21.7,27.7,0.0,0.11,0.18,29.0,1.0,3.0,,,,,,,3.3208000000000006
2025-03-19 19:24:21-07:00,22.74,315.997,11.016,11.6655,16.992,459.55,21.7,27.7,0.0,0.27,0.65,29.0,2.0,3.0,,,,,,,3.6144000000000007
2025-03-19 19:25:21-07:00,22.76,352.924,11.43,11.8755,15.899999999999999,460.38,21.7,27.6,0.0,0.29,0.42,28.0,2.0,3.0,,,,,,,3.412
2025-03-19 19:26:21-07:00,22.76,333.223,10.754999999999999,11.025,17.028,460.78,21.7,27.6,0.0,0.27,0.35,28.0,2.0,2.0,,,,,,,3.6216
2025-03-19 19:27:22-07:00,22.77,332.86000000000007,10.458,10.626,18.227999999999998,461.59,21.6,27.6,0.0,0.25,0.28,29.0,1.0,3.0,,,,,,,3.8456
2025-03-19 19:28:22-07:00,22.77,331.529,9.297,10.122000000000002,17.376,462.73,21.7,27.6,0.0,0.6,0.64,30.0,2.0,3.0,,,,,,,3.9552000000000005
2025-03-19 19:29:22-07:00,22.77,327.5690000000001,10.476,11.161500000000002,16.907999999999998,463.98,21.7,27.6,0.0,0.21,0.22,29.0,2.0,3.0,,,,,,,3.5496
2025-03-19 19:30:23-07:00,22.77,333.993,10.89,11.098500000000001,17.712,464.22,21.7,27.5,0.0,0.16,0.16,29.0,1.0,3.0,,,,,,,3.6704000000000003
2025-03-19 19:31:23-07:00,22.77,339.81200000000007,11.691,10.4475,18.119999999999997,464.27,21.7,27.4,0.0,0.16,0.17,28.0,2.0,3.0,,,,,,,3.752
2025-03-19 19:32:23-07:00,22.77,315.22700000000003,11.439000000000002,9.9855,18.828,464.09,21.7,27.5,0.0,0.06,0.11,28.0,2.0,3.0,,,,,,,3.8136
2025-03-19 19:33:23-07:00,22.77,336.49,9.450000000000001,11.088000000000001,17.472,464.03,21.7,27.5,0.0,0.02,0.09,30.0,1.0,2.0,,,,,,,3.5104000000000006
2025-03-19 19:34:23-07:00,22.77,338.21700000000004,9.288,10.9305,16.404,464.01,21.7,27.5,0.0,0.07,0.09,30.0,1.0,2.0,,,,,,,3.3368
