DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,126,22,3984015235,112,20,-3,-30,2194227759,AQI
2025-03-17 10:16:34-07:00,1.15,222.80500000000004,12.06,18.9525,1.3559999999999999,456.99,3.5,76.8,0.88,1.37,1.56,7.0,0.0,,,,,,,1.3672
2025-03-17 10:17:35-07:00,1.14,225.15900000000002,11.727,20.055000000000003,2.4119999999999995,457.64,3.5,76.9,0.74,1.1,1.16,8.0,1.0,,,,,,,1.3624
2025-03-17 10:18:36-07:00,1.13,225.01600000000002,12.006,19.3725,2.292,457.87,3.5,77.0,0.7,1.26,1.29,7.0,0.0,,,,,,,1.4664
2025-03-17 10:19:36-07:00,1.12,230.912,11.583,19.929000000000002,0.696,457.96,3.5,77.0,0.9,1.34,1.34,9.0,0.0,,,,,,,1.2112
2025-03-17 10:20:36-07:00,1.08,233.39800000000002,12.708,20.338500000000003,2.424,457.98,3.5,77.2,0.79,2.65,2.65,7.0,0.0,,,,,,,2.6048
2025-03-17 10:21:36-07:00,1.05,234.77300000000002,10.692,20.401500000000002,2.472,458.61,3.4,77.4,0.93,2.32,2.43,8.0,0.0,,,,,,,2.3504
2025-03-17 10:22:37-07:00,1.04,232.70500000000004,12.897,20.863500000000002,1.032,459.16,3.4,77.5,0.79,2.07,2.51,7.0,0.0,,,,,,,1.8624
2025-03-17 10:23:37-07:00,1.03,240.88900000000004,13.383,20.538,1.6320000000000001,461.01,3.4,77.7,0.93,1.84,2.02,7.0,0.0,,,,,,,1.7984000000000002
2025-03-17 10:24:37-07:00,1.03,251.65800000000002,13.878,20.811,0.948,465.03,3.4,77.7,0.94,1.82,1.88,8.0,0.0,,,,,,,1.6456000000000002
2025-03-17 10:25:38-07:00,1.03,259.545,14.409000000000002,19.761000000000003,1.3559999999999999,467.6,3.4,77.7,0.98,1.92,2.71,7.0,0.0,,,,,,,1.8072
2025-03-17 10:26:38-07:00,1.03,266.838,14.949,19.288500000000003,1.344,468.51,3.4,77.8,0.93,1.97,2.57,7.0,0.0,,,,,,,1.8448000000000002
2025-03-17 10:27:39-07:00,1.02,271.854,14.129999999999999,19.089000000000002,0.49199999999999994,468.53,3.4,77.8,0.98,2.52,2.81,8.0,0.0,,,,,,,2.1144
2025-03-17 10:28:40-07:00,1.01,268.81800000000004,15.651000000000002,19.572000000000003,0.348,468.19,3.4,77.7,0.84,2.0,2.3,7.0,0.0,,,,,,,1.6696
2025-03-17 10:29:40-07:00,1.01,269.00500000000005,13.689000000000002,19.089000000000002,1.776,467.77,3.4,77.7,1.4,1.99,2.21,7.0,0.0,,,,,,,1.9472
2025-03-17 10:30:40-07:00,1.0,267.52,11.357999999999999,19.845,0.54,466.98,3.4,77.6,1.16,1.89,2.38,9.0,0.0,,,,,,,1.62
2025-03-17 10:31:40-07:00,0.97,267.3,14.202,19.299,1.8359999999999999,466.02,3.4,77.6,1.12,2.04,2.2,6.0,0.0,,,,,,,1.9992
2025-03-17 10:32:39-07:00,0.94,265.694,14.553000000000003,19.2255,0.78,465.36,3.4,77.7,1.04,1.67,2.46,5.0,0.0,,,,,,,1.492
2025-03-17 10:33:34-07:00,0.93,259.952,14.328,18.123,0.504,465.68,3.4,77.7,1.27,2.62,2.98,6.0,0.0,,,,,,,2.1968
2025-03-17 10:34:34-07:00,0.93,329.065,13.095,18.6795,0.156,465.89,3.4,77.8,1.11,2.17,2.29,9.0,0.0,,,,,,,1.7671999999999999
2025-03-17 10:35:35-07:00,0.92,524.1940000000001,14.148000000000001,18.459,2.472,465.96,3.4,77.8,1.04,2.01,2.24,8.0,0.0,,,,,,,2.1024
2025-03-17 10:36:35-07:00,0.92,650.903,14.769,19.288500000000003,2.232,466.44,3.3,77.9,1.27,2.59,3.36,7.0,0.0,,,,,,,2.5184
2025-03-17 10:37:35-07:00,0.91,719.1360000000001,14.724,20.16,1.068,467.35,3.3,78.0,1.05,2.28,2.88,7.0,0.0,,,,,,,2.0376
2025-03-17 10:38:37-07:00,0.9,709.9840000000002,14.966999999999999,19.603500000000004,0.9239999999999999,468.23,3.3,78.0,1.09,2.05,2.24,7.0,0.0,,,,,,,1.8248
2025-03-17 10:39:37-07:00,0.88,714.4280000000001,15.192,19.2255,0.528,468.27,3.3,77.9,1.1,2.3,2.5,8.0,0.0,,,,,,,1.9455999999999998
2025-03-17 10:40:37-07:00,0.84,689.172,15.588000000000001,18.879,0.9239999999999999,468.1,3.3,77.8,1.05,2.02,2.27,6.0,0.0,,,,,,,1.8008000000000002
2025-03-17 10:41:37-07:00,0.82,588.214,14.589,20.37,-1.128,468.03,3.3,77.6,1.18,2.18,2.88,7.0,0.0,,,,,,,1.5184000000000002
2025-03-17 10:42:37-07:00,0.82,457.182,10.944,19.656,1.476,467.56,3.3,77.6,1.29,1.78,2.44,10.0,1.0,,,,,,,1.7192000000000003
2025-03-17 10:43:38-07:00,0.82,360.195,13.131,18.648000000000003,2.88,466.74,3.3,77.5,1.31,2.52,2.94,8.0,0.0,,,,,,,2.592
2025-03-17 10:44:38-07:00,0.81,381.85400000000004,16.164,19.603500000000004,0.528,466.26,3.3,77.4,1.14,2.57,2.71,6.0,0.0,,,,,,,2.1616
2025-03-17 10:45:38-07:00,0.81,344.0690000000001,15.129,18.942,2.4,466.21,3.3,77.5,1.04,2.6,2.64,5.0,0.0,,,,,,,2.56
2025-03-17 10:46:39-07:00,0.8,296.20799999999997,14.121,18.0285,2.088,465.58,3.3,77.4,0.99,1.9,2.42,7.0,0.0,,,,,,,1.9376
2025-03-17 10:47:39-07:00,0.79,277.728,11.898000000000001,18.8475,0.84,464.01,3.3,77.3,1.0,2.04,2.85,8.0,0.0,,,,,,,1.8
2025-03-17 10:48:40-07:00,0.76,268.47700000000003,11.907,19.257,-0.264,463.36,3.2,77.2,1.06,2.4,2.72,8.0,0.0,,,,,,,1.8672
2025-03-17 10:49:40-07:00,0.73,260.293,12.195,18.5325,0.072,462.48,3.2,77.2,1.15,2.31,3.04,7.0,0.0,,,,,,,1.8624
2025-03-17 10:50:40-07:00,0.71,258.69800000000004,11.97,19.0155,-0.348,461.59,3.2,77.2,1.57,3.4,4.18,7.0,0.0,,,,,,,2.6504000000000003
2025-03-17 10:51:40-07:00,0.7,255.84900000000002,12.807,18.144000000000002,0.46799999999999997,461.21,3.2,77.2,1.36,3.41,3.76,7.0,0.0,,,,,,,2.8216
2025-03-17 10:52:40-07:00,0.7,257.69700000000006,13.05,17.997,0.6839999999999999,461.07,3.2,77.0,1.05,2.81,3.65,6.0,0.0,,,,,,,2.3848000000000003
2025-03-17 10:53:40-07:00,0.69,255.99200000000002,13.563,19.215,-0.168,461.11,3.2,76.9,1.02,2.96,3.43,6.0,0.0,,,,,,,2.3344
2025-03-17 10:54:40-07:00,0.66,254.485,13.995000000000001,19.1835,0.3,461.69,3.2,76.9,1.14,2.54,3.3,6.0,0.0,,,,,,,2.092
2025-03-17 10:55:40-07:00,0.62,252.27400000000003,14.427000000000001,18.942,-0.49199999999999994,461.89,3.2,76.8,1.21,2.51,2.76,6.0,0.0,,,,,,,1.9096
2025-03-17 10:56:40-07:00,0.6,253.869,15.254999999999999,18.9735,-2.76,462.19,3.2,76.7,1.12,3.09,3.18,5.0,0.0,,,,,,,1.92
2025-03-17 10:57:40-07:00,0.59,257.91700000000003,14.193,19.3725,-0.636,463.07,3.1,76.7,1.04,2.36,2.8,5.0,0.0,,,,,,,1.7608
2025-03-17 10:58:40-07:00,0.59,272.184,13.689000000000002,18.144000000000002,2.352,463.83,3.1,76.7,1.03,2.36,2.97,6.0,0.0,,,,,,,2.3584
2025-03-17 10:59:40-07:00,0.58,280.25800000000004,13.644,18.375,2.22,464.54,3.1,76.9,1.37,3.11,3.86,6.0,0.0,,,,,,,2.932
2025-03-17 11:00:41-07:00,0.56,291.841,14.103,18.921,0.42,464.84,3.1,77.0,1.13,2.33,3.31,5.0,0.0,,,,,,,1.9480000000000002
2025-03-17 11:01:41-07:00,0.51,295.757,11.709,19.194000000000003,0.396,465.1,3.1,77.2,0.93,2.01,2.42,7.0,0.0,,,,,,,1.6871999999999998
2025-03-17 11:02:41-07:00,0.5,290.774,13.761,19.246499999999997,-0.852,466.25,3.1,77.1,0.78,2.18,2.33,7.0,0.0,,,,,,,1.5736000000000003
2025-03-17 11:03:42-07:00,0.49,289.124,15.921000000000001,17.976000000000003,0.8999999999999999,467.84,3.1,77.3,1.03,2.15,2.2,6.0,0.0,,,,,,,1.9
2025-03-17 11:04:42-07:00,0.49,280.577,14.814000000000002,18.417,1.788,469.0,3.0,77.3,1.37,1.89,2.68,7.0,0.0,,,,,,,1.8696000000000002
2025-03-17 11:05:42-07:00,0.48,274.31800000000004,16.506,18.522000000000002,0.348,469.65,3.0,77.3,1.36,1.98,2.45,4.0,0.0,,,,,,,1.6536
2025-03-17 11:06:42-07:00,0.48,266.58500000000004,15.803999999999998,18.858,-0.84,469.96,3.0,77.2,1.38,2.65,2.93,7.0,0.0,,,,,,,1.9520000000000002
2025-03-17 11:07:42-07:00,0.47,264.56100000000004,15.687,19.5405,-1.9919999999999998,469.99,3.0,77.1,1.02,2.01,2.1,7.0,0.0,,,,,,,1.2096
2025-03-17 11:08:42-07:00,0.46,261.338,17.964000000000002,18.0915,-0.132,469.99,3.0,77.1,1.03,2.11,2.6,8.0,0.0,,,,,,,1.6616
2025-03-17 11:09:43-07:00,0.41,250.866,21.717,18.4065,0.876,470.58,3.0,77.0,1.42,3.05,3.21,7.0,0.0,,,,,,,2.6151999999999997
2025-03-17 11:10:43-07:00,0.39,247.35700000000003,16.713,18.700499999999998,-0.6,471.5,3.0,77.0,1.54,3.25,3.54,7.0,0.0,,,,,,,2.48
2025-03-17 11:11:43-07:00,0.38,245.43200000000002,13.833,16.947000000000003,1.7999999999999998,471.82,3.0,76.9,1.33,3.47,3.56,8.0,0.0,,,,,,,3.136
2025-03-17 11:12:43-07:00,0.38,245.66300000000004,12.348,18.3645,-1.452,471.94,3.0,76.9,1.11,2.52,3.23,8.0,1.0,,,,,,,1.7256
2025-03-17 11:13:43-07:00,0.37,238.45800000000003,13.464,19.7085,-3.6359999999999997,471.1,3.0,76.8,1.17,2.07,2.58,7.0,0.0,,,,,,,0.9288
2025-03-17 11:14:42-07:00,0.36,238.99700000000004,13.5,18.039,-1.032,470.39,3.0,76.8,1.31,2.36,3.0,6.0,0.0,,,,,,,1.6816
2025-03-17 11:15:42-07:00,0.35,236.104,13.734,17.22,1.6440000000000001,469.68,2.9,76.9,1.55,2.95,3.43,6.0,0.0,,,,,,,2.6888000000000005
2025-03-17 11:16:42-07:00,0.34,231.13200000000003,11.601,17.8185,1.8119999999999998,467.89,2.9,77.1,1.24,2.48,2.72,7.0,0.0,,,,,,,2.3464
2025-03-17 11:17:42-07:00,0.3,232.342,12.231,17.136000000000003,3.048,463.69,2.9,77.2,1.33,2.86,2.95,7.0,0.0,,,,,,,2.8975999999999997
2025-03-17 11:18:42-07:00,0.28,229.58100000000002,13.689000000000002,18.06,-0.396,460.68,2.9,77.2,1.47,3.27,3.8,7.0,0.0,,,,,,,2.5368
2025-03-17 11:19:44-07:00,0.27,234.234,12.420000000000002,18.3435,0.276,460.86,2.9,77.3,1.56,2.51,2.85,7.0,0.0,,,,,,,2.0632
2025-03-17 11:20:44-07:00,0.27,229.48200000000003,13.761,18.438,0.372,462.8,2.9,77.3,1.19,2.39,2.5,6.0,0.0,,,,,,,1.9864000000000002
2025-03-17 11:21:44-07:00,0.26,222.81600000000003,15.417,18.6585,1.656,464.79,2.9,77.5,1.11,2.2,2.24,4.0,0.0,,,,,,,2.0912
2025-03-17 11:22:44-07:00,0.26,218.702,16.749,18.333000000000002,1.284,466.72,2.9,77.6,1.4,2.64,2.82,4.0,0.0,,,,,,,2.3688000000000002
2025-03-17 11:23:44-07:00,0.26,221.91400000000002,16.641,16.9365,3.5999999999999996,467.9,2.9,77.6,1.56,3.05,3.65,4.0,0.0,,,,,,,3.16
2025-03-17 11:24:39-07:00,0.25,225.58800000000002,16.371000000000002,17.913,2.316,468.74,2.9,77.6,1.94,3.32,3.74,5.0,0.0,,,,,,,3.1192
2025-03-17 11:25:39-07:00,0.25,221.16600000000003,17.568,19.089000000000002,1.272,469.85,2.9,77.7,1.77,3.24,3.7,5.0,0.0,,,,,,,2.8464000000000005
2025-03-17 11:26:39-07:00,0.24,220.45100000000002,16.587,18.2175,1.8719999999999999,470.6,2.9,77.8,1.87,3.49,3.66,5.0,0.0,,,,,,,3.1664000000000003
2025-03-17 11:27:39-07:00,0.24,214.88500000000002,14.004000000000001,19.467,0.516,470.77,2.9,78.0,1.92,3.76,3.82,6.0,0.0,,,,,,,3.1112
2025-03-17 11:28:39-07:00,0.24,220.16500000000002,13.59,17.587500000000002,3.312,469.54,2.9,78.0,1.98,3.86,4.03,8.0,0.0,,,,,,,3.7504
2025-03-17 11:29:41-07:00,0.23,222.39800000000002,12.528,19.068,1.656,467.13,2.9,78.0,1.78,3.69,4.23,6.0,0.0,,,,,,,3.2832
2025-03-17 11:30:41-07:00,0.21,216.20500000000004,13.284,17.776500000000002,2.424,465.75,2.9,77.9,1.63,3.82,4.01,6.0,0.0,,,,,,,3.5408
2025-03-17 11:31:41-07:00,0.19,211.05700000000002,12.024,17.787000000000003,1.344,464.76,2.8,77.8,1.51,3.16,3.46,7.0,0.0,,,,,,,2.7968000000000006
2025-03-17 11:32:41-07:00,0.17,209.67100000000002,10.26,16.443,4.548,464.27,2.9,77.7,1.41,2.77,2.87,9.0,0.0,,,,,,,3.1256000000000004
2025-03-17 11:33:41-07:00,0.16,217.48100000000002,9.54,16.884,2.4599999999999995,464.74,2.9,77.6,2.21,4.06,4.32,10.0,0.0,,,,,,,3.7399999999999998
2025-03-17 11:34:40-07:00,0.16,216.26000000000002,12.222,17.64,1.14,465.41,2.9,77.5,2.08,4.3,4.48,6.0,0.0,,,,,,,3.668
2025-03-17 11:35:40-07:00,0.16,217.96500000000003,13.707,17.524500000000003,1.7999999999999998,465.38,2.8,77.5,1.62,3.63,3.72,6.0,0.0,,,,,,,3.264
2025-03-17 11:36:40-07:00,0.16,217.25000000000003,13.770000000000001,18.27,-0.22799999999999998,465.14,2.8,77.4,2.06,3.94,4.32,5.0,0.0,,,,,,,3.1064000000000003
2025-03-17 11:37:40-07:00,0.16,219.978,14.697,18.8265,-1.8479999999999999,465.4,2.8,77.4,1.79,4.0,4.22,5.0,0.0,,,,,,,2.8304
2025-03-17 11:38:41-07:00,0.16,224.36700000000002,14.634000000000002,18.858,-0.396,465.79,2.8,77.3,2.6,4.37,4.51,6.0,0.0,,,,,,,3.4168000000000003
2025-03-17 11:39:43-07:00,0.15,234.98200000000003,15.084000000000001,19.0365,-0.20400000000000001,467.34,2.8,77.3,2.76,4.42,4.47,6.0,0.0,,,,,,,3.4952
2025-03-17 11:40:43-07:00,0.14,233.354,15.507000000000001,17.576999999999998,0.84,468.85,2.8,77.5,1.92,3.53,3.93,6.0,0.0,,,,,,,2.992
2025-03-17 11:41:43-07:00,0.13,231.71500000000003,15.012,18.0915,1.068,470.47,2.8,77.6,1.68,3.32,4.16,6.0,0.0,,,,,,,2.8696
2025-03-17 11:42:43-07:00,0.13,231.81400000000002,15.129,18.983999999999998,-0.696,471.46,2.8,77.6,1.86,3.86,4.57,7.0,0.0,,,,,,,2.9488000000000003
2025-03-17 11:43:43-07:00,0.13,227.854,15.084000000000001,17.997,0.192,471.81,2.8,77.8,2.16,4.42,4.76,7.0,0.0,,,,,,,3.5744000000000002
2025-03-17 11:44:43-07:00,0.12,225.995,14.976,17.2725,-0.216,471.93,2.8,77.6,2.04,4.6,4.88,6.0,0.0,,,,,,,3.6367999999999996
2025-03-17 11:45:43-07:00,0.1,232.859,15.065999999999999,17.724,0.084,471.43,2.8,77.6,1.57,2.95,3.04,6.0,0.0,,,,,,,2.3768000000000002
2025-03-17 11:46:43-07:00,0.07,233.079,13.833,18.238500000000002,-0.048,471.15,2.7,77.6,2.54,3.81,4.09,7.0,0.0,,,,,,,3.0384
2025-03-17 11:47:43-07:00,0.05,231.39600000000004,14.22,18.3015,1.092,471.05,2.8,77.7,3.49,5.08,6.14,8.0,0.0,,,,,,,4.2824
2025-03-17 11:48:44-07:00,0.05,230.52700000000002,13.644,18.3645,0.9839999999999999,471.02,2.7,77.6,3.13,5.47,6.31,8.0,0.0,,,,,,,4.5728
2025-03-17 11:49:44-07:00,0.05,233.178,16.281,19.383000000000003,0.24,470.89,2.7,77.6,3.3,5.29,5.8,6.0,0.0,,,,,,,4.28
2025-03-17 11:50:45-07:00,0.05,238.48000000000002,16.443,19.477500000000003,0.552,470.96,2.8,77.8,3.5,4.76,5.23,5.0,0.0,,,,,,,3.9183999999999997
2025-03-17 11:51:45-07:00,0.04,242.46200000000002,16.92,18.8685,2.172,471.83,2.7,77.9,2.66,4.56,4.74,6.0,0.0,,,,,,,4.0824
2025-03-17 11:52:45-07:00,0.04,246.24600000000004,16.38,19.131,0.9119999999999999,472.59,2.7,77.9,3.09,5.14,5.4,6.0,0.0,,,,,,,4.2944
2025-03-17 11:53:45-07:00,0.04,243.68300000000002,16.668,17.619000000000003,1.488,473.01,2.7,77.8,2.97,5.19,5.27,5.0,0.0,,,,,,,4.4496
2025-03-17 11:54:45-07:00,0.04,237.73200000000003,14.436,17.9445,1.3679999999999999,473.6,2.7,77.7,2.6,5.2,5.45,7.0,0.0,,,,,,,4.4336
2025-03-17 11:55:45-07:00,0.03,233.376,16.11,18.27,0.264,473.45,2.7,77.7,2.27,4.96,5.04,6.0,0.0,,,,,,,4.0208
2025-03-17 11:56:45-07:00,0.02,229.49300000000002,14.787,18.049500000000002,0.564,473.16,2.7,77.7,2.85,4.99,5.09,5.0,0.0,,,,,,,4.1048
2025-03-17 11:57:46-07:00,0.02,228.09600000000003,14.832,17.387999999999998,0.564,473.06,2.7,77.6,2.42,4.57,4.93,6.0,0.0,,,,,,,3.7688000000000006
2025-03-17 11:58:46-07:00,0.02,226.71,14.436,17.745,0.972,473.02,2.7,77.6,2.14,4.12,4.89,7.0,0.0,,,,,,,3.4904
2025-03-17 11:59:46-07:00,0.02,229.06400000000002,14.490000000000002,18.385500000000004,0.372,473.3,2.7,77.7,2.73,4.92,5.25,6.0,0.0,,,,,,,4.0104
2025-03-17 12:00:47-07:00,0.02,225.511,11.394,17.4615,1.932,474.44,2.7,77.9,2.67,4.96,5.41,9.0,0.0,,,,,,,4.3544
2025-03-17 12:01:47-07:00,-0.0,224.69700000000003,12.852,18.249,0.588,475.45,2.7,78.0,2.55,4.58,4.76,8.0,0.0,,,,,,,3.7816
2025-03-17 12:02:47-07:00,-0.03,222.98100000000002,14.409000000000002,17.3145,1.116,475.81,2.7,78.1,2.44,4.53,4.59,7.0,0.0,,,,,,,3.8472000000000004
2025-03-17 12:03:47-07:00,-0.05,224.01500000000001,15.659999999999998,17.9025,-0.3,475.93,2.7,78.0,2.62,5.21,5.54,6.0,0.0,,,,,,,4.1080000000000005
2025-03-17 12:04:47-07:00,-0.06,223.98200000000003,16.776,17.7555,-0.20400000000000001,475.98,2.7,77.8,2.41,4.5,4.92,6.0,0.0,,,,,,,3.5592
2025-03-17 12:05:46-07:00,-0.06,227.227,17.136,18.385500000000004,-0.336,475.99,2.7,77.8,2.39,4.74,4.88,6.0,0.0,,,,,,,3.7248
2025-03-17 12:06:47-07:00,-0.06,233.002,15.515999999999998,18.312,0.612,476.0,2.7,77.8,3.65,5.72,5.97,7.0,0.0,,,,,,,4.6983999999999995
2025-03-17 12:07:47-07:00,-0.06,236.89600000000004,16.515,17.8185,1.488,476.65,2.7,77.9,3.48,5.49,5.66,7.0,0.0,,,,,,,4.6896
2025-03-17 12:08:47-07:00,-0.06,240.702,18.252000000000002,18.228,2.5079999999999996,476.88,2.7,78.1,4.08,6.18,6.74,5.0,0.0,,,,,,,5.4456
2025-03-17 12:09:47-07:00,-0.07,241.56,17.181,19.288500000000003,2.268,476.55,2.7,78.3,4.71,7.65,8.31,6.0,0.0,,,,,,,6.573600000000001
2025-03-17 12:10:43-07:00,-0.07,241.15300000000002,14.301,20.832,0.696,475.64,2.7,78.5,5.43,9.91,10.3,8.0,0.0,,,,,,,8.067200000000001
2025-03-17 12:11:43-07:00,-0.07,235.202,14.796000000000001,19.246499999999997,1.3679999999999999,473.91,2.7,78.4,5.04,8.52,9.01,8.0,0.0,,,,,,,7.0896
2025-03-17 12:12:43-07:00,-0.07,228.41500000000002,13.698,18.994500000000002,0.12,472.67,2.7,78.3,4.61,7.06,7.22,8.0,0.0,,,,,,,5.672
2025-03-17 12:13:43-07:00,-0.07,226.22600000000003,13.995000000000001,18.910500000000003,0.096,472.24,2.7,78.1,4.82,8.0,8.05,8.0,0.0,,,,,,,6.4192
2025-03-17 12:14:43-07:00,-0.07,227.68900000000002,15.3,17.335500000000003,1.392,472.08,2.7,78.1,4.66,7.11,7.73,7.0,0.0,,,,,,,5.9664
2025-03-17 12:15:45-07:00,-0.08,227.17200000000003,15.065999999999999,16.453500000000002,0.504,472.99,2.7,78.0,4.29,6.49,7.44,7.0,0.0,,,,,,,5.2928
2025-03-17 12:16:46-07:00,-0.08,227.40300000000002,16.866,17.3565,-0.22799999999999998,473.65,2.7,77.9,4.05,6.36,7.35,5.0,0.0,,,,,,,5.042400000000001
2025-03-17 12:17:46-07:00,-0.08,226.952,16.974,17.724,-1.008,473.88,2.7,77.7,4.01,6.11,7.05,6.0,0.0,,,,,,,4.686400000000001
2025-03-17 12:18:46-07:00,-0.09,227.711,16.848,17.976000000000003,0.012,473.96,2.7,77.6,4.01,6.53,7.22,6.0,0.0,,,,,,,5.2264
2025-03-17 12:19:46-07:00,-0.09,228.20600000000002,17.757,18.291000000000004,-0.024,473.98,2.7,77.7,4.25,6.69,7.32,6.0,0.0,,,,,,,5.3472
2025-03-17 12:20:46-07:00,-0.09,232.661,16.182000000000002,17.4615,1.896,474.4,2.7,77.7,4.09,6.68,6.99,7.0,0.0,,,,,,,5.7232
2025-03-17 12:21:46-07:00,-0.1,239.34900000000002,16.677000000000003,17.514,2.172,475.8,2.7,77.8,3.81,6.08,6.48,7.0,0.0,,,,,,,5.298400000000001
2025-03-17 12:22:46-07:00,-0.12,239.261,16.704,17.8185,0.6,478.31,2.7,77.9,3.8,6.34,6.48,7.0,0.0,,,,,,,5.192
2025-03-17 12:23:46-07:00,-0.15,245.157,18.468,18.018,-0.9839999999999999,480.62,2.7,77.9,3.27,6.63,7.1,7.0,0.0,,,,,,,5.107200000000001
2025-03-17 12:24:46-07:00,-0.17,274.12,19.035,18.585,-0.276,483.63,2.6,77.8,3.53,6.17,7.26,8.0,0.0,,,,,,,4.8808
2025-03-17 12:25:47-07:00,-0.17,281.028,19.44,18.070500000000003,0.576,487.99,2.7,77.7,3.95,6.64,7.02,7.0,0.0,,,,,,,5.4272
2025-03-17 12:26:47-07:00,-0.17,304.106,20.655,17.619000000000003,0.216,489.94,2.6,77.6,3.98,6.04,6.42,6.0,0.0,,,,,,,4.8752
2025-03-17 12:27:47-07:00,-0.17,355.08000000000004,21.339000000000002,18.6585,0.048,490.63,2.7,77.5,4.34,7.34,8.26,5.0,0.0,,,,,,,5.8816
2025-03-17 12:28:47-07:00,-0.17,342.96900000000005,20.871000000000002,18.553500000000003,0.54,491.52,2.6,77.5,4.56,7.0,8.15,5.0,0.0,,,,,,,5.708
2025-03-17 12:29:47-07:00,-0.17,456.54400000000004,20.538,19.026000000000003,-0.264,492.06,2.6,77.6,4.32,7.21,7.59,7.0,0.0,,,,,,,5.7152
2025-03-17 12:30:47-07:00,-0.18,736.186,24.147,18.8265,-0.672,493.63,2.6,77.7,4.14,7.19,7.31,6.0,0.0,,,,,,,5.6176
2025-03-17 12:31:46-07:00,-0.18,738.0560000000002,24.327,19.456500000000002,-1.26,495.53,2.6,77.9,4.43,7.1,7.4,6.0,0.0,,,,,,,5.428
2025-03-17 12:32:46-07:00,-0.18,638.6490000000001,23.454,19.278,0.096,498.07,2.5,78.0,4.4,7.85,8.1,6.0,0.0,,,,,,,6.2992
2025-03-17 12:33:46-07:00,-0.18,541.86,23.706,17.9235,0.48,499.73,2.6,78.0,4.69,8.37,8.55,6.0,0.0,,,,,,,6.792
2025-03-17 12:34:47-07:00,-0.19,455.33400000000006,22.806,16.978500000000004,1.284,501.05,2.6,77.8,4.59,7.76,8.28,7.0,0.0,,,,,,,6.4648
2025-03-17 12:35:47-07:00,-0.19,409.04600000000005,23.373,17.451,0.78,501.67,2.6,77.7,4.19,6.33,6.59,6.0,0.0,,,,,,,5.22
2025-03-17 12:36:48-07:00,-0.19,377.75100000000003,25.659000000000002,18.7215,0.612,501.23,2.6,77.7,4.09,6.36,7.6,5.0,0.0,,,,,,,5.210400000000001
2025-03-17 12:37:48-07:00,-0.19,359.48,25.2,17.829,0.516,501.08,2.6,77.7,4.43,6.96,8.1,6.0,0.0,,,,,,,5.671200000000001
2025-03-17 12:38:48-07:00,-0.18,348.81000000000006,26.019000000000002,17.514,0.9959999999999999,501.03,2.6,77.5,4.54,6.9,7.89,5.0,0.0,,,,,,,5.719200000000001
2025-03-17 12:39:48-07:00,-0.19,341.66,26.496000000000002,18.070500000000003,0.9119999999999999,501.01,2.6,77.5,4.51,6.69,7.64,6.0,0.0,,,,,,,5.534400000000001
2025-03-17 12:40:48-07:00,-0.19,328.482,25.668,17.5665,1.884,501.0,2.6,77.4,4.64,6.94,8.45,7.0,0.0,,,,,,,5.928800000000001
2025-03-17 12:41:48-07:00,-0.2,320.111,25.533,18.312,1.224,501.65,2.5,77.3,4.24,6.69,8.06,7.0,0.0,,,,,,,5.5968
2025-03-17 12:42:49-07:00,-0.2,322.113,26.604,18.259500000000003,1.308,502.56,2.6,77.3,4.18,6.15,6.79,7.0,0.0,,,,,,,5.1816
2025-03-17 12:43:49-07:00,-0.2,320.771,26.946,17.85,1.164,504.11,2.5,77.2,4.46,6.53,6.86,6.0,0.0,,,,,,,5.4568
2025-03-17 12:44:49-07:00,-0.2,329.20799999999997,25.605,18.669,0.168,504.11,2.6,77.2,4.37,6.68,6.96,6.0,0.0,,,,,,,5.3776
2025-03-17 12:45:49-07:00,-0.2,357.23600000000005,25.848,18.910500000000003,0.696,503.39,2.5,77.2,4.52,7.83,7.99,6.0,0.0,,,,,,,6.4032
2025-03-17 12:46:50-07:00,-0.21,388.81700000000006,28.314,18.259500000000003,1.02,503.14,2.5,77.2,4.87,7.24,7.72,4.0,0.0,,,,,,,5.996
2025-03-17 12:47:50-07:00,-0.22,446.677,28.026,19.908,0.504,503.05,2.5,77.4,4.36,6.43,6.59,5.0,0.0,,,,,,,5.2448
2025-03-17 12:48:50-07:00,-0.24,493.3280000000001,27.891,19.099500000000003,1.476,503.37,2.5,77.5,4.59,6.9,6.99,5.0,0.0,,,,,,,5.815200000000001
2025-03-17 12:49:50-07:00,-0.27,514.5690000000001,26.127000000000002,19.11,0.444,504.83,2.5,77.5,4.31,6.04,6.07,8.0,0.0,,,,,,,4.920800000000001
2025-03-17 12:50:50-07:00,-0.28,500.23600000000005,27.126,18.700499999999998,1.236,505.75,2.5,77.4,4.57,6.57,7.25,6.0,0.0,,,,,,,5.5032000000000005
2025-03-17 12:51:52-07:00,-0.28,494.78000000000003,28.548,18.1335,2.6759999999999997,508.19,2.5,77.5,4.35,6.17,6.74,5.0,0.0,,,,,,,5.4712
2025-03-17 12:52:52-07:00,-0.28,479.82000000000005,26.397,17.1465,3.2640000000000002,511.81,2.5,77.5,4.68,7.04,7.63,8.0,0.0,,,,,,,6.284800000000001
2025-03-17 12:53:52-07:00,-0.28,444.87300000000005,26.388,17.703,1.728,513.79,2.5,77.5,4.43,6.42,6.95,7.0,0.0,,,,,,,5.4816
