DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,123,45,-2,-3,6,0,0.00000,0.00000.1,0.1,4090802661,93,43,1,-1,1737978310,AQI
2025-03-09 20:03:43-07:00,21.99,279.081,11.223,10.3425,14.7,405.23,21.0,35.8,0.0,0.3,0.48,0.0,0.0,1,13.95,0.01,34.18,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1799999999999997
2025-03-09 20:04:43-07:00,21.99,251.19600000000003,10.269,9.366,16.416,405.73,21.0,35.7,0.0,0.19,0.28,0.0,0.0,1,14.26,320.09,30.56,1,-30,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4352000000000005
2025-03-09 20:05:44-07:00,21.99,284.61400000000003,11.916,10.216500000000002,15.156,406.13,21.0,35.8,0.03,0.68,0.74,0.0,0.0,1,14.09,98.5,32.23,1,-43,28.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5752
2025-03-09 20:06:44-07:00,21.99,285.39500000000004,12.285,10.2375,14.591999999999999,406.52,21.0,35.8,0.01,0.96,1.52,0.0,0.0,1,14.05,27.82,32.42,1,-43,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6864
2025-03-09 20:07:44-07:00,21.99,279.642,10.008,10.164,15.515999999999998,406.39,21.0,35.8,0.0,0.86,1.46,0.0,0.0,1,14.02,7.86,30.97,1,-41,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7912
2025-03-09 20:08:44-07:00,21.99,282.39200000000005,9.954,9.880500000000001,16.128,406.14,21.0,35.8,0.1,0.86,1.29,0.0,0.0,1,14.02,2.22,32.87,1,-43,29.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.9136
2025-03-09 20:09:44-07:00,21.99,276.21000000000004,11.304,9.691500000000001,15.216,406.05,21.0,35.8,0.26,0.89,1.04,0.0,0.0,1,13.98,0.63,34.25,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.7552000000000003
2025-03-09 20:10:44-07:00,21.99,275.682,10.809,10.2585,14.339999999999998,407.05,21.0,35.8,0.08,0.64,0.68,0.0,0.0,1,13.98,0.18,32.17,1,-40,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.38
2025-03-09 20:11:45-07:00,21.99,288.156,10.503,9.408000000000001,14.196,407.67,21.0,35.8,0.03,0.43,0.44,0.0,0.0,1,13.95,0.05,34.05,1,-43,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1832
2025-03-09 20:12:45-07:00,21.99,286.56100000000004,10.467,9.911999999999999,15.011999999999999,408.69,21.0,35.9,0.01,0.49,0.49,0.0,0.0,1,13.95,0.01,35.68,1,-43,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3943999999999996
2025-03-09 20:13:45-07:00,21.99,279.48800000000006,9.018,9.880500000000001,15.611999999999998,409.54,21.0,35.9,0.0,0.52,0.52,0.0,0.0,1,14.16,192.41,32.15,1,-40,29.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5383999999999998
2025-03-09 20:14:45-07:00,21.99,286.836,11.934,9.975,15.419999999999998,409.84,21.0,35.8,0.0,0.46,0.46,0.0,0.0,1,14.09,54.34,32.21,1,-45,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4519999999999995
2025-03-09 20:15:45-07:00,21.99,273.97700000000003,11.853,10.227,13.62,410.3,21.0,35.8,0.0,0.48,0.48,0.0,0.0,1,14.05,15.35,32.58,1,-41,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.108
2025-03-09 20:16:44-07:00,21.99,279.03700000000003,11.862,10.5315,12.815999999999999,410.59,21.0,35.8,0.0,0.59,0.59,0.0,0.0,1,14.02,4.33,35.1,1,-41,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0352
2025-03-09 20:17:44-07:00,21.99,281.98500000000007,11.799,9.544500000000001,14.016,410.5,21.0,35.8,0.32,0.79,1.12,0.0,0.0,1,13.98,1.22,32.93,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4352000000000005
2025-03-09 20:18:44-07:00,21.99,283.71200000000005,12.006,9.7335,14.952,410.17,21.0,35.8,0.13,0.28,0.39,0.0,0.0,1,13.98,0.35,31.66,1,-42,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2144000000000004
2025-03-09 20:19:44-07:00,21.99,276.13300000000004,12.294,8.809500000000002,15.899999999999999,409.94,21.0,35.8,0.04,0.22,0.32,0.0,0.0,1,13.95,0.1,31.75,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.356
2025-03-09 20:20:45-07:00,21.99,269.225,12.402,8.368500000000001,16.02,409.98,21.0,35.8,0.01,0.19,0.53,0.0,0.0,1,13.95,0.03,32.31,1,-39,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3560000000000003
2025-03-09 20:21:46-07:00,21.99,265.49600000000004,11.682,9.156,14.904,409.76,21.0,35.8,0.0,0.46,0.85,0.0,0.0,1,14.23,223.05,37.63,1,-36,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3488
2025-03-09 20:22:46-07:00,21.99,282.38100000000003,9.261,10.3635,13.68,409.88,21.0,35.8,0.0,0.57,0.79,0.0,0.0,1,14.09,63.0,34.53,1,-43,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.192
2025-03-09 20:23:46-07:00,21.99,275.946,10.125,10.5945,13.139999999999999,409.85,21.0,35.8,0.0,0.4,0.47,0.0,0.0,1,14.05,17.79,34.45,1,-41,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.9480000000000004
2025-03-09 20:24:46-07:00,21.99,273.394,11.169,10.143,13.223999999999998,409.8,21.0,35.8,0.0,0.43,0.51,0.0,0.0,1,14.02,5.03,32.74,1,-40,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.9888
2025-03-09 20:25:46-07:00,21.99,281.06100000000004,11.124,9.502500000000001,15.18,409.39,21.0,35.9,0.04,0.53,0.69,0.0,0.0,1,14.02,1.42,31.11,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.46
2025-03-09 20:26:46-07:00,21.99,274.802,12.132000000000001,9.282,14.28,409.14,21.0,35.8,0.01,0.18,0.23,0.0,0.0,1,13.98,0.4,39.2,1,-40,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0
2025-03-09 20:27:46-07:00,21.99,276.88100000000003,11.997,9.9015,14.556000000000001,408.59,21.0,35.8,0.0,0.48,0.76,0.0,0.0,1,13.95,0.11,38.32,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2952000000000004
2025-03-09 20:28:46-07:00,21.99,275.35200000000003,11.493,9.450000000000001,14.495999999999999,408.37,21.0,35.8,0.0,0.67,0.92,0.0,0.0,1,13.95,0.03,31.61,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4352
2025-03-09 20:29:46-07:00,21.99,277.959,12.15,9.880500000000001,14.52,408.78,21.0,35.8,0.0,0.36,0.44,0.0,0.0,1,13.95,0.01,34.12,1,-41,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1919999999999997
2025-03-09 20:30:47-07:00,21.98,256.278,11.385,8.862,15.719999999999999,409.54,21.0,35.9,0.0,0.59,0.61,0.0,0.0,1,14.26,297.42,32.76,1,-31,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.616
2025-03-09 20:31:46-07:00,21.99,281.34700000000004,10.728,10.300500000000001,13.26,411.07,21.0,35.8,0.0,0.44,0.44,0.0,0.0,1,14.09,84.0,35.21,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.004
2025-03-09 20:32:46-07:00,21.99,280.324,11.754000000000001,9.954,13.235999999999999,411.32,21.0,35.8,0.04,0.44,0.6,0.0,0.0,1,14.05,23.72,34.56,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.9991999999999996
2025-03-09 20:33:46-07:00,21.99,278.93800000000005,10.332,10.038,13.223999999999998,411.54,21.0,35.8,0.01,0.15,0.2,0.0,0.0,1,14.02,6.7,33.28,1,-42,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.7648
2025-03-09 20:34:46-07:00,21.99,270.644,12.519,9.597000000000001,13.392,411.84,21.0,35.8,0.0,0.26,0.28,0.0,0.0,1,14.02,1.89,36.16,1,-39,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8864
2025-03-09 20:35:46-07:00,21.99,272.954,12.663,9.586500000000001,15.312,411.94,21.0,35.8,0.0,0.26,0.27,0.0,0.0,1,13.98,0.53,32.34,1,-40,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2704000000000004
2025-03-09 20:36:47-07:00,21.99,273.69100000000003,10.692,9.366,16.416,411.83,21.0,35.8,0.0,0.2,0.2,0.0,0.0,1,13.95,0.15,38.1,1,-39,28.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4432000000000005
2025-03-09 20:37:47-07:00,21.99,278.75100000000003,11.565,9.03,16.224,411.4,21.0,35.8,0.0,0.24,0.24,0.0,0.0,1,13.95,0.04,37.6,1,-41,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4368000000000003
2025-03-09 20:38:47-07:00,21.99,276.94700000000006,12.312,9.786000000000001,14.388,411.14,21.0,35.8,0.0,0.18,0.23,0.0,0.0,1,13.91,0.01,36.44,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0216000000000003
2025-03-09 20:39:48-07:00,21.99,274.791,11.187,9.702,14.76,411.05,21.0,35.8,0.0,0.06,0.08,0.0,0.0,1,14.16,193.26,30.45,1,-39,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0
2025-03-09 20:40:48-07:00,21.99,281.93000000000006,11.025,8.295,16.128,411.02,21.0,35.8,0.0,0.35,0.36,0.0,0.0,1,14.09,54.58,32.9,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5056
2025-03-09 20:41:48-07:00,21.99,275.55,9.837,8.368500000000001,17.831999999999997,411.01,21.0,35.8,0.0,0.16,0.16,0.0,0.0,1,14.05,15.42,32.71,1,-41,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6944
2025-03-09 20:42:47-07:00,21.99,274.648,10.773000000000001,9.849000000000002,14.868,411.0,21.0,35.8,0.0,0.14,0.14,0.0,0.0,1,14.02,4.35,37.48,1,-40,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0856000000000003
2025-03-09 20:43:47-07:00,21.99,275.63800000000003,11.106,9.387,15.66,411.08,21.0,35.8,0.0,0.12,0.41,0.0,0.0,1,13.98,1.23,32.42,1,-40,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.228
2025-03-09 20:44:47-07:00,21.99,275.704,11.943,8.652000000000001,16.572,411.91,21.0,35.8,0.0,0.29,0.38,0.0,0.0,1,13.98,0.35,33.22,1,-40,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5464
2025-03-09 20:45:47-07:00,21.99,270.732,12.429,9.355500000000001,14.927999999999999,412.62,21.0,35.8,0.0,0.48,0.51,0.0,0.0,1,13.95,0.1,34.74,1,-39,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3695999999999997
2025-03-09 20:46:47-07:00,21.99,273.702,11.421,9.3765,14.927999999999999,412.65,21.0,35.9,0.0,0.73,0.78,0.0,0.0,1,13.95,0.03,33.91,1,-39,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5696
2025-03-09 20:47:49-07:00,21.98,251.229,11.151000000000002,9.051,14.735999999999999,412.39,21.0,35.9,0.0,0.53,0.55,0.0,0.0,1,14.23,279.63,31.37,1,-31,28.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3712
2025-03-09 20:48:49-07:00,21.99,284.097,12.51,9.807,13.2,412.79,21.0,35.8,0.0,0.25,0.26,0.0,0.0,1,14.09,78.98,33.65,1,-43,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8400000000000003
2025-03-09 20:49:49-07:00,21.99,284.493,12.15,9.471,13.799999999999999,412.92,21.0,35.8,0.0,0.23,0.23,0.0,0.0,1,14.05,22.31,34.02,1,-43,27.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.944
2025-03-09 20:50:49-07:00,21.99,279.785,10.674,8.904000000000002,14.196,412.76,21.0,35.9,0.0,0.2,0.2,0.0,0.0,1,14.02,6.3,30.82,1,-41,28.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.9992
2025-03-09 20:51:49-07:00,21.99,280.21400000000006,11.907,9.723,13.956000000000001,412.69,21.0,35.9,0.0,0.33,0.5,0.0,0.0,1,14.02,1.78,31.97,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0552
2025-03-09 20:52:44-07:00,21.99,279.862,11.727,9.786000000000001,14.232,412.38,21.0,35.8,0.0,0.17,0.23,0.0,0.0,1,13.98,0.56,34.27,1,-42,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.9824
2025-03-09 20:53:45-07:00,21.99,281.688,11.997,9.5655,15.491999999999999,411.97,21.0,35.8,0.0,0.06,0.07,0.0,0.0,1,13.95,0.16,31.97,1,-42,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1464
2025-03-09 20:54:45-07:00,21.99,275.396,11.844000000000001,9.3765,15.131999999999998,411.48,21.0,35.8,0.0,0.51,0.51,0.0,0.0,1,13.95,0.04,37.77,1,-40,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4343999999999997
2025-03-09 20:55:45-07:00,21.99,272.129,12.888,9.166500000000001,15.947999999999999,411.17,21.0,35.8,0.0,0.46,0.46,0.0,0.0,1,13.91,0.01,34.2,1,-39,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5576
2025-03-09 20:56:45-07:00,21.98,258.324,11.871,9.261000000000001,14.975999999999999,411.06,21.0,35.8,0.0,0.77,0.79,0.0,0.0,1,14.23,267.59,30.76,1,-32,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.6112
2025-03-09 20:57:46-07:00,21.98,281.237,12.474,9.114,15.768,411.02,21.0,35.8,0.0,0.51,0.52,0.0,0.0,1,14.09,75.57,36.02,1,-42,26.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.5616000000000003
2025-03-09 20:58:46-07:00,21.99,273.449,11.124,8.809500000000002,15.636,411.01,21.0,35.8,0.0,0.43,0.43,0.0,0.0,1,14.05,21.34,35.39,1,-40,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4712
2025-03-09 20:59:46-07:00,21.99,278.003,12.879000000000001,8.925,15.203999999999999,411.23,21.0,35.8,0.0,0.36,0.36,0.0,0.0,1,14.02,6.03,30.9,1,-41,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3287999999999998
2025-03-09 21:00:46-07:00,21.99,270.094,12.078,8.9565,14.591999999999999,411.16,21.0,35.8,0.0,0.26,0.26,0.0,0.0,1,13.98,1.7,32.01,1,-38,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1264000000000003
2025-03-09 21:01:46-07:00,21.99,276.199,11.574,9.849000000000002,14.292,411.06,21.0,35.8,0.02,0.41,0.55,0.0,0.0,1,13.98,0.48,33.52,1,-40,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1864
2025-03-09 21:02:46-07:00,21.99,288.497,13.068,9.0615,15.18,410.79,21.0,35.8,0.01,0.13,0.35,0.0,0.0,1,13.95,0.14,34.83,1,-43,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.14
2025-03-09 21:03:46-07:00,21.99,279.719,12.987,8.757,14.639999999999999,410.78,21.0,35.7,0.0,0.04,0.12,0.0,0.0,1,13.95,0.04,33.69,1,-41,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.96
2025-03-09 21:04:47-07:00,21.99,269.83000000000004,13.347,8.589,14.879999999999999,410.92,21.0,35.7,0.0,0.12,0.14,0.0,0.0,1,13.91,0.01,32.76,1,-39,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.072
2025-03-09 21:05:47-07:00,21.98,274.406,9.81,8.946,15.6,410.97,21.0,35.7,0.0,0.23,0.23,0.0,0.0,1,14.16,211.61,32.7,1,-40,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3040000000000003
2025-03-09 21:06:47-07:00,21.99,282.007,10.215,9.1245,14.76,411.22,21.0,35.8,0.0,0.24,0.25,0.0,0.0,1,14.09,59.77,31.62,1,-42,29.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.144
2025-03-09 21:07:47-07:00,21.99,285.20799999999997,11.754000000000001,8.988000000000001,15.084,411.29,21.0,35.7,0.0,0.36,0.36,0.0,0.0,1,14.05,16.88,32.25,1,-42,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3047999999999997
2025-03-09 21:08:47-07:00,21.99,283.73400000000004,11.511,9.418500000000002,14.46,411.1,21.0,35.8,0.0,0.18,0.18,0.0,0.0,1,14.02,4.77,34.41,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0360000000000005
2025-03-09 21:09:47-07:00,21.99,281.94100000000003,12.546,10.573500000000001,12.947999999999999,411.62,21.0,35.8,0.0,0.11,0.11,0.0,0.0,1,13.98,1.35,33.79,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.6776
2025-03-09 21:10:47-07:00,21.99,279.752,11.223,9.744,13.991999999999999,411.46,21.0,35.8,0.0,0.12,0.12,0.0,0.0,1,13.98,0.38,33.07,1,-41,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8944
2025-03-09 21:11:48-07:00,21.99,278.399,13.239,9.072000000000001,15.456,411.16,21.0,35.8,0.0,0.22,0.22,0.0,0.0,1,13.95,0.11,33.09,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2672000000000003
2025-03-09 21:12:48-07:00,21.99,286.495,11.808,9.166500000000001,16.56,411.16,21.0,35.8,0.0,0.17,0.17,0.0,0.0,1,13.95,0.03,35.24,1,-42,26.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.448
2025-03-09 21:13:47-07:00,21.98,270.38000000000005,11.295000000000002,9.282,16.176,411.25,21.0,35.7,0.0,0.31,0.31,0.0,0.0,1,14.23,227.39,31.47,1,-35,26.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4832
2025-03-09 21:14:47-07:00,21.99,294.008,9.567,9.1875,15.54,411.09,21.0,35.8,0.0,0.1,0.1,0.0,0.0,1,14.09,64.22,32.09,1,-44,28.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.188
2025-03-09 21:15:47-07:00,21.99,288.37600000000003,10.872,9.6495,15.035999999999998,411.03,21.0,35.8,0.0,0.1,0.16,0.0,0.0,1,14.05,18.14,33.87,1,-43,26.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0871999999999997
2025-03-09 21:16:47-07:00,21.99,278.08000000000004,11.79,8.8725,15.732,411.01,21.0,35.8,0.0,0.03,0.14,0.0,0.0,1,14.02,5.12,34.41,1,-39,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1704
2025-03-09 21:17:47-07:00,21.99,284.20700000000005,11.16,9.082500000000001,15.647999999999998,411.0,21.0,35.8,0.0,0.01,0.05,0.0,0.0,1,14.02,1.45,30.5,1,-40,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1376
2025-03-09 21:18:49-07:00,21.99,285.13100000000003,10.520999999999999,9.849000000000002,13.824,411.0,21.0,35.8,0.0,0.0,0.02,0.0,0.0,1,13.98,0.41,34.41,1,-41,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.7648
2025-03-09 21:19:49-07:00,21.99,276.98,11.187,8.757,15.024,411.0,21.0,35.8,0.0,0.0,0.01,0.0,0.0,1,13.98,0.12,36.3,1,-38,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0048
2025-03-09 21:20:49-07:00,21.99,282.733,11.997,9.135,15.6,411.08,21.0,35.8,0.0,0.02,0.02,0.0,0.0,1,13.95,0.03,31.45,1,-38,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.136
2025-03-09 21:21:49-07:00,21.98,287.199,11.988000000000001,9.4605,14.927999999999999,411.68,21.0,35.8,0.0,0.21,0.59,0.0,0.0,1,13.95,0.01,33.34,1,-40,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1536
2025-03-09 21:22:50-07:00,21.99,282.66700000000003,11.052,8.61,16.284,411.53,21.0,35.7,0.0,0.26,0.49,0.0,0.0,1,14.23,291.65,35.76,1,-38,27.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4648000000000003
2025-03-09 21:23:49-07:00,21.99,293.997,12.609,9.261000000000001,14.627999999999998,411.54,21.0,35.8,0.0,0.1,0.28,0.0,0.0,1,14.09,82.37,32.55,1,-43,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0056
2025-03-09 21:24:49-07:00,21.99,291.918,11.547,9.9225,13.415999999999999,411.39,21.0,35.7,0.0,0.06,0.19,0.0,0.0,1,14.05,23.26,33.72,1,-42,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.7312
2025-03-09 21:25:49-07:00,21.99,293.06200000000007,12.429,8.9985,14.388,411.14,21.0,35.7,0.0,0.24,0.29,0.0,0.0,1,14.02,6.57,34.95,1,-41,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0696000000000003
2025-03-09 21:26:49-07:00,21.99,291.46700000000004,12.249,10.111500000000001,14.568,411.05,21.0,35.8,0.0,0.36,0.37,0.0,0.0,1,13.98,1.86,34.23,1,-40,27.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.2016
2025-03-09 21:27:49-07:00,21.99,288.882,11.925,9.355500000000001,15.647999999999998,411.02,21.0,35.8,0.0,0.24,0.31,0.0,0.0,1,13.98,0.52,31.72,1,-40,27.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3216
2025-03-09 21:28:51-07:00,21.99,288.06800000000004,13.446,9.114,16.247999999999998,411.01,21.0,35.7,0.0,0.31,0.33,0.0,0.0,1,13.95,0.15,39.46,1,-40,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.4975999999999994
2025-03-09 21:29:51-07:00,21.99,282.788,12.321,8.631,15.768,411.0,21.0,35.8,0.0,0.28,0.29,0.0,0.0,1,13.95,0.04,35.01,1,-39,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3776000000000006
2025-03-09 21:30:51-07:00,21.99,288.67300000000006,12.420000000000002,9.555,14.46,411.0,21.0,35.7,0.0,0.16,0.17,0.0,0.0,1,13.91,0.01,34.24,1,-40,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0200000000000005
2025-03-09 21:31:51-07:00,21.99,284.05300000000005,13.077,9.586500000000001,14.16,410.38,21.0,35.7,0.0,0.05,0.12,0.0,0.0,1,14.16,186.4,32.67,1,-38,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8720000000000003
2025-03-09 21:32:51-07:00,21.99,292.08299999999997,11.223,9.691500000000001,14.52,410.14,21.0,35.7,0.0,0.08,0.15,0.0,0.0,1,14.09,52.65,35.08,1,-41,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.968
2025-03-09 21:33:52-07:00,21.99,290.675,11.133,9.471,14.1,409.59,21.0,35.6,0.0,0.03,0.05,0.0,0.0,1,14.05,14.87,31.58,1,-40,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8440000000000003
2025-03-09 21:34:52-07:00,21.99,290.136,11.205,9.0615,15.672,409.21,21.0,35.7,0.0,0.01,0.02,0.0,0.0,1,14.02,4.2,34.79,1,-40,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1424000000000003
2025-03-09 21:35:53-07:00,21.99,288.354,12.258,8.599499999999999,15.515999999999998,408.72,21.0,35.7,0.0,0.0,0.01,0.0,0.0,1,13.98,1.19,33.43,1,-40,26.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1031999999999997
2025-03-09 21:36:53-07:00,21.99,283.31600000000003,12.807,8.9145,15.576,408.5,21.0,35.8,0.0,0.29,0.29,0.0,0.0,1,13.98,0.33,33.19,1,-39,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.3472
2025-03-09 21:37:53-07:00,21.99,289.806,11.871,8.977500000000001,14.568,408.68,21.0,35.8,0.0,0.17,0.18,0.0,0.0,1,13.95,0.09,32.61,1,-40,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0496000000000003
2025-03-09 21:38:53-07:00,21.99,291.8190000000001,13.104000000000001,9.597000000000001,13.788,408.89,21.0,35.8,0.0,0.34,0.34,0.0,0.0,1,13.95,0.03,35.41,1,-41,25.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0296000000000003
2025-03-09 21:39:48-07:00,21.98,282.766,12.555,9.3765,13.895999999999999,409.54,21.0,35.7,0.0,0.42,0.42,0.0,0.0,1,14.19,190.79,35.97,1,-38,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.1151999999999997
2025-03-09 21:40:48-07:00,21.98,292.908,10.791,9.1245,14.064,409.59,21.0,35.8,0.0,0.34,0.34,0.0,0.0,1,14.09,53.89,36.16,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0848000000000004
2025-03-09 21:41:48-07:00,21.99,293.05100000000004,10.773000000000001,8.946,13.824,409.85,21.0,35.7,0.0,0.11,0.11,0.0,0.0,1,14.05,15.22,31.41,1,-42,26.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,,2.8528000000000002
2025-03-09 21:42:48-07:00,21.99,296.758,10.683,9.009,14.843999999999998,409.95,21.0,35.8,0.0,0.06,0.06,0.0,0.0,1,14.02,4.3,32.58,1,-41,27.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.0168
2025-03-09 21:43:49-07:00,21.99,284.24,12.141,8.652000000000001,15.96,409.98,21.0,35.8,0.0,0.05,0.05,0.0,0.0,1,13.98,1.21,36.29,1,-38,25.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,,3.232
