DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,253,75,0,-8,6,0.1,0.00000,0.00000.1,0.2,2713737487,281,-7,256291271,AQI
2025-02-26 17:54:07-08:00,21.9,1617.506,23.976000000000003,15.2355,2.424,438.08,21.1,32.1,0.19,2.42,3.38,0.0,0.0,1,13.84,0.01,37.28,1,47,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.4208
2025-02-26 17:55:07-08:00,21.9,1529.913,22.536,14.9625,2.4359999999999995,438.03,21.1,32.1,0.44,3.32,4.06,0.0,0.0,1,14.16,198.42,31.5,1,47,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,3.1432
2025-02-26 17:56:07-08:00,21.9,1486.2980000000002,22.797,15.634500000000001,0.744,438.04,21.1,32.0,0.66,2.31,3.06,0.0,0.0,1,14.05,110.05,31.08,1,46,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.9968000000000001
2025-02-26 17:57:07-08:00,21.9,1459.81,22.725,14.668500000000002,3.252,437.85,21.1,32.1,0.43,1.66,2.26,0.0,0.0,1,14.02,31.08,26.23,1,46,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.9784000000000002
2025-02-26 17:58:07-08:00,21.9,1647.767,23.868,16.548000000000002,1.6320000000000001,437.95,21.1,32.0,0.71,1.93,3.17,0.0,0.0,1,13.98,8.78,27.15,1,51,48.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.8704
2025-02-26 17:59:07-08:00,21.9,1639.2530000000002,23.724,16.632,0.168,437.98,21.1,32.0,0.61,1.94,2.66,0.0,0.0,1,13.95,2.48,33.34,1,51,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.5856000000000001
2025-02-26 18:00:07-08:00,21.9,1688.9180000000003,23.508000000000003,16.569,1.02,438.54,21.1,32.0,0.78,2.78,3.65,0.0,0.0,1,13.91,0.7,34.27,1,52,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.428
2025-02-26 18:01:07-08:00,21.9,1744.2920000000001,24.786,15.361500000000001,3.6719999999999997,439.07,21.2,32.0,0.9,3.06,3.87,0.0,0.0,1,13.91,0.2,31.61,1,55,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,3.1824000000000003
2025-02-26 18:02:07-08:00,21.9,1784.0900000000001,24.345000000000002,15.9075,4.488,440.02,21.1,32.0,0.97,2.91,3.21,0.0,0.0,1,13.87,0.06,29.55,1,56,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,3.2256000000000005
2025-02-26 18:03:07-08:00,21.9,1789.6230000000003,25.209000000000003,15.834000000000001,4.596,441.3,21.1,32.0,0.79,2.62,2.88,0.0,0.0,1,13.87,0.02,27.36,1,55,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,3.0152
2025-02-26 18:04:08-08:00,21.9,1778.007,24.669,15.918000000000001,3.2279999999999998,441.76,21.1,31.9,0.9,2.25,2.88,0.0,0.0,1,13.84,0.0,27.64,1,54,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.4455999999999998
2025-02-26 18:05:09-08:00,21.91,1773.4420000000002,24.543,16.9155,1.584,441.91,21.1,31.9,0.91,2.35,3.09,0.0,0.0,1,14.09,167.79,33.64,1,55,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.1968
2025-02-26 18:06:09-08:00,21.93,1794.199,26.523,16.1385,1.788,441.97,21.1,31.9,0.92,2.24,3.54,0.0,0.0,1,14.02,47.39,31.91,1,55,45.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,2.1496000000000004
2025-02-26 18:07:09-08:00,21.96,1824.2290000000003,25.308,15.8445,4.859999999999999,441.99,21.2,31.9,0.86,2.49,3.79,0.0,0.0,1,13.98,13.38,26.61,1,56,46.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,2.9640000000000004
2025-02-26 18:08:09-08:00,21.96,1843.5010000000002,26.307000000000002,16.59,3.9599999999999995,442.64,21.1,31.9,0.84,2.94,3.52,0.0,0.0,1,13.95,3.78,29.37,1,57,46.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,3.1439999999999997
2025-02-26 18:09:09-08:00,21.97,1839.728,25.2,16.852500000000003,2.64,442.87,21.1,31.9,0.99,2.5,3.38,0.0,0.0,1,13.95,1.07,30.92,1,59,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.528
2025-02-26 18:10:10-08:00,21.98,1841.5760000000002,25.371000000000002,16.7475,1.068,443.49,21.2,31.9,0.64,2.2,2.95,0.0,0.0,1,13.91,0.3,33.56,1,59,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.9736000000000002
2025-02-26 18:11:10-08:00,21.98,1827.5400000000002,24.309,17.482499999999998,2.7119999999999997,444.3,21.2,31.9,0.44,1.55,1.85,0.0,0.0,1,13.87,0.09,32.09,1,59,48.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.7824000000000002
2025-02-26 18:12:10-08:00,21.99,1809.885,24.642,16.569,3.096,445.41,21.2,32.0,0.64,2.23,3.16,0.0,0.0,1,13.87,0.02,29.24,1,57,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.4032
2025-02-26 18:13:10-08:00,21.99,1777.9740000000002,24.174,16.968,1.032,446.9,21.2,31.9,0.54,2.17,2.76,0.0,0.0,1,13.87,0.01,28.56,1,57,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.9424000000000001
2025-02-26 18:14:10-08:00,21.99,1752.146,23.94,16.695,1.788,447.96,21.2,31.9,0.79,1.97,2.27,0.0,0.0,1,13.84,0.0,29.87,1,58,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.9336000000000002
2025-02-26 18:15:10-08:00,21.99,1738.363,24.3,16.632,3.24,449.14,21.2,31.9,0.79,2.54,3.03,0.0,0.0,1,14.12,231.51,35.66,1,58,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.68
2025-02-26 18:16:10-08:00,21.99,1731.499,25.146,16.9575,0.048,450.15,21.2,32.0,0.35,1.72,2.36,0.0,0.0,1,14.02,65.39,29.14,1,56,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3856000000000002
2025-02-26 18:17:11-08:00,21.99,1714.8340000000003,23.958000000000002,17.293499999999998,0.864,450.84,21.2,31.9,0.42,2.14,2.62,0.0,0.0,1,13.98,18.47,27.91,1,55,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8848000000000003
2025-02-26 18:18:11-08:00,21.99,1707.6290000000004,24.75,16.023,4.02,450.94,21.2,31.9,0.39,1.66,2.47,0.0,0.0,1,13.95,5.22,29.26,1,56,47.0,1,2,STAT,0,LAT,LON,W,CRC,,,,,2.132
2025-02-26 18:19:11-08:00,21.99,1696.563,25.065,16.2855,2.94,450.98,21.2,31.9,0.29,1.56,2.96,0.0,0.0,1,13.95,1.47,29.83,1,56,47.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.8360000000000003
2025-02-26 18:20:06-08:00,21.99,1683.682,25.245,17.22,1.416,450.99,21.2,31.9,0.26,1.44,2.55,0.0,0.0,1,13.91,0.46,32.46,1,56,46.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.4352
2025-02-26 18:21:06-08:00,21.99,1673.0670000000002,24.192,16.884,3.324,450.59,21.2,31.9,0.33,1.84,2.41,0.0,0.0,1,13.91,0.13,30.58,1,57,47.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,2.1368
2025-02-26 18:22:07-08:00,21.99,1668.0620000000001,23.508000000000003,16.3065,3.48,450.21,21.2,31.8,0.33,1.65,2.03,0.0,0.0,1,13.87,0.04,31.93,1,56,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.016
2025-02-26 18:23:07-08:00,21.99,1663.2,23.958000000000002,16.2855,4.104,449.84,21.2,31.8,0.21,1.57,1.94,0.0,0.0,1,13.87,0.01,29.52,1,55,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.0768000000000004
2025-02-26 18:24:07-08:00,21.99,1643.9830000000002,24.111,16.5165,4.26,449.3,21.2,31.8,0.9,2.38,2.5,0.0,0.0,1,13.84,0.0,28.54,1,55,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.756
2025-02-26 18:25:07-08:00,21.99,1625.6900000000003,25.101000000000003,16.5375,2.304,449.1,21.2,31.8,0.56,2.24,2.51,0.0,0.0,1,14.16,305.87,38.91,1,56,47.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,2.2528
2025-02-26 18:26:07-08:00,21.99,1631.3880000000001,24.858,16.716,2.136,449.04,21.2,31.8,0.4,1.65,2.19,0.0,0.0,1,14.02,86.39,30.59,1,56,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.7472
2025-02-26 18:27:07-08:00,21.99,1638.56,23.931,16.0755,3.252,448.93,21.3,31.8,0.17,1.2,1.86,0.0,0.0,1,13.98,24.4,30.1,1,56,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.6103999999999998
2025-02-26 18:28:07-08:00,22.0,1635.4470000000001,25.875,15.435,2.88,448.33,21.3,31.8,0.44,1.85,2.33,0.0,0.0,1,13.95,6.89,29.7,1,57,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.056
2025-02-26 18:29:08-08:00,22.02,1636.7230000000002,26.739,15.897000000000002,2.34,448.12,21.3,31.8,0.74,2.13,2.57,0.0,0.0,1,13.95,1.95,31.18,1,55,47.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,2.1719999999999997
2025-02-26 18:30:10-08:00,22.05,1620.696,26.244,15.7185,4.62,448.04,21.3,31.8,0.38,1.91,2.16,0.0,0.0,1,13.91,0.55,40.04,1,55,46.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,2.452
2025-02-26 18:31:10-08:00,22.06,1608.1340000000002,25.443,15.8445,3.7199999999999998,447.4,21.3,31.8,0.27,1.22,1.69,0.0,0.0,1,13.87,0.16,34.74,1,54,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.72
2025-02-26 18:32:10-08:00,22.07,1605.538,24.381,17.041500000000003,2.7239999999999998,447.14,21.3,31.8,0.14,1.01,1.46,0.0,0.0,1,13.87,0.04,27.88,1,54,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.3528
2025-02-26 18:33:10-08:00,22.08,1591.5790000000002,25.911,17.22,2.184,447.6,21.3,31.7,0.36,1.67,2.0,0.0,0.0,1,13.87,0.01,29.43,1,58,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.7728000000000002
2025-02-26 18:34:10-08:00,22.08,1592.1510000000003,26.037,17.3565,2.808,447.86,21.3,31.8,0.61,1.84,2.83,0.0,0.0,1,13.84,0.0,31.32,1,55,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.0336000000000003
2025-02-26 18:35:11-08:00,22.08,1592.866,26.739,15.7605,5.136,447.95,21.3,31.7,0.64,2.12,3.06,0.0,0.0,1,14.12,248.5,27.99,1,55,47.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.7232000000000003
2025-02-26 18:36:10-08:00,22.09,1588.9170000000001,24.957,16.044,2.5319999999999996,447.98,21.3,31.8,0.59,1.68,2.52,0.0,0.0,1,14.02,70.18,29.27,1,54,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8504
2025-02-26 18:37:10-08:00,22.09,1582.5810000000001,24.939,15.823500000000001,3.6239999999999997,447.99,21.3,31.8,0.63,1.79,2.84,0.0,0.0,1,13.98,19.82,29.17,1,55,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.1568
2025-02-26 18:38:10-08:00,22.09,1568.38,26.568,17.9235,1.5,448.0,21.3,31.7,0.64,1.68,2.15,0.0,0.0,1,13.95,5.6,31.69,1,54,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.6440000000000001
2025-02-26 18:39:10-08:00,22.09,1565.256,26.415000000000003,16.233,2.832,448.29,21.3,31.8,0.23,1.82,2.32,0.0,0.0,1,13.95,1.58,28.0,1,54,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.0224
2025-02-26 18:40:10-08:00,22.09,1558.1390000000001,25.785,15.813,4.056,448.75,21.3,31.8,0.23,1.83,2.51,0.0,0.0,1,13.91,0.45,29.17,1,54,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.2752000000000003
2025-02-26 18:41:11-08:00,22.09,1526.8000000000002,27.162,16.233,4.284,448.91,21.3,31.7,0.11,1.03,1.69,0.0,0.0,1,13.87,0.13,32.25,1,55,48.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.6808
2025-02-26 18:42:11-08:00,22.09,1506.1750000000002,27.873,17.293499999999998,2.268,448.97,21.3,31.8,0.25,0.82,1.21,0.0,0.0,1,13.87,0.04,29.1,1,53,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.1096
2025-02-26 18:43:12-08:00,22.09,1495.0430000000003,27.414,15.4875,4.776,449.34,21.3,31.7,0.13,1.06,1.45,0.0,0.0,1,13.84,0.01,30.92,1,55,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8032000000000001
2025-02-26 18:44:12-08:00,22.09,1489.0700000000002,27.603,15.823500000000001,1.9679999999999997,449.77,21.3,31.7,0.46,1.27,1.42,0.0,0.0,1,13.84,0.0,29.33,1,52,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.4096
2025-02-26 18:45:12-08:00,22.09,1464.9030000000002,27.315,16.233,1.7999999999999998,449.92,21.3,31.6,0.62,1.35,1.93,0.0,0.0,1,14.09,193.44,26.63,1,50,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.44
2025-02-26 18:46:12-08:00,22.09,1438.9430000000002,27.801000000000002,16.527,2.52,450.59,21.3,31.7,0.74,1.59,2.23,0.0,0.0,1,14.02,54.63,29.81,1,52,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.7760000000000002
2025-02-26 18:47:12-08:00,22.09,1424.7200000000003,27.765,16.6635,2.844,450.85,21.3,31.7,0.57,1.6,2.22,0.0,0.0,1,13.98,15.43,32.49,1,51,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8488000000000002
2025-02-26 18:48:12-08:00,22.09,1408.836,27.090000000000003,16.128,3.792,450.95,21.3,31.7,0.27,0.9,1.23,0.0,0.0,1,13.95,4.36,29.21,1,49,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.4784000000000002
2025-02-26 18:49:12-08:00,22.09,1391.709,26.748,16.38,3.12,450.98,21.3,31.7,0.4,1.26,1.42,0.0,0.0,1,13.91,1.23,28.05,1,48,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.6320000000000001
2025-02-26 18:50:13-08:00,22.09,1376.6280000000002,27.855,15.9915,3.1079999999999997,450.99,21.3,31.7,0.32,1.2,1.48,0.0,0.0,1,13.91,0.35,30.94,1,48,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.5816
2025-02-26 18:51:13-08:00,22.1,1364.5720000000001,27.738,16.296,3.6959999999999997,451.0,21.4,31.7,0.1,1.11,1.65,0.0,0.0,1,13.87,0.1,35.23,1,48,48.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,1.6272000000000002
2025-02-26 18:52:13-08:00,22.11,1364.517,26.127000000000002,17.22,3.2640000000000002,451.08,21.4,31.7,0.19,0.98,1.3,0.0,0.0,1,13.87,0.03,32.27,1,48,50.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.4368
2025-02-26 18:53:13-08:00,22.15,1359.5670000000002,26.352,15.9075,5.484,451.91,21.4,31.8,0.53,1.21,1.63,0.0,0.0,1,13.87,0.01,30.5,1,49,49.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,2.0648
2025-02-26 18:54:13-08:00,22.16,1341.89,26.469,16.002000000000002,4.092,452.99,21.4,31.8,0.4,1.51,2.1,0.0,0.0,1,14.16,277.3,32.57,1,49,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.0264
2025-02-26 18:55:13-08:00,22.17,1342.1650000000002,25.983,16.653,4.152,455.9,21.4,31.8,0.6,1.84,2.48,0.0,0.0,1,14.05,114.76,29.73,1,47,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.3024000000000004
2025-02-26 18:56:14-08:00,22.18,1316.722,26.289,16.2435,4.224,458.05,21.4,31.7,0.61,2.41,3.29,0.0,0.0,1,13.98,32.41,39.25,1,48,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,2.7728
2025-02-26 18:57:14-08:00,22.18,1281.027,25.857,15.498000000000001,3.7199999999999998,458.54,21.4,31.7,0.44,1.73,2.34,0.0,0.0,1,13.95,9.15,31.47,1,46,49.0,1,2,STAT,0,LAT,LON,W,CRC,,,,,2.128
2025-02-26 18:58:15-08:00,22.19,1258.0040000000001,25.974,15.1515,4.38,457.56,21.4,31.7,0.15,1.02,1.5,0.0,0.0,1,13.95,2.59,27.19,1,45,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.6920000000000002
2025-02-26 18:59:15-08:00,22.19,1233.9360000000001,25.992,16.2015,3.552,456.55,21.4,31.7,0.05,0.99,1.16,0.0,0.0,1,13.91,0.73,28.36,1,44,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.5024000000000002
2025-02-26 19:00:15-08:00,22.19,1214.972,24.768,16.096500000000002,3.0839999999999996,455.84,21.4,31.7,0.08,0.97,1.11,0.0,0.0,1,13.91,0.21,29.9,1,44,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3928
2025-02-26 19:01:15-08:00,22.19,1200.5180000000003,25.569,17.136000000000003,0.528,455.3,21.4,31.7,0.03,0.58,0.63,0.0,0.0,1,13.87,0.06,33.3,1,43,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.5696
2025-02-26 19:02:15-08:00,22.19,1187.472,25.209000000000003,17.2725,0.852,455.1,21.4,31.7,0.26,0.68,1.11,0.0,0.0,1,13.87,0.02,29.38,1,42,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.7144
2025-02-26 19:03:15-08:00,22.19,1166.517,24.102,16.9575,1.704,454.31,21.4,31.8,0.25,1.22,1.96,0.0,0.0,1,13.84,0.0,30.69,1,42,49.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3168
2025-02-26 19:04:15-08:00,22.19,1145.0010000000002,24.291,16.086000000000002,4.572,454.08,21.4,31.7,0.18,1.05,1.3,0.0,0.0,1,14.19,279.44,29.98,1,41,48.0,3,2,STAT,0,LAT,LON,W,CRC,,,,,1.7544000000000002
2025-02-26 19:05:16-08:00,22.19,1143.9120000000003,23.517,16.8,3.6359999999999997,454.19,21.4,31.9,0.12,0.69,0.77,0.0,0.0,1,14.05,78.92,27.11,1,40,49.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.2792
2025-02-26 19:06:12-08:00,22.19,1127.9840000000002,23.490000000000002,16.884,3.252,455.41,21.4,31.9,0.05,0.31,0.37,0.0,0.0,1,13.98,24.77,30.62,1,40,48.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.8984
2025-02-26 19:07:13-08:00,22.19,1140.5790000000002,24.255,17.167500000000004,1.248,457.66,21.4,32.1,0.02,0.82,1.33,0.0,0.0,1,13.95,6.99,32.62,1,39,48.0,2,0,STAT,0,LAT,LON,W,CRC,,,,,0.9056000000000001
2025-02-26 19:08:13-08:00,22.19,1150.919,24.255,16.422,1.656,463.31,21.4,32.0,0.01,0.6,1.14,0.0,0.0,1,13.95,1.98,29.91,1,41,48.0,3,0,STAT,0,LAT,LON,W,CRC,,,,,0.8111999999999999
2025-02-26 19:09:14-08:00,22.19,1154.4170000000001,23.922,16.863,2.688,468.54,21.4,32.2,0.13,0.88,1.26,0.0,0.0,1,13.91,0.56,29.45,1,40,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2416
2025-02-26 19:10:14-08:00,22.19,1142.141,23.67,16.1175,3.24,473.1,21.5,32.1,0.17,1.37,1.51,0.0,0.0,1,13.91,0.16,26.85,1,40,47.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.7440000000000002
2025-02-26 19:11:15-08:00,22.21,1127.9620000000002,23.256,15.634500000000001,4.044,475.88,21.5,32.1,0.27,1.42,2.0,0.0,0.0,1,13.87,0.04,27.47,1,40,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.9447999999999999
2025-02-26 19:12:15-08:00,22.24,1119.085,23.157,16.989,2.076,477.45,21.5,32.1,0.42,1.41,2.4,0.0,0.0,1,13.87,0.01,33.83,1,41,48.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.5432
2025-02-26 19:13:15-08:00,22.26,1112.034,23.067,16.1595,3.972,479.1,21.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.84,0.0,35.56,1,39,47.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,-0.005600000000000049
2025-02-26 19:14:15-08:00,22.27,1105.5880000000002,23.003999999999998,16.632,0.9839999999999999,480.09,21.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,14.12,203.16,31.81,1,37,46.0,2,0,STAT,0,LAT,LON,W,CRC,,,,,-0.6032000000000001
2025-02-26 19:15:16-08:00,22.28,1102.1670000000001,23.733,15.876,1.932,482.64,21.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,14.02,57.38,26.99,1,36,45.0,2,0,STAT,0,LAT,LON,W,CRC,,,,,-0.4136
2025-02-26 19:16:16-08:00,22.29,1096.1280000000002,22.374,14.5425,5.556,485.75,21.5,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.98,16.21,27.06,1,36,46.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.3111999999999999
2025-02-26 19:17:14-08:00,22.29,1086.5910000000001,23.049,14.1645,3.312,487.02,21.5,32.1,0.26,1.18,1.73,0.0,0.0,1,13.95,5.09,31.03,1,36,44.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.6063999999999998
2025-02-26 19:18:14-08:00,22.29,1078.6380000000001,22.86,15.6135,3.168,487.01,21.5,32.1,0.09,1.12,1.5,0.0,0.0,1,13.91,1.44,28.66,1,36,43.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.5296000000000003
2025-02-26 19:19:15-08:00,22.29,1068.826,23.427000000000003,15.2565,3.768,487.0,21.5,32.0,0.26,1.41,1.98,0.0,0.0,1,13.91,0.41,26.73,1,35,41.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.8816
2025-02-26 19:20:15-08:00,22.29,1046.3310000000001,23.238,16.17,2.4119999999999995,485.84,21.5,31.9,0.14,1.01,1.38,0.0,0.0,1,13.91,0.11,28.15,1,35,40.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2904
2025-02-26 19:21:15-08:00,22.29,1036.112,22.905,16.611,3.6719999999999997,482.35,21.5,32.1,0.05,0.48,0.61,0.0,0.0,1,13.87,0.03,30.22,1,34,40.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.1183999999999998
2025-02-26 19:22:13-08:00,22.29,1024.353,22.68,16.548000000000002,1.044,479.2,21.5,31.9,0.33,1.0,1.36,0.0,0.0,1,13.87,0.01,30.47,1,34,40.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.0088000000000001
2025-02-26 19:23:13-08:00,22.29,1019.7770000000002,23.139000000000003,16.947000000000003,1.728,475.79,21.6,31.9,0.22,1.08,1.93,0.0,0.0,1,13.84,0.0,28.89,1,31,38.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.2096
2025-02-26 19:24:13-08:00,22.29,1026.608,23.949,15.4875,2.76,474.53,21.5,32.1,0.07,1.0,1.3,0.0,0.0,1,14.12,211.33,33.73,1,32,38.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3519999999999999
2025-02-26 19:25:14-08:00,22.29,1023.5830000000001,23.85,15.288000000000002,3.576,476.19,21.5,32.1,0.03,0.67,0.78,0.0,0.0,1,14.02,59.69,28.07,1,32,37.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2512
2025-02-26 19:26:14-08:00,22.29,1011.4170000000001,22.599,14.385,4.092,477.82,21.6,32.0,0.35,1.18,1.79,0.0,0.0,1,13.98,16.86,28.55,1,31,37.0,2,0,STAT,0,LAT,LON,W,CRC,,,,,1.7624
2025-02-26 19:27:16-08:00,22.3,1005.9170000000001,22.77,14.395500000000002,4.344,478.18,21.6,31.8,0.14,1.19,1.6,0.0,0.0,1,13.95,4.76,36.85,1,31,37.0,1,0,STAT,0,LAT,LON,W,CRC,,,,,1.8208000000000002
2025-02-26 19:28:16-08:00,22.32,998.8880000000001,22.014000000000003,15.267,4.488,477.06,21.6,31.9,0.11,1.04,1.17,0.0,0.0,1,13.91,1.34,30.17,1,31,37.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.7296000000000002
2025-02-26 19:29:16-08:00,22.35,999.0530000000001,22.968,16.191,3.12,474.79,21.6,31.8,0.11,0.81,0.86,0.0,0.0,1,13.91,0.38,30.4,1,30,35.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2720000000000002
2025-02-26 19:30:16-08:00,22.37,1000.2080000000001,22.977,16.2645,3.948,472.75,21.6,31.9,0.08,0.71,0.93,0.0,0.0,1,13.87,0.11,30.64,1,30,35.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.3576000000000001
2025-02-26 19:31:16-08:00,22.38,1011.3180000000001,22.401,15.214500000000001,4.9559999999999995,471.32,21.6,31.9,0.04,1.05,1.45,0.0,0.0,1,13.87,0.03,31.65,1,27,35.0,1,1,STAT,0,LAT,LON,W,CRC,,,,,1.8312
2025-02-26 19:32:16-08:00,22.39,1007.9740000000002,21.933,16.002000000000002,3.324,471.08,21.6,31.9,0.18,0.83,0.95,0.0,0.0,1,13.84,0.01,33.54,1,27,35.0,1,2,STAT,0,LAT,LON,W,CRC,,,,,1.3288000000000002
2025-02-26 19:33:16-08:00,22.38,1002.6500000000001,22.572,15.8445,1.296,470.94,21.6,31.8,0.09,0.78,1.36,0.0,0.0,1,14.12,233.05,31.43,1,27,33.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,0.8832000000000002
2025-02-26 19:34:16-08:00,22.39,994.6750000000001,21.852,17.020500000000002,1.776,469.98,21.6,31.8,0.06,0.54,0.77,0.0,0.0,1,14.02,65.82,31.07,1,27,33.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,0.7872000000000001
2025-02-26 19:35:17-08:00,22.39,982.6080000000001,21.699,17.094,1.224,468.94,21.6,31.7,0.02,0.94,1.42,0.0,0.0,1,13.98,18.59,26.34,1,26,33.0,2,2,STAT,0,LAT,LON,W,CRC,,,,,0.9968
2025-02-26 19:36:17-08:00,22.39,964.0950000000001,21.195,16.180500000000002,2.268,466.72,21.6,31.7,0.13,0.97,1.23,0.0,0.0,1,13.95,5.25,27.54,1,25,33.0,3,1,STAT,0,LAT,LON,W,CRC,,,,,1.2296
2025-02-26 19:37:17-08:00,22.39,945.648,21.276,16.1385,3.0839999999999996,464.13,21.6,31.7,0.04,1.01,1.49,0.0,0.0,1,13.95,1.48,30.15,1,26,34.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.4248
2025-02-26 19:38:17-08:00,22.39,944.878,21.105,15.981000000000002,1.9559999999999997,462.65,21.6,31.7,0.01,1.04,1.23,0.0,0.0,1,13.91,0.42,32.12,1,25,33.0,2,1,STAT,0,LAT,LON,W,CRC,,,,,1.2232
