DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,94,32,-1,-34,1032398259,112,-4,-35,1505642079,AQI
2025-03-20 11:47:35-07:00,6.64,275.077,7.11,19.971,31.836,419.25,7.8,70.2,0.0,0.2,0.5,18.0,0.0,-1.0,STAT,,,,,,6.527200000000001
2025-03-20 11:48:35-07:00,6.63,331.98,8.523000000000001,20.832,32.279999999999994,419.74,7.8,70.6,0.0,0.43,0.53,16.0,1.0,-1.0,STAT,,,,,,6.8
2025-03-20 11:49:35-07:00,6.62,373.0760000000001,7.362,20.769000000000002,30.156,420.56,7.8,70.8,0.0,0.44,0.68,16.0,0.0,-1.0,STAT,,,,,,6.3832
2025-03-20 11:50:35-07:00,6.62,343.10100000000006,8.01,20.674500000000002,31.368,421.68,7.8,70.8,0.0,0.68,0.76,16.0,0.0,-1.0,STAT,,,,,,6.8176000000000005
2025-03-20 11:51:36-07:00,6.62,312.85100000000006,7.11,23.898000000000003,27.3,422.54,7.8,71.0,0.0,0.52,0.55,17.0,0.0,-1.0,STAT,,,,,,5.876000000000001
2025-03-20 11:52:37-07:00,6.62,285.97800000000007,7.245000000000001,25.105500000000003,26.16,422.84,7.8,71.2,0.0,0.35,0.36,16.0,0.0,0.0,STAT,,,,,,5.5120000000000005
2025-03-20 11:53:37-07:00,6.61,284.196,8.253,25.998,25.26,422.94,7.8,71.3,0.0,0.72,0.72,16.0,0.0,-1.0,STAT,,,,,,5.628
2025-03-20 11:54:37-07:00,6.61,420.75000000000006,7.074000000000001,27.0375,24.876,423.35,7.8,71.8,0.18,1.21,1.49,18.0,1.0,0.0,STAT,,,,,,5.943200000000001
2025-03-20 11:55:37-07:00,6.6,416.88900000000007,6.246,24.486,26.34,424.39,7.8,71.6,0.09,1.16,1.38,18.0,0.0,-1.0,STAT,,,,,,6.196000000000001
2025-03-20 11:56:37-07:00,6.6,366.608,7.901999999999999,24.370500000000003,25.38,424.97,7.8,71.7,0.03,0.79,0.86,17.0,1.0,0.0,STAT,,,,,,5.708
2025-03-20 11:57:36-07:00,6.6,332.365,9.450000000000001,23.3625,24.528000000000002,425.11,7.8,72.1,0.01,0.88,0.91,16.0,0.0,-1.0,STAT,,,,,,5.6096
2025-03-20 11:58:36-07:00,6.59,279.18,6.327,25.9665,21.996,425.04,7.8,72.3,0.0,0.75,0.76,19.0,1.0,-1.0,STAT,,,,,,4.9992
2025-03-20 11:59:37-07:00,6.56,230.73600000000002,9.171,27.7935,17.483999999999998,425.01,7.8,72.5,0.0,0.56,0.56,17.0,1.0,-1.0,STAT,,,,,,3.9448
2025-03-20 12:00:37-07:00,6.53,208.879,7.578,26.0085,16.596,425.0,7.8,72.8,0.0,0.82,0.98,18.0,1.0,0.0,STAT,,,,,,3.9752000000000005
2025-03-20 12:01:37-07:00,6.52,205.90900000000002,6.606,24.78,19.164,425.0,7.8,72.8,0.0,1.2,1.33,18.0,1.0,-1.0,STAT,,,,,,4.792800000000001
2025-03-20 12:02:38-07:00,6.52,206.05200000000002,7.344,26.617500000000003,20.46,425.0,7.8,72.9,0.05,1.45,1.52,17.0,2.0,-1.0,STAT,,,,,,5.252000000000001
2025-03-20 12:03:38-07:00,6.52,227.90900000000002,9.315,24.528,20.268,425.16,7.8,72.9,0.02,0.85,0.87,15.0,0.0,-1.0,STAT,,,,,,4.7336
2025-03-20 12:04:38-07:00,6.51,219.186,8.451,23.8875,24.84,425.54,7.8,71.7,0.01,0.61,0.98,17.0,1.0,0.0,STAT,,,,,,5.4559999999999995
2025-03-20 12:05:38-07:00,6.51,194.337,9.251999999999999,23.478,29.4,424.03,7.8,71.2,0.0,0.42,0.84,15.0,1.0,-1.0,STAT,,,,,,6.216
2025-03-20 12:06:38-07:00,6.51,198.143,6.7410000000000005,27.2055,25.86,423.52,7.8,71.9,0.0,0.39,0.79,17.0,1.0,-1.0,STAT,,,,,,5.484000000000001
2025-03-20 12:07:38-07:00,6.51,192.30200000000002,7.443,25.756500000000003,27.936,423.83,7.8,72.1,0.0,0.62,0.75,17.0,1.0,-1.0,STAT,,,,,,6.0832
2025-03-20 12:08:39-07:00,6.5,189.02400000000003,8.352,24.150000000000002,29.82,423.94,7.8,71.4,0.0,0.47,0.52,16.0,1.0,0.0,STAT,,,,,,6.340000000000001
2025-03-20 12:09:39-07:00,6.5,180.136,8.784,20.9475,31.668,423.63,7.7,71.5,0.0,0.22,0.24,16.0,0.0,-1.0,STAT,,,,,,6.509600000000001
2025-03-20 12:10:39-07:00,6.5,181.544,7.353,22.386000000000003,29.951999999999998,423.22,7.7,71.7,0.0,0.32,0.33,17.0,0.0,-1.0,STAT,,,,,,6.2464
2025-03-20 12:11:39-07:00,6.49,175.758,7.551000000000001,21.735,29.844,422.46,7.7,71.8,0.0,0.58,0.58,16.0,0.0,-2.0,STAT,,,,,,6.4328
2025-03-20 12:12:39-07:00,6.49,181.31300000000002,6.84,20.601000000000003,34.5,421.11,7.7,72.0,0.0,0.19,0.19,15.0,0.0,0.0,STAT,,,,,,7.0520000000000005
2025-03-20 12:13:39-07:00,6.49,185.99900000000002,7.983,19.509,36.168,419.89,7.7,72.2,0.0,0.06,0.06,16.0,0.0,0.0,STAT,,,,,,7.2816
2025-03-20 12:14:39-07:00,6.49,187.528,5.787,20.181,34.14,418.81,7.8,72.3,0.0,0.13,0.13,18.0,0.0,-2.0,STAT,,,,,,6.932
2025-03-20 12:15:34-07:00,6.49,183.645,6.237,21.3465,33.275999999999996,418.36,7.7,72.6,0.0,0.07,0.26,17.0,0.0,-2.0,STAT,,,,,,6.7112
2025-03-20 12:16:35-07:00,6.5,179.42100000000002,7.614000000000001,21.252,31.836,417.97,7.7,72.7,0.0,0.02,0.08,17.0,0.0,-2.0,STAT,,,,,,6.3832
2025-03-20 12:17:35-07:00,6.5,174.00900000000001,8.883,20.097,35.028,417.34,7.7,72.9,0.0,0.41,0.51,16.0,0.0,-1.0,STAT,,,,,,7.333600000000001
2025-03-20 12:18:35-07:00,6.5,181.06,8.109,20.8215,34.92,417.12,7.7,72.9,0.0,0.57,0.6,17.0,0.0,-2.0,STAT,,,,,,7.440000000000001
2025-03-20 12:19:35-07:00,6.5,177.54000000000002,6.174,20.097,34.512,417.04,7.7,72.7,0.11,0.98,0.99,17.0,0.0,-2.0,STAT,,,,,,7.6864
2025-03-20 12:20:35-07:00,6.51,179.894,7.757999999999999,21.147000000000002,32.208,417.01,7.7,73.0,0.15,1.0,1.01,16.0,0.0,-3.0,STAT,,,,,,7.2416
2025-03-20 12:21:35-07:00,6.5,179.223,8.829,21.367500000000003,33.815999999999995,417.51,7.8,73.2,0.19,1.17,1.17,15.0,0.0,-2.0,STAT,,,,,,7.699199999999999
2025-03-20 12:22:35-07:00,6.51,183.23800000000003,9.395999999999999,20.8005,33.3,417.99,7.7,73.3,0.17,1.1,1.1,16.0,0.0,-2.0,STAT,,,,,,7.54
2025-03-20 12:23:35-07:00,6.51,181.379,8.784,22.3965,31.92,418.64,7.7,73.4,0.44,1.03,1.13,16.0,0.0,-1.0,STAT,,,,,,7.208
2025-03-20 12:24:36-07:00,6.51,181.01600000000002,8.559,22.449,32.292,419.52,7.8,73.4,0.15,0.57,0.9,16.0,0.0,-2.0,STAT,,,,,,6.9144000000000005
2025-03-20 12:25:36-07:00,6.52,186.604,7.362,24.706500000000002,30.744,419.76,7.8,73.3,0.1,1.44,1.79,16.0,0.0,-2.0,STAT,,,,,,7.300800000000001
2025-03-20 12:26:36-07:00,6.52,485.27600000000007,7.668,24.528,32.724,419.88,7.7,73.2,0.03,1.21,1.53,17.0,0.0,-2.0,STAT,,,,,,7.5127999999999995
2025-03-20 12:27:35-07:00,6.52,477.7300000000001,7.973999999999999,23.583000000000002,32.112,419.96,7.7,73.3,0.01,0.61,0.81,17.0,0.0,-2.0,STAT,,,,,,6.910400000000001
2025-03-20 12:28:35-07:00,6.52,386.386,7.65,23.0475,33.756,419.93,7.8,73.4,0.33,0.87,0.98,17.0,0.0,-1.0,STAT,,,,,,7.4472000000000005
2025-03-20 12:29:35-07:00,6.52,307.945,10.656,23.635500000000004,31.163999999999998,419.98,7.8,73.4,0.26,1.22,1.27,15.0,0.0,-2.0,STAT,,,,,,7.2088
2025-03-20 12:30:35-07:00,6.52,249.854,9.261,24.3075,31.752,419.99,7.8,73.3,0.19,1.19,1.26,16.0,0.0,-2.0,STAT,,,,,,7.3024000000000004
2025-03-20 12:31:35-07:00,6.52,217.71200000000002,10.332,24.801000000000002,32.1,420.0,7.7,73.4,0.34,1.23,1.32,16.0,0.0,-2.0,STAT,,,,,,7.404000000000001
2025-03-20 12:32:42-07:00,6.52,202.90600000000003,8.649,25.704,28.668,420.0,7.8,73.5,0.11,1.22,1.25,17.0,0.0,-2.0,STAT,,,,,,6.7096
2025-03-20 12:33:37-07:00,6.52,192.687,7.29,26.0715,29.316,420.0,7.8,73.5,0.25,1.26,1.27,17.0,0.0,0.0,STAT,,,,,,6.8712
2025-03-20 12:34:37-07:00,6.53,188.26500000000001,8.334,25.746000000000002,30.852,420.0,7.8,73.4,0.39,1.66,2.24,16.0,0.0,-1.0,STAT,,,,,,7.498400000000001
2025-03-20 12:35:37-07:00,6.54,184.36,9.081,26.712000000000003,29.052,420.0,7.8,73.4,0.38,1.7,1.91,15.0,0.0,-2.0,STAT,,,,,,7.170400000000001
2025-03-20 12:36:37-07:00,6.57,186.626,8.613000000000001,27.0165,28.799999999999997,420.0,7.8,73.6,0.28,1.34,1.46,17.0,0.0,-1.0,STAT,,,,,,6.832
2025-03-20 12:37:37-07:00,6.58,187.11,7.614000000000001,25.746000000000002,29.436,420.0,7.8,73.8,0.56,1.24,1.34,16.0,0.0,-2.0,STAT,,,,,,6.8792
2025-03-20 12:38:38-07:00,6.59,187.44000000000003,7.245000000000001,25.557000000000002,30.744,420.0,7.8,73.7,0.19,1.23,1.26,16.0,0.0,-1.0,STAT,,,,,,7.1328000000000005
2025-03-20 12:39:38-07:00,6.59,188.122,6.192,26.166000000000004,28.572,420.0,7.8,73.9,0.27,1.56,1.61,18.0,0.0,-2.0,STAT,,,,,,6.962400000000001
2025-03-20 12:40:38-07:00,6.59,186.07600000000002,8.91,25.305000000000003,26.58,420.0,7.8,74.1,0.26,1.75,1.93,17.0,0.0,-1.0,STAT,,,,,,6.716
2025-03-20 12:41:39-07:00,6.6,190.32200000000003,9.135,24.706500000000002,28.308,420.0,7.8,74.1,0.09,1.65,2.4,16.0,0.0,-2.0,STAT,,,,,,6.9816
2025-03-20 12:42:39-07:00,6.6,195.591,7.524,26.376,31.067999999999998,420.0,7.8,73.9,0.21,1.79,2.25,17.0,0.0,-2.0,STAT,,,,,,7.6456
2025-03-20 12:43:39-07:00,6.6,191.653,7.470000000000001,25.105500000000003,31.715999999999998,420.0,7.8,74.0,0.07,1.56,1.71,17.0,0.0,-1.0,STAT,,,,,,7.5912
2025-03-20 12:44:39-07:00,6.6,189.20000000000002,7.722,26.3865,28.584,420.5,7.8,74.0,0.02,1.11,1.16,18.0,0.0,-2.0,STAT,,,,,,6.6048
2025-03-20 12:45:39-07:00,6.6,197.43900000000002,7.128,27.8145,25.284,420.82,7.8,74.1,0.2,1.1,1.36,17.0,0.0,-2.0,STAT,,,,,,5.9368
2025-03-20 12:46:39-07:00,6.59,196.779,6.75,26.995500000000003,27.084,420.94,7.8,74.0,0.14,1.18,1.26,18.0,0.0,-1.0,STAT,,,,,,6.3608
2025-03-20 12:47:39-07:00,6.6,191.80700000000002,7.829999999999999,27.258000000000003,27.023999999999997,420.98,7.8,74.1,0.05,0.59,0.62,17.0,0.0,-2.0,STAT,,,,,,5.876799999999999
2025-03-20 12:48:40-07:00,6.6,188.33100000000002,9.135,27.2685,27.384,421.35,7.8,74.2,0.02,1.01,1.02,16.0,0.0,-2.0,STAT,,,,,,6.284800000000001
2025-03-20 12:49:40-07:00,6.6,189.92600000000002,9.387,28.245,27.54,421.77,7.8,74.2,0.01,1.57,1.68,16.0,0.0,-2.0,STAT,,,,,,6.764
2025-03-20 12:50:41-07:00,6.6,190.49800000000002,8.325000000000001,28.759500000000003,26.604000000000003,421.92,7.8,74.1,0.0,1.55,1.6,17.0,0.0,-2.0,STAT,,,,,,6.560800000000001
2025-03-20 12:51:41-07:00,6.6,186.901,6.732,26.785500000000003,29.063999999999997,421.97,7.8,74.1,0.21,1.95,1.97,18.0,0.0,-2.0,STAT,,,,,,7.3728
2025-03-20 12:52:41-07:00,6.6,184.745,9.459,25.5045,31.56,421.99,7.8,74.0,0.25,1.35,1.4,15.0,0.0,-1.0,STAT,,,,,,7.392
2025-03-20 12:53:41-07:00,6.6,184.437,10.089,25.830000000000002,29.844,422.0,7.8,74.0,0.12,1.25,1.43,15.0,0.0,-2.0,STAT,,,,,,6.968800000000001
2025-03-20 12:54:41-07:00,6.6,190.01400000000004,7.452,24.8115,29.375999999999998,422.0,7.8,74.1,0.36,1.37,1.43,18.0,0.0,-1.0,STAT,,,,,,6.9712
2025-03-20 12:55:41-07:00,6.6,184.09600000000003,9.54,26.775000000000002,28.331999999999997,422.0,7.8,74.2,0.23,1.21,1.23,15.0,0.0,-1.0,STAT,,,,,,6.634399999999999
2025-03-20 12:56:41-07:00,6.6,180.961,7.569,26.428500000000003,25.631999999999998,422.0,7.8,74.3,0.29,1.31,1.67,16.0,0.0,-1.0,STAT,,,,,,6.1744
2025-03-20 12:57:41-07:00,6.6,182.76500000000001,7.821,27.132,27.983999999999998,422.0,7.8,74.4,0.2,1.22,1.34,17.0,0.0,-2.0,STAT,,,,,,6.5728
2025-03-20 12:58:42-07:00,6.6,181.28000000000003,9.009,26.4705,27.384,422.41,7.8,74.4,0.07,1.33,1.37,16.0,0.0,-2.0,STAT,,,,,,6.540800000000001
2025-03-20 12:59:42-07:00,6.6,180.235,9.432,26.858999999999998,24.852,422.79,7.8,74.7,0.31,1.4,1.41,16.0,0.0,-2.0,STAT,,,,,,6.090400000000001
2025-03-20 13:00:42-07:00,6.6,182.116,8.82,26.3655,25.548,422.93,7.8,74.8,0.12,0.84,1.4,16.0,0.0,-2.0,STAT,,,,,,5.7816
2025-03-20 13:01:43-07:00,6.6,180.994,8.037,26.607,26.652,422.97,7.8,74.6,0.04,1.17,1.52,16.0,0.0,-2.0,STAT,,,,,,6.266400000000001
2025-03-20 13:02:39-07:00,6.6,186.29600000000002,7.848000000000001,25.8825,27.504,422.99,7.8,74.6,0.1,0.97,1.22,16.0,0.0,-2.0,STAT,,,,,,6.276800000000001
2025-03-20 13:03:39-07:00,6.6,187.64900000000003,7.8660000000000005,26.754,25.704,423.0,7.8,74.6,0.3,1.03,1.17,16.0,0.0,-2.0,STAT,,,,,,5.9648
2025-03-20 13:04:39-07:00,6.6,185.64700000000002,7.362,25.851000000000003,26.352,423.0,7.8,74.7,0.1,1.25,1.46,17.0,0.0,-2.0,STAT,,,,,,6.2704
2025-03-20 13:05:39-07:00,6.6,195.591,8.613000000000001,27.1215,29.063999999999997,423.0,7.8,74.7,0.07,1.35,1.65,15.0,0.0,-2.0,STAT,,,,,,6.892799999999999
2025-03-20 13:06:39-07:00,6.6,219.14200000000002,8.577,26.0085,29.028,423.5,7.8,74.9,0.23,1.22,1.71,16.0,0.0,-2.0,STAT,,,,,,6.7816
2025-03-20 13:07:39-07:00,6.6,213.103,9.567,25.6095,30.875999999999998,423.82,7.8,74.8,0.56,1.58,1.83,14.0,0.0,-2.0,STAT,,,,,,7.4392000000000005
2025-03-20 13:08:40-07:00,6.61,208.824,9.576,24.7905,30.444,423.94,7.8,74.5,0.18,1.47,1.55,16.0,0.0,-2.0,STAT,,,,,,7.2648
2025-03-20 13:09:40-07:00,6.6,205.953,8.973,23.8875,32.82,423.68,7.8,74.5,0.09,1.62,1.89,16.0,0.0,-2.0,STAT,,,,,,7.86
2025-03-20 13:10:40-07:00,6.6,200.717,7.362,23.0685,29.508,423.01,7.8,74.6,0.03,1.75,2.09,17.0,0.0,-2.0,STAT,,,,,,7.3016000000000005
2025-03-20 13:11:40-07:00,6.61,211.167,6.957000000000001,22.155,32.604,422.71,7.8,74.7,0.01,1.69,1.8,19.0,0.0,-2.0,STAT,,,,,,7.872800000000001
2025-03-20 13:12:41-07:00,6.61,201.26700000000002,9.621,22.270500000000002,32.532,422.41,7.8,74.6,0.09,1.74,1.78,17.0,0.0,-2.0,STAT,,,,,,7.8984
2025-03-20 13:13:41-07:00,6.61,194.491,9.576,21.325499999999998,35.64,422.14,7.8,74.5,0.46,1.68,1.86,16.0,0.0,-1.0,STAT,,,,,,8.472
2025-03-20 13:14:42-07:00,6.61,195.50300000000001,8.487,20.5695,35.532,421.47,7.8,74.4,0.15,1.26,1.32,17.0,0.0,-2.0,STAT,,,,,,8.1144
2025-03-20 13:15:42-07:00,6.61,194.26000000000002,9.639000000000001,19.992,35.52,421.17,7.8,74.6,0.05,1.31,1.33,16.0,0.0,-2.0,STAT,,,,,,8.152000000000001
