DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,246,68,2,-8,6,0,0.00000,0.00000.1,0.1,2046495404,253,75,0.2,2713737487,AQI
2025-02-25 23:29:05-08:00,23.29,280.62100000000004,10.782,12.0645,2.6279999999999997,556.4,22.4,34.5,0.0,0.01,0.06,0.0,0.0,1,13.87,0.11,35.66,1,-3,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5336
2025-02-25 23:30:05-08:00,23.29,282.733,10.376999999999999,10.9725,4.476,556.14,22.3,34.6,0.0,0.04,0.05,0.0,0.0,1,13.87,0.03,30.45,1,-2,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9272
2025-02-25 23:31:05-08:00,23.29,288.288,10.35,12.022499999999999,0.6839999999999999,556.63,22.4,34.6,0.0,0.13,0.13,0.0,0.0,1,13.87,0.01,30.22,1,-3,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.24080000000000001
2025-02-25 23:32:05-08:00,23.29,284.108,10.413,12.012,0.756,556.87,22.4,34.6,0.0,0.04,0.04,0.0,0.0,1,13.84,0.0,29.2,1,-1,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.1832
2025-02-25 23:33:06-08:00,23.29,286.50600000000003,10.44,11.980500000000001,0.66,556.95,22.4,34.6,0.0,0.01,0.01,0.0,0.0,1,14.12,244.84,26.86,1,-1,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.14
2025-02-25 23:34:03-08:00,23.29,290.10300000000007,9.999,12.2745,-0.156,556.98,22.4,34.6,0.0,0.01,0.01,0.0,0.0,1,14.02,76.83,32.48,1,-3,53.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.023200000000000002
2025-02-25 23:35:03-08:00,23.29,289.36600000000004,10.593,12.453,-0.588,556.54,22.4,34.6,0.0,0.0,0.12,0.0,0.0,1,13.98,21.7,29.3,1,-3,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.1176
2025-02-25 23:36:03-08:00,23.29,289.89400000000006,10.98,11.4975,2.244,555.44,22.4,34.5,0.0,0.0,0.04,0.0,0.0,1,13.95,6.13,28.4,1,-1,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4488000000000001
2025-02-25 23:37:03-08:00,23.31,296.615,10.962,12.841500000000002,1.536,552.56,22.4,34.5,0.0,0.0,0.21,0.0,0.0,1,13.91,1.73,32.06,1,-3,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.30720000000000003
2025-02-25 23:38:03-08:00,23.34,296.758,10.341000000000001,13.083000000000002,1.092,549.8,22.4,34.5,0.0,0.0,0.07,0.0,0.0,1,13.91,0.49,26.95,1,-2,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.21840000000000004
2025-02-25 23:39:05-08:00,23.36,289.058,9.684,11.256000000000002,3.276,549.25,22.4,34.6,0.0,0.0,0.02,0.0,0.0,1,13.87,0.14,30.02,1,-2,54.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6552
2025-02-25 23:40:05-08:00,23.36,279.587,10.674,10.815000000000001,5.364,550.67,22.4,34.5,0.0,0.0,0.01,0.0,0.0,1,13.87,0.04,32.1,1,-2,52.0,0.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0728
2025-02-25 23:41:05-08:00,23.37,282.106,10.665,12.1905,2.1,552.14,22.4,34.5,0.0,0.0,0.0,0.0,0.0,1,13.87,0.01,29.54,1,0,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42000000000000004
2025-02-25 23:42:05-08:00,23.38,290.53200000000004,10.548,11.256000000000002,3.7439999999999998,551.03,22.4,34.5,0.0,0.0,0.0,0.0,0.0,1,13.84,0.0,30.2,1,-2,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7488
2025-02-25 23:43:06-08:00,23.37,283.47,10.674,12.306000000000001,1.9679999999999997,549.71,22.4,34.5,0.0,0.0,0.0,0.0,0.0,1,14.19,293.18,26.84,1,0,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.39359999999999995
2025-02-25 23:44:06-08:00,23.38,285.16400000000004,11.286,11.739,-0.528,549.7,22.4,34.5,0.0,0.0,0.08,0.0,0.0,1,14.05,89.59,27.8,1,-3,50.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.10560000000000001
2025-02-25 23:45:06-08:00,23.39,288.53000000000003,10.44,11.6865,1.5,549.89,22.4,34.6,0.0,0.04,0.35,0.0,0.0,1,13.98,25.3,34.65,1,-2,51.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3320000000000001
2025-02-25 23:46:07-08:00,23.39,281.886,11.016,10.804499999999999,3.1559999999999997,550.95,22.4,34.5,0.0,0.01,0.12,0.0,0.0,1,13.95,7.15,29.27,1,-1,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6392
2025-02-25 23:47:07-08:00,23.39,291.104,10.152,10.836,3.576,551.4,22.4,34.5,-1.0,-1.0,-1.0,0.0,0.0,1,13.95,2.02,31.7,1,-3,54.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.08479999999999999
2025-02-25 23:48:07-08:00,23.39,292.51200000000006,10.818,10.9725,3.1559999999999997,550.79,22.4,34.5,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,0.57,29.33,1,0,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.16880000000000006
2025-02-25 23:49:08-08:00,23.39,295.229,10.314000000000002,11.403,1.728,549.76,22.4,34.5,-1.0,-1.0,-1.0,0.0,0.0,1,13.91,0.16,29.83,1,-1,53.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,-0.4544
2025-02-25 23:50:08-08:00,23.39,296.274,11.331,11.0145,2.124,548.39,22.4,34.5,0.0,0.0,0.03,0.0,0.0,1,13.87,0.05,35.1,1,-2,51.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.42480000000000007
2025-02-25 23:51:08-08:00,23.39,291.016,10.449,11.182500000000001,3.1559999999999997,547.49,22.4,34.4,0.0,0.0,0.01,0.0,0.0,1,13.87,0.01,33.0,1,0,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6312
2025-02-25 23:52:08-08:00,23.39,285.39500000000004,10.503,10.5945,4.692,547.47,22.4,34.4,0.0,0.0,0.13,0.0,0.0,1,13.87,0.0,27.88,1,0,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9384000000000001
2025-02-25 23:53:08-08:00,23.39,284.438,10.782,10.9305,3.78,547.18,22.4,34.4,0.0,0.12,0.36,0.0,0.0,1,14.16,269.9,28.23,1,0,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.852
2025-02-25 23:54:08-08:00,23.39,284.53700000000003,10.881,11.4555,3.072,546.96,22.4,34.4,0.0,0.13,0.21,0.0,0.0,1,14.05,95.65,31.75,1,-1,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7184
2025-02-25 23:55:09-08:00,23.39,279.235,10.485000000000001,10.794,4.488,547.55,22.5,34.5,0.0,0.04,0.07,0.0,0.0,1,13.98,27.01,31.87,1,-1,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9296000000000002
2025-02-25 23:56:09-08:00,23.39,275.737,10.719000000000001,11.3295,3.408,549.53,22.4,34.4,0.0,0.01,0.02,0.0,0.0,1,13.98,7.63,30.96,1,-2,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6896
2025-02-25 23:57:10-08:00,23.39,276.80400000000003,12.033,11.927999999999999,1.7999999999999998,550.48,22.4,34.5,0.0,0.0,0.01,0.0,0.0,1,13.95,2.15,29.9,1,-2,50.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.36
2025-02-25 23:58:10-08:00,23.39,279.367,10.404,11.2665,4.152,550.82,22.4,34.4,0.0,0.0,0.0,0.0,0.0,1,13.91,0.61,26.61,1,-2,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8304
2025-02-25 23:59:10-08:00,23.39,281.149,11.916,11.382,2.388,550.94,22.4,34.4,0.0,0.0,0.0,0.0,0.0,1,13.91,0.17,28.11,1,-3,51.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4776
2025-02-26 00:00:10-08:00,23.39,277.92600000000004,11.052,11.214,3.384,550.4,22.5,34.4,0.0,0.0,0.42,0.0,0.0,1,13.87,0.05,30.53,1,-2,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6768000000000001
2025-02-26 00:01:10-08:00,23.39,267.83900000000006,11.304,10.689,1.8239999999999998,550.14,22.4,34.4,0.0,0.16,0.29,0.0,0.0,1,13.87,0.01,28.58,1,1,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4928
2025-02-26 00:02:10-08:00,23.39,273.95500000000004,11.016,10.143,4.668,550.05,22.5,34.4,0.0,0.05,0.34,0.0,0.0,1,13.87,0.0,28.34,1,0,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9736000000000001
2025-02-26 00:03:10-08:00,23.39,275.242,11.232000000000001,9.544500000000001,5.784,550.02,22.4,34.5,0.0,0.03,0.37,0.0,0.0,1,14.12,207.45,28.74,1,0,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1808
2025-02-26 00:04:11-08:00,23.39,273.295,11.421,9.870000000000001,5.196,550.9,22.5,34.5,0.0,0.18,0.41,0.0,0.0,1,14.05,114.57,29.44,1,-2,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1831999999999998
2025-02-26 00:05:11-08:00,23.39,268.862,11.313,11.529000000000002,3.576,551.44,22.5,34.4,0.0,0.06,0.19,0.0,0.0,1,13.98,32.36,35.11,1,0,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7632000000000001
2025-02-26 00:06:11-08:00,23.39,272.195,12.15,12.18,1.332,551.45,22.4,34.4,0.0,0.02,0.1,0.0,0.0,1,13.98,9.14,30.24,1,-1,51.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.28240000000000004
2025-02-26 00:07:11-08:00,23.39,275.209,11.268,11.844,3.0599999999999996,550.5,22.5,34.4,0.0,0.01,0.04,0.0,0.0,1,13.95,2.58,31.79,1,-1,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.62
2025-02-26 00:08:11-08:00,23.39,278.982,10.503,9.2925,5.4479999999999995,548.46,22.5,34.4,0.0,0.0,0.14,0.0,0.0,1,13.91,0.73,27.3,1,-2,52.0,0.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0896
2025-02-26 00:09:11-08:00,23.39,275.12100000000004,10.836,10.1325,2.688,546.03,22.5,34.3,0.0,0.0,0.05,0.0,0.0,1,13.91,0.21,27.79,1,-1,51.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5376000000000001
2025-02-26 00:10:11-08:00,23.39,278.817,11.052,9.9855,2.4839999999999995,544.71,22.4,34.3,0.0,0.0,0.02,0.0,0.0,1,13.87,0.06,30.62,1,-2,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4967999999999999
2025-02-26 00:11:11-08:00,23.39,277.58500000000004,11.277,11.109,1.716,543.8,22.5,34.3,0.0,0.0,0.0,0.0,0.0,1,13.87,0.02,30.66,1,-2,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3432
2025-02-26 00:12:06-08:00,23.39,275.06600000000003,10.737,12.1485,1.536,543.01,22.5,34.3,0.0,0.0,0.1,0.0,0.0,1,13.87,0.01,32.63,1,-1,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.30720000000000003
2025-02-26 00:13:06-08:00,23.4,273.031,11.403,11.371500000000001,2.4119999999999995,542.39,22.5,34.3,0.0,0.0,0.03,0.0,0.0,1,13.84,0.0,31.73,1,-1,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.48239999999999994
2025-02-26 00:14:06-08:00,23.41,272.86600000000004,11.511,11.781,2.544,542.23,22.5,34.3,0.0,0.0,0.26,0.0,0.0,1,14.12,219.68,26.62,1,-1,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5088
2025-02-26 00:15:07-08:00,23.42,272.987,9.774,10.962,2.4359999999999995,541.51,22.5,34.2,0.0,0.0,0.08,0.0,0.0,1,14.02,62.04,28.49,1,0,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4871999999999999
2025-02-26 00:16:08-08:00,23.44,276.70500000000004,11.097,10.7415,2.052,538.24,22.5,34.2,0.0,0.0,0.03,0.0,0.0,1,13.98,17.52,33.67,1,-1,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.41040000000000004
2025-02-26 00:17:08-08:00,23.46,278.267,11.376000000000001,11.361,1.8239999999999998,534.02,22.5,34.2,0.0,0.0,0.01,0.0,0.0,1,13.95,4.95,27.87,1,-1,51.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3648
2025-02-26 00:18:08-08:00,23.46,279.235,11.645999999999999,10.185,5.124,531.15,22.5,34.2,0.0,0.0,0.0,0.0,0.0,1,13.95,1.4,29.46,1,-1,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0248
2025-02-26 00:19:08-08:00,23.46,279.07,10.197000000000001,10.5,5.124,529.26,22.5,34.2,0.0,0.0,0.0,0.0,0.0,1,13.91,0.39,30.2,1,-1,54.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0248
2025-02-26 00:20:08-08:00,23.47,277.002,9.864,10.8465,3.348,528.53,22.5,34.2,0.0,0.11,0.23,0.0,0.0,1,13.91,0.11,28.03,1,-1,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7575999999999999
2025-02-26 00:21:11-08:00,23.47,276.00100000000003,10.557,11.161500000000002,3.864,528.83,22.5,34.2,0.0,0.04,0.09,0.0,0.0,1,13.87,0.03,35.75,1,0,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8048000000000001
2025-02-26 00:22:11-08:00,23.48,274.428,11.232000000000001,10.8465,3.324,529.17,22.5,34.2,0.0,0.01,0.03,0.0,0.0,1,13.87,0.01,27.69,1,0,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6728000000000001
2025-02-26 00:23:11-08:00,23.48,276.177,10.872,10.0695,5.364,529.71,22.5,34.2,0.0,0.11,0.11,0.0,0.0,1,13.84,0.0,28.79,1,0,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1608
2025-02-26 00:24:11-08:00,23.48,276.73800000000006,10.170000000000002,10.920000000000002,2.6999999999999997,529.9,22.5,34.2,0.0,0.03,0.15,0.0,0.0,1,14.16,254.21,30.76,1,0,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.564
2025-02-26 00:25:11-08:00,23.48,279.68600000000004,9.171,11.193000000000001,2.6999999999999997,529.56,22.5,34.2,0.0,0.01,0.2,0.0,0.0,1,14.02,71.8,27.61,1,0,54.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5479999999999999
2025-02-26 00:26:11-08:00,23.48,280.786,10.557,12.127500000000001,3.2039999999999997,529.2,22.5,34.1,0.0,0.06,0.12,0.0,0.0,1,13.98,20.28,36.4,1,-1,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6888000000000001
2025-02-26 00:27:12-08:00,23.49,280.64300000000003,10.71,10.993500000000001,2.304,528.59,22.5,34.1,0.0,0.02,0.04,0.0,0.0,1,13.95,5.73,29.59,1,-2,53.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4768
2025-02-26 00:28:12-08:00,23.49,278.355,10.971,10.899000000000001,4.02,528.35,22.5,34.2,0.0,0.01,0.22,0.0,0.0,1,13.95,1.62,28.49,1,-2,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8119999999999999
2025-02-26 00:29:12-08:00,23.49,276.32,10.872,11.980500000000001,1.716,528.48,22.5,34.1,0.0,0.0,0.09,0.0,0.0,1,13.91,0.46,28.98,1,-1,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.3432
2025-02-26 00:30:12-08:00,23.49,274.659,10.872,11.2035,3.072,529.14,22.5,34.4,0.0,0.03,0.05,0.0,0.0,1,13.91,0.13,33.59,1,-1,52.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6384000000000001
2025-02-26 00:31:13-08:00,23.49,267.146,10.26,10.836,5.4959999999999996,536.6,22.5,34.4,0.0,0.02,0.03,0.0,0.0,1,13.87,0.04,31.46,1,-1,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1152
2025-02-26 00:32:14-08:00,23.49,265.298,11.187,10.0485,6.0840000000000005,547.46,22.5,34.3,0.0,0.01,0.14,0.0,0.0,1,13.87,0.01,29.77,1,0,52.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.2248
2025-02-26 00:33:14-08:00,23.49,264.814,10.458,10.458000000000002,3.804,553.28,22.5,34.4,0.0,0.0,0.05,0.0,0.0,1,13.84,0.0,31.01,1,-2,53.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7608
2025-02-26 00:34:14-08:00,23.49,260.37,11.286,10.542,3.1079999999999997,556.34,22.5,34.4,0.0,0.0,0.06,0.0,0.0,1,14.19,268.53,26.19,1,0,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6215999999999999
2025-02-26 00:35:14-08:00,23.49,263.076,11.133,10.479000000000001,5.052,559.68,22.5,34.4,0.0,0.0,0.02,0.0,0.0,1,14.05,83.74,26.48,1,-1,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0104
2025-02-26 00:36:13-08:00,23.49,264.69300000000004,11.286,11.067,2.7119999999999997,567.04,22.5,34.5,0.0,0.0,0.08,0.0,0.0,1,13.98,23.65,38.64,1,0,52.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5424
2025-02-26 00:37:13-08:00,23.49,268.785,11.277,10.269,4.092,575.66,22.5,34.4,0.0,0.02,0.13,0.0,0.0,1,13.95,6.68,28.51,1,-1,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8344
2025-02-26 00:38:14-08:00,23.49,267.93800000000005,11.25,11.413499999999999,2.388,581.11,22.5,34.4,0.0,0.01,0.29,0.0,0.0,1,13.95,1.89,29.37,1,0,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.48560000000000003
2025-02-26 00:39:14-08:00,23.49,268.389,11.151000000000002,11.403,1.284,584.38,22.5,34.3,0.0,0.08,0.17,0.0,0.0,1,13.91,0.53,30.02,1,0,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.32080000000000003
2025-02-26 00:40:14-08:00,23.49,269.77500000000003,10.872,10.573500000000001,3.5999999999999996,582.84,22.5,34.3,0.0,0.21,0.29,0.0,0.0,1,13.91,0.15,29.34,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.888
2025-02-26 00:41:14-08:00,23.49,264.704,10.674,9.8175,4.464,574.6,22.5,34.2,0.0,0.18,0.3,0.0,0.0,1,13.87,0.04,31.61,1,-2,54.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0368000000000002
2025-02-26 00:42:14-08:00,23.49,258.093,10.323,10.731000000000002,4.188,563.85,22.5,34.3,0.0,0.36,0.4,0.0,0.0,1,13.87,0.01,31.27,1,-1,54.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1256
2025-02-26 00:43:09-08:00,23.49,261.976,10.908,10.584000000000001,4.98,559.69,22.5,34.4,0.0,0.3,0.34,0.0,0.0,1,13.84,0.0,32.68,1,-2,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.2360000000000002
2025-02-26 00:44:10-08:00,23.49,260.062,10.197000000000001,10.0485,4.596,561.95,22.5,34.3,0.0,0.14,0.17,0.0,0.0,1,14.09,158.71,28.25,1,0,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0312000000000001
2025-02-26 00:45:10-08:00,23.49,261.81100000000004,9.945,10.3425,5.0280000000000005,562.53,22.5,34.3,0.0,0.05,0.06,0.0,0.0,1,14.09,155.0,26.25,1,-2,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0456
2025-02-26 00:46:12-08:00,23.49,263.439,10.098,10.615499999999999,5.255999999999999,563.24,22.6,34.4,0.0,0.18,0.18,0.0,0.0,1,13.98,43.78,35.61,1,-1,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1951999999999998
2025-02-26 00:47:10-08:00,23.49,264.528,9.891,11.025,2.976,563.73,22.5,34.5,0.0,0.06,0.1,0.0,0.0,1,13.98,12.36,31.55,1,-3,55.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6432000000000001
2025-02-26 00:48:10-08:00,23.49,262.57,9.999,11.466000000000001,2.928,564.61,22.5,34.6,0.0,0.16,0.32,0.0,0.0,1,13.95,3.49,28.73,1,-1,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7136
2025-02-26 00:49:10-08:00,23.49,261.184,11.061,10.4475,2.052,566.63,22.5,34.4,0.0,0.05,0.18,0.0,0.0,1,13.95,0.99,28.9,1,0,54.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.4504
2025-02-26 00:50:10-08:00,23.49,259.93,11.457,9.849000000000002,2.148,567.17,22.6,34.3,0.0,0.02,0.21,0.0,0.0,1,13.91,0.28,28.53,1,0,53.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.44560000000000005
2025-02-26 00:51:11-08:00,23.5,260.54600000000005,11.754000000000001,10.216500000000002,2.292,563.56,22.5,34.3,0.0,0.25,0.44,0.0,0.0,1,13.91,0.08,27.3,1,-2,52.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.6584
2025-02-26 00:52:11-08:00,23.51,257.63100000000003,10.332,11.0565,0.576,559.31,22.6,34.3,0.0,0.09,0.16,0.0,0.0,1,13.87,0.02,32.0,1,0,54.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.18719999999999998
2025-02-26 00:53:11-08:00,23.53,256.795,9.225,10.4265,4.32,556.72,22.6,34.3,0.0,0.03,0.05,0.0,0.0,1,13.87,0.01,28.52,1,-1,56.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.8880000000000001
2025-02-26 00:54:12-08:00,23.55,258.67600000000004,10.161,10.0485,5.22,555.73,22.6,34.3,0.0,0.12,0.13,0.0,0.0,1,13.84,0.0,26.75,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1400000000000001
2025-02-26 00:55:12-08:00,23.56,260.18300000000005,10.215,8.9565,7.26,554.14,22.6,34.2,0.0,0.04,0.12,0.0,0.0,1,14.09,199.22,27.77,1,-2,55.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.484
2025-02-26 00:56:12-08:00,23.56,260.48,10.062,10.0695,4.68,553.81,22.6,34.2,0.0,0.15,0.18,0.0,0.0,1,14.02,56.26,31.2,1,-1,56.0,1.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.056
2025-02-26 00:57:14-08:00,23.57,264.55,9.882000000000001,11.182500000000001,3.444,553.77,22.6,34.2,0.0,0.06,0.4,0.0,0.0,1,13.98,15.89,32.74,1,-2,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7368000000000001
2025-02-26 00:58:14-08:00,23.58,263.461,10.782,11.445,2.388,552.87,22.6,34.2,0.0,0.07,0.18,0.0,0.0,1,13.95,4.49,31.74,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5336000000000001
2025-02-26 00:59:14-08:00,23.58,261.382,10.638,10.825500000000002,2.544,549.53,22.6,34.1,0.0,0.28,0.31,0.0,0.0,1,13.91,1.27,28.53,1,-2,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7328000000000001
2025-02-26 01:00:15-08:00,23.58,258.269,10.953,10.5105,3.588,544.15,22.6,34.1,0.05,0.42,0.43,0.0,0.0,1,13.91,0.36,28.29,1,-1,54.0,2.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0536
2025-02-26 01:01:15-08:00,23.58,260.062,10.647,10.857000000000001,4.476,541.46,22.6,34.1,0.02,0.15,0.23,0.0,0.0,1,13.91,0.1,28.79,1,-1,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.0152
2025-02-26 01:02:14-08:00,23.58,257.62,10.962,9.807,4.5,540.28,22.6,34.1,0.01,0.05,0.34,0.0,0.0,1,13.87,0.03,34.21,1,0,54.0,1.0,0.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9400000000000001
2025-02-26 01:03:15-08:00,23.59,259.71000000000004,11.448,10.542,4.452,537.44,22.6,34.1,0.0,0.27,0.52,0.0,0.0,1,13.87,0.01,30.0,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.1064
2025-02-26 01:04:15-08:00,23.59,257.466,10.962,11.424000000000001,3.072,534.06,22.6,34.1,0.0,0.13,0.25,0.0,0.0,1,13.84,0.0,31.09,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.7184
2025-02-26 01:05:15-08:00,23.58,252.109,10.296,10.857000000000001,2.6519999999999997,531.3,22.6,34.0,0.0,0.04,0.11,0.0,0.0,1,14.16,276.07,28.71,1,0,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5624
2025-02-26 01:06:15-08:00,23.59,254.727,9.666,11.4975,2.664,528.14,22.6,34.1,0.0,0.01,0.23,0.0,0.0,1,14.02,77.97,27.6,1,-1,55.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.5408000000000001
2025-02-26 01:07:15-08:00,23.59,262.999,10.458,9.744,6.0840000000000005,526.75,22.6,34.0,0.0,0.0,0.15,0.0,0.0,1,13.98,22.02,31.72,1,-5,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.2168
2025-02-26 01:08:15-08:00,23.59,260.66700000000003,11.277,9.586500000000001,6.864,526.35,22.6,34.1,0.0,0.0,0.05,0.0,0.0,1,13.95,6.22,28.02,1,-2,53.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.3728
2025-02-26 01:09:15-08:00,23.59,261.27200000000005,10.854000000000001,10.941,4.308,528.37,22.6,34.1,0.0,0.05,0.06,0.0,0.0,1,13.95,1.76,26.58,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,0.9016000000000001
2025-02-26 01:10:16-08:00,23.59,261.61300000000006,11.421,10.4475,5.88,530.07,22.6,34.0,0.0,0.02,0.02,0.0,0.0,1,13.91,0.5,28.6,1,-2,54.0,2.0,1.0,STAT,0,LAT,LON,W,CRC,,,,,,1.192
