DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,215,43,2,-2,709401014,188,44,1,2032539992,AQI
2025-03-21 10:00:26-07:00,22.39,292.32500000000005,12.852,8.211,16.8,415.93,21.3,32.3,0.0,0.05,0.12,,,,,,26.0,1.0,2.0,,3.4000000000000004
2025-03-21 10:01:26-07:00,22.38,300.02500000000003,13.437,8.809500000000002,16.608,415.98,21.3,32.4,0.0,0.02,0.04,,,,,,25.0,0.0,2.0,,3.3376
2025-03-21 10:02:26-07:00,22.38,293.799,11.709,8.442,16.98,415.78,21.3,32.3,0.0,0.28,0.29,,,,,,27.0,1.0,1.0,,3.6200000000000006
2025-03-21 10:03:26-07:00,22.38,263.725,11.295000000000002,8.788499999999999,16.116,415.59,21.3,32.3,0.0,0.09,0.09,,,,,,27.0,1.0,2.0,,3.2952000000000004
2025-03-21 10:04:26-07:00,22.37,302.225,10.242,8.9355,16.535999999999998,415.37,21.3,32.4,0.0,0.09,0.09,,,,,,29.0,0.0,2.0,,3.3792
2025-03-21 10:05:26-07:00,22.37,301.884,12.141,8.9565,16.032,415.32,21.3,32.3,0.0,0.03,0.03,,,,,,26.0,0.0,2.0,,3.2304000000000004
2025-03-21 10:06:26-07:00,22.37,301.598,11.07,9.3135,16.619999999999997,415.11,21.3,32.4,0.0,0.01,0.01,,,,,,27.0,1.0,2.0,,3.332
2025-03-21 10:07:26-07:00,22.37,294.932,11.799,7.9275,18.156,415.04,21.3,32.3,0.0,0.0,0.0,,,,,,26.0,0.0,2.0,,3.6311999999999998
2025-03-21 10:08:27-07:00,22.37,293.502,10.818,8.484,17.352,415.01,21.3,32.4,0.0,0.0,0.0,,,,,,28.0,1.0,2.0,,3.4704
2025-03-21 10:09:27-07:00,22.37,299.343,11.628,8.295,18.012,415.01,21.3,32.3,0.0,0.0,0.0,,,,,,27.0,1.0,2.0,,3.6024000000000003
2025-03-21 10:10:27-07:00,22.37,292.633,12.645000000000001,8.9145,17.208,414.93,21.3,32.3,0.0,0.0,0.0,,,,,,26.0,1.0,2.0,,3.4415999999999998
2025-03-21 10:11:28-07:00,22.37,293.87600000000003,12.231,9.1245,16.608,414.88,21.3,32.3,0.0,0.05,0.05,,,,,,27.0,1.0,2.0,,3.3616
2025-03-21 10:12:28-07:00,22.37,287.80400000000003,13.158,8.904000000000002,17.724,414.96,21.3,32.4,0.0,0.21,0.21,,,,,,26.0,1.0,2.0,,3.7128000000000005
2025-03-21 10:13:28-07:00,22.37,307.76900000000006,10.376999999999999,7.896,17.688,414.99,21.3,32.4,0.0,0.16,0.16,,,,,,28.0,0.0,2.0,,3.6656
2025-03-21 10:14:28-07:00,22.37,299.81600000000003,11.142000000000001,8.2425,16.392,414.99,21.3,32.3,0.0,0.05,0.05,,,,,,27.0,0.0,1.0,,3.3184
2025-03-21 10:15:28-07:00,22.36,298.683,10.278,8.4105,17.82,415.0,21.3,32.3,0.0,0.02,0.02,,,,,,28.0,0.0,2.0,,3.58
2025-03-21 10:16:29-07:00,22.35,290.521,11.610000000000001,8.652000000000001,16.968,415.0,21.3,32.4,0.0,0.01,0.01,,,,,,27.0,0.0,1.0,,3.4016
2025-03-21 10:17:29-07:00,22.33,288.618,12.294,8.2635,19.043999999999997,414.51,21.3,32.3,0.0,0.04,0.04,,,,,,27.0,1.0,2.0,,3.8407999999999998
2025-03-21 10:18:29-07:00,22.32,294.30500000000006,11.700000000000001,8.5785,17.052,414.18,21.3,32.3,0.0,0.07,0.07,,,,,,28.0,1.0,2.0,,3.4664
2025-03-21 10:19:29-07:00,22.31,294.81100000000004,11.655,8.8305,16.715999999999998,414.06,21.3,32.3,0.0,0.02,0.02,,,,,,28.0,1.0,2.0,,3.3591999999999995
2025-03-21 10:20:29-07:00,22.3,300.36600000000004,11.601,8.746500000000001,16.884,414.02,21.3,32.3,0.0,0.12,0.12,,,,,,27.0,1.0,2.0,,3.4728000000000003
2025-03-21 10:21:29-07:00,22.3,296.802,12.726,8.778,16.836,414.01,21.2,32.3,0.0,0.04,0.04,,,,,,27.0,1.0,2.0,,3.3992
2025-03-21 10:22:29-07:00,22.3,294.97600000000006,11.556000000000001,8.2635,18.108,414.0,21.3,32.3,0.0,0.15,0.15,,,,,,27.0,1.0,2.0,,3.7416000000000005
2025-03-21 10:23:29-07:00,22.29,304.172,10.017000000000001,7.948500000000001,18.876,414.0,21.2,32.3,0.0,0.05,0.05,,,,,,28.0,0.0,2.0,,3.8152000000000004
2025-03-21 10:24:29-07:00,22.29,304.56800000000004,12.537,7.948500000000001,18.288,414.0,21.3,32.3,0.0,0.02,0.02,,,,,,27.0,0.0,2.0,,3.6736000000000004
2025-03-21 10:25:29-07:00,22.29,298.331,12.906,8.946,17.291999999999998,414.0,21.2,32.3,0.0,0.01,0.01,,,,,,27.0,0.0,2.0,,3.4663999999999997
2025-03-21 10:26:31-07:00,22.29,298.07800000000003,11.718,8.253,17.46,414.0,21.3,32.3,0.0,0.05,0.05,,,,,,27.0,1.0,2.0,,3.5320000000000005
2025-03-21 10:27:31-07:00,22.29,288.27700000000004,10.71,8.022,17.952,414.0,21.2,32.3,0.0,0.02,0.02,,,,,,28.0,0.0,2.0,,3.6064000000000007
2025-03-21 10:28:31-07:00,22.29,289.124,11.295000000000002,7.9590000000000005,17.976,414.0,21.3,32.3,0.0,0.0,0.0,,,,,,28.0,1.0,2.0,,3.5952
2025-03-21 10:29:31-07:00,22.29,296.065,12.474,9.03,17.568,414.0,21.3,32.4,0.0,0.5,0.5,,,,,,26.0,1.0,2.0,,3.9136
2025-03-21 10:30:31-07:00,22.29,299.695,12.204,8.421,17.52,414.0,21.3,32.3,0.0,0.18,0.51,,,,,,26.0,1.0,2.0,,3.648
2025-03-21 10:31:30-07:00,22.29,302.456,13.185,8.148,16.776,414.0,21.3,32.3,0.0,0.06,0.36,,,,,,25.0,1.0,1.0,,3.4032
2025-03-21 10:32:30-07:00,22.29,294.78900000000004,12.645000000000001,8.295,16.884,414.0,21.2,32.3,0.0,0.02,0.12,,,,,,26.0,1.0,1.0,,3.3928000000000003
2025-03-21 10:33:30-07:00,22.29,296.13100000000003,11.943,8.788499999999999,17.556,414.0,21.3,32.3,0.0,0.01,0.12,,,,,,26.0,1.0,2.0,,3.5192000000000005
2025-03-21 10:34:31-07:00,22.29,295.8670000000001,11.529,8.3055,16.884,414.0,21.2,32.3,0.0,0.0,0.04,,,,,,26.0,1.0,2.0,,3.3768000000000002
2025-03-21 10:35:31-07:00,22.29,287.49600000000004,12.770999999999999,8.3895,16.427999999999997,414.0,21.3,32.3,0.0,0.03,0.04,,,,,,26.0,1.0,2.0,,3.3095999999999997
2025-03-21 10:36:31-07:00,22.29,288.618,12.366,7.896,17.244,414.0,21.3,32.3,0.0,0.03,0.03,,,,,,27.0,1.0,2.0,,3.4728000000000003
2025-03-21 10:37:31-07:00,22.29,296.197,11.277,8.0745,17.328,414.0,21.2,32.3,0.0,0.01,0.01,,,,,,27.0,1.0,2.0,,3.4736000000000002
2025-03-21 10:38:26-07:00,22.29,280.5,11.871,9.03,15.431999999999999,414.0,21.3,32.3,0.0,0.0,0.0,,,,,,27.0,1.0,2.0,,3.0864
2025-03-21 10:39:26-07:00,22.29,302.29100000000005,11.574,9.429,16.056,413.77,21.2,32.3,0.0,0.0,0.2,,,,,,27.0,1.0,1.0,,3.2112000000000003
2025-03-21 10:40:27-07:00,22.29,295.53700000000003,12.807,9.3345,16.176,413.77,21.2,32.3,0.0,0.0,0.06,,,,,,26.0,1.0,1.0,,3.2352
2025-03-21 10:41:27-07:00,22.29,291.632,10.089,9.1245,16.439999999999998,413.55,21.2,32.3,0.0,0.0,0.13,,,,,,28.0,0.0,2.0,,3.288
2025-03-21 10:42:27-07:00,22.29,293.95300000000003,11.772,9.2295,15.552,413.19,21.2,32.3,0.0,0.19,0.3,,,,,,26.0,1.0,1.0,,3.2624000000000004
2025-03-21 10:43:27-07:00,22.29,288.189,11.304,8.8305,16.584,413.07,21.2,32.3,0.0,0.23,0.42,,,,,,28.0,1.0,2.0,,3.5008000000000004
2025-03-21 10:44:27-07:00,22.29,298.265,11.232000000000001,8.6835,17.772,413.02,21.2,32.3,0.0,0.26,0.36,,,,,,27.0,1.0,2.0,,3.7624
2025-03-21 10:45:27-07:00,22.29,295.933,11.484,8.379000000000001,17.7,413.01,21.2,32.3,0.0,0.14,0.17,,,,,,26.0,1.0,2.0,,3.652
2025-03-21 10:46:27-07:00,22.29,296.84600000000006,10.773000000000001,8.988000000000001,16.884,413.0,21.2,32.3,0.0,0.05,0.26,,,,,,28.0,1.0,2.0,,3.4168000000000003
2025-03-21 10:47:28-07:00,22.29,282.722,12.168,8.893500000000001,18.396,412.42,21.2,32.3,0.0,0.02,0.09,,,,,,26.0,1.0,3.0,,3.6952000000000003
2025-03-21 10:48:29-07:00,22.29,299.12300000000005,10.520999999999999,8.4315,17.843999999999998,412.69,21.2,32.3,0.0,0.01,0.03,,,,,,28.0,0.0,1.0,,3.5767999999999995
2025-03-21 10:49:29-07:00,22.29,296.153,11.376000000000001,8.809500000000002,17.436,412.31,21.2,32.3,0.0,0.0,0.01,,,,,,28.0,1.0,2.0,,3.4872
2025-03-21 10:50:29-07:00,22.29,294.261,12.348,8.9145,15.899999999999999,412.11,21.2,32.3,0.0,0.0,0.18,,,,,,27.0,0.0,2.0,,3.1799999999999997
2025-03-21 10:51:29-07:00,22.29,299.01300000000003,11.538,9.345,15.756,412.04,21.2,32.3,0.0,0.09,0.51,,,,,,27.0,1.0,1.0,,3.2232000000000003
2025-03-21 10:52:31-07:00,22.29,296.21900000000005,11.025,8.0325,16.416,412.01,21.2,32.3,0.0,0.11,0.31,,,,,,28.0,1.0,1.0,,3.3712000000000004
2025-03-21 10:53:31-07:00,22.29,287.925,12.402,8.253,17.244,412.0,21.2,32.3,0.0,0.16,0.59,,,,,,26.0,1.0,2.0,,3.5768000000000004
2025-03-21 10:54:31-07:00,22.29,290.257,12.807,7.812000000000001,17.964,412.0,21.2,32.3,0.0,0.07,0.33,,,,,,26.0,1.0,2.0,,3.6488
2025-03-21 10:55:31-07:00,22.29,289.54200000000003,11.061,8.358,17.904,412.0,21.2,32.3,0.0,0.02,0.11,,,,,,27.0,1.0,1.0,,3.5968
2025-03-21 10:56:31-07:00,22.28,285.494,11.673,8.61,18.336,412.0,21.2,32.3,0.0,0.08,0.11,,,,,,26.0,1.0,2.0,,3.7312
2025-03-21 10:57:29-07:00,22.29,298.98,10.935,9.177000000000001,17.291999999999998,411.46,21.2,32.3,0.0,0.03,0.04,,,,,,27.0,1.0,2.0,,3.4823999999999997
2025-03-21 10:58:29-07:00,22.29,293.997,12.186,9.009,16.872,411.32,21.2,32.3,0.0,0.01,0.01,,,,,,26.0,1.0,2.0,,3.3824
2025-03-21 10:59:30-07:00,22.29,289.113,12.564000000000002,7.8645000000000005,18.048,411.11,21.2,32.3,0.0,0.0,0.0,,,,,,26.0,1.0,2.0,,3.6096
2025-03-21 11:00:30-07:00,22.28,297.59400000000005,12.555,8.631,16.968,411.12,21.2,32.2,0.0,0.06,0.2,,,,,,26.0,1.0,2.0,,3.4416
2025-03-21 11:01:30-07:00,22.28,292.072,12.357000000000001,8.4945,16.356,411.5,21.2,32.3,0.0,0.02,0.12,,,,,,26.0,1.0,2.0,,3.2872000000000003
2025-03-21 11:02:31-07:00,22.28,290.18000000000006,13.671,8.505,17.868,411.18,21.2,32.3,0.0,0.01,0.04,,,,,,25.0,0.0,2.0,,3.5816
2025-03-21 11:03:32-07:00,22.28,287.54,11.862,8.484,16.56,411.06,21.2,32.2,0.0,0.12,0.13,,,,,,27.0,1.0,2.0,,3.408
2025-03-21 11:04:33-07:00,22.28,270.91900000000004,13.428,7.623,19.2,411.02,21.2,32.3,0.0,0.06,0.06,,,,,,25.0,1.0,3.0,,3.888
2025-03-21 11:05:33-07:00,22.28,289.014,13.374,7.8015,18.023999999999997,411.01,21.2,32.3,0.0,0.02,0.02,,,,,,25.0,0.0,2.0,,3.6207999999999996
2025-03-21 11:06:33-07:00,22.28,289.377,11.511,8.169,16.907999999999998,411.0,21.2,32.2,0.0,0.01,0.29,,,,,,27.0,1.0,1.0,,3.3895999999999997
2025-03-21 11:07:29-07:00,22.28,290.125,10.044,8.5155,18.012,411.0,21.2,32.3,-1.0,-1.0,-1.0,,,,,,28.0,1.0,2.0,,2.8024000000000004
2025-03-21 11:08:30-07:00,22.28,289.223,12.626999999999999,7.822500000000001,18.828,411.0,21.2,32.2,0.0,0.0,0.26,,,,,,26.0,0.0,2.0,,3.7656
2025-03-21 11:09:31-07:00,22.28,285.35100000000006,11.403,8.1165,18.54,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,26.0,1.0,2.0,,2.9080000000000004
2025-03-21 11:10:31-07:00,22.28,294.25,13.41,7.791,18.396,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,24.0,1.0,2.0,,2.8792
2025-03-21 11:11:31-07:00,22.28,295.57,12.132000000000001,8.6625,16.476,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,26.0,1.0,1.0,,2.4951999999999996
2025-03-21 11:12:31-07:00,22.27,292.85300000000007,12.105,9.2925,15.78,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,1.0,,2.356
2025-03-21 11:13:32-07:00,22.27,262.064,13.428,8.0115,18.096,411.46,21.2,32.2,0.0,0.0,0.15,,,,,,25.0,2.0,3.0,,3.6192
2025-03-21 11:14:34-07:00,22.27,292.24800000000005,11.043,8.736,17.4,411.35,21.2,32.3,0.0,0.0,0.06,,,,,,27.0,1.0,2.0,,3.48
2025-03-21 11:15:35-07:00,22.27,293.1170000000001,10.431000000000001,8.442,16.644,411.12,21.2,32.2,0.0,0.29,0.32,,,,,,27.0,1.0,2.0,,3.5607999999999995
2025-03-21 11:16:31-07:00,22.27,292.11600000000004,12.249,8.368500000000001,16.776,411.05,21.2,32.2,0.0,0.11,0.5,,,,,,27.0,1.0,2.0,,3.4432
2025-03-21 11:17:32-07:00,22.27,290.04800000000006,11.754000000000001,9.1035,17.244,411.02,21.2,32.2,0.0,0.22,0.77,,,,,,27.0,1.0,2.0,,3.6248000000000005
2025-03-21 11:18:34-07:00,22.27,288.761,11.745000000000001,8.137500000000001,18.516,411.01,21.2,32.2,0.0,0.24,0.45,,,,,,27.0,1.0,3.0,,3.8952
2025-03-21 11:19:34-07:00,22.27,287.80400000000003,11.466000000000001,8.064,17.4,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.6799999999999997
2025-03-21 11:20:34-07:00,22.27,292.446,11.916,7.8435,18.096,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.8192000000000004
2025-03-21 11:21:34-07:00,22.27,289.96000000000004,10.998000000000001,7.612500000000001,18.407999999999998,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.8815999999999997
2025-03-21 11:22:34-07:00,22.25,282.557,10.791,9.450000000000001,16.343999999999998,411.0,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.4688
2025-03-21 11:23:34-07:00,22.25,288.92600000000004,12.195,8.2635,18.06,410.59,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,0.0,2.0,,2.8120000000000003
2025-03-21 11:24:31-07:00,22.23,282.90900000000005,11.034,8.274000000000001,17.052,410.23,21.2,32.2,0.0,0.14,0.22,,,,,,27.0,1.0,2.0,,3.5224
2025-03-21 11:25:33-07:00,22.22,282.88700000000006,12.177,9.3765,16.548,410.54,21.2,32.2,0.0,0.09,0.13,,,,,,26.0,1.0,2.0,,3.3815999999999997
2025-03-21 11:26:34-07:00,22.22,286.913,10.179,8.379000000000001,18.168,410.43,21.2,32.2,0.0,0.1,0.23,,,,,,27.0,0.0,2.0,,3.7136
2025-03-21 11:27:35-07:00,22.21,287.122,12.303,8.3055,19.043999999999997,410.77,21.2,32.2,-1.0,-1.0,-1.0,,,,,,26.0,1.0,2.0,,3.0088
2025-03-21 11:28:35-07:00,22.2,295.32800000000003,10.503,7.875,18.564,410.92,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.9128
2025-03-21 11:29:31-07:00,22.2,286.3190000000001,10.413,8.085,18.503999999999998,410.97,21.2,32.2,0.0,0.04,0.14,,,,,,28.0,1.0,2.0,,3.7327999999999997
2025-03-21 11:30:32-07:00,22.19,268.906,12.654,7.14,19.02,411.07,21.2,32.2,0.0,0.13,0.17,,,,,,27.0,1.0,2.0,,3.9080000000000004
2025-03-21 11:31:34-07:00,22.19,288.695,11.772,8.2215,17.808,411.39,21.2,32.2,0.0,0.06,0.08,,,,,,28.0,0.0,1.0,,3.6096000000000004
2025-03-21 11:32:35-07:00,22.19,288.629,11.520000000000001,8.620500000000002,17.172,411.22,21.2,32.2,0.0,0.02,0.21,,,,,,27.0,1.0,2.0,,3.4504
2025-03-21 11:33:31-07:00,22.19,289.42100000000005,11.349,7.9590000000000005,17.784,411.63,21.2,32.2,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,2.7568
2025-03-21 11:34:31-07:00,22.19,291.47800000000007,10.971,7.8015,17.735999999999997,411.87,21.2,32.2,-1.0,-1.0,-1.0,,,,,,28.0,1.0,2.0,,2.7471999999999994
2025-03-21 11:35:32-07:00,22.19,290.433,11.223,7.9590000000000005,17.652,411.87,21.2,32.2,0.0,0.1,0.24,,,,,,27.0,0.0,1.0,,3.6104000000000003
2025-03-21 11:36:33-07:00,22.19,287.83700000000005,11.655,8.4,18.864,411.89,21.2,32.1,-1.0,-1.0,-1.0,,,,,,27.0,1.0,3.0,,2.9728000000000003
2025-03-21 11:37:33-07:00,22.19,293.35900000000004,9.783,8.9355,16.752,411.83,21.2,32.1,-1.0,-1.0,-1.0,,,,,,28.0,0.0,2.0,,2.5504
2025-03-21 11:38:33-07:00,22.19,288.09,11.349,6.804000000000001,19.74,411.44,21.2,32.1,-1.0,-1.0,-1.0,,,,,,27.0,1.0,2.0,,3.1479999999999997
2025-03-21 11:39:33-07:00,22.19,241.89000000000001,11.007000000000001,6.321,20.532,411.15,21.2,32.1,-1.0,-1.0,-1.0,,,,,,28.0,1.0,3.0,,3.3064
2025-03-21 11:40:33-07:00,22.19,282.38100000000003,11.232000000000001,8.0745,18.0,411.05,21.2,32.2,0.0,0.35,0.4,,,,,,27.0,1.0,2.0,,3.88
2025-03-21 11:41:34-07:00,22.19,284.76800000000003,12.213000000000001,8.484,16.884,411.02,21.2,32.1,0.0,0.14,0.15,,,,,,26.0,1.0,2.0,,3.4888000000000003
2025-03-21 11:42:35-07:00,22.19,287.397,11.709,8.1795,16.98,411.09,21.2,32.2,0.0,0.05,0.05,,,,,,27.0,1.0,2.0,,3.4360000000000004
2025-03-21 11:43:35-07:00,22.19,290.345,12.537,7.9275,17.256,411.06,21.1,32.1,0.0,0.09,0.09,,,,,,26.0,1.0,2.0,,3.5232
2025-03-21 11:44:35-07:00,22.19,286.63800000000003,10.593,8.3055,17.472,411.02,21.2,32.2,0.0,0.39,0.39,,,,,,28.0,1.0,2.0,,3.806400000000001
2025-03-21 11:45:38-07:00,22.19,287.606,11.907,8.4,17.076,411.01,21.2,32.2,0.0,0.14,0.14,,,,,,26.0,1.0,2.0,,3.5272000000000006
2025-03-21 11:46:34-07:00,22.19,287.57300000000004,10.512,8.442,17.184,411.0,21.2,32.2,0.0,0.11,0.31,,,,,,28.0,0.0,2.0,,3.5248000000000004
2025-03-21 11:47:35-07:00,22.19,285.50500000000005,9.801,7.948500000000001,16.668,411.0,21.2,32.1,0.0,0.04,0.12,,,,,,27.0,0.0,1.0,,3.3656
2025-03-21 11:48:35-07:00,22.19,280.797,10.125,7.1505,18.48,411.0,21.2,32.2,0.0,0.03,0.06,,,,,,28.0,1.0,2.0,,3.72
2025-03-21 11:49:36-07:00,22.19,287.36400000000003,11.817,8.337000000000002,16.008,411.0,21.2,32.1,0.0,0.12,0.13,,,,,,26.0,1.0,1.0,,3.2976
2025-03-21 11:50:36-07:00,22.19,290.63100000000003,13.041,8.358,16.619999999999997,411.0,21.2,32.1,0.0,0.04,0.04,,,,,,25.0,1.0,2.0,,3.356
2025-03-21 11:51:37-07:00,22.19,283.481,11.439000000000002,7.8645000000000005,18.18,411.0,21.2,32.1,0.0,0.01,0.01,,,,,,27.0,0.0,2.0,,3.644
2025-03-21 11:52:37-07:00,22.19,288.81600000000003,12.888,7.707,17.184,411.0,21.2,32.1,0.0,0.0,0.1,,,,,,26.0,0.0,1.0,,3.4368000000000003
2025-03-21 11:53:37-07:00,22.19,285.043,12.978,7.938,18.887999999999998,411.0,21.2,32.1,0.0,0.1,0.14,,,,,,25.0,1.0,2.0,,3.8575999999999997
2025-03-21 11:54:37-07:00,22.19,283.50300000000004,10.89,7.5600000000000005,18.864,411.0,21.2,32.1,0.0,0.05,0.06,,,,,,27.0,1.0,2.0,,3.8128
2025-03-21 11:55:37-07:00,22.19,286.35200000000003,9.999,7.990500000000001,18.108,411.0,21.2,32.1,0.0,0.05,0.36,,,,,,28.0,1.0,2.0,,3.6616000000000004
2025-03-21 11:56:37-07:00,22.19,273.867,11.268,8.2635,16.427999999999997,411.0,21.2,32.1,0.0,0.47,0.57,,,,,,26.0,0.0,2.0,,3.6615999999999995
2025-03-21 11:57:37-07:00,22.19,290.51000000000005,10.701,7.7595,17.424,410.92,21.2,32.1,0.0,0.4,0.43,,,,,,28.0,0.0,1.0,,3.8048
2025-03-21 11:58:37-07:00,22.19,284.33900000000006,10.656,8.736,17.04,410.32,21.2,32.1,0.0,0.18,0.46,,,,,,28.0,0.0,2.0,,3.552
2025-03-21 11:59:38-07:00,22.19,286.715,11.691,8.1165,17.58,410.11,21.1,32.2,0.0,0.19,0.32,,,,,,27.0,0.0,2.0,,3.668
2025-03-21 12:00:38-07:00,22.19,284.647,10.53,8.757,17.16,410.04,21.2,32.1,0.0,0.35,0.71,,,,,,27.0,1.0,2.0,,3.712
2025-03-21 12:01:33-07:00,22.19,287.98,11.484,8.61,17.447999999999997,410.02,21.1,32.1,0.0,0.45,0.57,,,,,,27.0,1.0,2.0,,3.8495999999999992
2025-03-21 12:02:33-07:00,22.19,289.65200000000004,10.971,8.379000000000001,17.316,409.74,21.2,32.1,0.0,0.42,0.46,,,,,,28.0,1.0,2.0,,3.7992
2025-03-21 12:03:33-07:00,22.19,289.795,11.286,8.2215,16.992,409.39,21.2,32.1,0.0,0.19,0.21,,,,,,28.0,1.0,2.0,,3.5504000000000007
2025-03-21 12:04:33-07:00,22.19,282.821,11.304,8.337000000000002,16.68,408.9,21.2,32.1,0.0,0.38,0.44,,,,,,27.0,1.0,1.0,,3.6400000000000006
2025-03-21 12:05:34-07:00,22.19,266.58500000000004,10.728,7.0035,18.708,409.41,21.2,32.1,0.0,0.13,0.63,,,,,,28.0,1.0,2.0,,3.8456
2025-03-21 12:06:35-07:00,22.19,290.26800000000003,11.565,8.295,17.831999999999997,409.79,21.1,32.1,0.0,0.09,0.33,,,,,,27.0,1.0,1.0,,3.6384
2025-03-21 12:07:35-07:00,22.19,287.28700000000003,11.853,8.715000000000002,15.576,409.93,21.1,32.1,0.0,0.21,0.56,,,,,,27.0,0.0,1.0,,3.2832000000000003
2025-03-21 12:08:35-07:00,22.19,282.898,12.222,8.862,15.876,409.97,21.1,32.1,0.0,0.27,0.46,,,,,,26.0,0.0,1.0,,3.3912000000000004
2025-03-21 12:09:35-07:00,22.19,289.454,12.438,9.502500000000001,15.395999999999999,409.99,21.1,32.1,0.0,0.15,0.21,,,,,,25.0,1.0,2.0,,3.1992000000000003
2025-03-21 12:10:35-07:00,22.19,293.524,13.158,9.1875,16.392,410.0,21.1,32.1,0.0,0.23,0.25,,,,,,26.0,1.0,2.0,,3.4624
2025-03-21 12:11:39-07:00,22.19,283.415,12.051,8.9355,17.268,409.92,21.1,32.1,0.0,0.11,0.12,,,,,,26.0,1.0,2.0,,3.5416000000000003
2025-03-21 12:12:34-07:00,22.19,276.672,11.619,8.0955,17.124,409.89,21.1,32.1,0.0,0.04,0.04,,,,,,27.0,1.0,1.0,,3.4568
2025-03-21 12:13:35-07:00,22.19,262.911,11.241,7.056,17.604,409.96,21.1,32.1,0.0,0.06,0.06,,,,,,27.0,1.0,1.0,,3.5688
2025-03-21 12:14:35-07:00,22.19,282.90900000000005,12.897,7.896,17.412,409.99,21.2,32.1,0.0,0.06,0.07,,,,,,26.0,1.0,2.0,,3.5304
2025-03-21 12:15:35-07:00,22.19,291.181,13.023000000000001,8.841000000000001,15.995999999999999,410.0,21.1,32.1,0.0,0.21,0.21,,,,,,25.0,0.0,1.0,,3.3672
2025-03-21 12:16:35-07:00,22.19,279.47700000000003,11.547,8.211,16.872,410.0,21.1,32.0,0.0,0.07,0.19,,,,,,26.0,0.0,2.0,,3.4304
2025-03-21 12:17:35-07:00,22.18,278.344,12.474,8.5785,16.247999999999998,410.0,21.1,32.1,0.0,0.21,0.25,,,,,,25.0,1.0,2.0,,3.4175999999999997
2025-03-21 12:18:35-07:00,22.19,286.2420000000001,11.745000000000001,8.1585,18.456,410.0,21.1,32.0,0.0,0.08,0.1,,,,,,25.0,1.0,2.0,,3.7552000000000003
2025-03-21 12:19:36-07:00,22.19,290.411,11.331,8.526,17.604,410.0,21.1,32.1,0.0,0.03,0.12,,,,,,27.0,1.0,2.0,,3.5448
2025-03-21 12:20:36-07:00,22.18,288.66200000000003,11.583,7.780500000000001,18.432,410.0,21.1,32.0,0.0,0.06,0.09,,,,,,26.0,1.0,2.0,,3.7344
2025-03-21 12:21:36-07:00,22.18,284.9440000000001,12.087,8.001000000000001,18.252,410.0,21.1,32.0,0.0,0.02,0.03,,,,,,26.0,0.0,2.0,,3.6664
2025-03-21 12:22:37-07:00,22.18,280.90700000000004,11.43,8.5155,17.712,410.48,21.1,32.0,0.0,0.01,0.34,,,,,,26.0,0.0,2.0,,3.5504000000000002
2025-03-21 12:23:37-07:00,22.18,293.931,11.097,8.484,16.38,410.71,21.1,32.0,0.0,0.03,0.37,,,,,,26.0,1.0,2.0,,3.3
2025-03-21 12:24:37-07:00,22.18,285.747,11.501999999999999,8.6625,18.336,410.28,21.1,32.0,0.0,0.15,0.36,,,,,,26.0,1.0,2.0,,3.7872
2025-03-21 12:25:37-07:00,22.18,284.47100000000006,11.511,8.568000000000001,16.692,410.1,21.1,32.0,0.0,0.32,0.4,,,,,,27.0,1.0,1.0,,3.5944000000000003
2025-03-21 12:26:37-07:00,22.17,285.10900000000004,11.997,7.644000000000001,17.076,410.65,21.1,32.0,0.0,0.65,0.67,,,,,,27.0,1.0,1.0,,3.9352000000000005
2025-03-21 12:27:37-07:00,22.18,287.254,11.043,7.6754999999999995,17.447999999999997,410.88,21.1,32.0,0.0,0.43,0.44,,,,,,26.0,1.0,1.0,,3.8335999999999992
2025-03-21 12:28:38-07:00,22.17,280.742,11.205,8.169,16.752,410.96,21.1,32.0,0.0,0.26,0.51,,,,,,27.0,1.0,1.0,,3.5584000000000002
2025-03-21 12:29:38-07:00,22.18,276.08900000000006,11.709,7.8855,17.712,410.67,21.1,32.0,0.0,0.61,0.69,,,,,,26.0,1.0,2.0,,4.0304
2025-03-21 12:30:38-07:00,22.18,277.56300000000005,10.998000000000001,7.780500000000001,17.04,410.3,21.1,32.0,0.0,0.44,0.47,,,,,,27.0,1.0,1.0,,3.76
2025-03-21 12:31:38-07:00,22.17,282.30400000000003,11.961,8.0325,17.592,410.1,21.1,32.0,0.0,0.28,0.28,,,,,,26.0,1.0,2.0,,3.7424
