DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,137,26,-1,-30,3475419820,126,22,3984015235,AQI
2025-03-16 14:12:57-07:00,5.83,197.604,7.29,16.1595,4.98,424.84,7.5,75.7,3.42,7.34,8.52,15.0,1.0,-3.0,STAT,,,,,6.868
2025-03-16 14:13:57-07:00,5.81,196.57,6.7410000000000005,16.191,5.303999999999999,424.94,7.5,75.8,4.16,8.97,9.76,15.0,0.0,-3.0,STAT,,,,,8.2368
2025-03-16 14:14:57-07:00,5.8,197.58200000000002,8.442,16.674000000000003,4.811999999999999,425.6,7.5,75.8,4.6,8.6,8.99,14.0,0.0,-3.0,STAT,,,,,7.8424
2025-03-16 14:15:58-07:00,5.8,197.43900000000002,8.01,15.445500000000001,4.932,425.86,7.4,75.9,4.28,8.33,8.73,15.0,0.0,-2.0,STAT,,,,,7.650400000000001
2025-03-16 14:16:58-07:00,5.8,198.495,6.327,16.4115,4.476,425.95,7.4,76.0,3.96,8.01,8.45,16.0,0.0,-2.0,STAT,,,,,7.3032
2025-03-16 14:17:58-07:00,5.8,199.95800000000003,5.787,15.7185,7.104,425.98,7.4,76.0,4.02,8.68,9.31,17.0,0.0,-2.0,STAT,,,,,8.3648
2025-03-16 14:18:58-07:00,5.8,199.199,8.604000000000001,16.453500000000002,6.012,425.99,7.5,75.9,3.99,8.68,9.69,14.0,0.0,-2.0,STAT,,,,,8.1464
2025-03-16 14:19:58-07:00,5.79,200.09000000000003,7.524,16.611,5.784,426.0,7.4,75.9,4.37,9.07,10.29,14.0,0.0,-3.0,STAT,,,,,8.4128
2025-03-16 14:20:58-07:00,5.8,201.63000000000002,8.469000000000001,16.7895,5.867999999999999,426.0,7.4,75.9,4.53,10.73,11.84,14.0,0.0,-3.0,STAT,,,,,9.757600000000002
2025-03-16 14:21:58-07:00,5.79,208.80200000000002,7.092,18.06,5.244,426.0,7.4,75.9,5.36,12.3,13.41,14.0,1.0,-3.0,STAT,,,,,10.888800000000002
2025-03-16 14:22:59-07:00,5.79,209.594,7.685999999999999,16.9575,5.928,426.0,7.4,75.9,6.12,12.05,13.44,14.0,0.0,-2.0,STAT,,,,,10.825600000000001
2025-03-16 14:23:59-07:00,5.79,211.54100000000003,6.813000000000001,16.737000000000002,6.192,426.0,7.4,75.9,5.24,11.13,11.71,16.0,0.0,-2.0,STAT,,,,,10.142400000000002
2025-03-16 14:25:00-07:00,5.78,213.24600000000004,5.958,17.619000000000003,6.048,426.0,7.4,75.9,5.36,10.2,11.37,17.0,0.0,-2.0,STAT,,,,,9.3696
2025-03-16 14:26:00-07:00,5.78,213.77400000000003,7.2,17.052,6.348,426.53,7.4,75.9,5.88,11.41,11.95,16.0,0.0,-2.0,STAT,,,,,10.3976
2025-03-16 14:27:00-07:00,5.78,212.54200000000003,6.678,16.9155,5.796,426.84,7.4,76.0,6.69,11.98,12.56,16.0,0.0,-2.0,STAT,,,,,10.743200000000002
2025-03-16 14:28:00-07:00,5.77,212.85000000000002,7.317000000000001,16.5375,5.592,426.94,7.4,76.0,6.23,11.81,12.35,16.0,0.0,-2.0,STAT,,,,,10.5664
2025-03-16 14:29:00-07:00,5.77,208.186,8.874,17.115000000000002,4.884,427.33,7.4,76.1,6.14,12.25,12.86,14.0,0.0,-2.0,STAT,,,,,10.776800000000001
2025-03-16 14:30:00-07:00,5.75,207.262,9.081,17.031,6.132000000000001,427.76,7.4,76.2,5.93,10.34,11.01,14.0,0.0,-3.0,STAT,,,,,9.4984
2025-03-16 14:31:00-07:00,5.73,222.48600000000002,8.46,17.4195,5.736,427.92,7.4,76.0,6.23,10.41,11.22,15.0,0.0,-2.0,STAT,,,,,9.475200000000001
2025-03-16 14:32:01-07:00,5.71,236.86300000000003,7.65,16.8945,3.768,426.92,7.4,76.0,4.92,10.38,11.88,15.0,0.0,-3.0,STAT,,,,,9.0576
2025-03-16 14:33:01-07:00,5.7,236.401,7.479000000000001,17.387999999999998,4.032,426.55,7.4,76.0,4.54,10.26,11.89,14.0,0.0,-3.0,STAT,,,,,9.0144
2025-03-16 14:33:57-07:00,5.7,226.54500000000002,8.055,17.9655,4.248,426.83,7.4,76.0,5.61,12.51,13.79,14.0,0.0,-3.0,STAT,,,,,10.857600000000001
2025-03-16 14:34:57-07:00,5.7,216.31500000000003,7.506,17.535,5.196,427.18,7.4,75.9,5.61,10.82,11.81,14.0,0.0,-3.0,STAT,,,,,9.6952
2025-03-16 14:35:57-07:00,5.69,222.54100000000003,7.470000000000001,17.0625,5.856,427.71,7.3,76.0,5.69,11.39,12.88,14.0,0.0,-3.0,STAT,,,,,10.2832
2025-03-16 14:36:57-07:00,5.7,226.25900000000001,6.912,16.842,6.768,427.36,7.3,75.9,4.81,9.89,10.99,15.0,0.0,-3.0,STAT,,,,,9.265600000000001
2025-03-16 14:37:57-07:00,5.7,218.03100000000003,7.092,16.3905,8.508,426.25,7.3,75.4,3.22,7.62,8.38,15.0,0.0,-3.0,STAT,,,,,7.7976
2025-03-16 14:38:58-07:00,5.69,198.84700000000004,7.02,15.603,12.576,422.45,7.3,74.6,2.2,5.13,6.83,15.0,0.0,-3.0,STAT,,,,,6.6192
2025-03-16 14:39:59-07:00,5.69,196.47100000000003,8.991,15.8445,11.688,419.57,7.4,74.9,2.66,6.26,6.97,14.0,0.0,-3.0,STAT,,,,,7.3456
2025-03-16 14:40:59-07:00,5.7,193.93000000000004,7.2540000000000004,15.813,10.668000000000001,418.55,7.4,75.0,2.63,6.27,6.77,15.0,0.0,-3.0,STAT,,,,,7.1496
2025-03-16 14:41:59-07:00,5.7,193.24800000000002,8.082,17.860500000000002,8.508,417.74,7.4,74.7,2.29,4.81,6.01,16.0,1.0,-2.0,STAT,,,,,5.5496
2025-03-16 14:42:59-07:00,5.69,188.04500000000002,10.287,17.913,9.336,416.76,7.4,74.7,2.09,4.57,4.98,14.0,0.0,-2.0,STAT,,,,,5.523200000000001
2025-03-16 14:43:59-07:00,5.7,184.69000000000003,8.451,17.482499999999998,9.408,415.86,7.4,74.7,2.28,4.33,5.09,14.0,0.0,-2.0,STAT,,,,,5.3456
2025-03-16 14:45:00-07:00,5.7,202.70800000000003,8.559,17.787000000000003,8.556,416.76,7.4,75.1,4.35,8.74,10.09,14.0,0.0,-2.0,STAT,,,,,8.7032
2025-03-16 14:46:00-07:00,5.69,216.54600000000002,9.423,18.5955,5.976,420.31,7.4,75.3,5.78,10.65,11.88,13.0,0.0,-2.0,STAT,,,,,9.715200000000001
2025-03-16 14:47:00-07:00,5.7,230.318,8.784,18.312,6.5760000000000005,423.28,7.3,75.3,6.28,11.37,12.31,13.0,0.0,-2.0,STAT,,,,,10.411200000000001
2025-03-16 14:48:00-07:00,5.7,232.05600000000004,7.722,17.9025,7.284,425.01,7.3,75.3,6.42,12.49,13.02,15.0,0.0,-3.0,STAT,,,,,11.4488
2025-03-16 14:49:00-07:00,5.7,236.929,7.083,17.976000000000003,6.515999999999999,425.65,7.3,75.2,7.14,13.02,13.55,15.0,0.0,-3.0,STAT,,,,,11.7192
2025-03-16 14:50:00-07:00,5.7,238.084,7.11,18.564,5.46,425.88,7.3,75.2,6.9,13.12,14.22,15.0,0.0,-3.0,STAT,,,,,11.588000000000001
2025-03-16 14:51:01-07:00,5.7,238.63400000000001,7.146000000000001,18.0285,6.132000000000001,425.96,7.3,75.2,6.99,12.21,13.37,15.0,0.0,-3.0,STAT,,,,,10.9944
2025-03-16 14:52:01-07:00,5.7,234.729,8.397,17.346,6.816,425.98,7.3,75.3,6.4,11.1,12.62,15.0,0.0,-3.0,STAT,,,,,10.243200000000002
2025-03-16 14:53:01-07:00,5.7,235.30100000000002,8.046,17.3775,8.148,425.99,7.2,75.2,5.84,11.24,12.87,14.0,0.0,-3.0,STAT,,,,,10.6216
2025-03-16 14:54:02-07:00,5.7,235.01500000000001,9.216000000000001,17.2725,8.771999999999998,425.46,7.3,75.3,5.46,10.79,12.28,14.0,0.0,-3.0,STAT,,,,,10.3864
2025-03-16 14:55:02-07:00,5.7,235.43300000000002,9.045000000000002,17.3565,7.632,425.16,7.3,75.2,5.55,10.95,11.6,14.0,0.0,-3.0,STAT,,,,,10.2864
2025-03-16 14:56:02-07:00,5.69,238.92000000000002,8.172,17.713500000000003,7.295999999999999,425.06,7.3,75.2,6.2,11.17,11.82,14.0,0.0,-3.0,STAT,,,,,10.395199999999999
2025-03-16 14:57:02-07:00,5.69,240.28400000000002,6.75,17.094,8.244,424.56,7.2,75.2,6.3,10.83,11.22,15.0,0.0,-3.0,STAT,,,,,10.3128
2025-03-16 14:58:02-07:00,5.69,239.25000000000003,7.965,16.926000000000002,6.984,424.2,7.2,75.2,6.36,10.52,11.14,15.0,0.0,-3.0,STAT,,,,,9.812800000000001
2025-03-16 14:59:03-07:00,5.69,236.269,7.884,17.020500000000002,7.319999999999999,423.93,7.2,75.2,6.06,10.16,10.9,15.0,0.0,-3.0,STAT,,,,,9.592
2025-03-16 14:59:59-07:00,5.69,238.645,8.352,16.8105,8.052,423.8,7.2,75.3,6.56,10.64,11.19,15.0,0.0,-3.0,STAT,,,,,10.1224
2025-03-16 15:00:59-07:00,5.68,238.12800000000001,8.739,16.831500000000002,6.9479999999999995,423.35,7.3,75.1,5.53,9.53,9.84,14.0,0.0,-2.0,STAT,,,,,9.0136
2025-03-16 15:01:59-07:00,5.68,234.025,6.732,17.1885,7.116,423.12,7.3,75.1,6.18,9.59,10.55,16.0,0.0,-2.0,STAT,,,,,9.0952
2025-03-16 15:02:59-07:00,5.68,230.58200000000002,7.551000000000001,16.0335,8.184,423.04,7.3,75.2,5.67,9.22,9.55,15.0,0.0,-2.0,STAT,,,,,9.012800000000002
2025-03-16 15:03:59-07:00,5.67,224.63100000000003,8.244,16.369500000000002,6.96,422.61,7.3,75.1,4.8,9.0,9.66,15.0,0.0,-2.0,STAT,,,,,8.592
2025-03-16 15:05:00-07:00,5.67,227.55700000000002,7.704000000000001,16.464,8.604,422.22,7.3,75.2,5.78,9.72,10.3,15.0,0.0,-3.0,STAT,,,,,9.4968
2025-03-16 15:06:00-07:00,5.67,225.841,9.144,16.107,8.64,422.08,7.3,75.1,5.25,8.95,9.7,13.0,0.0,-3.0,STAT,,,,,8.888
2025-03-16 15:07:00-07:00,5.67,222.453,8.712,16.4955,7.8,422.03,7.2,75.0,4.99,8.74,10.41,14.0,0.0,-2.0,STAT,,,,,8.552000000000001
2025-03-16 15:08:01-07:00,5.67,221.793,8.757000000000001,16.0755,6.396,422.01,7.3,75.1,4.88,8.16,9.23,13.0,0.0,-2.0,STAT,,,,,7.807200000000001
2025-03-16 15:09:01-07:00,5.66,227.018,8.19,16.2015,7.14,422.0,7.3,75.3,5.48,8.44,8.86,14.0,0.0,-2.0,STAT,,,,,8.18
2025-03-16 15:10:01-07:00,5.65,230.64800000000002,9.18,16.653,8.388,422.54,7.3,75.1,5.25,8.84,9.7,14.0,0.0,-3.0,STAT,,,,,8.749600000000001
2025-03-16 15:11:01-07:00,5.64,225.687,9.612,16.737000000000002,7.236,422.84,7.3,75.3,5.57,8.94,9.75,14.0,0.0,-3.0,STAT,,,,,8.5992
2025-03-16 15:12:01-07:00,5.63,223.33300000000003,9.0,17.5665,6.552,422.94,7.3,75.1,5.18,8.19,8.86,14.0,0.0,-3.0,STAT,,,,,7.862399999999999
2025-03-16 15:13:01-07:00,5.62,223.34400000000002,8.586,16.863,9.552,422.98,7.3,74.9,4.35,8.15,8.72,15.0,0.0,-3.0,STAT,,,,,8.4304
2025-03-16 15:14:01-07:00,5.62,227.095,8.811,17.1885,9.504,422.99,7.3,74.9,4.23,8.48,9.5,15.0,0.0,-3.0,STAT,,,,,8.684800000000001
2025-03-16 15:15:01-07:00,5.62,224.64200000000002,9.450000000000001,17.535,9.096,423.0,7.3,74.8,4.01,8.34,9.01,13.0,0.0,-3.0,STAT,,,,,8.491200000000001
2025-03-16 15:16:02-07:00,5.62,215.58900000000003,7.685999999999999,17.6085,8.436,422.65,7.3,75.0,3.74,7.71,8.92,15.0,0.0,-3.0,STAT,,,,,7.8552
2025-03-16 15:17:02-07:00,5.63,206.31600000000003,8.126999999999999,14.826,15.264,421.66,7.3,73.5,2.82,5.14,6.2,15.0,0.0,-3.0,STAT,,,,,7.1648
2025-03-16 15:18:02-07:00,5.65,201.52,9.360000000000001,15.666,14.388,419.03,7.3,73.9,2.38,4.06,4.66,13.0,0.0,-3.0,STAT,,,,,6.1256
2025-03-16 15:19:02-07:00,5.66,197.71400000000003,8.316,15.214500000000001,15.911999999999999,415.4,7.3,73.3,1.83,3.14,3.43,13.0,0.0,-3.0,STAT,,,,,5.6944
2025-03-16 15:20:03-07:00,5.67,194.26000000000002,9.036,14.5635,16.644,411.57,7.3,73.2,1.28,2.79,3.21,13.0,0.0,-3.0,STAT,,,,,5.5608
2025-03-16 15:21:03-07:00,5.67,186.27400000000003,9.297,14.217,17.088,408.64,7.4,73.0,0.64,2.18,2.33,13.0,0.0,-3.0,STAT,,,,,5.1616
2025-03-16 15:22:03-07:00,5.67,181.55500000000004,8.577,13.7025,17.136,406.39,7.4,73.1,0.81,1.54,2.37,13.0,0.0,-3.0,STAT,,,,,4.6592
2025-03-16 15:23:03-07:00,5.69,174.65800000000002,7.956,12.4425,20.195999999999998,405.14,7.4,72.5,0.27,1.07,1.44,15.0,0.0,-3.0,STAT,,,,,4.8952
2025-03-16 15:24:03-07:00,5.69,171.644,6.714,11.8125,20.208,403.33,7.4,72.6,0.09,0.94,1.26,16.0,0.0,-3.0,STAT,,,,,4.7936
2025-03-16 15:25:04-07:00,5.69,165.57200000000003,8.883,11.8755,19.62,402.11,7.4,72.6,0.39,0.93,1.04,14.0,0.0,-4.0,STAT,,,,,4.668
2025-03-16 15:26:05-07:00,5.69,167.86,8.442,12.7155,18.708,401.39,7.4,72.8,0.13,1.0,1.27,14.0,0.0,-3.0,STAT,,,,,4.5416
2025-03-16 15:27:05-07:00,5.7,167.178,7.704000000000001,11.949000000000002,21.348,400.91,7.4,72.5,0.05,0.71,1.3,14.0,0.0,-4.0,STAT,,,,,4.837599999999999
2025-03-16 15:28:05-07:00,5.72,162.69000000000003,8.406,12.432,19.932,400.39,7.5,72.2,0.01,0.5,0.95,13.0,0.0,-3.0,STAT,,,,,4.3864
2025-03-16 15:29:05-07:00,5.75,162.778,6.9479999999999995,11.9175,20.724,399.68,7.5,72.5,0.0,0.81,0.95,16.0,0.0,-3.0,STAT,,,,,4.7928
2025-03-16 15:30:05-07:00,5.77,160.72100000000003,6.9479999999999995,12.264,20.279999999999998,399.24,7.5,72.2,0.0,0.68,0.72,16.0,0.0,-3.0,STAT,,,,,4.6
2025-03-16 15:31:05-07:00,5.78,159.445,6.957000000000001,11.487,21.095999999999997,399.08,7.5,72.3,0.0,0.77,0.82,16.0,0.0,-3.0,STAT,,,,,4.8352
2025-03-16 15:32:05-07:00,5.79,157.993,6.606,11.802000000000001,20.268,399.03,7.5,72.3,0.0,0.44,0.45,16.0,0.0,-3.0,STAT,,,,,4.405600000000001
2025-03-16 15:33:05-07:00,5.79,158.345,7.425,11.896500000000001,20.52,399.01,7.5,72.2,0.04,0.82,0.82,15.0,0.0,-3.0,STAT,,,,,4.76
2025-03-16 15:34:05-07:00,5.8,159.67600000000002,8.676,11.4765,20.952,399.0,7.6,72.0,0.01,0.9,1.04,14.0,0.0,-3.0,STAT,,,,,4.9104
2025-03-16 15:35:06-07:00,5.8,158.268,6.327,11.098500000000001,20.976,398.92,7.6,72.2,0.0,0.62,0.78,16.0,0.0,-3.0,STAT,,,,,4.6912
2025-03-16 15:36:06-07:00,5.82,158.323,8.1,11.172,21.312,398.32,7.6,72.1,0.05,0.81,0.86,14.0,0.0,-3.0,STAT,,,,,4.910400000000001
2025-03-16 15:37:06-07:00,5.85,159.06,6.912,11.3505,21.204,398.11,7.6,71.9,0.2,1.24,1.26,15.0,0.0,-3.0,STAT,,,,,5.2328
2025-03-16 15:38:06-07:00,5.87,159.5,8.126999999999999,11.318999999999999,22.416,398.04,7.6,71.9,0.23,1.22,1.31,14.0,0.0,-3.0,STAT,,,,,5.4592
2025-03-16 15:39:06-07:00,5.88,160.842,7.757999999999999,12.652500000000002,20.028000000000002,398.01,7.6,72.1,0.18,0.81,0.88,14.0,0.0,-3.0,STAT,,,,,4.653600000000001
2025-03-16 15:40:02-07:00,5.89,159.39000000000001,7.479000000000001,11.371500000000001,19.752,398.01,7.6,72.0,0.43,1.29,1.62,14.0,0.0,-4.0,STAT,,,,,4.9824
2025-03-16 15:41:03-07:00,5.9,160.556,5.229,11.591999999999999,19.224,398.0,7.6,71.9,0.15,1.22,1.33,18.0,0.0,-3.0,STAT,,,,,4.8208
2025-03-16 15:42:03-07:00,5.9,161.59000000000003,6.696000000000001,10.615499999999999,19.86,398.0,7.7,71.9,0.05,0.81,1.1,17.0,0.0,-3.0,STAT,,,,,4.62
2025-03-16 15:43:03-07:00,5.9,163.02,8.487,11.980500000000001,17.856,398.0,7.6,72.0,0.09,0.7,0.8,15.0,0.0,-3.0,STAT,,,,,4.131200000000001
2025-03-16 15:44:04-07:00,5.9,161.568,8.469000000000001,12.211500000000001,18.432,397.44,7.7,71.9,0.06,0.65,0.84,16.0,0.0,-3.0,STAT,,,,,4.2064
2025-03-16 15:45:04-07:00,5.9,162.82200000000003,6.705,11.560500000000001,19.284,397.8,7.7,71.7,0.08,0.76,0.94,17.0,0.0,-4.0,STAT,,,,,4.4648
2025-03-16 15:46:04-07:00,5.9,161.403,6.4350000000000005,12.568500000000002,18.684,397.39,7.7,71.7,0.03,0.67,1.12,17.0,0.0,-3.0,STAT,,,,,4.2728
2025-03-16 15:47:04-07:00,5.9,164.175,7.695000000000001,12.621,19.284,397.75,7.7,71.5,0.11,0.9,1.47,15.0,0.0,-3.0,STAT,,,,,4.5767999999999995
2025-03-16 15:48:04-07:00,5.9,164.461,8.703,13.4925,16.26,397.91,7.7,71.8,0.04,0.83,1.3,14.0,0.0,-3.0,STAT,,,,,3.916000000000001
2025-03-16 15:49:04-07:00,5.9,164.98900000000003,8.469000000000001,13.965000000000002,15.947999999999999,397.97,7.7,71.8,0.01,0.53,0.74,14.0,0.0,-3.0,STAT,,,,,3.6136
2025-03-16 15:50:04-07:00,5.91,163.65800000000002,9.702,12.516,19.836000000000002,397.99,7.7,71.3,0.08,0.76,1.2,13.0,0.0,-3.0,STAT,,,,,4.575200000000001
2025-03-16 15:51:03-07:00,5.94,167.42,8.28,13.177500000000002,18.288,398.0,7.7,71.6,0.38,0.92,1.08,15.0,0.0,-3.0,STAT,,,,,4.3936
2025-03-16 15:52:04-07:00,5.97,167.112,8.982000000000001,12.243,20.063999999999997,398.0,7.7,71.6,0.38,1.36,1.42,14.0,0.0,-3.0,STAT,,,,,5.1008
2025-03-16 15:53:04-07:00,5.98,166.87,7.344,12.9675,18.576,398.46,7.7,71.6,0.17,0.96,1.16,16.0,0.0,-3.0,STAT,,,,,4.4832
2025-03-16 15:54:04-07:00,5.99,168.59700000000004,6.777,13.314,18.288,398.81,7.8,72.0,0.31,0.71,0.78,15.0,0.0,-3.0,STAT,,,,,4.2256
2025-03-16 15:55:04-07:00,6.0,164.89000000000001,7.506,13.293000000000001,18.06,398.93,7.8,71.7,0.34,0.87,1.14,16.0,0.0,-4.0,STAT,,,,,4.308
2025-03-16 15:56:05-07:00,6.05,162.30500000000004,7.236,12.747000000000002,19.236,398.57,7.9,71.7,0.47,1.11,1.34,15.0,0.0,-4.0,STAT,,,,,4.735200000000001
2025-03-16 15:57:05-07:00,6.1,162.8,7.146000000000001,12.7575,21.444,398.2,8.0,72.4,0.41,1.17,1.25,15.0,0.0,-4.0,STAT,,,,,5.2248
2025-03-16 15:58:05-07:00,6.17,163.383,6.6690000000000005,13.177500000000002,19.812,397.72,8.2,73.1,0.14,0.84,0.92,15.0,0.0,-4.0,STAT,,,,,4.6344
2025-03-16 15:59:05-07:00,6.26,162.54700000000003,5.706,12.852,19.5,397.25,8.3,72.0,0.05,0.52,0.94,18.0,-1.0,-5.0,STAT,,,,,4.316000000000001
2025-03-16 16:00:05-07:00,6.36,163.262,5.148,12.684000000000001,20.148,397.09,8.5,71.5,0.02,0.53,0.71,18.0,-1.0,-6.0,STAT,,,,,4.453600000000001
2025-03-16 16:01:06-07:00,6.48,373.91200000000003,6.6240000000000006,11.865000000000002,19.644000000000002,397.49,8.6,70.7,0.11,0.8,0.86,18.0,-1.0,-6.0,STAT,,,,,4.568800000000001
2025-03-16 16:02:06-07:00,6.6,314.64400000000006,6.075,11.655,19.428,397.53,8.8,70.4,0.03,0.46,0.66,17.0,-1.0,-6.0,STAT,,,,,4.2536000000000005
