DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,132,54,3,0,6,0.1,0.00000,0.00000.1,0.2,1601371615,478,20,-2,1513535881,AQI
2025-03-07 16:40:36-08:00,21.79,318.879,8.397,12.012,15.995999999999999,425.99,20.8,30.2,0.02,0.84,1.02,0.0,0.0,1,14.09,48.08,32.84,1,-36,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8712
2025-03-07 16:41:36-08:00,21.79,320.57300000000004,9.999,12.116999999999999,15.024,426.0,20.8,30.2,0.15,0.85,1.18,0.0,0.0,1,14.05,13.58,32.3,1,-36,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6848
2025-03-07 16:42:36-08:00,21.79,319.51700000000005,9.828,12.1485,15.719999999999999,426.0,20.8,30.2,0.05,0.49,0.6,0.0,0.0,1,14.02,3.84,36.38,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.536
2025-03-07 16:43:37-08:00,21.79,321.607,8.46,12.4215,15.972,426.0,20.8,30.2,0.02,0.51,0.54,0.0,0.0,1,13.98,1.08,33.73,1,-35,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6024
2025-03-07 16:44:37-08:00,21.79,318.01000000000005,9.432,12.663,16.08,426.65,20.8,30.2,0.1,0.89,0.9,0.0,0.0,1,13.98,0.31,39.8,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.928
2025-03-07 16:45:37-08:00,21.79,310.10100000000006,10.395000000000001,13.020000000000001,15.66,426.88,20.8,30.2,0.03,0.94,0.94,0.0,0.0,1,13.95,0.09,38.01,1,-33,28.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8840000000000003
2025-03-07 16:46:37-08:00,21.79,314.84200000000004,8.991,14.007,13.536,426.96,20.8,30.2,0.01,0.94,0.94,0.0,0.0,1,13.95,0.02,40.69,1,-34,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4592
2025-03-07 16:47:37-08:00,21.78,291.88500000000005,11.682,12.894,15.347999999999999,426.98,20.8,30.2,0.0,0.88,1.04,0.0,0.0,1,14.23,261.78,32.98,1,-24,28.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7736
2025-03-07 16:48:37-08:00,21.78,328.57,11.268,13.503,14.808,427.25,20.8,30.2,0.2,0.8,1.12,0.0,0.0,1,14.12,107.49,31.67,1,-37,27.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6016000000000004
2025-03-07 16:49:34-08:00,21.78,315.843,10.647,12.725999999999999,14.495999999999999,427.48,20.8,30.2,0.11,0.52,0.62,0.0,0.0,1,14.05,33.73,37.74,1,-34,27.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3152
2025-03-07 16:50:34-08:00,21.78,317.515,9.792000000000002,13.618500000000001,13.872,427.17,20.8,30.3,0.11,0.64,0.68,0.0,0.0,1,14.02,9.53,33.75,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2864
2025-03-07 16:51:34-08:00,21.79,310.10100000000006,7.479000000000001,14.112,13.752,427.21,20.8,30.3,0.09,0.76,0.78,0.0,0.0,1,14.02,2.69,34.15,1,-33,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3584000000000005
2025-03-07 16:52:34-08:00,21.78,313.21400000000006,9.999,13.146,15.288,427.14,20.8,30.3,0.09,0.79,0.79,0.0,0.0,1,13.98,0.76,33.87,1,-33,29.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6896000000000004
2025-03-07 16:53:34-08:00,21.78,311.3,10.917000000000002,12.957,15.227999999999998,427.05,20.8,30.3,0.16,0.47,0.64,0.0,0.0,1,13.95,0.21,32.81,1,-32,29.0,1.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4215999999999998
2025-03-07 16:54:34-08:00,21.78,317.53700000000003,10.008,13.167,15.252,427.02,20.8,30.2,0.05,0.38,0.5,0.0,0.0,1,13.91,0.06,45.45,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3544
2025-03-07 16:55:34-08:00,21.78,327.195,9.018,13.009500000000001,14.016,427.17,20.8,30.3,0.02,0.45,0.82,0.0,0.0,1,13.91,0.02,39.7,1,-36,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.1632000000000002
2025-03-07 16:56:34-08:00,21.78,320.83700000000005,8.838000000000001,13.125,15.011999999999999,427.71,20.8,30.2,0.01,0.32,0.6,0.0,0.0,1,14.12,112.11,39.55,1,-36,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2584
2025-03-07 16:57:34-08:00,21.78,323.68600000000004,9.0,11.9175,14.687999999999999,427.9,20.8,30.3,0.0,0.35,0.46,0.0,0.0,1,14.05,31.66,33.67,1,-36,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2175999999999996
2025-03-07 16:58:35-08:00,21.78,323.95000000000005,9.0,12.705,14.004,427.96,20.8,30.3,0.34,0.67,0.86,0.0,0.0,1,14.02,8.94,32.91,1,-36,31.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3368
2025-03-07 16:59:35-08:00,21.78,315.722,9.054,13.0305,13.943999999999999,428.57,20.8,30.2,0.3,0.84,0.9,0.0,0.0,1,13.98,2.53,40.09,1,-34,30.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4608000000000003
2025-03-07 17:00:36-08:00,21.78,317.52600000000007,10.458,13.608000000000002,13.356,428.85,20.8,30.3,0.13,0.76,0.78,0.0,0.0,1,13.98,0.71,35.29,1,-34,28.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2792000000000003
2025-03-07 17:01:36-08:00,21.78,312.79600000000005,9.774,13.3035,14.027999999999999,428.95,20.8,30.3,0.05,0.88,1.04,0.0,0.0,1,13.95,0.2,40.32,1,-33,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5096000000000003
2025-03-07 17:02:36-08:00,21.78,319.33000000000004,9.018,12.348,14.639999999999999,428.98,20.8,30.2,0.25,0.87,1.12,0.0,0.0,1,13.95,0.06,34.38,1,-34,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.624
2025-03-07 17:03:36-08:00,21.78,293.843,9.774,11.0565,16.164,428.99,20.8,30.2,0.38,1.0,1.17,0.0,0.0,1,14.23,195.47,38.66,1,-24,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.032800000000001
2025-03-07 17:04:36-08:00,21.78,319.12100000000004,8.46,11.886000000000001,15.18,429.0,20.8,30.2,0.25,1.0,1.06,0.0,0.0,1,14.12,94.98,40.62,1,-35,30.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8360000000000003
2025-03-07 17:05:36-08:00,21.78,328.141,8.163,11.844,15.707999999999998,429.0,20.8,30.2,0.09,1.13,1.15,0.0,0.0,1,14.05,26.83,42.33,1,-37,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0456
2025-03-07 17:06:36-08:00,21.78,313.236,8.865,12.3795,15.576,429.35,20.8,30.2,0.03,0.88,0.88,0.0,0.0,1,14.02,7.58,33.37,1,-32,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8192000000000004
2025-03-07 17:07:37-08:00,21.78,321.827,9.639000000000001,12.138000000000002,15.803999999999998,429.77,20.8,30.2,0.16,0.81,0.81,0.0,0.0,1,13.98,2.14,42.99,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8088
2025-03-07 17:08:37-08:00,21.78,320.96900000000005,9.432,12.159,14.904,429.92,20.8,30.3,0.1,0.56,0.56,0.0,0.0,1,13.98,0.6,36.61,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4288000000000003
2025-03-07 17:09:37-08:00,21.78,319.77000000000004,8.532,13.020000000000001,15.143999999999998,429.97,20.8,30.3,0.52,0.93,1.14,0.0,0.0,1,13.95,0.17,36.47,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7728
2025-03-07 17:10:38-08:00,21.78,317.218,8.316,12.768,14.747999999999998,429.99,20.8,30.2,0.3,0.85,1.1,0.0,0.0,1,13.95,0.05,43.43,1,-33,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6296
2025-03-07 17:11:38-08:00,21.78,312.125,9.324,12.568500000000002,15.203999999999999,430.0,20.8,30.3,0.33,0.8,0.88,0.0,0.0,1,13.91,0.01,35.7,1,-32,29.0,0.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6808
2025-03-07 17:12:38-08:00,21.78,319.05500000000006,9.765,13.629000000000001,14.508,430.21,20.8,30.3,0.23,0.49,0.52,0.0,0.0,1,14.12,114.22,31.29,1,-35,28.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2936
2025-03-07 17:13:38-08:00,21.78,330.231,9.243,12.978,15.768,430.43,20.8,30.3,0.28,0.85,0.86,0.0,0.0,1,14.09,32.26,32.03,1,-37,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8336000000000006
2025-03-07 17:14:38-08:00,21.78,325.028,10.125,13.188,14.256,430.36,20.8,30.3,0.28,0.77,0.77,0.0,0.0,1,14.05,9.11,34.19,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4672000000000005
2025-03-07 17:15:39-08:00,21.78,318.90100000000007,9.801,12.789,15.264,430.67,20.8,30.3,0.11,0.78,0.78,0.0,0.0,1,14.02,2.57,36.6,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6768
2025-03-07 17:16:39-08:00,21.78,318.472,9.909,12.9045,14.975999999999999,430.5,20.8,30.3,0.48,0.99,0.99,0.0,0.0,1,13.98,0.73,35.51,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7872000000000003
2025-03-07 17:17:39-08:00,21.78,322.63000000000005,9.324,11.97,15.924,430.82,20.8,30.3,0.43,0.98,1.07,0.0,0.0,1,13.98,0.21,35.09,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.9688
2025-03-07 17:18:39-08:00,21.78,317.163,6.6240000000000006,12.012,15.899999999999999,430.94,20.8,30.3,0.15,0.61,0.71,0.0,0.0,1,13.95,0.06,34.7,1,-33,32.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6679999999999997
2025-03-07 17:19:39-08:00,21.78,317.834,7.893,12.7575,13.68,430.98,20.8,30.4,0.28,0.58,0.9,0.0,0.0,1,13.95,0.02,31.95,1,-33,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.2
2025-03-07 17:20:35-08:00,21.78,306.13000000000005,9.369,13.009500000000001,13.764000000000001,431.49,20.8,30.3,0.44,0.74,0.85,0.0,0.0,1,14.19,250.37,42.37,1,-28,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3448000000000007
2025-03-07 17:21:36-08:00,21.78,323.213,10.665,12.316500000000001,16.776,432.47,20.8,30.3,0.38,0.87,0.91,0.0,0.0,1,14.09,70.71,34.66,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0512
2025-03-07 17:22:36-08:00,21.78,317.97700000000003,9.107999999999999,11.591999999999999,16.86,432.49,20.8,30.3,0.26,0.92,0.93,0.0,0.0,1,14.05,19.97,33.6,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.108
2025-03-07 17:23:36-08:00,21.79,321.31000000000006,8.496,12.1905,16.404,432.36,20.8,30.3,0.15,0.71,0.71,0.0,0.0,1,14.02,5.64,38.0,1,-35,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8488
2025-03-07 17:24:36-08:00,21.78,315.26000000000005,9.009,12.9675,14.627999999999998,432.13,20.8,30.3,0.05,0.28,0.55,0.0,0.0,1,13.98,1.59,34.81,1,-33,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.1496
2025-03-07 17:25:36-08:00,21.78,322.49800000000005,8.784,12.054,15.636,432.13,20.8,30.3,0.26,0.79,0.88,0.0,0.0,1,13.95,0.45,46.65,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7592000000000003
2025-03-07 17:26:36-08:00,21.78,318.406,9.288,12.127500000000001,16.02,432.44,20.8,30.3,0.09,0.45,0.48,0.0,0.0,1,13.95,0.13,39.98,1,-33,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.564
2025-03-07 17:27:36-08:00,21.78,317.449,8.360999999999999,11.9385,15.623999999999999,432.48,20.8,30.4,0.03,0.61,0.62,0.0,0.0,1,13.95,0.04,34.53,1,-33,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6128
2025-03-07 17:28:37-08:00,21.78,299.299,9.477,12.0015,16.584,432.27,20.8,30.3,0.45,1.14,1.15,0.0,0.0,1,14.23,263.57,31.3,1,-25,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.2288
2025-03-07 17:29:37-08:00,21.78,322.586,9.387,12.159,15.395999999999999,432.1,20.8,30.4,0.46,1.01,1.01,0.0,0.0,1,14.12,91.84,31.61,1,-35,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8872
2025-03-07 17:30:37-08:00,21.78,317.097,10.314000000000002,12.600000000000001,13.764000000000001,432.03,20.8,30.4,0.3,0.92,0.92,0.0,0.0,1,14.05,25.94,40.1,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.488800000000001
2025-03-07 17:31:37-08:00,21.79,315.87600000000003,10.413,12.725999999999999,12.312,432.01,20.8,30.3,0.3,0.84,0.99,0.0,0.0,1,14.02,7.33,36.51,1,-33,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.1344000000000003
2025-03-07 17:32:37-08:00,21.79,323.752,10.773000000000001,13.1355,14.568,432.0,20.8,30.3,0.3,0.83,0.88,0.0,0.0,1,13.98,2.07,33.25,1,-35,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5776000000000003
2025-03-07 17:33:37-08:00,21.79,322.52000000000004,10.287,12.1485,16.235999999999997,432.0,20.8,30.4,0.32,0.86,1.04,0.0,0.0,1,13.98,0.58,35.98,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.9351999999999996
2025-03-07 17:34:37-08:00,21.79,324.46700000000004,9.126000000000001,11.97,15.468,432.0,20.8,30.4,0.13,0.65,0.7,0.0,0.0,1,13.95,0.17,38.84,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6136000000000004
2025-03-07 17:35:37-08:00,21.79,324.115,7.317000000000001,12.0015,14.28,432.15,20.8,30.4,0.12,0.58,0.6,0.0,0.0,1,13.95,0.05,33.16,1,-34,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.32
2025-03-07 17:36:39-08:00,21.78,314.974,9.414000000000001,12.369,14.16,432.05,20.8,30.4,0.1,0.8,0.85,0.0,0.0,1,14.16,174.82,39.76,1,-32,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4720000000000004
2025-03-07 17:37:39-08:00,21.79,318.956,10.053,12.6105,13.92,432.02,20.8,30.4,0.1,0.75,0.9,0.0,0.0,1,14.09,49.37,32.1,1,-35,29.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3840000000000003
2025-03-07 17:38:39-08:00,21.79,321.33200000000005,8.991,12.505500000000001,15.588,432.01,20.8,30.4,0.03,0.36,0.41,0.0,0.0,1,14.05,13.94,37.81,1,-35,28.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4055999999999997
2025-03-07 17:39:39-08:00,21.79,328.28400000000005,8.487,12.579,14.964,432.0,20.8,30.4,0.01,0.62,0.64,0.0,0.0,1,14.02,3.94,35.68,1,-36,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4888000000000003
2025-03-07 17:40:39-08:00,21.79,320.243,8.865,12.873000000000001,13.931999999999999,432.23,20.8,30.4,0.11,0.78,0.79,0.0,0.0,1,13.98,1.11,33.65,1,-34,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.4104
2025-03-07 17:41:40-08:00,21.79,316.481,11.439000000000002,12.169500000000001,15.984,432.73,20.8,30.4,0.47,1.31,1.32,0.0,0.0,1,13.98,0.31,45.53,1,-32,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.2448
2025-03-07 17:42:40-08:00,21.79,317.933,11.601,12.915000000000001,15.611999999999998,433.13,20.8,30.4,0.35,1.23,1.23,0.0,0.0,1,13.95,0.09,39.84,1,-33,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.1064
2025-03-07 17:43:40-08:00,21.79,316.73400000000004,10.827,12.012,16.596,433.47,20.8,30.4,0.49,0.97,0.97,0.0,0.0,1,13.95,0.03,38.25,1,-34,28.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0952
2025-03-07 17:44:40-08:00,21.78,290.04800000000006,9.612,11.3925,17.291999999999998,433.74,20.8,30.5,0.47,0.77,0.77,0.0,0.0,1,14.23,319.7,34.04,1,-23,30.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0744
2025-03-07 17:45:41-08:00,21.79,324.093,9.837,12.652500000000002,14.46,434.91,20.9,30.5,0.46,1.09,1.09,0.0,0.0,1,14.12,110.12,34.27,1,-35,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7640000000000002
2025-03-07 17:46:41-08:00,21.79,319.04400000000004,10.008,12.621,15.312,435.95,20.9,30.5,0.27,0.97,0.97,0.0,0.0,1,14.05,31.1,44.52,1,-34,30.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8384
2025-03-07 17:47:41-08:00,21.79,324.632,9.855,12.5475,14.508,436.63,20.8,30.5,0.3,1.23,1.5,0.0,0.0,1,14.02,8.78,35.95,1,-36,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8856
2025-03-07 17:48:41-08:00,21.79,317.61400000000003,10.341000000000001,12.096,15.192,436.87,20.9,30.5,0.17,0.98,1.34,0.0,0.0,1,13.98,2.48,33.65,1,-33,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8224
2025-03-07 17:49:41-08:00,21.79,318.813,12.294,12.453,14.543999999999999,436.87,20.8,30.4,0.16,0.74,0.86,0.0,0.0,1,13.98,0.7,36.86,1,-34,28.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5008
2025-03-07 17:50:41-08:00,21.79,324.06000000000006,8.496,13.062,14.027999999999999,436.31,20.8,30.4,0.42,0.7,0.96,0.0,0.0,1,13.95,0.2,30.98,1,-36,31.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3656
2025-03-07 17:51:42-08:00,21.79,316.21700000000004,9.9,12.6735,13.943999999999999,435.49,20.8,30.4,0.15,0.37,0.46,0.0,0.0,1,13.95,0.06,39.74,1,-33,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.0848
2025-03-07 17:52:43-08:00,21.8,312.76300000000003,10.232999999999999,12.841500000000002,14.747999999999998,434.77,20.9,30.5,0.29,0.53,0.56,0.0,0.0,1,13.91,0.02,31.85,1,-32,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3735999999999997
2025-03-07 17:53:43-08:00,21.8,322.68500000000006,9.432,12.0855,15.576,434.27,20.9,30.5,0.33,0.84,0.85,0.0,0.0,1,14.12,122.08,32.41,1,-36,28.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7872000000000003
2025-03-07 17:54:43-08:00,21.8,322.113,9.297,12.222000000000001,17.22,434.39,20.9,30.5,0.33,0.99,1.0,0.0,0.0,1,14.09,34.48,33.1,1,-36,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.236
2025-03-07 17:55:43-08:00,21.8,325.633,8.802,13.041,15.96,436.47,20.9,30.7,0.14,0.78,0.78,0.0,0.0,1,14.05,9.74,36.42,1,-36,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8160000000000003
2025-03-07 17:56:43-08:00,21.8,324.88500000000005,10.359,12.747000000000002,15.168,442.73,20.9,30.8,0.32,1.32,1.46,0.0,0.0,1,13.98,2.75,39.16,1,-34,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0896
2025-03-07 17:57:39-08:00,21.8,325.45700000000005,10.215,13.261500000000002,15.323999999999998,450.15,20.9,30.9,0.57,1.07,1.35,0.0,0.0,1,13.98,0.86,36.66,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.9208
2025-03-07 17:58:39-08:00,21.8,322.399,7.146000000000001,13.5135,13.584,460.23,20.9,30.9,0.45,1.08,1.46,0.0,0.0,1,13.98,0.24,34.65,1,-33,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5808
2025-03-07 17:59:39-08:00,21.8,326.799,9.495000000000001,13.125,14.304,468.1,20.9,30.9,0.41,1.16,1.29,0.0,0.0,1,13.95,0.07,31.31,1,-34,29.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7888
2025-03-07 18:00:39-08:00,21.8,328.79,9.72,13.450500000000002,14.831999999999999,471.12,20.9,30.9,0.68,1.34,1.55,0.0,0.0,1,13.95,0.02,31.82,1,-34,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.0384
2025-03-07 18:01:39-08:00,21.8,316.074,7.973999999999999,11.655,17.364,476.68,20.9,31.0,0.66,1.12,1.19,0.0,0.0,1,14.23,311.13,34.85,1,-29,31.0,3.0,4.0,STAT,0,LAT,LON,W,CRC,,,,,,4.3688
2025-03-07 18:02:39-08:00,21.8,343.002,9.549,12.957,14.256,486.79,20.9,31.1,0.42,1.09,1.32,0.0,0.0,1,14.12,127.3,37.07,1,-39,30.0,2.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7232000000000003
2025-03-07 18:03:39-08:00,21.8,331.452,9.395999999999999,13.377,13.847999999999999,496.16,20.9,30.9,0.3,0.95,1.13,0.0,0.0,1,14.05,35.95,34.2,1,-36,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5296000000000003
2025-03-07 18:04:40-08:00,21.84,330.264,9.189000000000002,12.873000000000001,15.48,494.49,20.9,31.0,0.43,1.15,1.23,0.0,0.0,1,14.02,10.15,33.69,1,-35,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.016
2025-03-07 18:05:40-08:00,21.86,335.67600000000004,9.441,11.791500000000001,15.899999999999999,489.06,20.9,30.9,0.25,0.97,1.1,0.0,0.0,1,14.02,2.87,35.1,1,-37,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.9559999999999995
2025-03-07 18:06:40-08:00,21.87,325.93000000000006,9.558,12.127500000000001,15.143999999999998,485.48,21.0,30.8,0.14,0.72,1.19,0.0,0.0,1,13.98,0.81,33.86,1,-34,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6048
2025-03-07 18:07:40-08:00,21.88,329.69200000000006,9.251999999999999,12.033000000000001,14.76,482.49,21.0,30.9,0.29,0.69,0.85,0.0,0.0,1,13.95,0.23,42.21,1,-35,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.504
2025-03-07 18:08:41-08:00,21.88,329.593,9.549,12.642,14.052000000000001,476.42,21.0,30.8,0.31,1.24,1.89,0.0,0.0,1,13.95,0.06,37.91,1,-36,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.8024000000000004
2025-03-07 18:09:41-08:00,21.89,332.64,9.378,12.6105,13.968,469.76,21.0,30.8,0.59,1.06,1.63,0.0,0.0,1,13.95,0.02,33.29,1,-37,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6416000000000004
2025-03-07 18:10:41-08:00,21.89,327.184,10.107000000000001,13.618500000000001,12.96,465.9,21.0,30.7,0.49,1.0,1.5,0.0,0.0,1,14.23,208.12,31.99,1,-34,29.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3920000000000003
2025-03-07 18:11:41-08:00,21.89,328.8670000000001,9.783,13.2195,12.935999999999998,463.32,21.0,30.7,0.81,1.36,1.52,0.0,0.0,1,14.09,58.78,34.08,1,-37,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.6752
2025-03-07 18:12:41-08:00,21.89,317.60300000000007,9.270000000000001,12.789,13.728,461.59,21.0,30.6,0.72,1.31,1.8,0.0,0.0,1,14.05,16.6,35.63,1,-34,30.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7936
2025-03-07 18:13:41-08:00,21.89,324.20300000000003,8.847,12.936000000000002,14.339999999999998,459.56,21.0,30.6,0.57,1.11,1.43,0.0,0.0,1,14.02,4.69,32.52,1,-36,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7560000000000002
2025-03-07 18:14:41-08:00,21.89,326.733,8.973,12.600000000000001,14.256,456.7,21.0,30.5,0.42,0.84,1.21,0.0,0.0,1,13.98,1.32,34.04,1,-37,31.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5232000000000006
2025-03-07 18:15:42-08:00,21.9,324.75300000000004,8.541,13.0305,14.184,453.93,21.0,30.6,0.36,0.61,1.17,0.0,0.0,1,13.98,0.37,34.69,1,-36,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.3248
2025-03-07 18:16:42-08:00,21.9,320.606,9.189000000000002,13.440000000000001,13.98,452.41,21.0,30.6,0.78,0.93,1.33,0.0,0.0,1,13.95,0.11,31.19,1,-34,29.0,2.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.5400000000000005
2025-03-07 18:17:43-08:00,21.9,314.424,8.73,13.020000000000001,14.772,452.0,21.0,30.6,0.78,1.2,1.46,0.0,0.0,1,13.91,0.03,42.25,1,-32,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,3.9144
2025-03-07 18:18:43-08:00,21.9,292.78700000000003,8.406,12.264,15.323999999999998,452.62,21.0,30.6,0.92,1.61,1.94,0.0,0.0,1,14.19,198.81,32.56,1,-23,31.0,1.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,4.3528
2025-03-07 18:19:43-08:00,21.92,320.925,8.469000000000001,13.209000000000001,13.668000000000001,453.51,21.0,30.6,0.6,1.27,1.6,0.0,0.0,1,14.12,97.95,32.23,1,-34,32.0,0.0,2.0,STAT,0,LAT,LON,W,CRC,,,,,,3.7496000000000005
2025-03-07 18:20:43-08:00,21.95,320.78200000000004,9.585,12.39,15.6,455.53,21.0,30.7,0.55,1.59,1.91,0.0,0.0,1,14.05,27.66,34.12,1,-35,30.0,1.0,3.0,STAT,0,LAT,LON,W,CRC,,,,,,4.392
