DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,188,44,1,2032539992,193,42,-4,1430983627,AQI
2025-03-22 02:19:43-07:00,22.79,407.3190000000001,10.566,8.536500000000002,23.604000000000003,482.03,21.7,31.1,0.2,0.77,1.23,28.0,1.0,2.0,,,,,,5.3368
2025-03-22 02:20:43-07:00,22.79,402.336,10.971,9.156,23.628,481.55,21.7,31.2,0.36,0.83,0.99,28.0,1.0,3.0,,,,,,5.3896
2025-03-22 02:21:43-07:00,22.79,409.73900000000003,12.159,8.799000000000001,23.124,480.81,21.7,31.1,0.45,1.14,1.19,28.0,1.0,2.0,,,,,,5.5367999999999995
2025-03-22 02:22:43-07:00,22.79,402.50100000000003,12.573,8.841000000000001,22.968,480.29,21.7,31.1,0.46,1.26,1.41,28.0,1.0,2.0,,,,,,5.6016
2025-03-22 02:23:45-07:00,22.79,400.60900000000004,12.429,8.2425,23.747999999999998,480.1,21.7,31.1,0.39,1.02,1.21,28.0,1.0,2.0,,,,,,5.5656
2025-03-22 02:24:46-07:00,22.79,401.258,12.186,8.0115,24.804000000000002,480.04,21.7,31.2,0.3,1.23,1.29,27.0,1.0,2.0,,,,,,5.944800000000001
2025-03-22 02:25:46-07:00,22.79,401.62100000000004,13.131,9.03,22.92,480.01,21.7,31.1,0.59,1.1,1.33,26.0,1.0,2.0,,,,,,5.464
2025-03-22 02:26:46-07:00,22.79,395.31800000000004,12.321,8.4945,23.112000000000002,479.42,21.7,31.1,0.23,0.81,0.98,27.0,1.0,3.0,,,,,,5.2704
2025-03-22 02:27:46-07:00,22.79,393.21700000000004,10.728,8.746500000000001,23.712,479.15,21.7,31.2,0.38,1.19,1.24,29.0,1.0,2.0,,,,,,5.6944
2025-03-22 02:28:47-07:00,22.79,373.29600000000005,10.593,7.213500000000001,26.736,479.05,21.7,31.1,0.62,1.25,1.27,30.0,2.0,3.0,,,,,,6.347200000000001
2025-03-22 02:29:47-07:00,22.79,395.23,11.223,8.2005,24.384,479.02,21.7,31.1,0.25,1.08,1.32,28.0,1.0,3.0,,,,,,5.7408
2025-03-22 02:30:47-07:00,22.79,387.915,11.763,8.4105,23.604000000000003,478.78,21.7,31.1,0.13,1.22,1.58,28.0,1.0,3.0,,,,,,5.6968000000000005
2025-03-22 02:31:47-07:00,22.79,382.6460000000001,12.519,8.7045,23.087999999999997,478.47,21.7,31.1,0.19,1.23,1.48,28.0,2.0,3.0,,,,,,5.6015999999999995
2025-03-22 02:32:47-07:00,22.79,385.35200000000003,12.447000000000001,8.421,23.279999999999998,478.17,21.7,31.1,0.39,1.13,1.57,28.0,1.0,2.0,,,,,,5.56
2025-03-22 02:33:47-07:00,22.79,375.595,11.178,8.883000000000001,22.848,477.71,21.7,31.1,0.54,1.14,1.33,28.0,1.0,2.0,,,,,,5.4816
2025-03-22 02:34:48-07:00,22.79,378.53200000000004,11.628,8.9145,23.952,476.76,21.7,31.1,0.38,1.19,1.25,27.0,1.0,3.0,,,,,,5.742400000000001
2025-03-22 02:35:48-07:00,22.78,378.158,12.879000000000001,8.7255,23.028000000000002,476.27,21.6,31.1,0.19,1.16,1.18,26.0,1.0,3.0,,,,,,5.533600000000001
2025-03-22 02:36:48-07:00,22.77,383.856,12.564000000000002,8.5155,24.528000000000002,476.09,21.7,31.1,0.14,0.81,1.37,27.0,1.0,2.0,,,,,,5.553600000000001
2025-03-22 02:37:48-07:00,22.77,375.672,10.989,9.240000000000002,22.823999999999998,476.03,21.7,31.1,0.08,0.58,0.89,28.0,1.0,2.0,,,,,,5.0288
2025-03-22 02:38:48-07:00,22.77,382.60200000000003,10.683,9.555,22.284,476.58,21.6,31.1,0.2,0.58,0.88,28.0,1.0,2.0,,,,,,4.9208
2025-03-22 02:39:47-07:00,22.77,383.90000000000003,10.746,9.198,22.776,476.5,21.6,31.1,0.14,0.95,1.06,29.0,1.0,3.0,,,,,,5.3152
2025-03-22 02:40:47-07:00,22.77,383.59200000000004,10.341000000000001,9.418500000000002,22.656,476.74,21.7,31.1,0.32,0.76,0.8,29.0,1.0,3.0,,,,,,5.139200000000001
2025-03-22 02:41:47-07:00,22.75,381.216,11.412,10.111500000000001,21.407999999999998,476.41,21.6,31.1,0.24,0.6,0.67,28.0,1.0,3.0,,,,,,4.7616
2025-03-22 02:42:47-07:00,22.73,379.049,11.664000000000001,10.027500000000002,22.715999999999998,476.14,21.6,31.1,0.15,0.77,1.06,27.0,1.0,3.0,,,,,,5.1592
2025-03-22 02:43:48-07:00,22.7,373.86800000000005,12.159,9.324000000000002,23.688,476.05,21.7,31.1,0.05,0.51,0.66,26.0,1.0,3.0,,,,,,5.1456
2025-03-22 02:44:48-07:00,22.7,372.73500000000007,10.179,8.6625,23.496,475.93,21.6,31.1,0.02,0.62,0.69,28.0,1.0,2.0,,,,,,5.1952
2025-03-22 02:45:48-07:00,22.69,372.933,9.054,9.0195,23.616,475.33,21.6,31.1,0.01,0.4,0.43,29.0,1.0,2.0,,,,,,5.043200000000001
2025-03-22 02:46:48-07:00,22.69,349.21700000000004,11.07,8.736,23.171999999999997,475.12,21.6,31.1,0.36,1.14,1.58,28.0,2.0,2.0,,,,,,5.546399999999999
2025-03-22 02:47:48-07:00,22.69,381.997,11.349,9.166500000000001,22.848,474.81,21.6,31.1,0.52,1.4,1.59,28.0,1.0,2.0,,,,,,5.6896
2025-03-22 02:48:48-07:00,22.69,379.50000000000006,10.512,8.966999999999999,21.576,474.29,21.6,31.1,0.32,1.05,1.27,29.0,1.0,2.0,,,,,,5.1552
2025-03-22 02:49:49-07:00,22.69,375.51800000000003,10.152,9.5655,21.179999999999996,473.81,21.6,31.0,0.14,1.04,1.12,29.0,1.0,2.0,,,,,,5.068
2025-03-22 02:50:49-07:00,22.69,369.01700000000005,9.279,9.491999999999999,22.548,473.28,21.6,31.0,0.09,1.04,1.06,29.0,1.0,2.0,,,,,,5.3416
2025-03-22 02:51:49-07:00,22.69,378.411,11.448,8.977500000000001,23.087999999999997,473.1,21.6,31.0,0.23,1.17,1.17,28.0,1.0,2.0,,,,,,5.553599999999999
2025-03-22 02:52:49-07:00,22.69,377.696,13.077,9.282,22.644000000000002,473.04,21.6,31.0,0.25,0.77,0.77,28.0,1.0,2.0,,,,,,5.1448
2025-03-22 02:53:49-07:00,22.69,374.33000000000004,11.619,9.3345,22.344,473.01,21.6,31.0,0.34,0.9,0.96,28.0,1.0,2.0,,,,,,5.1888000000000005
2025-03-22 02:54:49-07:00,22.69,377.355,12.042000000000002,8.536500000000002,23.58,473.0,21.6,31.0,0.12,0.9,1.13,27.0,1.0,2.0,,,,,,5.436
2025-03-22 02:55:49-07:00,22.69,350.482,10.998000000000001,8.693999999999999,23.46,472.5,21.6,31.0,0.04,0.83,0.99,29.0,1.0,3.0,,,,,,5.356
2025-03-22 02:56:49-07:00,22.69,367.466,12.384,9.975,22.055999999999997,472.23,21.6,31.1,0.13,1.08,1.13,28.0,1.0,2.0,,,,,,5.2752
2025-03-22 02:57:50-07:00,22.69,370.084,12.6,10.216500000000002,20.939999999999998,472.02,21.6,31.0,0.39,0.86,0.88,28.0,1.0,2.0,,,,,,4.8759999999999994
2025-03-22 02:58:50-07:00,22.68,373.98900000000003,11.943,9.911999999999999,21.791999999999998,471.44,21.6,31.0,0.35,1.03,1.22,28.0,1.0,3.0,,,,,,5.1823999999999995
2025-03-22 02:59:51-07:00,22.69,378.32300000000004,11.178,9.366,22.404,471.3,21.6,31.0,0.46,1.03,1.17,28.0,1.0,3.0,,,,,,5.3048
2025-03-22 03:00:47-07:00,22.69,380.622,10.026000000000002,8.9985,22.656,471.11,21.6,31.0,0.35,0.85,0.9,29.0,1.0,2.0,,,,,,5.2112
2025-03-22 03:01:47-07:00,22.68,383.79,9.207,9.166500000000001,23.136,471.04,21.6,31.0,0.17,0.61,0.63,30.0,1.0,3.0,,,,,,5.1152
2025-03-22 03:02:47-07:00,22.67,378.158,8.73,9.849000000000002,23.076,471.01,21.6,31.0,0.21,0.47,0.48,30.0,1.0,3.0,,,,,,4.991200000000001
2025-03-22 03:03:48-07:00,22.67,374.44,11.214,10.027500000000002,22.439999999999998,471.01,21.6,31.0,0.07,0.57,1.01,28.0,1.0,3.0,,,,,,4.943999999999999
2025-03-22 03:04:48-07:00,22.67,383.52600000000007,10.485000000000001,9.093,23.616,471.0,21.6,31.0,0.3,0.74,1.05,29.0,1.0,3.0,,,,,,5.3152
2025-03-22 03:05:47-07:00,22.67,385.50600000000003,12.482999999999999,9.8595,22.992,471.0,21.6,30.9,0.69,0.92,1.03,27.0,1.0,3.0,,,,,,5.3344000000000005
2025-03-22 03:06:47-07:00,22.67,389.906,11.862,9.575999999999999,22.608,471.0,21.6,31.0,0.86,1.45,1.48,27.0,1.0,3.0,,,,,,5.6816
2025-03-22 03:07:47-07:00,22.66,384.813,11.439000000000002,9.586500000000001,22.704,471.0,21.6,31.0,0.56,1.09,1.17,27.0,1.0,3.0,,,,,,5.4128
2025-03-22 03:08:47-07:00,22.64,373.26300000000003,12.618,9.009,23.387999999999998,471.0,21.6,31.0,0.48,1.1,1.44,27.0,1.0,3.0,,,,,,5.5576
2025-03-22 03:09:48-07:00,22.62,370.20500000000004,12.24,8.673,24.156,470.92,21.6,30.9,0.24,0.83,0.97,28.0,1.0,3.0,,,,,,5.4952
2025-03-22 03:10:49-07:00,22.6,367.87300000000005,12.51,9.66,22.152,470.32,21.6,31.0,0.08,0.89,1.18,27.0,1.0,3.0,,,,,,5.1424
2025-03-22 03:11:49-07:00,22.6,374.077,10.476,9.093,21.791999999999998,470.11,21.5,31.0,0.48,1.09,1.18,29.0,1.0,3.0,,,,,,5.2303999999999995
2025-03-22 03:12:49-07:00,22.59,375.947,10.962,9.765,20.928,470.04,21.5,31.0,0.55,0.97,1.18,28.0,1.0,3.0,,,,,,4.9616
2025-03-22 03:13:49-07:00,22.59,379.41200000000003,10.899,9.8175,21.012,470.31,21.5,31.1,0.21,0.43,0.53,29.0,1.0,2.0,,,,,,4.5464
2025-03-22 03:14:50-07:00,22.59,383.54800000000006,11.295000000000002,10.458000000000002,20.628,470.76,21.5,31.2,0.34,0.67,1.0,28.0,1.0,3.0,,,,,,4.6616
2025-03-22 03:15:51-07:00,22.59,376.574,11.385,9.7545,20.736,470.91,21.5,31.2,0.43,0.87,1.11,28.0,1.0,2.0,,,,,,4.8432
2025-03-22 03:16:51-07:00,22.59,371.327,11.43,10.489500000000001,20.688,471.43,21.5,31.2,0.22,1.28,1.37,27.0,1.0,3.0,,,,,,5.1616
2025-03-22 03:17:51-07:00,22.59,374.33000000000004,10.818,9.933000000000002,19.86,471.8,21.5,31.3,0.14,1.06,1.09,28.0,1.0,2.0,,,,,,4.82
2025-03-22 03:18:51-07:00,22.59,372.61400000000003,11.079,9.166500000000001,20.7,472.58,21.5,31.3,0.25,1.39,1.4,28.0,1.0,2.0,,,,,,5.252
2025-03-22 03:19:51-07:00,22.59,373.16400000000004,10.8,9.954,20.508,473.5,21.5,31.3,0.35,1.26,1.26,27.0,1.0,2.0,,,,,,5.1096
2025-03-22 03:20:53-07:00,22.59,368.54400000000004,11.232000000000001,9.786000000000001,21.612000000000002,474.37,21.5,31.3,0.25,1.16,1.37,28.0,1.0,2.0,,,,,,5.250400000000001
2025-03-22 03:21:53-07:00,22.59,367.5210000000001,10.638,10.7835,20.724,474.78,21.5,31.3,0.08,0.69,1.09,28.0,1.0,3.0,,,,,,4.6968
2025-03-22 03:22:53-07:00,22.59,349.272,12.942,9.0405,22.295999999999996,475.41,21.5,31.3,0.03,0.56,0.91,27.0,1.0,3.0,,,,,,4.9072
2025-03-22 03:23:53-07:00,22.59,376.959,12.626999999999999,10.122000000000002,19.331999999999997,476.29,21.5,31.4,0.56,1.22,1.67,27.0,1.0,2.0,,,,,,4.8424
2025-03-22 03:24:53-07:00,22.59,375.44100000000003,10.520999999999999,9.891,19.104,476.98,21.5,31.4,0.26,0.88,1.09,28.0,1.0,2.0,,,,,,4.5248
2025-03-22 03:25:48-07:00,22.59,376.25500000000005,10.872,9.1875,20.795999999999996,478.19,21.5,31.3,0.25,0.78,0.85,29.0,1.0,2.0,,,,,,4.783199999999999
2025-03-22 03:26:47-07:00,22.59,375.793,11.943,9.7125,20.16,478.71,21.5,31.4,0.13,0.82,1.06,28.0,1.0,2.0,,,,,,4.688
2025-03-22 03:27:48-07:00,22.59,373.31800000000004,11.511,9.9855,19.212,478.86,21.5,31.3,0.38,1.04,1.13,28.0,1.0,2.0,,,,,,4.6744
2025-03-22 03:28:48-07:00,22.59,369.11600000000004,12.249,10.006499999999999,19.656,478.95,21.5,31.3,0.8,1.58,1.7,27.0,1.0,2.0,,,,,,5.1952
2025-03-22 03:29:48-07:00,22.59,376.94800000000004,11.475,10.384500000000001,19.164,478.98,21.5,31.3,0.93,1.86,1.9,28.0,1.0,2.0,,,,,,5.320800000000001
2025-03-22 03:30:48-07:00,22.59,373.14200000000005,11.664000000000001,10.2585,18.552,478.99,21.5,31.3,0.77,1.83,1.84,28.0,2.0,2.0,,,,,,5.1744
2025-03-22 03:31:48-07:00,22.59,343.94800000000004,12.438,9.072000000000001,20.772,479.0,21.5,31.3,0.74,1.7,1.7,27.0,2.0,3.0,,,,,,5.5144
2025-03-22 03:32:48-07:00,22.59,373.31800000000004,10.836,9.544500000000001,20.939999999999998,479.0,21.5,31.3,0.73,1.49,1.63,27.0,1.0,3.0,,,,,,5.38
2025-03-22 03:33:48-07:00,22.59,376.87100000000004,11.637,10.3215,20.016,479.08,21.5,31.3,0.65,1.45,1.58,28.0,1.0,3.0,,,,,,5.1632
2025-03-22 03:34:48-07:00,22.59,372.47100000000006,11.421,9.3345,21.095999999999997,479.54,21.5,31.3,0.81,1.47,1.51,28.0,2.0,3.0,,,,,,5.3952
2025-03-22 03:35:48-07:00,22.59,365.31000000000006,11.879999999999999,9.9015,18.36,479.27,21.5,31.3,0.7,1.6,1.8,27.0,1.0,2.0,,,,,,4.952
2025-03-22 03:36:50-07:00,22.59,364.91400000000004,10.836,10.227,19.572,479.74,21.5,31.3,0.69,1.56,1.82,28.0,1.0,3.0,,,,,,5.1624
2025-03-22 03:37:50-07:00,22.59,366.65200000000004,10.746,10.017,18.84,479.91,21.5,31.3,0.64,1.88,1.99,28.0,1.0,3.0,,,,,,5.272
2025-03-22 03:38:50-07:00,22.59,368.12600000000003,10.602,10.164,18.468,479.97,21.5,31.3,0.71,2.07,2.23,29.0,1.0,2.0,,,,,,5.3496
2025-03-22 03:39:50-07:00,22.59,378.47700000000003,11.313,10.647,18.204,479.99,21.5,31.3,0.33,1.37,1.43,28.0,1.0,3.0,,,,,,4.736800000000001
2025-03-22 03:40:50-07:00,22.59,347.77600000000007,10.188,8.757,19.043999999999997,480.0,21.5,31.4,0.3,1.46,1.61,28.0,2.0,2.0,,,,,,4.9768
2025-03-22 03:41:50-07:00,22.59,384.175,10.953,10.059000000000001,17.291999999999998,480.0,21.5,31.4,0.56,1.45,1.5,29.0,1.0,2.0,,,,,,4.618399999999999
2025-03-22 03:42:50-07:00,22.59,376.81600000000003,9.342,9.9435,17.784,480.54,21.5,31.4,0.37,1.11,1.2,30.0,1.0,2.0,,,,,,4.4448
2025-03-22 03:43:51-07:00,22.59,374.341,10.827,9.66,18.84,481.07,21.5,31.4,0.26,1.11,1.19,28.0,1.0,2.0,,,,,,4.656000000000001
2025-03-22 03:44:51-07:00,22.59,376.299,10.719000000000001,10.017,18.864,481.76,21.5,31.4,0.15,1.26,1.47,28.0,1.0,3.0,,,,,,4.7808
2025-03-22 03:45:51-07:00,22.59,374.59400000000005,10.917000000000002,9.870000000000001,19.295999999999996,482.2,21.5,31.5,0.44,0.99,1.25,27.0,1.0,3.0,,,,,,4.651199999999999
2025-03-22 03:46:51-07:00,22.59,376.266,11.637,9.544500000000001,18.684,482.82,21.5,31.4,0.59,1.22,1.42,26.0,1.0,2.0,,,,,,4.7128000000000005
2025-03-22 03:47:51-07:00,22.59,380.58900000000006,10.899,9.8385,18.72,482.98,21.5,31.5,0.42,1.12,1.19,27.0,1.0,2.0,,,,,,4.64
2025-03-22 03:48:51-07:00,22.59,373.45000000000005,10.809,10.038,17.952,483.5,21.5,31.5,0.25,1.04,1.28,27.0,1.0,2.0,,,,,,4.4224000000000006
2025-03-22 03:49:51-07:00,22.58,357.00500000000005,9.477,10.111500000000001,17.328,483.82,21.5,31.5,0.47,1.14,1.22,28.0,1.0,2.0,,,,,,4.3776
2025-03-22 03:50:52-07:00,22.59,381.425,11.223,10.100999999999999,18.516,484.44,21.5,31.4,0.5,0.99,1.01,28.0,1.0,2.0,,,,,,4.4952
2025-03-22 03:51:52-07:00,22.59,379.61000000000007,11.052,9.544500000000001,18.864,485.21,21.5,31.4,0.24,1.02,1.03,27.0,1.0,2.0,,,,,,4.5888
2025-03-22 03:52:52-07:00,22.59,380.622,10.908,8.862,19.823999999999998,486.34,21.5,31.4,0.29,0.97,1.14,28.0,1.0,2.0,,,,,,4.7408
2025-03-22 03:53:52-07:00,22.59,376.684,9.576,9.786000000000001,19.092,487.38,21.5,31.5,0.49,1.21,1.27,29.0,1.0,3.0,,,,,,4.7864
2025-03-22 03:54:52-07:00,22.59,366.2010000000001,11.475,10.248,17.483999999999998,487.78,21.5,31.4,0.47,1.32,1.34,27.0,1.0,2.0,,,,,,4.5527999999999995
2025-03-22 03:55:53-07:00,22.59,373.35100000000006,11.187,10.100999999999999,18.36,487.92,21.5,31.4,0.26,0.66,0.66,27.0,1.0,3.0,,,,,,4.2
2025-03-22 03:56:54-07:00,22.59,370.2710000000001,11.565,10.458000000000002,18.311999999999998,488.43,21.5,31.5,0.18,0.85,1.04,,,,,27.0,1.0,STAT,,4.3424
2025-03-22 03:57:54-07:00,22.59,371.415,11.907,10.206000000000001,18.84,488.8,21.5,31.5,0.5,1.25,1.34,,,,,28.0,1.0,STAT,,4.768000000000001
2025-03-22 03:58:54-07:00,22.58,358.64400000000006,10.926,8.778,19.536,488.93,21.5,31.5,0.73,1.39,1.42,,,,,28.0,1.0,STAT,,5.0192000000000005
2025-03-22 03:59:54-07:00,22.59,389.60900000000004,12.096,10.038,17.856,488.98,21.5,31.5,0.39,1.14,1.15,,,,,26.0,1.0,STAT,,4.4832
2025-03-22 04:00:54-07:00,22.59,391.413,11.142000000000001,10.279499999999999,17.4,488.99,21.5,31.5,0.35,1.01,1.02,,,,,28.0,1.0,STAT,,4.288
2025-03-22 04:01:54-07:00,22.59,379.995,11.520000000000001,9.618,19.26,489.58,21.5,31.5,0.57,1.29,1.29,,,,,27.0,1.0,STAT,,4.884
2025-03-22 04:02:55-07:00,22.59,370.49100000000004,11.097,9.975,18.288,489.85,21.5,31.4,0.31,0.83,1.35,,,,,27.0,1.0,STAT,,4.3216
2025-03-22 04:03:55-07:00,22.58,372.15200000000004,11.997,10.668000000000001,17.724,490.56,21.5,31.4,0.38,0.6,0.88,,,,,27.0,1.0,STAT,,4.024800000000001
2025-03-22 04:04:55-07:00,22.58,368.599,11.241,11.0565,16.764,491.42,21.5,31.4,0.41,0.55,0.8,,,,,28.0,1.0,STAT,,3.7928
2025-03-22 04:05:55-07:00,22.58,376.54100000000005,9.891,10.300500000000001,17.604,491.8,21.5,31.5,0.28,0.76,0.84,,,,,29.0,1.0,STAT,,4.1288
2025-03-22 04:06:55-07:00,22.58,373.197,10.566,9.911999999999999,18.996,491.93,21.5,31.5,0.09,0.65,0.67,,,,,28.0,1.0,STAT,,4.3192
2025-03-22 04:07:54-07:00,22.58,366.82800000000003,11.862,9.891,18.78,491.97,21.5,31.5,0.03,0.35,0.36,,,,,27.0,2.0,STAT,,4.0360000000000005
2025-03-22 04:08:54-07:00,22.58,388.00300000000004,10.782,10.689,17.892,491.99,21.5,31.5,0.11,0.45,0.45,,,,,27.0,1.0,STAT,,3.9384
2025-03-22 04:09:55-07:00,22.58,378.345,10.8,10.5,17.916,492.58,21.5,31.5,0.12,0.28,0.29,,,,,27.0,1.0,STAT,,3.8072000000000004
2025-03-22 04:10:55-07:00,22.58,382.38200000000006,12.069,9.880500000000001,18.588,492.85,21.5,31.4,0.14,0.51,0.51,,,,,27.0,1.0,STAT,,4.1256
2025-03-22 04:11:55-07:00,22.58,375.43000000000006,11.727,9.082500000000001,19.032,493.0,21.5,31.4,0.24,0.92,1.23,,,,,27.0,1.0,STAT,,4.5424
2025-03-22 04:12:55-07:00,22.58,367.23500000000007,11.979000000000001,9.618,19.992,493.08,21.5,31.5,0.39,1.11,1.45,,,,,28.0,2.0,STAT,,4.8864
2025-03-22 04:13:55-07:00,22.58,374.363,11.403,10.1745,18.552,493.68,21.5,31.5,0.41,1.04,1.17,,,,,27.0,1.0,STAT,,4.5424
2025-03-22 04:14:55-07:00,22.57,371.899,11.412,9.6495,18.912,494.43,21.5,31.6,0.39,0.98,1.03,,,,,27.0,1.0,STAT,,4.5664
2025-03-22 04:15:55-07:00,22.58,376.93700000000007,10.368,10.290000000000001,17.387999999999998,494.8,21.5,31.5,0.22,1.01,1.09,,,,,29.0,1.0,STAT,,4.2856
2025-03-22 04:16:55-07:00,22.58,365.79400000000004,11.565,9.7965,17.664,495.43,21.5,31.6,0.44,1.31,1.51,,,,,27.0,1.0,STAT,,4.5808
2025-03-22 04:17:56-07:00,22.58,380.974,11.016,9.6285,17.064,495.18,21.5,31.5,0.24,0.84,0.9,,,,,27.0,1.0,STAT,,4.0848
2025-03-22 04:18:56-07:00,22.58,375.023,11.844000000000001,10.542,16.656,495.06,21.5,31.5,0.17,0.7,0.73,,,,,26.0,1.0,STAT,,3.8912
2025-03-22 04:19:57-07:00,22.58,380.545,12.69,10.489500000000001,16.644,495.48,21.5,31.5,0.18,0.56,0.69,,,,,26.0,1.0,STAT,,3.7767999999999997
2025-03-22 04:20:57-07:00,22.58,376.10100000000006,11.043,9.418500000000002,18.336,495.82,21.5,31.5,0.16,0.79,0.89,,,,,27.0,2.0,STAT,,4.2992
2025-03-22 04:21:57-07:00,22.58,368.016,12.069,9.744,17.099999999999998,496.44,21.5,31.5,0.42,0.81,0.84,,,,,26.0,1.0,STAT,,4.068
2025-03-22 04:22:56-07:00,22.58,369.47900000000004,12.672,9.219,18.264,498.02,21.5,31.5,0.39,1.04,1.16,,,,,25.0,1.0,STAT,,4.4848
2025-03-22 04:23:56-07:00,22.58,377.531,11.727,9.996,17.988,499.84,21.5,31.5,0.13,0.82,0.85,,,,,27.0,1.0,STAT,,4.2536
2025-03-22 04:24:56-07:00,22.57,362.01000000000005,11.592,9.702,17.316,500.82,21.5,31.5,0.38,0.9,0.92,,,,,25.0,2.0,STAT,,4.1832
2025-03-22 04:25:56-07:00,22.58,379.038,11.879999999999999,10.038,17.508,501.23,21.5,31.5,0.22,1.09,1.09,,,,,26.0,1.0,STAT,,4.3736
2025-03-22 04:26:56-07:00,22.58,372.59200000000004,13.059,10.2585,17.7,501.24,21.5,31.5,0.26,1.68,1.87,,,,,26.0,1.0,STAT,,4.884
2025-03-22 04:27:56-07:00,22.58,371.44800000000004,11.961,9.2715,18.48,501.73,21.5,31.5,0.4,1.33,1.63,,,,,27.0,1.0,STAT,,4.76
2025-03-22 04:28:56-07:00,22.58,371.73400000000004,10.863000000000001,9.093,19.836000000000002,502.4,21.5,31.5,0.8,1.58,1.95,,,,,28.0,1.0,STAT,,5.231200000000001
2025-03-22 04:29:56-07:00,22.58,363.84700000000004,10.557,10.006499999999999,17.868,503.52,21.5,31.5,0.49,1.12,1.38,,,,,28.0,2.0,STAT,,4.4696
2025-03-22 04:30:56-07:00,22.58,366.872,10.557,10.059000000000001,16.26,504.89,21.5,31.5,0.33,0.99,1.19,,,,,27.0,1.0,STAT,,4.0440000000000005
2025-03-22 04:31:56-07:00,22.58,377.806,10.287,9.471,16.619999999999997,505.61,21.5,31.4,0.1,0.96,1.14,,,,,27.0,1.0,STAT,,4.092
2025-03-22 04:32:56-07:00,22.58,376.09000000000003,9.621,9.135,17.172,506.21,21.5,31.5,0.49,1.54,1.6,,,,,29.0,1.0,STAT,,4.6664
2025-03-22 04:33:53-07:00,22.57,364.331,9.702,9.786000000000001,17.796,506.78,21.5,31.5,0.53,1.34,1.36,,,,,28.0,1.0,STAT,,4.6312
2025-03-22 04:34:53-07:00,22.57,384.29600000000005,10.224,10.437,16.848,507.92,21.5,31.5,0.33,1.21,1.54,,,,,29.0,1.0,STAT,,4.3376
2025-03-22 04:35:53-07:00,22.57,373.31800000000004,11.772,10.269,17.28,509.03,21.5,31.5,0.34,0.89,1.01,,,,,28.0,1.0,STAT,,4.168
2025-03-22 04:36:53-07:00,22.57,370.161,10.674,9.849000000000002,18.0,509.66,21.5,31.5,0.46,1.11,1.15,,,,,28.0,1.0,STAT,,4.488
2025-03-22 04:37:54-07:00,22.57,373.83500000000004,12.438,9.639,18.492,510.46,21.5,31.5,0.65,1.4,1.42,,,,,26.0,1.0,STAT,,4.8184000000000005
2025-03-22 04:38:55-07:00,22.57,372.79,11.223,9.765,17.939999999999998,511.27,21.5,31.5,0.37,1.17,1.31,,,,,27.0,1.0,STAT,,4.523999999999999
2025-03-22 04:39:55-07:00,22.57,372.999,9.846,10.878,16.884,512.09,21.5,31.6,0.37,0.97,1.02,,,,,28.0,1.0,STAT,,4.1528
2025-03-22 04:40:55-07:00,22.57,375.34200000000004,11.682,10.038,19.236,513.08,21.5,31.5,0.38,1.02,1.03,,,,,27.0,2.0,STAT,,4.663200000000001
2025-03-22 04:41:55-07:00,22.57,373.329,10.754999999999999,10.122000000000002,18.252,513.68,21.5,31.6,0.7,1.43,1.43,,,,,27.0,1.0,STAT,,4.7943999999999996
2025-03-22 04:42:56-07:00,22.57,361.61400000000003,10.773000000000001,10.027500000000002,18.912,513.76,21.5,31.6,0.55,1.14,1.23,,,,,27.0,1.0,STAT,,4.6944
2025-03-22 04:43:55-07:00,22.57,373.802,10.683,9.723,18.084,513.92,21.5,31.6,0.2,0.88,1.0,,,,,27.0,1.0,STAT,,4.3208
2025-03-22 04:44:55-07:00,22.57,375.49600000000004,12.15,9.3135,18.648,513.81,21.5,31.5,0.49,1.79,1.83,,,,,26.0,1.0,STAT,,5.1616
2025-03-22 04:45:55-07:00,22.57,378.38900000000007,13.077,9.2715,18.599999999999998,513.52,21.5,31.5,0.65,1.52,1.53,,,,,25.0,0.0,STAT,,4.936
2025-03-22 04:46:55-07:00,22.57,375.32,11.34,10.269,17.256,513.33,21.5,31.5,0.62,1.26,1.26,,,,,26.0,1.0,STAT,,4.4592
2025-03-22 04:47:55-07:00,22.57,369.58900000000006,10.494,10.5945,14.7,513.04,21.5,31.6,0.22,0.98,0.98,,,,,28.0,1.0,STAT,,3.724
2025-03-22 04:48:56-07:00,22.57,374.011,10.197000000000001,10.8885,16.919999999999998,513.02,21.5,31.6,0.21,1.0,1.0,,,,,28.0,2.0,STAT,,4.184
2025-03-22 04:49:56-07:00,22.57,376.88200000000006,10.602,10.059000000000001,16.8,513.01,21.5,31.5,0.4,1.24,1.26,,,,,27.0,1.0,STAT,,4.352
2025-03-22 04:50:56-07:00,22.57,375.15500000000003,12.267000000000001,9.345,17.34,513.0,21.5,31.5,0.43,1.01,1.05,,,,,27.0,1.0,STAT,,4.276
2025-03-22 04:51:57-07:00,22.56,368.55500000000006,12.897,9.544500000000001,18.311999999999998,513.0,21.5,31.4,0.45,0.93,0.94,,,,,25.0,1.0,STAT,,4.4064
2025-03-22 04:52:57-07:00,22.56,375.57300000000004,12.852,10.216500000000002,18.828,513.0,21.5,31.5,0.45,1.29,1.35,,,,,26.0,1.0,STAT,,4.7976
2025-03-22 04:53:57-07:00,22.56,373.12,12.006,10.5315,17.099999999999998,513.0,21.5,31.4,0.33,1.3,1.32,,,,,26.0,1.0,STAT,,4.46
