DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,3023022787,106,23,-4,785222029,AQI
2025-03-11 10:13:22-07:00,5.07,215.94100000000003,10.143,25.2525,11.712,431.76,7.0,77.0,5.69,8.73,9.21,,,,,,9.326400000000001
2025-03-11 10:14:23-07:00,5.06,225.15900000000002,10.926,24.2865,13.703999999999999,431.92,7.0,77.0,5.75,9.34,10.19,,,,,,10.212800000000001
2025-03-11 10:15:23-07:00,5.06,241.85700000000003,8.883,25.756500000000003,13.488,431.97,7.0,77.0,6.1,10.02,10.66,,,,,,10.7136
2025-03-11 10:16:23-07:00,5.06,228.56900000000002,10.485000000000001,24.276000000000003,14.531999999999998,431.99,7.0,76.9,6.27,9.59,9.81,,,,,,10.5784
2025-03-11 10:17:23-07:00,5.06,214.81900000000002,9.171,24.2025,15.995999999999999,431.45,7.0,76.9,5.84,8.84,8.98,,,,,,10.2712
2025-03-11 10:18:23-07:00,5.07,210.60600000000002,8.388,24.717,14.364,431.16,7.0,77.0,5.75,8.3,8.34,,,,,,9.5128
2025-03-11 10:19:23-07:00,5.06,210.95800000000003,8.631,25.0635,14.112,431.06,7.0,77.0,5.01,8.11,8.18,,,,,,9.3104
2025-03-11 10:20:23-07:00,5.06,212.311,9.999,24.233999999999998,14.687999999999999,431.02,7.0,77.0,5.19,8.57,8.69,,,,,,9.793600000000001
2025-03-11 10:21:23-07:00,5.06,208.58200000000002,10.44,22.081500000000002,16.596,430.85,7.0,77.0,5.46,9.08,9.12,,,,,,10.583200000000001
2025-03-11 10:22:23-07:00,5.06,205.18300000000002,10.296,23.6565,14.315999999999999,430.3,7.0,76.9,4.56,7.86,7.87,,,,,,9.1512
2025-03-11 10:23:23-07:00,5.06,203.775,9.702,23.289,14.58,430.11,7.0,76.9,4.56,8.48,8.48,,,,,,9.700000000000001
2025-03-11 10:24:23-07:00,5.06,201.32200000000003,10.8,22.480500000000003,16.776,430.04,7.0,76.9,4.51,7.86,7.86,,,,,,9.6432
2025-03-11 10:25:23-07:00,5.06,199.02300000000002,10.656,24.864,14.112,430.01,7.0,76.9,5.06,8.34,8.88,,,,,,9.4944
2025-03-11 10:26:25-07:00,5.06,199.562,10.215,23.320500000000003,14.112,430.0,7.0,77.0,5.22,8.39,8.9,,,,,,9.534400000000002
2025-03-11 10:27:25-07:00,5.06,196.966,9.837,23.31,15.48,430.0,7.0,76.8,4.91,7.86,8.78,,,,,,9.384
2025-03-11 10:28:25-07:00,5.07,197.12,10.8,22.554000000000002,15.491999999999999,429.42,7.0,76.8,4.68,7.72,8.39,,,,,,9.2744
2025-03-11 10:29:25-07:00,5.07,199.254,10.143,23.320500000000003,15.647999999999998,429.15,6.9,76.8,4.77,8.06,9.9,,,,,,9.5776
2025-03-11 10:30:25-07:00,5.06,198.02200000000002,10.116,24.003,17.16,429.05,6.9,77.0,4.78,8.44,9.32,,,,,,10.184000000000001
2025-03-11 10:31:24-07:00,5.06,194.75500000000002,11.223,24.044999999999998,12.504,429.02,7.0,77.0,4.89,8.18,8.47,,,,,,9.0448
2025-03-11 10:32:24-07:00,5.06,188.55100000000002,11.259,23.698500000000003,12.42,429.04,7.0,77.1,4.93,7.85,8.02,,,,,,8.764
2025-03-11 10:33:25-07:00,5.06,190.85000000000002,9.594000000000001,22.5015,13.476,429.01,7.0,77.0,4.92,7.58,7.8,,,,,,8.7592
2025-03-11 10:34:25-07:00,5.07,189.88200000000003,9.162,22.134,13.56,429.0,7.0,77.0,4.46,7.34,7.75,,,,,,8.584
2025-03-11 10:35:25-07:00,5.07,188.10000000000002,8.325000000000001,21.357,11.94,429.0,7.0,77.0,3.83,7.34,7.7,,,,,,8.26
2025-03-11 10:36:26-07:00,5.07,192.23600000000002,10.053,20.5695,17.304,429.0,7.0,76.8,4.46,8.54,8.85,,,,,,10.2928
2025-03-11 10:37:26-07:00,5.06,196.834,9.882000000000001,21.703500000000002,16.692,429.0,7.0,77.0,4.2,8.33,8.65,,,,,,10.002400000000002
2025-03-11 10:38:26-07:00,5.06,224.279,9.405,22.5015,14.243999999999998,429.0,7.0,76.9,4.07,7.52,8.08,,,,,,8.864799999999999
2025-03-11 10:39:26-07:00,5.06,216.216,8.748000000000001,23.121000000000002,14.376,429.46,7.0,77.0,4.53,7.49,8.07,,,,,,8.8672
2025-03-11 10:40:26-07:00,5.06,202.84000000000003,10.584,22.806,12.924,429.19,7.0,76.9,4.76,7.49,7.98,,,,,,8.5768
2025-03-11 10:41:27-07:00,5.07,198.09900000000002,10.044,23.2155,12.203999999999999,429.07,7.0,76.9,4.79,7.74,7.91,,,,,,8.6328
2025-03-11 10:42:27-07:00,5.06,194.10600000000002,10.872,23.026500000000002,13.62,429.02,7.0,76.8,4.49,7.45,7.58,,,,,,8.684000000000001
2025-03-11 10:43:27-07:00,5.06,189.26600000000002,9.495000000000001,24.4545,12.468,429.24,7.0,77.0,4.01,7.23,7.39,,,,,,8.277600000000001
2025-03-11 10:44:27-07:00,5.06,192.55500000000004,10.575000000000001,23.814,11.748,430.03,7.0,77.0,3.93,6.85,7.15,,,,,,7.829600000000001
2025-03-11 10:45:27-07:00,5.06,191.49900000000002,9.459,25.5255,11.676,430.5,7.0,76.8,3.73,6.78,6.88,,,,,,7.7592
2025-03-11 10:46:27-07:00,5.06,194.38100000000003,10.359,24.727500000000003,12.612,430.02,7.0,76.8,4.53,7.77,8.12,,,,,,8.7384
2025-03-11 10:47:27-07:00,5.06,196.768,10.161,23.604000000000003,11.772,429.72,7.0,77.0,4.86,8.13,8.35,,,,,,8.858400000000001
2025-03-11 10:48:27-07:00,5.06,190.487,12.069,23.058000000000003,11.424,429.84,7.0,77.0,4.74,8.12,8.31,,,,,,8.7808
2025-03-11 10:49:27-07:00,5.07,189.67300000000003,11.268,23.751,12.335999999999999,430.1,7.0,77.0,4.11,7.57,7.97,,,,,,8.523200000000001
2025-03-11 10:50:27-07:00,5.06,190.487,11.961,24.444000000000003,12.047999999999998,430.54,7.0,77.0,3.9,6.93,7.12,,,,,,7.9536
2025-03-11 10:51:28-07:00,5.06,190.311,10.089,23.898000000000003,12.552000000000001,430.84,7.0,77.0,3.98,7.24,7.59,,,,,,8.302400000000002
2025-03-11 10:52:29-07:00,5.07,189.937,11.196,24.6015,13.584,431.17,7.0,77.0,4.17,8.06,8.43,,,,,,9.1648
2025-03-11 10:53:29-07:00,5.06,185.87800000000001,10.8,24.055500000000002,10.812,431.87,7.0,77.0,4.07,7.72,8.1,,,,,,8.3384
2025-03-11 10:54:29-07:00,5.06,182.65500000000003,10.467,24.6225,10.056000000000001,432.95,7.0,77.1,4.26,7.0,7.12,,,,,,7.6112
2025-03-11 10:55:29-07:00,5.06,185.51500000000001,9.468,24.6645,12.203999999999999,433.21,7.0,77.0,3.65,6.91,6.95,,,,,,7.9688
2025-03-11 10:56:30-07:00,5.06,187.66,11.115,23.866500000000002,12.42,432.72,7.0,77.0,4.16,7.02,7.04,,,,,,8.1
2025-03-11 10:57:25-07:00,5.06,184.008,10.827,25.032,12.384,432.28,7.0,77.0,3.83,6.94,7.35,,,,,,8.0288
2025-03-11 10:58:25-07:00,5.06,184.591,10.35,26.292,9.636,431.64,7.0,76.9,3.5,7.07,7.28,,,,,,7.583200000000001
2025-03-11 10:59:25-07:00,5.05,186.78000000000003,10.188,26.1765,11.352,431.23,7.0,76.9,3.46,7.17,7.24,,,,,,8.006400000000001
2025-03-11 11:00:26-07:00,5.05,187.187,10.188,25.4415,11.123999999999999,431.08,7.0,77.0,4.04,7.02,7.12,,,,,,7.8408
2025-03-11 11:01:26-07:00,5.05,180.917,10.719000000000001,25.1265,9.78,431.03,7.0,77.0,3.61,7.33,7.44,,,,,,7.82
2025-03-11 11:02:28-07:00,5.05,190.43200000000002,10.989,25.451999999999998,8.496,431.01,7.0,77.0,3.91,7.66,7.7,,,,,,7.8272
2025-03-11 11:03:28-07:00,5.05,198.74800000000002,10.566,24.675,11.184,431.0,7.0,77.2,4.28,7.72,7.73,,,,,,8.4128
2025-03-11 11:04:28-07:00,5.05,195.008,10.520999999999999,25.210500000000003,10.235999999999999,431.0,7.0,77.2,4.15,7.19,7.2,,,,,,7.799200000000001
2025-03-11 11:05:29-07:00,5.05,202.829,12.482999999999999,26.229000000000003,9.935999999999998,431.0,7.0,77.2,4.06,7.33,7.77,,,,,,7.8512
2025-03-11 11:06:29-07:00,5.05,200.035,12.078,26.512500000000003,9.792,431.0,7.0,77.2,4.5,7.73,7.91,,,,,,8.142400000000002
2025-03-11 11:07:28-07:00,5.05,210.89200000000002,10.989,25.1475,12.792,430.84,7.0,77.0,5.47,8.95,9.04,,,,,,9.7184
2025-03-11 11:08:28-07:00,5.05,212.311,9.468,26.25,11.664,430.94,7.0,77.2,5.36,8.77,9.17,,,,,,9.3488
2025-03-11 11:09:28-07:00,5.05,205.469,10.323,27.0795,8.988,430.98,7.0,77.2,5.77,9.05,9.48,,,,,,9.037600000000001
2025-03-11 11:10:28-07:00,5.05,202.63100000000003,9.666,27.216000000000005,10.632,430.51,7.0,77.2,4.57,8.18,8.39,,,,,,8.6704
2025-03-11 11:11:29-07:00,5.04,207.504,10.863000000000001,27.6255,9.804,430.79,7.0,77.1,5.05,8.69,8.76,,,,,,8.9128
2025-03-11 11:12:29-07:00,5.05,211.01300000000003,11.277,30.303,7.74,430.8,7.0,77.1,5.71,8.96,9.51,,,,,,8.716000000000001
2025-03-11 11:13:29-07:00,5.05,211.28800000000004,12.276000000000002,29.620500000000003,9.251999999999999,430.93,7.0,77.0,6.0,9.24,9.43,,,,,,9.2424
2025-03-11 11:14:29-07:00,5.05,211.387,10.296,29.410500000000003,10.968,430.86,7.0,77.2,5.51,10.33,11.06,,,,,,10.457600000000001
2025-03-11 11:15:30-07:00,5.05,211.23300000000003,9.792000000000002,30.2085,10.739999999999998,430.6,7.0,77.2,5.44,9.82,10.22,,,,,,10.004000000000001
2025-03-11 11:16:30-07:00,5.05,210.65,9.629999999999999,30.345,8.652,430.42,6.9,77.3,5.29,9.44,9.57,,,,,,9.282399999999999
2025-03-11 11:17:32-07:00,5.05,211.04600000000002,11.357999999999999,29.956500000000002,11.508,430.15,7.0,77.4,5.42,9.84,9.98,,,,,,10.1736
2025-03-11 11:18:32-07:00,5.05,212.20100000000002,10.998000000000001,32.298,8.196,430.05,7.0,77.4,5.73,9.04,9.46,,,,,,8.8712
2025-03-11 11:19:32-07:00,5.05,207.9,10.422,30.534,8.688,430.02,7.0,77.4,5.85,9.34,9.75,,,,,,9.2096
2025-03-11 11:20:32-07:00,5.05,210.199,10.44,29.6415,8.976,430.01,7.0,77.4,6.52,10.18,10.56,,,,,,9.9392
2025-03-11 11:21:32-07:00,5.05,211.43100000000004,12.375,30.723000000000003,8.448,430.0,7.0,77.4,6.08,9.74,9.94,,,,,,9.4816
2025-03-11 11:22:30-07:00,5.06,212.157,10.872,32.224500000000006,6.9239999999999995,430.0,7.0,77.4,5.43,8.65,8.76,,,,,,8.3048
2025-03-11 11:23:31-07:00,5.06,218.845,10.872,31.983,8.088,430.0,7.0,77.5,6.22,9.83,10.04,,,,,,9.4816
2025-03-11 11:24:26-07:00,5.06,230.53800000000004,11.196,32.97,8.58,430.0,7.0,77.4,6.52,10.95,11.24,,,,,,10.475999999999999
2025-03-11 11:25:27-07:00,5.06,229.95500000000004,9.234,32.592,7.8,430.08,7.0,77.4,6.53,9.76,9.86,,,,,,9.368
2025-03-11 11:26:27-07:00,5.06,233.83800000000002,10.467,31.143,8.052,430.61,7.0,77.4,6.44,9.43,9.46,,,,,,9.1544
2025-03-11 11:27:27-07:00,5.06,237.73200000000003,11.079,31.4685,7.428,430.86,7.0,77.4,6.21,9.37,9.51,,,,,,8.9816
2025-03-11 11:28:29-07:00,5.06,229.82300000000004,10.989,30.219,9.456,431.03,7.0,77.5,5.84,9.56,9.61,,,,,,9.539200000000001
2025-03-11 11:29:29-07:00,5.06,227.63400000000001,10.089,30.7755,8.267999999999999,431.12,7.0,77.5,6.04,10.69,10.91,,,,,,10.2056
2025-03-11 11:30:29-07:00,5.06,234.28900000000002,9.99,30.649500000000003,8.4,431.04,7.0,77.5,6.46,10.26,10.92,,,,,,9.888
2025-03-11 11:31:29-07:00,5.06,240.603,10.764000000000001,30.576000000000004,8.915999999999999,431.01,7.0,77.5,6.34,10.99,11.54,,,,,,10.575199999999999
2025-03-11 11:32:29-07:00,5.06,225.01600000000002,10.701,30.723000000000003,8.052,431.0,7.0,77.5,6.62,11.31,11.61,,,,,,10.6584
2025-03-11 11:33:30-07:00,5.06,227.93100000000004,11.781,29.589000000000002,8.832,431.0,7.0,77.5,6.33,10.87,11.19,,,,,,10.4624
2025-03-11 11:34:30-07:00,5.07,219.73600000000002,11.853,29.715000000000003,8.88,431.08,7.0,77.4,6.2,10.72,10.85,,,,,,10.352
2025-03-11 11:35:30-07:00,5.07,213.752,11.286,29.0325,11.508,431.08,7.0,77.3,6.66,11.56,11.76,,,,,,11.549600000000002
2025-03-11 11:36:30-07:00,5.06,210.793,9.774,29.106,11.472,431.07,7.0,77.3,6.39,10.46,10.85,,,,,,10.6624
2025-03-11 11:37:30-07:00,5.06,210.98000000000002,8.973,29.242500000000003,12.708,431.11,6.9,77.1,6.67,10.92,11.26,,,,,,11.277600000000001
2025-03-11 11:38:29-07:00,5.06,209.09900000000002,9.675,28.885500000000004,10.956000000000001,431.07,7.0,77.3,6.39,10.97,11.15,,,,,,10.967200000000002
2025-03-11 11:39:29-07:00,5.07,207.372,11.547,28.287000000000003,10.139999999999999,431.02,6.9,77.5,6.73,10.85,11.19,,,,,,10.708
2025-03-11 11:40:29-07:00,5.07,202.279,10.071,27.184500000000003,11.364,431.01,7.0,77.3,6.48,10.69,10.8,,,,,,10.8248
2025-03-11 11:41:30-07:00,5.07,201.42100000000002,9.450000000000001,30.0615,8.171999999999999,431.0,7.0,77.4,6.73,10.99,11.3,,,,,,10.4264
2025-03-11 11:42:30-07:00,5.07,200.84900000000002,9.837,28.885500000000004,10.176,431.0,7.0,77.3,6.61,10.81,11.0,,,,,,10.683200000000001
2025-03-11 11:43:31-07:00,5.06,200.87100000000004,11.682,28.6545,9.036,431.0,7.0,77.3,6.29,11.66,11.72,,,,,,11.135200000000001
2025-03-11 11:44:31-07:00,5.07,202.477,10.116,27.4575,9.588,431.0,7.0,77.2,7.08,11.42,11.57,,,,,,11.053600000000001
2025-03-11 11:45:31-07:00,5.07,201.311,10.629000000000001,25.084500000000002,11.964,431.0,7.0,77.2,6.58,11.33,11.57,,,,,,11.456800000000001
2025-03-11 11:46:31-07:00,5.07,199.485,10.791,27.4575,9.792,431.0,7.0,77.3,5.97,10.68,11.39,,,,,,10.502400000000002
2025-03-11 11:47:31-07:00,5.07,200.365,10.989,27.3,9.852,431.0,7.0,77.3,5.88,10.58,11.0,,,,,,10.4344
2025-03-11 11:48:31-07:00,5.07,197.57100000000003,11.520000000000001,28.6335,9.972,431.0,7.0,77.1,6.16,10.07,10.33,,,,,,10.050400000000002
2025-03-11 11:49:32-07:00,5.07,199.81500000000003,11.745000000000001,27.6885,11.364,431.0,7.0,77.0,6.15,10.75,10.85,,,,,,10.8728
2025-03-11 11:50:33-07:00,5.07,202.279,9.909,27.825000000000003,12.527999999999999,430.8,7.0,77.0,6.39,11.41,11.63,,,,,,11.6336
2025-03-11 11:51:33-07:00,5.07,205.37,10.602,26.5545,13.296,430.93,7.0,77.0,6.36,10.92,11.64,,,,,,11.3952
2025-03-11 11:52:33-07:00,5.07,206.56900000000002,10.035,24.139499999999998,14.735999999999999,430.98,7.0,77.0,5.76,9.93,10.33,,,,,,10.8912
2025-03-11 11:53:32-07:00,5.07,210.46300000000002,10.107000000000001,21.840000000000003,16.368,430.45,7.0,77.0,5.47,9.41,9.55,,,,,,10.8016
2025-03-11 11:54:33-07:00,5.08,209.24200000000002,10.242,22.3755,14.435999999999998,429.73,7.0,77.0,5.67,10.22,10.53,,,,,,11.0632
2025-03-11 11:55:33-07:00,5.08,209.011,10.98,22.459500000000002,14.232,429.26,7.0,77.0,5.4,9.9,10.01,,,,,,10.7664
2025-03-11 11:56:33-07:00,5.08,204.67700000000002,10.701,22.281,12.804,429.09,7.0,77.0,5.05,9.3,9.33,,,,,,10.000800000000002
2025-03-11 11:57:33-07:00,5.08,199.02300000000002,10.674,21.8295,15.264,429.03,7.0,77.0,5.37,9.82,10.31,,,,,,10.908800000000001
2025-03-11 11:58:33-07:00,5.08,196.779,11.853,20.9685,16.2,429.01,7.0,76.9,5.66,9.95,10.47,,,,,,11.2
2025-03-11 11:59:33-07:00,5.08,195.745,11.439000000000002,20.433000000000003,17.58,429.0,7.0,76.7,5.81,9.61,9.85,,,,,,11.204
2025-03-11 12:00:33-07:00,5.08,197.219,9.18,20.0655,15.588,428.92,7.0,76.7,5.47,8.99,9.24,,,,,,10.3096
2025-03-11 12:01:33-07:00,5.09,198.66,9.9,19.803,14.772,428.32,7.0,76.8,5.87,9.5,9.58,,,,,,10.554400000000001
2025-03-11 12:02:34-07:00,5.11,197.30700000000002,10.134,18.333000000000002,14.639999999999999,428.11,7.0,76.8,5.44,9.06,9.09,,,,,,10.176000000000002
2025-03-11 12:03:35-07:00,5.12,195.58000000000004,9.738000000000001,18.8265,15.527999999999999,427.98,7.0,76.9,6.09,9.27,9.91,,,,,,10.5216
2025-03-11 12:04:35-07:00,5.14,194.07300000000004,9.567,20.412000000000003,14.123999999999999,427.99,7.0,76.9,5.83,8.36,8.67,,,,,,9.512799999999999
2025-03-11 12:05:35-07:00,5.15,193.18200000000002,9.54,21.073500000000003,13.344,428.0,7.0,76.9,5.4,9.17,10.09,,,,,,10.0048
2025-03-11 12:06:35-07:00,5.15,196.24,9.594000000000001,18.522000000000002,16.176,427.35,7.0,76.8,5.51,9.14,9.61,,,,,,10.5472
2025-03-11 12:07:35-07:00,5.15,193.07200000000003,8.802,18.375,16.548,427.12,7.1,76.8,5.56,8.9,9.14,,,,,,10.4296
2025-03-11 12:08:36-07:00,5.15,192.95100000000002,9.378,17.997,16.224,427.04,7.0,76.8,5.2,7.97,8.19,,,,,,9.620800000000001
2025-03-11 12:09:35-07:00,5.15,192.511,9.207,19.2255,14.495999999999999,427.37,7.1,76.9,5.71,8.68,8.98,,,,,,9.8432
2025-03-11 12:10:35-07:00,5.16,195.151,9.072000000000001,19.572000000000003,15.803999999999998,427.75,7.0,76.7,5.56,8.49,9.29,,,,,,9.9528
2025-03-11 12:11:35-07:00,5.16,197.395,10.386,18.354000000000003,16.896,427.87,7.1,76.9,5.38,9.49,9.81,,,,,,10.971200000000001
2025-03-11 12:12:35-07:00,5.16,197.58200000000002,10.026000000000002,18.354000000000003,15.876,427.95,7.1,76.7,5.38,9.05,9.16,,,,,,10.415200000000002
2025-03-11 12:13:36-07:00,5.16,226.32500000000002,8.64,18.6795,17.064,427.98,7.1,76.8,5.04,8.98,9.02,,,,,,10.596800000000002
2025-03-11 12:14:33-07:00,5.17,236.42300000000003,9.225,17.619000000000003,18.48,427.99,7.1,76.8,5.56,8.41,8.63,,,,,,10.424000000000001
2025-03-11 12:15:34-07:00,5.16,227.10600000000002,9.504000000000001,18.564,16.932,428.0,7.0,76.8,4.91,8.6,8.89,,,,,,10.2664
2025-03-11 12:16:35-07:00,5.16,219.74700000000004,9.729000000000001,17.997,17.412,428.0,7.1,76.8,4.44,8.2,8.38,,,,,,10.0424
2025-03-11 12:17:36-07:00,5.16,214.23600000000002,9.459,16.044,19.895999999999997,428.0,7.1,76.7,4.89,8.18,8.26,,,,,,10.5232
2025-03-11 12:18:33-07:00,5.16,208.879,9.684,17.346,18.468,428.0,7.1,76.7,5.3,8.75,8.96,,,,,,10.6936
2025-03-11 12:19:34-07:00,5.16,207.49300000000002,9.729000000000001,17.01,16.488,428.0,7.0,76.7,4.61,8.26,8.68,,,,,,9.9056
2025-03-11 12:20:35-07:00,5.16,204.754,10.35,17.367,15.839999999999998,428.24,7.1,76.8,4.48,7.77,8.09,,,,,,9.384
2025-03-11 12:21:36-07:00,5.17,206.04100000000003,10.413,17.451,18.264,428.59,7.1,76.7,4.29,7.96,8.23,,,,,,10.020800000000001
2025-03-11 12:22:36-07:00,5.17,201.96,9.666,15.6135,19.416,428.44,7.0,76.5,5.34,8.55,8.71,,,,,,10.723200000000002
2025-03-11 12:23:36-07:00,5.16,201.69600000000003,9.666,15.2985,20.412000000000003,428.22,7.0,76.6,5.1,7.86,8.11,,,,,,10.3704
2025-03-11 12:24:37-07:00,5.16,201.11300000000003,10.206,16.401,19.38,428.08,7.0,76.5,4.38,7.39,7.48,,,,,,9.788
2025-03-11 12:25:37-07:00,5.17,201.83900000000003,10.520999999999999,15.7605,19.32,428.03,7.0,76.6,4.38,8.18,8.21,,,,,,10.408000000000001
2025-03-11 12:26:37-07:00,5.17,195.294,11.169,17.556,17.964,428.01,7.0,76.6,5.1,8.05,8.5,,,,,,10.032800000000002
2025-03-11 12:27:37-07:00,5.17,208.81300000000002,10.494,16.086000000000002,18.612,428.0,7.0,76.6,5.09,7.98,8.13,,,,,,10.1064
2025-03-11 12:28:37-07:00,5.17,252.08700000000002,9.639000000000001,15.897000000000002,19.884,428.0,7.0,76.5,4.81,7.93,8.03,,,,,,10.3208
2025-03-11 12:29:37-07:00,5.17,235.18000000000004,10.170000000000002,16.369500000000002,19.86,427.35,7.0,76.5,4.95,7.81,7.88,,,,,,10.22
2025-03-11 12:30:37-07:00,5.17,218.669,10.467,15.393,20.195999999999998,427.04,7.0,76.6,4.66,8.39,8.54,,,,,,10.7512
2025-03-11 12:31:37-07:00,5.17,209.17600000000002,10.836,14.6895,21.444,426.91,7.0,76.6,4.68,8.97,9.02,,,,,,11.4648
2025-03-11 12:32:37-07:00,5.17,206.294,9.72,15.582,21.095999999999997,426.97,7.0,76.4,5.01,8.65,8.89,,,,,,11.1392
2025-03-11 12:33:37-07:00,5.17,199.44100000000003,11.142000000000001,15.634500000000001,21.312,426.87,7.0,76.6,4.42,8.21,8.35,,,,,,10.830400000000001
2025-03-11 12:34:37-07:00,5.18,201.179,11.43,16.233,19.536,426.95,7.0,76.6,5.24,8.36,8.41,,,,,,10.5952
2025-03-11 12:35:37-07:00,5.18,203.478,11.088000000000001,17.9235,18.348,426.91,7.0,76.6,4.6,8.16,8.22,,,,,,10.197600000000001
2025-03-11 12:36:38-07:00,5.18,203.72,10.107000000000001,16.7265,18.419999999999998,426.8,7.0,76.6,3.99,7.47,7.49,,,,,,9.66
2025-03-11 12:37:38-07:00,5.18,197.054,10.791,15.823500000000001,18.552,426.93,7.0,76.7,4.33,8.0,8.34,,,,,,10.1104
2025-03-11 12:38:38-07:00,5.18,196.13000000000002,9.360000000000001,17.808000000000003,15.54,426.98,7.0,76.7,4.82,9.03,9.61,,,,,,10.332
2025-03-11 12:39:38-07:00,5.18,195.734,10.089,18.564,15.264,426.99,7.0,76.8,5.22,9.33,9.7,,,,,,10.5168
2025-03-11 12:40:39-07:00,5.18,200.211,9.864,19.645500000000002,15.672,427.29,7.1,76.8,5.37,9.17,9.96,,,,,,10.470400000000001
2025-03-11 12:41:39-07:00,5.18,222.48600000000002,10.458,21.6825,13.08,427.75,7.0,76.7,5.78,8.97,9.56,,,,,,9.792000000000002
2025-03-11 12:42:39-07:00,5.18,236.654,9.261,21.651000000000003,15.623999999999999,428.56,7.0,76.7,5.5,8.79,9.46,,,,,,10.1568
2025-03-11 12:43:39-07:00,5.18,230.28500000000003,9.936,21.9975,16.452,428.3,7.0,76.7,5.95,8.9,9.32,,,,,,10.410400000000001
2025-03-11 12:44:39-07:00,5.18,225.775,9.81,22.102500000000003,15.384,428.11,7.0,76.7,6.36,9.88,10.16,,,,,,10.980800000000002
2025-03-11 12:45:40-07:00,5.18,220.72600000000003,11.214,22.1445,14.243999999999998,428.04,7.0,76.8,6.12,10.06,10.68,,,,,,10.896799999999999
2025-03-11 12:46:36-07:00,5.18,221.18800000000005,10.089,23.5515,13.284,428.01,7.1,76.8,-1.0,-1.0,-1.0,,,,,,1.8568000000000005
2025-03-11 12:47:36-07:00,5.19,217.954,11.178,23.982,13.272,428.45,7.1,76.8,-1.0,-1.0,-1.0,,,,,,1.8544000000000003
2025-03-11 12:48:37-07:00,5.2,213.466,10.845,24.255000000000003,13.139999999999999,428.81,7.1,76.8,-1.0,-1.0,-1.0,,,,,,1.828
2025-03-11 12:49:37-07:00,5.22,213.543,11.781,24.6435,12.66,428.93,7.1,76.8,-1.0,-1.0,-1.0,,,,,,1.732
2025-03-11 12:50:38-07:00,5.23,212.59700000000004,11.277,24.318,13.056000000000001,428.98,7.1,76.6,6.22,9.9,10.18,,,,,,10.531200000000002
2025-03-11 12:51:40-07:00,5.24,208.52700000000002,9.423,25.0005,13.524,428.99,7.1,76.6,-1.0,-1.0,-1.0,,,,,,1.9048
2025-03-11 12:52:40-07:00,5.24,211.145,10.458,26.0505,12.107999999999999,429.07,7.1,76.6,-1.0,-1.0,-1.0,,,,,,1.6215999999999997
2025-03-11 12:53:40-07:00,5.25,209.71500000000003,11.745000000000001,24.192,14.723999999999998,429.49,7.1,76.6,-1.0,-1.0,-1.0,,,,,,2.1448
2025-03-11 12:54:40-07:00,5.25,212.80600000000004,11.466000000000001,26.061,13.043999999999999,429.82,7.1,76.6,-1.0,-1.0,-1.0,,,,,,1.8088
2025-03-11 12:55:40-07:00,5.26,210.386,11.115,25.042500000000004,13.176,429.94,7.1,76.6,-1.0,-1.0,-1.0,,,,,,1.8352000000000002
2025-03-11 12:56:40-07:00,5.25,209.71500000000003,10.791,26.449500000000004,13.536,429.98,7.1,76.7,8.06,13.58,13.99,,,,,,13.571200000000001
2025-03-11 12:57:40-07:00,5.25,213.24600000000004,9.243,25.683000000000003,13.212,429.99,7.0,76.8,7.97,13.52,13.66,,,,,,13.458400000000001
2025-03-11 12:58:40-07:00,5.26,223.60800000000003,11.520000000000001,26.313,12.972,430.0,7.0,76.7,8.08,14.88,15.69,,,,,,14.498400000000002
2025-03-11 12:59:40-07:00,5.26,234.77300000000002,11.574,26.617500000000003,15.803999999999998,430.0,7.0,76.6,8.46,14.16,14.89,,,,,,14.488800000000001
2025-03-11 13:00:40-07:00,5.25,247.918,11.079,26.3445,12.42,430.0,7.0,76.8,8.57,14.39,14.86,,,,,,13.996
2025-03-11 13:01:36-07:00,5.25,250.88800000000003,11.25,25.221,12.864,429.95,7.0,76.8,8.24,15.04,15.43,,,,,,14.604800000000001
2025-03-11 13:02:36-07:00,5.25,250.69000000000003,9.801,24.2865,15.947999999999999,429.98,7.0,76.7,7.65,14.26,15.05,,,,,,14.597600000000002
2025-03-11 13:03:36-07:00,5.26,257.19100000000003,11.448,24.4755,15.576,429.95,7.0,76.6,7.61,13.52,13.78,,,,,,13.9312
2025-03-11 13:04:37-07:00,5.25,257.69700000000006,11.493,24.339000000000002,13.476,429.66,7.0,76.7,7.84,13.75,14.11,,,,,,13.6952
2025-03-11 13:05:37-07:00,5.25,262.284,11.808,24.255000000000003,15.96,429.69,7.0,76.5,7.28,12.86,13.05,,,,,,13.48
2025-03-11 13:06:38-07:00,5.26,265.199,11.025,22.680000000000003,15.995999999999999,429.89,7.0,76.8,7.22,12.79,13.62,,,,,,13.431199999999999
2025-03-11 13:07:38-07:00,5.26,242.352,9.594000000000001,22.0185,16.968,429.96,7.0,76.8,7.73,13.81,14.71,,,,,,14.441600000000001
2025-03-11 13:08:38-07:00,5.26,230.109,9.279,23.142,16.26,429.99,7.0,76.8,7.54,12.21,12.81,,,,,,13.020000000000001
2025-03-11 13:09:39-07:00,5.25,227.18300000000002,10.071,23.950499999999998,15.468,429.49,7.0,76.6,7.63,12.95,13.81,,,,,,13.4536
