DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,119,26,4024907249,157,29,-6,-23,2544592653,AQI
2025-03-13 02:05:49-07:00,8.0,263.769,6.381,25.924500000000002,22.355999999999998,426.0,8.9,75.2,4.34,7.64,7.87,23.0,0.0,,,,,,,10.5832
2025-03-13 02:06:49-07:00,7.97,260.20500000000004,6.615,25.137000000000004,22.428,426.41,8.9,75.2,3.81,7.95,8.02,23.0,0.0,,,,,,,10.845600000000001
2025-03-13 02:07:49-07:00,7.95,256.54200000000003,7.829999999999999,25.6935,22.631999999999998,427.08,8.9,75.1,4.28,8.02,8.21,22.0,0.0,,,,,,,10.9424
2025-03-13 02:08:49-07:00,7.95,259.03900000000004,7.677,27.741000000000003,20.724,428.03,8.9,75.2,4.13,7.82,8.01,22.0,0.0,,,,,,,10.4008
2025-03-13 02:09:51-07:00,7.95,256.44300000000004,10.026000000000002,26.439,22.055999999999997,428.66,9.0,75.1,3.96,7.74,8.1,21.0,0.0,,,,,,,10.603200000000001
2025-03-13 02:10:51-07:00,7.94,257.994,9.918,27.867,21.599999999999998,428.88,8.9,75.1,3.57,7.27,8.02,21.0,0.0,,,,,,,10.136
2025-03-13 02:11:51-07:00,7.94,254.353,7.973999999999999,27.2265,24.012,428.96,8.9,75.0,3.05,7.09,7.5,23.0,0.0,,,,,,,10.474400000000001
2025-03-13 02:12:52-07:00,7.94,248.699,8.919,27.111,21.287999999999997,428.9,8.9,74.9,2.61,6.26,7.01,21.0,0.0,,,,,,,9.2656
2025-03-13 02:13:52-07:00,7.93,261.99800000000005,6.813000000000001,26.869500000000002,24.192,428.93,8.9,74.8,2.84,6.07,6.66,23.0,0.0,,,,,,,9.694400000000002
2025-03-13 02:14:52-07:00,7.93,256.333,10.548,24.024,24.983999999999998,428.98,8.9,75.0,2.74,5.2,5.48,20.0,0.0,,,,,,,9.1568
2025-03-13 02:15:52-07:00,7.93,258.18100000000004,8.793,24.318,22.907999999999998,428.99,8.9,74.9,2.99,5.31,5.43,21.0,-1.0,,,,,,,8.8296
2025-03-13 02:16:52-07:00,7.92,257.598,8.892000000000001,27.1005,19.056,429.0,9.0,74.9,3.0,5.93,6.39,21.0,0.0,,,,,,,8.5552
2025-03-13 02:17:52-07:00,7.92,288.80500000000006,8.504999999999999,26.607,22.236,429.0,9.0,74.8,2.39,4.76,5.65,21.0,0.0,,,,,,,8.2552
2025-03-13 02:18:52-07:00,7.91,299.16700000000003,7.8660000000000005,24.916500000000003,22.512,429.0,8.9,74.5,2.02,4.03,4.77,22.0,0.0,,,,,,,7.726400000000001
2025-03-13 02:19:52-07:00,7.88,295.713,9.963000000000001,24.696,21.131999999999998,428.65,8.9,74.5,1.9,3.76,4.58,21.0,0.0,,,,,,,7.2344
2025-03-13 02:20:53-07:00,7.86,303.84200000000004,8.964,28.119000000000003,21.24,428.23,8.9,74.5,2.0,3.81,4.09,22.0,0.0,,,,,,,7.296
2025-03-13 02:21:53-07:00,7.85,329.175,7.353,25.462500000000002,22.452,428.08,9.0,74.7,2.0,4.27,4.37,23.0,0.0,,,,,,,7.9064
2025-03-13 02:22:53-07:00,7.85,353.716,7.452,24.927,23.124,428.03,9.0,74.7,2.0,4.33,4.9,23.0,0.0,,,,,,,8.088799999999999
2025-03-13 02:23:53-07:00,7.84,334.81800000000004,7.092,24.402,24.791999999999998,428.01,8.9,74.4,1.55,3.19,3.36,24.0,0.0,,,,,,,7.510400000000001
2025-03-13 02:24:53-07:00,7.84,318.62600000000003,7.146000000000001,25.8615,20.424,428.0,9.0,74.6,1.52,3.24,3.58,24.0,0.0,,,,,,,6.676800000000001
2025-03-13 02:25:53-07:00,7.84,311.83900000000006,7.443,28.549500000000002,17.76,428.23,8.9,74.7,1.8,4.23,4.34,22.0,0.0,,,,,,,6.936000000000001
2025-03-13 02:26:53-07:00,7.83,301.279,6.444,26.7435,16.092,429.14,9.0,74.9,1.4,3.35,3.52,24.0,0.0,,,,,,,5.8984000000000005
2025-03-13 02:27:53-07:00,7.83,285.604,9.774,25.567500000000003,17.927999999999997,429.24,9.0,74.8,1.73,3.21,3.98,22.0,0.0,,,,,,,6.153599999999999
2025-03-13 02:28:53-07:00,7.83,273.845,9.684,26.113500000000002,18.24,428.76,9.0,74.6,1.78,3.62,4.23,22.0,-1.0,,,,,,,6.5440000000000005
2025-03-13 02:29:53-07:00,7.82,273.79,7.460999999999999,28.6125,20.592,428.92,8.9,74.5,1.74,4.14,4.34,23.0,0.0,,,,,,,7.430400000000001
2025-03-13 02:30:53-07:00,7.82,275.451,9.477,27.993000000000002,21.192,428.97,8.9,74.3,1.91,3.76,3.82,22.0,0.0,,,,,,,7.2464
2025-03-13 02:31:53-07:00,7.82,272.723,8.766,26.502,18.636,428.64,8.9,74.5,1.63,3.76,3.87,22.0,0.0,,,,,,,6.7352
2025-03-13 02:32:53-07:00,7.81,265.87,7.632000000000001,26.0925,19.548,428.22,8.9,74.4,1.73,3.41,3.45,22.0,0.0,,,,,,,6.6376
2025-03-13 02:33:54-07:00,7.77,259.402,7.344,25.158,21.816,428.08,9.0,74.4,1.74,3.44,3.46,23.0,0.0,,,,,,,7.1152
2025-03-13 02:34:49-07:00,7.76,260.28200000000004,5.832000000000001,24.381,21.563999999999997,428.03,8.9,74.5,1.62,3.29,3.3,23.0,0.0,,,,,,,6.944799999999999
2025-03-13 02:35:50-07:00,7.75,262.779,6.696000000000001,26.607,21.996,428.01,8.9,74.4,1.64,2.89,2.89,23.0,0.0,,,,,,,6.7112
2025-03-13 02:36:50-07:00,7.74,269.533,7.11,27.237000000000002,19.284,428.58,8.9,74.5,1.82,3.51,3.76,23.0,0.0,,,,,,,6.6648
2025-03-13 02:37:50-07:00,7.74,270.91900000000004,6.9030000000000005,27.6255,18.36,428.85,8.9,74.8,1.39,3.13,3.25,22.0,0.0,,,,,,,6.176
2025-03-13 02:38:50-07:00,7.74,264.27500000000003,6.939,27.174,19.476,428.95,8.9,74.8,1.75,3.26,3.51,22.0,0.0,,,,,,,6.5032
2025-03-13 02:39:50-07:00,7.74,255.453,7.226999999999999,26.3865,22.092,428.98,8.9,74.8,1.63,3.46,3.74,22.0,0.0,,,,,,,7.186400000000001
2025-03-13 02:40:51-07:00,7.74,252.92300000000003,7.911,25.3155,22.776,428.99,8.9,74.9,1.62,3.71,3.81,22.0,0.0,,,,,,,7.5232
2025-03-13 02:41:51-07:00,7.73,248.25900000000001,8.811,25.767,18.983999999999998,429.0,8.9,75.0,1.67,4.07,4.1,22.0,0.0,,,,,,,7.0527999999999995
2025-03-13 02:42:51-07:00,7.72,240.04200000000003,8.829,24.3075,20.376,429.0,8.9,75.2,1.78,3.45,3.48,22.0,0.0,,,,,,,6.8352
2025-03-13 02:43:51-07:00,7.72,249.53500000000003,9.189000000000002,25.914,19.139999999999997,429.16,8.8,75.2,1.62,3.35,3.4,20.0,0.0,,,,,,,6.507999999999999
2025-03-13 02:44:51-07:00,7.72,247.104,7.884,25.515,17.208,429.7,8.8,75.4,1.94,4.15,4.17,22.0,0.0,,,,,,,6.7616
2025-03-13 02:45:51-07:00,7.71,241.81300000000005,8.244,27.174,15.084,430.4,8.8,75.5,2.36,4.25,4.91,22.0,0.0,,,,,,,6.4168
2025-03-13 02:46:51-07:00,7.67,240.251,9.936,28.8015,15.552,431.84,8.8,75.6,1.88,3.77,4.13,22.0,0.0,,,,,,,6.1264
2025-03-13 02:47:51-07:00,7.65,245.00300000000001,9.819,27.804000000000002,18.3,433.24,8.8,75.5,2.89,6.01,6.35,22.0,0.0,,,,,,,8.468
2025-03-13 02:48:51-07:00,7.64,252.21900000000002,10.71,28.360500000000002,16.968,433.87,8.8,75.6,4.04,7.08,7.18,21.0,0.0,,,,,,,9.0576
2025-03-13 02:49:51-07:00,7.64,253.00000000000003,10.881,28.833000000000002,15.647999999999998,433.5,8.8,75.6,4.93,7.74,7.77,21.0,0.0,,,,,,,9.3216
2025-03-13 02:50:51-07:00,7.64,257.444,9.531,28.644000000000002,16.247999999999998,433.17,8.8,75.7,4.74,7.66,7.76,22.0,0.0,,,,,,,9.3776
2025-03-13 02:51:53-07:00,7.63,259.435,9.144,28.455000000000002,16.224,433.06,8.8,75.8,4.99,7.61,7.85,22.0,0.0,,,,,,,9.3328
2025-03-13 02:52:53-07:00,7.63,253.07700000000003,9.036,25.756500000000003,16.26,433.02,8.8,75.9,4.11,7.04,7.38,21.0,0.0,,,,,,,8.884
2025-03-13 02:53:53-07:00,7.62,252.14200000000002,7.308,25.0215,17.82,433.01,8.7,75.8,3.43,6.89,7.01,22.0,0.0,,,,,,,9.076
2025-03-13 02:54:53-07:00,7.62,250.019,8.793,25.641000000000002,17.664,432.88,8.8,75.9,3.83,7.38,7.42,22.0,0.0,,,,,,,9.4368
2025-03-13 02:55:53-07:00,7.6,249.568,9.045000000000002,28.518,15.431999999999999,432.96,8.7,75.9,3.88,7.68,7.88,23.0,0.0,,,,,,,9.2304
2025-03-13 02:56:54-07:00,7.56,250.70100000000002,10.593,27.6465,19.164,433.8,8.7,76.1,4.93,8.68,9.3,23.0,0.0,,,,,,,10.776800000000001
2025-03-13 02:57:54-07:00,7.55,251.71300000000002,8.118,27.478500000000004,16.128,435.68,8.7,76.3,5.59,10.02,10.33,22.0,0.0,,,,,,,11.2416
2025-03-13 02:58:54-07:00,7.54,257.642,7.317000000000001,26.775000000000002,16.811999999999998,436.54,8.7,76.4,5.74,9.7,9.8,22.0,0.0,,,,,,,11.122399999999999
2025-03-13 02:59:54-07:00,7.54,256.52,8.298,25.242,17.772,436.38,8.7,76.5,4.81,8.76,9.0,21.0,0.0,,,,,,,10.5624
2025-03-13 03:00:55-07:00,7.54,268.63100000000003,7.749,26.4075,13.043999999999999,436.36,8.7,76.6,4.67,9.14,9.68,22.0,0.0,,,,,,,9.920800000000002
2025-03-13 03:01:55-07:00,7.53,272.206,9.522,25.462500000000002,16.272,436.78,8.7,76.7,4.47,8.57,9.12,20.0,0.0,,,,,,,10.1104
2025-03-13 03:02:55-07:00,7.53,264.35200000000003,9.117,26.628,16.68,436.63,8.7,76.6,4.19,8.32,8.74,20.0,0.0,,,,,,,9.992
2025-03-13 03:03:55-07:00,7.52,253.495,9.270000000000001,25.830000000000002,15.935999999999998,436.38,8.7,76.7,3.89,7.79,8.11,20.0,0.0,,,,,,,9.4192
2025-03-13 03:04:55-07:00,7.52,251.35000000000002,8.847,23.5515,16.56,436.65,8.7,76.8,3.65,8.06,8.22,21.0,0.0,,,,,,,9.76
2025-03-13 03:05:55-07:00,7.52,254.03400000000002,8.658,24.024,15.828,436.23,8.7,76.7,3.34,6.96,7.25,21.0,0.0,,,,,,,8.733600000000001
2025-03-13 03:06:57-07:00,7.5,252.74700000000004,7.704000000000001,25.809,15.276,436.16,8.7,76.6,3.14,6.4,6.75,22.0,0.0,,,,,,,8.1752
2025-03-13 03:07:57-07:00,7.46,246.56500000000003,6.885000000000001,26.1975,13.38,436.09,8.7,76.8,3.16,7.11,7.3,23.0,0.0,,,,,,,8.364
2025-03-13 03:08:57-07:00,7.45,247.44500000000002,7.938000000000001,25.158,14.364,436.03,8.7,76.8,3.05,6.96,7.11,21.0,0.0,,,,,,,8.440800000000001
2025-03-13 03:09:57-07:00,7.44,244.34300000000002,8.334,23.7615,15.408,435.1,8.6,76.7,3.13,6.32,6.37,21.0,0.0,,,,,,,8.1376
2025-03-13 03:10:57-07:00,7.44,241.71400000000003,8.28,22.155,15.588,434.39,8.7,76.6,2.94,5.7,6.13,21.0,0.0,,,,,,,7.6776
2025-03-13 03:11:57-07:00,7.43,248.09400000000002,8.163,22.953,17.892,434.14,8.7,76.6,3.3,6.99,7.39,21.0,0.0,,,,,,,9.1704
2025-03-13 03:12:57-07:00,7.43,262.372,6.732,24.5595,21.468,434.05,8.6,76.7,3.69,8.0,8.29,21.0,0.0,,,,,,,10.6936
2025-03-13 03:13:57-07:00,7.43,320.683,5.867999999999999,26.1555,21.144000000000002,434.02,8.6,76.7,4.35,7.85,8.08,22.0,0.0,,,,,,,10.5088
2025-03-13 03:14:57-07:00,7.42,359.70000000000005,7.5600000000000005,24.0975,20.316,434.01,8.6,76.8,4.4,7.76,7.96,21.0,0.0,,,,,,,10.2712
2025-03-13 03:15:58-07:00,7.42,367.29,8.802,24.129,16.944,434.0,8.6,77.0,4.27,8.14,8.25,20.0,0.0,,,,,,,9.9008
2025-03-13 03:16:58-07:00,7.42,363.50600000000003,8.901000000000002,23.488500000000002,16.692,434.0,8.6,77.1,3.82,8.2,8.72,21.0,0.0,,,,,,,9.898399999999999
2025-03-13 03:17:58-07:00,7.41,346.533,8.676,24.2235,15.78,434.0,8.6,77.2,3.35,7.56,7.9,21.0,0.0,,,,,,,9.204
2025-03-13 03:18:58-07:00,7.41,322.982,9.909,22.764,17.831999999999997,434.0,8.6,77.1,3.63,7.46,7.78,20.0,-1.0,,,,,,,9.5344
2025-03-13 03:19:58-07:00,7.38,305.73400000000004,9.864,23.751,16.956,434.0,8.6,77.2,3.24,6.79,7.05,19.0,0.0,,,,,,,8.8232
2025-03-13 03:20:58-07:00,7.36,293.92,9.549,24.318,16.872,434.65,8.6,77.0,3.34,6.61,7.0,20.0,0.0,,,,,,,8.6624
2025-03-13 03:21:58-07:00,7.34,287.672,9.333,24.6015,17.34,434.88,8.6,76.9,2.94,6.37,7.0,21.0,0.0,,,,,,,8.564
2025-03-13 03:22:58-07:00,7.34,282.161,7.776000000000001,25.399500000000003,16.224,434.96,8.6,77.0,2.89,5.93,6.56,21.0,0.0,,,,,,,7.9887999999999995
2025-03-13 03:23:58-07:00,7.34,276.837,8.073,24.612000000000002,15.107999999999999,434.98,8.6,77.0,2.97,5.15,5.46,21.0,0.0,,,,,,,7.1416
2025-03-13 03:24:59-07:00,7.34,272.25,8.64,24.706500000000002,13.212,434.99,8.6,76.9,3.02,5.79,5.89,20.0,0.0,,,,,,,7.274400000000001
2025-03-13 03:25:59-07:00,7.34,271.30400000000003,8.082,25.6095,16.116,435.0,8.6,76.8,2.97,5.63,6.17,20.0,0.0,,,,,,,7.727200000000001
2025-03-13 03:26:55-07:00,7.34,266.31,8.532,24.6855,15.347999999999999,435.0,8.6,76.8,2.61,6.02,6.35,21.0,0.0,,,,,,,7.8856
2025-03-13 03:27:55-07:00,7.34,264.649,8.604000000000001,23.8455,19.164,435.0,8.6,76.8,2.74,6.29,6.72,19.0,0.0,,,,,,,8.8648
2025-03-13 03:28:55-07:00,7.33,265.98,9.045000000000002,24.0345,18.432,435.0,8.5,76.8,3.24,6.61,7.26,20.0,0.0,,,,,,,8.9744
2025-03-13 03:29:55-07:00,7.33,263.285,8.504999999999999,24.633000000000003,17.099999999999998,435.0,8.5,76.9,3.08,6.74,7.41,20.0,0.0,,,,,,,8.812000000000001
2025-03-13 03:30:55-07:00,7.33,267.773,7.226999999999999,24.192,15.972,435.0,8.5,76.9,3.01,6.34,6.61,22.0,0.0,,,,,,,8.2664
2025-03-13 03:31:55-07:00,7.33,268.125,8.838000000000001,25.200000000000003,15.18,435.31,8.5,76.8,3.4,7.12,7.53,21.0,0.0,,,,,,,8.732000000000001
2025-03-13 03:32:55-07:00,7.33,272.778,10.035,25.998,13.656,435.92,8.5,76.8,3.23,6.64,6.79,20.0,0.0,,,,,,,8.0432
2025-03-13 03:33:55-07:00,7.32,271.029,9.504000000000001,25.200000000000003,15.576,436.62,8.5,76.9,3.13,7.26,7.89,20.0,0.0,,,,,,,8.9232
2025-03-13 03:34:56-07:00,7.31,275.781,9.369,23.709,15.96,436.87,8.5,76.8,3.04,5.95,6.39,19.0,0.0,,,,,,,7.952000000000001
2025-03-13 03:35:56-07:00,7.31,270.78700000000003,10.161,24.2865,17.616,436.95,8.5,76.6,3.08,6.28,6.72,19.0,0.0,,,,,,,8.5472
2025-03-13 03:36:56-07:00,7.29,268.07,8.487,25.221,19.404,436.34,8.5,76.5,3.35,6.16,6.55,19.0,0.0,,,,,,,8.808800000000002
2025-03-13 03:37:58-07:00,7.25,272.78900000000004,7.965,26.0715,16.092,436.12,8.5,76.8,3.96,8.02,8.27,20.0,0.0,,,,,,,9.6344
2025-03-13 03:38:58-07:00,7.24,270.38000000000005,7.7940000000000005,23.509500000000003,15.347999999999999,436.61,8.5,76.9,4.7,8.61,8.83,21.0,0.0,,,,,,,9.9576
2025-03-13 03:39:58-07:00,7.24,269.28000000000003,9.018,23.289,16.98,436.86,8.5,77.0,4.53,8.08,8.76,19.0,0.0,,,,,,,9.860000000000001
2025-03-13 03:40:58-07:00,7.24,266.354,8.613000000000001,24.36,15.696,437.53,8.5,77.0,4.62,9.03,9.65,20.0,0.0,,,,,,,10.3632
2025-03-13 03:41:59-07:00,7.23,270.259,7.884,26.418000000000003,11.735999999999999,437.84,8.5,77.1,5.53,10.15,10.67,20.0,0.0,,,,,,,10.467200000000002
2025-03-13 03:42:59-07:00,7.23,266.827,8.919,23.7615,16.188,437.94,8.5,77.1,5.77,9.75,10.9,19.0,0.0,,,,,,,11.037600000000001
2025-03-13 03:43:59-07:00,7.23,274.791,8.928,23.855999999999998,16.644,437.98,8.5,77.1,4.53,9.17,9.75,19.0,0.0,,,,,,,10.6648
2025-03-13 03:44:59-07:00,7.22,270.985,7.623000000000001,24.696,15.011999999999999,437.99,8.5,77.0,4.81,9.25,9.72,20.0,0.0,,,,,,,10.4024
2025-03-13 03:45:59-07:00,7.22,267.245,7.083,25.0005,10.319999999999999,438.0,8.5,77.1,5.22,9.45,10.46,21.0,0.0,,,,,,,9.623999999999999
2025-03-13 03:46:59-07:00,7.22,266.84900000000005,8.091000000000001,26.712000000000003,10.235999999999999,437.73,8.4,77.1,5.89,10.16,11.28,20.0,0.0,,,,,,,10.1752
2025-03-13 03:48:00-07:00,7.21,272.019,6.822,24.8745,19.008,437.4,8.4,77.0,5.05,9.42,9.99,20.0,0.0,,,,,,,11.3376
2025-03-13 03:49:00-07:00,7.2,281.446,8.253,26.334,18.227999999999998,437.14,8.4,76.9,4.91,9.23,10.05,21.0,0.0,,,,,,,11.0296
2025-03-13 03:50:00-07:00,7.17,277.87100000000004,8.568,26.922,15.203999999999999,436.43,8.5,76.9,4.35,8.74,9.12,19.0,0.0,,,,,,,10.032800000000002
2025-03-13 03:51:00-07:00,7.15,267.762,9.846,23.268,16.907999999999998,436.15,8.4,76.7,3.73,7.71,8.26,19.0,-1.0,,,,,,,9.5496
2025-03-13 03:52:00-07:00,7.14,262.636,8.739,24.244500000000002,14.939999999999998,436.05,8.4,76.9,3.36,7.18,7.9,19.0,0.0,,,,,,,8.732
2025-03-13 03:53:00-07:00,7.13,257.235,9.162,24.381,13.943999999999999,435.4,8.4,76.7,2.8,5.24,6.21,19.0,0.0,,,,,,,6.9808
2025-03-13 03:54:00-07:00,7.13,257.719,9.225,22.26,14.531999999999998,435.14,8.4,76.6,2.71,5.83,6.29,20.0,0.0,,,,,,,7.5704
2025-03-13 03:55:00-07:00,7.13,251.592,9.279,22.1865,15.384,434.9,8.4,76.6,2.7,5.42,5.57,20.0,0.0,,,,,,,7.412800000000001
2025-03-13 03:56:00-07:00,7.13,248.32500000000002,8.163,22.732499999999998,15.515999999999998,434.32,8.4,76.6,2.24,4.91,5.58,21.0,0.0,,,,,,,7.0312
2025-03-13 03:57:01-07:00,7.13,237.58900000000003,8.991,22.218,15.768,434.03,8.4,76.2,1.6,3.3,4.23,20.0,0.0,,,,,,,5.7936000000000005
2025-03-13 03:58:00-07:00,7.12,235.87300000000002,8.46,20.863500000000002,16.056,433.36,8.4,76.4,2.07,4.23,4.75,,,,21.0,0.0,0.0,STAT,,6.5952
2025-03-13 03:59:00-07:00,7.12,231.011,11.403,21.147000000000002,18.876,433.13,8.4,76.1,2.02,3.84,4.18,,,,18.0,-1.0,-1.0,STAT,,6.847200000000001
2025-03-13 04:00:00-07:00,7.11,228.71200000000002,11.259,22.963500000000003,17.268,432.43,8.4,75.9,1.36,3.1,3.22,,,,18.0,-1.0,-1.0,STAT,,5.9336
2025-03-13 04:01:00-07:00,7.11,222.53000000000003,10.161,20.9475,15.768,432.15,8.3,76.0,1.52,2.66,2.7,,,,18.0,0.0,-2.0,STAT,,5.281600000000001
2025-03-13 04:02:00-07:00,7.1,219.043,9.495000000000001,21.9765,12.864,431.57,8.4,76.1,1.22,3.22,3.23,,,,18.0,0.0,-1.0,STAT,,5.148800000000001
2025-03-13 04:03:00-07:00,7.07,215.93000000000004,8.568,21.608999999999998,15.096,430.91,8.3,75.9,0.97,2.55,2.62,,,,20.0,0.0,-1.0,STAT,,5.059200000000001
2025-03-13 04:04:00-07:00,7.04,213.818,8.613000000000001,21.052500000000002,13.739999999999998,429.67,8.3,76.0,1.3,3.12,3.46,,,,20.0,0.0,-2.0,STAT,,5.244
2025-03-13 04:05:00-07:00,7.04,213.466,8.748000000000001,20.401500000000002,16.392,429.4,8.3,76.0,1.27,2.94,3.19,,,,20.0,0.0,-1.0,STAT,,5.6304
2025-03-13 04:06:00-07:00,7.03,213.554,9.756,21.325499999999998,18.06,429.79,8.3,76.0,1.11,2.45,2.53,,,,19.0,0.0,-1.0,STAT,,5.572
2025-03-13 04:07:01-07:00,7.02,214.01600000000002,10.062,21.693,16.176,429.31,8.3,76.0,0.99,2.04,2.58,,,,19.0,0.0,-1.0,STAT,,4.8672
2025-03-13 04:08:02-07:00,7.02,211.25500000000002,9.513,21.063,16.572,429.11,8.3,76.0,0.75,1.73,1.91,,,,19.0,0.0,-1.0,STAT,,4.6984
2025-03-13 04:09:03-07:00,7.01,212.60800000000003,10.152,20.5485,17.664,429.04,8.3,75.9,0.84,2.23,2.29,,,,20.0,0.0,-1.0,STAT,,5.316800000000001
2025-03-13 04:10:03-07:00,7.01,213.598,12.078,21.073500000000003,16.944,429.1,8.2,76.0,1.17,2.56,2.79,,,,18.0,0.0,-1.0,STAT,,5.4368
2025-03-13 04:11:03-07:00,6.99,218.43800000000005,10.503,23.0475,14.892,429.68,8.2,75.9,1.34,3.0,3.35,,,,19.0,0.0,-2.0,STAT,,5.378400000000001
2025-03-13 04:12:03-07:00,6.96,221.43000000000004,11.637,25.200000000000003,16.043999999999997,429.89,8.2,75.9,1.51,2.64,2.76,,,,19.0,0.0,-1.0,STAT,,5.3208
2025-03-13 04:13:03-07:00,6.94,219.58200000000002,9.765,24.36,13.799999999999999,429.96,8.2,75.9,1.85,2.94,2.97,,,,21.0,0.0,-1.0,STAT,,5.112
2025-03-13 04:13:59-07:00,6.93,218.95500000000004,11.655,23.730000000000004,15.564,429.99,8.2,76.0,1.33,2.37,2.38,,,,19.0,0.0,-1.0,STAT,,5.0088
2025-03-13 04:14:59-07:00,6.93,217.327,8.478,22.575,16.823999999999998,429.64,8.2,76.1,1.24,2.77,2.77,,,,20.0,0.0,-1.0,STAT,,5.5808
2025-03-13 04:15:59-07:00,6.92,223.98200000000003,11.286,23.373,17.376,429.87,8.1,76.0,1.05,2.05,2.21,,,,19.0,0.0,-1.0,STAT,,5.115200000000001
2025-03-13 04:16:59-07:00,6.91,223.69600000000003,10.376999999999999,24.696,16.572,429.88,8.1,76.0,0.98,1.92,2.45,,,,19.0,0.0,-1.0,STAT,,4.8504000000000005
2025-03-13 04:17:59-07:00,6.91,218.03100000000003,10.638,22.911,16.764,429.31,8.1,76.0,0.31,1.25,1.47,,,,19.0,0.0,-1.0,STAT,,4.3528
2025-03-13 04:18:58-07:00,6.89,215.479,11.205,22.218,17.195999999999998,429.11,8.1,76.1,0.54,1.63,1.71,,,,17.0,0.0,-1.0,STAT,,4.7432
2025-03-13 04:19:59-07:00,6.85,213.78500000000003,10.962,21.861,17.532,428.58,8.1,76.1,0.43,1.14,1.36,,,,18.0,0.0,-1.0,STAT,,4.4184
2025-03-13 04:20:59-07:00,6.83,217.49200000000002,8.316,21.777,18.06,428.2,8.1,76.0,0.82,1.11,1.18,,,,20.0,0.0,-1.0,STAT,,4.5
2025-03-13 04:21:59-07:00,6.83,211.145,8.360999999999999,22.1235,17.112,427.84,8.1,76.0,0.81,1.3,1.32,,,,19.0,0.0,0.0,STAT,,4.4624
2025-03-13 04:22:59-07:00,6.83,212.553,8.901000000000002,23.9085,17.088,427.3,8.1,75.9,0.36,1.19,1.2,,,,21.0,0.0,-1.0,STAT,,4.3696
2025-03-13 04:24:00-07:00,6.82,211.34300000000002,11.943,22.764,17.256,427.1,8.1,75.9,0.22,1.06,1.31,,,,18.0,0.0,0.0,STAT,,4.2992
2025-03-13 04:25:00-07:00,6.82,209.77,9.306000000000001,22.386000000000003,17.532,427.04,8.0,76.1,0.48,1.28,1.36,,,,20.0,0.0,0.0,STAT,,4.5304
2025-03-13 04:26:00-07:00,6.81,212.79500000000002,11.493,24.2235,16.439999999999998,427.01,8.0,76.1,0.67,1.52,1.54,,,,19.0,0.0,0.0,STAT,,4.504
2025-03-13 04:27:01-07:00,6.8,215.237,11.645999999999999,25.116000000000003,16.584,427.0,8.0,76.1,0.31,1.31,1.62,,,,20.0,0.0,0.0,STAT,,4.364800000000001
2025-03-13 04:28:01-07:00,6.79,212.751,11.898000000000001,23.667,15.888,427.0,8.0,76.2,0.5,1.62,1.93,,,,19.0,0.0,-1.0,STAT,,4.4736
2025-03-13 04:29:02-07:00,6.75,213.235,9.828,23.163,14.52,427.05,8.0,76.3,0.26,1.52,1.62,,,,19.0,0.0,-1.0,STAT,,4.12
2025-03-13 04:30:02-07:00,6.73,213.95000000000002,11.268,21.546,18.252,427.23,8.0,76.3,0.5,1.61,1.65,,,,18.0,0.0,0.0,STAT,,4.9384
2025-03-13 04:31:02-07:00,6.73,215.633,10.881,24.423000000000002,14.16,427.7,8.0,76.3,0.81,1.5,1.64,,,,18.0,0.0,-2.0,STAT,,4.032
2025-03-13 04:32:02-07:00,6.73,218.394,9.612,26.481,14.184,427.89,8.0,76.3,0.8,1.33,1.68,,,,19.0,0.0,-1.0,STAT,,3.9008000000000003
2025-03-13 04:33:02-07:00,6.72,219.461,12.456,23.835,19.416,428.51,8.0,76.2,0.76,1.71,1.94,,,,18.0,0.0,-1.0,STAT,,5.251200000000001
2025-03-13 04:34:01-07:00,6.72,220.68200000000002,13.914000000000001,23.320500000000003,17.724,428.99,8.0,76.3,0.55,1.26,1.46,,,,18.0,0.0,-1.0,STAT,,4.5528
2025-03-13 04:35:01-07:00,6.71,219.68100000000004,11.709,23.803500000000003,14.927999999999999,429.64,8.0,76.5,0.84,1.51,1.57,,,,19.0,0.0,-1.0,STAT,,4.1936
2025-03-13 04:36:01-07:00,6.71,216.93100000000004,8.262,23.1,16.2,429.87,8.0,76.3,0.71,1.66,1.68,,,,19.0,0.0,-1.0,STAT,,4.5680000000000005
2025-03-13 04:37:02-07:00,6.71,216.084,7.335000000000001,22.848000000000003,13.404,429.96,8.0,76.4,0.54,1.62,1.72,,,,20.0,0.0,-1.0,STAT,,3.9768000000000003
2025-03-13 04:38:02-07:00,6.7,213.22400000000002,10.170000000000002,23.961000000000002,13.415999999999999,429.75,8.0,76.3,0.6,1.55,1.58,,,,18.0,0.0,-1.0,STAT,,3.9232
2025-03-13 04:39:04-07:00,6.7,221.88100000000003,10.215,26.1555,15.239999999999998,429.5,8.0,76.2,0.56,1.25,1.26,,,,19.0,0.0,0.0,STAT,,4.048
2025-03-13 04:40:04-07:00,6.7,219.52700000000002,13.428,24.36,17.436,429.82,8.0,76.5,0.76,1.34,1.34,,,,17.0,0.0,-1.0,STAT,,4.559200000000001
2025-03-13 04:41:04-07:00,6.7,218.55900000000003,10.881,23.3835,14.172,430.44,8.0,76.3,0.87,1.67,1.94,,,,19.0,-1.0,-1.0,STAT,,4.170400000000001
