DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,137,-1,-31,4268792928,148,-4,2141733828,AQI
2025-03-10 21:12:45-07:00,11.25,202.37800000000001,10.026000000000002,2.4465000000000003,36.324,417.0,11.5,48.6,0.0,0.02,0.08,33.0,-1.0,STAT,,,,,7.2808
2025-03-10 21:13:45-07:00,11.25,196.42700000000002,8.1,4.7775,34.152,417.0,11.5,49.3,0.0,0.25,0.27,33.0,-1.0,STAT,,,,,7.030400000000001
2025-03-10 21:14:46-07:00,11.25,193.16,5.9399999999999995,4.557,34.379999999999995,417.0,11.5,49.9,0.0,0.29,0.29,34.0,-1.0,STAT,,,,,7.108
2025-03-10 21:15:46-07:00,11.25,193.53400000000002,8.874,6.0795,33.924,417.0,11.5,50.5,0.0,0.1,0.32,32.0,-1.0,STAT,,,,,6.864800000000001
2025-03-10 21:16:46-07:00,11.25,192.22500000000002,7.857,5.859,32.748,417.0,11.6,50.8,0.0,0.13,0.21,34.0,-2.0,STAT,,,,,6.6536
2025-03-10 21:17:47-07:00,11.25,190.223,7.632000000000001,4.3469999999999995,33.804,417.0,11.6,49.8,0.0,0.04,0.26,34.0,-2.0,STAT,,,,,6.792800000000001
2025-03-10 21:18:47-07:00,11.25,202.004,7.056,3.6750000000000003,35.471999999999994,417.0,11.6,50.0,0.0,0.2,0.34,34.0,-2.0,STAT,,,,,7.2543999999999995
2025-03-10 21:19:47-07:00,11.25,201.83900000000003,9.432,1.26,34.86,416.73,11.7,48.4,0.0,0.07,0.22,35.0,-1.0,STAT,,,,,7.0280000000000005
2025-03-10 21:20:47-07:00,11.25,199.18800000000002,9.279,1.5225,35.784,416.3,11.7,47.6,0.0,0.25,0.66,35.0,-2.0,STAT,,,,,7.356800000000001
2025-03-10 21:21:47-07:00,11.26,198.275,9.171,1.7429999999999999,38.315999999999995,416.24,11.8,48.1,0.0,0.25,0.39,33.0,-1.0,STAT,,,,,7.8632
2025-03-10 21:22:47-07:00,11.3,195.877,7.884,0.8400000000000001,38.508,416.66,11.8,48.1,0.0,0.31,0.53,34.0,-2.0,STAT,,,,,7.949600000000001
2025-03-10 21:23:47-07:00,11.32,193.13800000000003,8.046,0.6405,37.644,416.47,11.8,48.1,0.0,0.52,0.6,34.0,-2.0,STAT,,,,,7.944800000000001
2025-03-10 21:24:49-07:00,11.34,199.26500000000001,7.137,2.52,37.152,416.17,11.8,48.5,0.0,0.22,0.25,34.0,-2.0,STAT,,,,,7.606400000000001
2025-03-10 21:25:49-07:00,11.34,195.38200000000003,4.635000000000001,2.9295,38.136,416.06,11.8,48.7,0.0,0.07,0.08,36.0,-2.0,STAT,,,,,7.683200000000001
2025-03-10 21:26:49-07:00,11.35,197.241,5.634,3.9165,37.007999999999996,416.02,11.9,49.6,0.0,0.02,0.03,34.0,-2.0,STAT,,,,,7.417599999999999
2025-03-10 21:27:49-07:00,11.38,196.00900000000001,6.291,2.016,37.86,416.01,11.8,49.1,0.0,0.01,0.01,34.0,-2.0,STAT,,,,,7.58
2025-03-10 21:28:49-07:00,11.41,194.32600000000002,6.84,4.515,36.168,416.0,11.8,49.9,0.0,0.0,0.09,34.0,-2.0,STAT,,,,,7.2336
2025-03-10 21:29:49-07:00,11.43,201.66300000000004,7.29,3.9375,37.187999999999995,416.46,11.6,48.9,0.0,0.0,0.03,34.0,-1.0,STAT,,,,,7.4376
2025-03-10 21:30:49-07:00,11.44,201.883,7.272,3.7485,35.604,416.81,11.6,49.0,0.0,0.15,0.16,33.0,-1.0,STAT,,,,,7.2408
2025-03-10 21:31:49-07:00,11.44,199.89200000000002,7.776000000000001,3.4335,37.368,416.89,11.5,49.0,0.0,0.21,0.48,33.0,-1.0,STAT,,,,,7.641600000000001
2025-03-10 21:32:49-07:00,11.43,188.276,5.4,5.6805,35.244,416.96,11.4,49.7,0.0,0.07,0.25,35.0,0.0,STAT,,,,,7.1048
2025-03-10 21:33:49-07:00,11.43,193.21500000000003,6.705,5.4705,36.108,416.99,11.4,49.4,0.0,0.02,0.48,32.0,0.0,STAT,,,,,7.2376
2025-03-10 21:34:50-07:00,11.42,194.227,7.497,6.016500000000001,34.608,417.0,11.5,50.6,0.0,0.01,0.25,32.0,-1.0,STAT,,,,,6.9296
2025-03-10 21:35:51-07:00,11.38,192.79700000000003,7.947,5.6805,33.12,417.0,11.5,49.5,0.0,0.24,0.32,34.0,-1.0,STAT,,,,,6.816
2025-03-10 21:36:51-07:00,11.36,201.78400000000002,6.687,4.305,34.068,417.0,11.5,48.8,0.0,0.08,0.11,35.0,-2.0,STAT,,,,,6.8776
2025-03-10 21:37:51-07:00,11.35,200.453,7.2540000000000004,3.717,35.507999999999996,417.0,11.6,48.3,0.0,0.04,0.05,34.0,-1.0,STAT,,,,,7.1335999999999995
2025-03-10 21:38:51-07:00,11.35,191.76300000000003,6.3,2.4045,36.144,416.71,11.7,48.2,0.0,0.05,0.05,35.0,-1.0,STAT,,,,,7.2688
2025-03-10 21:39:51-07:00,11.35,195.536,4.806,4.368,36.815999999999995,416.41,11.6,48.9,0.0,0.01,0.02,35.0,-2.0,STAT,,,,,7.371199999999999
2025-03-10 21:40:51-07:00,11.35,195.55800000000002,6.723,3.4020000000000006,34.488,416.14,11.7,49.2,0.0,0.01,0.35,34.0,-2.0,STAT,,,,,6.905600000000001
2025-03-10 21:41:51-07:00,11.35,204.193,5.787,5.586,32.687999999999995,416.05,11.7,49.4,0.0,0.29,0.42,35.0,-2.0,STAT,,,,,6.7696
2025-03-10 21:42:51-07:00,11.35,211.23300000000003,10.161,2.7405,37.416,416.02,11.7,48.0,0.0,0.09,0.14,33.0,-2.0,STAT,,,,,7.5552
2025-03-10 21:43:47-07:00,11.36,204.358,9.576,2.8560000000000003,39.408,416.09,11.6,48.2,0.0,0.03,0.04,32.0,-1.0,STAT,,,,,7.905600000000001
2025-03-10 21:44:47-07:00,11.37,197.07600000000002,9.0,3.969,36.492,416.23,11.6,47.9,0.0,0.43,0.71,32.0,-1.0,STAT,,,,,7.6424
2025-03-10 21:45:47-07:00,11.37,194.359,8.397,2.9819999999999998,39.036,416.08,11.6,48.1,0.0,0.15,0.25,32.0,0.0,STAT,,,,,7.927200000000001
2025-03-10 21:46:48-07:00,11.36,189.70600000000002,3.8520000000000003,6.447,36.324,416.03,11.6,49.2,0.0,0.31,0.4,35.0,-1.0,STAT,,,,,7.5128
2025-03-10 21:47:48-07:00,11.35,189.47500000000002,8.244,4.2735,33.876,416.01,11.6,47.8,0.0,0.1,0.19,34.0,-1.0,STAT,,,,,6.8552
2025-03-10 21:48:48-07:00,11.35,190.28900000000002,9.558,3.3705000000000003,34.488,416.58,11.6,47.0,0.0,0.03,0.06,32.0,-1.0,STAT,,,,,6.921600000000001
2025-03-10 21:49:48-07:00,11.35,186.50500000000002,8.613000000000001,4.011,34.884,416.21,11.7,47.1,0.0,0.01,0.32,33.0,-1.0,STAT,,,,,6.984800000000001
2025-03-10 21:50:49-07:00,11.35,191.345,6.7860000000000005,2.8035,36.48,416.07,11.7,47.2,0.0,0.0,0.11,35.0,-2.0,STAT,,,,,7.295999999999999
2025-03-10 21:51:49-07:00,11.34,189.67300000000003,7.65,3.5595000000000003,36.888,416.03,11.8,47.7,0.0,0.0,0.03,33.0,-1.0,STAT,,,,,7.3776
2025-03-10 21:52:49-07:00,11.34,187.88000000000002,5.256,4.284000000000001,35.412,416.01,11.8,48.4,0.0,0.35,0.38,35.0,-1.0,STAT,,,,,7.3624
2025-03-10 21:53:49-07:00,11.33,195.34900000000002,3.8970000000000002,4.5360000000000005,36.732,416.0,11.7,48.7,0.0,0.16,0.17,35.0,-1.0,STAT,,,,,7.4744
2025-03-10 21:54:49-07:00,11.33,199.29800000000003,4.671,6.048,37.716,416.0,11.7,50.1,0.0,0.06,0.07,34.0,-1.0,STAT,,,,,7.591200000000001
2025-03-10 21:55:50-07:00,11.33,197.604,8.172,4.767,36.96,416.0,11.6,49.2,0.0,0.02,0.02,33.0,-1.0,STAT,,,,,7.408
2025-03-10 21:56:50-07:00,11.33,204.07200000000003,7.038,5.974500000000001,36.779999999999994,416.41,11.6,50.2,0.0,0.01,0.29,33.0,-1.0,STAT,,,,,7.363999999999999
2025-03-10 21:57:50-07:00,11.3,196.94400000000002,6.606,5.166,37.116,416.6,11.6,50.2,0.0,0.03,0.36,34.0,-1.0,STAT,,,,,7.4472000000000005
2025-03-10 21:58:50-07:00,11.27,198.53900000000002,3.231,6.111000000000001,38.256,416.86,11.5,50.5,0.0,0.01,0.19,35.0,-1.0,STAT,,,,,7.6592
2025-03-10 21:59:50-07:00,11.26,190.366,4.806,5.1450000000000005,37.848,416.95,11.4,50.3,0.0,0.0,0.06,34.0,0.0,STAT,,,,,7.5696
2025-03-10 22:00:50-07:00,11.25,190.66300000000004,4.599,5.691,38.256,416.48,11.4,50.8,0.0,0.0,0.02,34.0,0.0,STAT,,,,,7.6512
2025-03-10 22:01:50-07:00,11.25,191.45500000000004,4.104,6.3945,37.608,416.17,11.3,50.8,0.0,0.29,0.3,35.0,-1.0,STAT,,,,,7.7536
2025-03-10 22:02:50-07:00,11.24,188.11100000000002,6.498,6.6885,35.832,416.06,11.3,50.9,0.0,0.12,0.13,33.0,-1.0,STAT,,,,,7.2624
2025-03-10 22:03:50-07:00,11.22,187.16500000000002,5.238,7.182,36.024,415.88,11.3,51.6,0.0,0.04,0.04,32.0,-1.0,STAT,,,,,7.236800000000001
2025-03-10 22:04:51-07:00,11.18,196.13000000000002,5.283,7.3605,34.14,415.38,11.3,51.6,0.0,0.01,0.01,34.0,-1.0,STAT,,,,,6.836
2025-03-10 22:05:52-07:00,11.16,200.54100000000003,5.6160000000000005,5.2395000000000005,38.04,415.52,11.2,51.5,0.0,0.34,0.34,33.0,-1.0,STAT,,,,,7.880000000000001
2025-03-10 22:06:50-07:00,11.15,201.487,4.716,7.213500000000001,34.5,415.43,11.3,52.2,0.0,0.17,0.17,33.0,-1.0,STAT,,,,,7.0360000000000005
2025-03-10 22:07:50-07:00,11.14,205.48000000000002,4.923,7.7490000000000006,33.66,415.8,11.3,52.3,0.0,0.06,0.06,33.0,-1.0,STAT,,,,,6.779999999999999
2025-03-10 22:08:50-07:00,11.13,203.55500000000004,4.680000000000001,6.636000000000001,34.944,415.93,11.3,51.5,0.0,0.02,0.04,34.0,-1.0,STAT,,,,,7.004800000000001
2025-03-10 22:09:50-07:00,11.11,203.56600000000003,5.067,4.3155,40.236,416.2,11.2,51.3,0.0,0.01,0.57,33.0,-1.0,STAT,,,,,8.0552
2025-03-10 22:10:50-07:00,11.07,201.98200000000003,5.517,6.1530000000000005,39.443999999999996,416.72,11.1,51.5,0.0,0.0,0.18,32.0,0.0,STAT,,,,,7.8888
2025-03-10 22:11:52-07:00,11.06,197.38400000000001,4.833,7.1610000000000005,37.656,416.9,11.1,52.1,0.0,0.35,0.41,31.0,0.0,STAT,,,,,7.8112
2025-03-10 22:12:53-07:00,11.05,199.57300000000004,4.581,8.3055,37.824,416.97,11.1,52.4,0.44,0.87,0.89,32.0,0.0,STAT,,,,,8.2608
2025-03-10 22:13:53-07:00,11.04,192.36800000000002,5.688000000000001,9.7965,34.26,416.83,11.1,52.7,0.31,0.98,0.99,31.0,0.0,STAT,,,,,7.636
2025-03-10 22:14:53-07:00,11.03,198.45100000000002,5.3100000000000005,7.1925,35.784,416.29,11.1,52.1,0.1,0.72,0.9,32.0,-1.0,STAT,,,,,7.7328
2025-03-10 22:15:53-07:00,10.98,196.9,5.112,5.88,37.152,416.1,11.1,52.1,0.03,0.24,0.3,33.0,-1.0,STAT,,,,,7.622400000000001
2025-03-10 22:16:53-07:00,10.96,193.061,4.689,6.573,37.8,415.68,11.1,52.7,0.01,0.08,0.23,32.0,-1.0,STAT,,,,,7.624
2025-03-10 22:17:53-07:00,10.95,193.54500000000002,4.41,6.405,36.312,415.59,11.1,52.3,0.0,0.03,0.08,34.0,-1.0,STAT,,,,,7.2863999999999995
2025-03-10 22:18:53-07:00,10.95,193.38000000000002,4.5,8.0955,34.488,415.36,11.1,52.9,0.0,0.04,0.05,33.0,-1.0,STAT,,,,,6.929600000000001
2025-03-10 22:19:53-07:00,10.94,198.693,4.824000000000001,7.329000000000001,34.992,415.13,11.2,52.3,0.0,0.01,0.02,33.0,-1.0,STAT,,,,,7.0064
2025-03-10 22:20:53-07:00,10.94,198.08800000000002,7.2540000000000004,6.174,39.047999999999995,414.93,11.1,52.0,0.0,0.0,0.11,31.0,0.0,STAT,,,,,7.8096
2025-03-10 22:21:54-07:00,10.93,198.726,7.685999999999999,5.817,39.492,414.54,11.1,52.2,0.0,0.13,0.17,31.0,-1.0,STAT,,,,,8.0024
2025-03-10 22:22:54-07:00,10.93,193.17100000000002,6.867,7.1610000000000005,38.616,414.49,11.1,53.3,0.0,0.04,0.05,30.0,-1.0,STAT,,,,,7.7552
2025-03-10 22:23:54-07:00,10.91,194.32600000000002,7.623000000000001,5.1765,40.632,414.33,11.1,52.2,0.0,0.11,0.25,31.0,0.0,STAT,,,,,8.2144
2025-03-10 22:24:54-07:00,10.87,204.93000000000004,6.921,6.3420000000000005,38.736,414.76,11.1,52.3,0.0,0.04,0.09,31.0,-1.0,STAT,,,,,7.7791999999999994
2025-03-10 22:25:55-07:00,10.86,209.24200000000002,6.237,7.224,36.42,414.69,11.2,52.7,0.0,0.37,0.45,32.0,-1.0,STAT,,,,,7.580000000000001
2025-03-10 22:26:51-07:00,10.86,217.91000000000003,5.706,7.0665000000000004,38.412,414.26,11.2,52.8,0.0,0.14,0.17,32.0,-1.0,STAT,,,,,7.7944
2025-03-10 22:27:51-07:00,10.86,254.81500000000003,6.246,4.998,39.24,414.09,11.2,51.6,0.0,0.05,0.06,32.0,-1.0,STAT,,,,,7.888000000000001
2025-03-10 22:28:51-07:00,10.86,228.62400000000002,5.886,5.922,38.748,414.03,11.1,51.7,0.0,0.02,0.03,32.0,-1.0,STAT,,,,,7.7656
2025-03-10 22:29:51-07:00,10.85,206.58000000000004,6.633,7.0665000000000004,38.004,414.01,11.0,52.4,0.0,0.01,0.21,31.0,-1.0,STAT,,,,,7.6088
2025-03-10 22:30:51-07:00,10.85,199.485,7.335000000000001,6.7620000000000005,38.82,414.0,11.0,51.9,0.0,0.0,0.07,31.0,0.0,STAT,,,,,7.764
2025-03-10 22:31:51-07:00,10.85,199.69400000000002,6.75,7.392,38.891999999999996,414.0,10.9,51.8,0.0,0.0,0.26,31.0,-1.0,STAT,,,,,7.7783999999999995
2025-03-10 22:32:51-07:00,10.85,204.89700000000002,5.13,7.5285,40.69199999999999,414.0,11.0,52.1,0.0,0.0,0.09,33.0,0.0,STAT,,,,,8.138399999999999
2025-03-10 22:33:51-07:00,10.85,200.068,6.057,7.024500000000001,38.04,414.0,11.0,51.5,0.0,0.02,0.05,32.0,0.0,STAT,,,,,7.6240000000000006
2025-03-10 22:34:52-07:00,10.84,194.436,5.463,6.4365000000000006,37.547999999999995,414.0,10.9,51.1,0.0,0.13,0.31,34.0,-1.0,STAT,,,,,7.613599999999999
2025-03-10 22:35:52-07:00,10.84,197.07600000000002,5.787,4.9350000000000005,41.352,414.0,10.9,51.0,0.0,0.04,0.17,32.0,-1.0,STAT,,,,,8.3024
2025-03-10 22:36:52-07:00,10.82,209.39600000000004,5.22,6.1005,40.452,414.0,10.8,51.5,0.0,0.01,0.39,33.0,-1.0,STAT,,,,,8.0984
2025-03-10 22:37:52-07:00,10.78,214.269,5.202,6.594,39.528,414.0,10.8,51.6,0.0,0.36,0.53,32.0,0.0,STAT,,,,,8.1936
2025-03-10 22:38:52-07:00,10.76,203.379,5.049,6.9719999999999995,38.675999999999995,414.0,10.9,52.3,0.0,0.16,0.21,31.0,-1.0,STAT,,,,,7.863199999999999
2025-03-10 22:39:52-07:00,10.75,197.175,7.137,6.888,36.971999999999994,414.0,10.9,51.4,0.0,0.15,0.17,32.0,-1.0,STAT,,,,,7.514399999999999
2025-03-10 22:40:52-07:00,10.74,196.911,5.985,7.455,36.552,414.0,10.8,51.6,0.0,0.19,0.2,31.0,-1.0,STAT,,,,,7.462400000000001
2025-03-10 22:41:52-07:00,10.74,196.68000000000004,5.6610000000000005,7.203,37.668,414.0,10.9,51.9,0.0,0.23,0.23,31.0,-1.0,STAT,,,,,7.7176
2025-03-10 22:42:52-07:00,10.74,194.799,5.148,7.938,36.768,414.0,10.9,52.3,0.29,0.36,0.36,32.0,-1.0,STAT,,,,,7.6416
2025-03-10 22:43:53-07:00,10.71,194.095,4.428,8.4315,34.236,414.0,10.9,52.0,0.18,0.27,0.36,33.0,-1.0,STAT,,,,,7.0632
2025-03-10 22:44:53-07:00,10.67,191.752,4.464,8.715000000000002,35.388,414.0,10.9,52.5,0.06,0.15,0.29,32.0,-1.0,STAT,,,,,7.1976
2025-03-10 22:45:53-07:00,10.66,197.945,5.211,7.497,35.004,414.0,11.0,51.6,0.02,0.2,0.25,32.0,-1.0,STAT,,,,,7.1608
2025-03-10 22:46:58-07:00,10.66,198.17600000000002,4.329,5.6385000000000005,36.083999999999996,413.94,11.0,51.8,0.01,0.19,0.2,34.0,-1.0,STAT,,,,,7.368799999999999
2025-03-10 22:47:53-07:00,10.66,196.251,5.7780000000000005,5.523,36.744,413.43,11.0,52.0,0.0,0.25,0.26,32.0,-1.0,STAT,,,,,7.548800000000001
2025-03-10 22:48:53-07:00,10.65,203.17000000000002,8.126999999999999,4.6725,39.611999999999995,413.15,11.0,51.4,0.0,0.15,0.15,31.0,-1.0,STAT,,,,,8.042399999999999
2025-03-10 22:49:53-07:00,10.65,204.00600000000003,6.03,4.3469999999999995,41.364,413.05,11.0,51.4,0.0,0.05,0.05,32.0,-1.0,STAT,,,,,8.3128
2025-03-10 22:50:53-07:00,10.64,197.901,5.841,5.2395000000000005,37.752,413.6,11.0,51.5,0.0,0.02,0.02,32.0,-1.0,STAT,,,,,7.566400000000001
2025-03-10 22:51:53-07:00,10.64,194.51300000000003,3.582,5.481,38.436,413.48,11.1,51.3,0.0,0.01,0.11,34.0,-1.0,STAT,,,,,7.695200000000001
2025-03-10 22:52:53-07:00,10.65,192.61,4.401,5.586,38.796,413.17,11.1,51.6,0.0,0.05,0.08,32.0,-1.0,STAT,,,,,7.7992
2025-03-10 22:53:54-07:00,10.64,191.851,4.221,6.657,38.544,412.98,11.1,52.3,0.0,0.02,0.03,32.0,-1.0,STAT,,,,,7.7248
2025-03-10 22:54:54-07:00,10.64,201.98200000000003,5.6610000000000005,5.124,39.024,412.84,11.2,51.5,0.34,0.59,0.99,32.0,-1.0,STAT,,,,,8.2768
2025-03-10 22:55:54-07:00,10.65,208.692,6.75,4.000500000000001,42.036,412.95,11.1,51.2,0.12,0.21,0.35,31.0,-1.0,STAT,,,,,8.5752
2025-03-10 22:56:54-07:00,10.65,215.08300000000003,5.202,7.0035,38.891999999999996,412.98,11.0,51.7,0.04,0.07,0.12,32.0,0.0,STAT,,,,,7.8344
2025-03-10 22:57:53-07:00,10.65,209.275,5.526,6.7095,36.18,412.99,11.0,51.7,0.01,0.06,0.07,32.0,0.0,STAT,,,,,7.284000000000001
2025-03-10 22:58:53-07:00,10.64,201.63000000000002,4.742999999999999,7.213500000000001,35.784,413.0,11.0,51.2,0.0,0.17,0.22,33.0,0.0,STAT,,,,,7.292800000000001
2025-03-10 22:59:53-07:00,10.64,195.008,5.103,7.5600000000000005,36.455999999999996,413.0,11.0,51.8,0.0,0.06,0.07,32.0,-1.0,STAT,,,,,7.3392
2025-03-10 23:00:53-07:00,10.64,191.543,4.563000000000001,7.245000000000001,35.748,413.0,11.0,51.4,0.0,0.02,0.02,32.0,-1.0,STAT,,,,,7.1655999999999995
2025-03-10 23:01:53-07:00,10.64,190.806,5.678999999999999,6.4785,37.152,413.0,11.0,51.4,0.0,0.01,0.12,32.0,-1.0,STAT,,,,,7.438400000000001
2025-03-10 23:02:54-07:00,10.64,294.382,5.625,5.775,39.431999999999995,412.88,11.0,51.6,0.0,0.0,0.18,31.0,-1.0,STAT,,,,,7.886399999999999
2025-03-10 23:03:55-07:00,10.64,624.558,4.6259999999999994,6.3315,37.56,412.96,11.0,52.3,0.0,0.05,0.11,32.0,-1.0,STAT,,,,,7.5520000000000005
2025-03-10 23:04:55-07:00,10.63,463.83700000000005,5.562,4.9875,38.076,412.98,11.0,51.7,0.0,0.19,0.41,33.0,-1.0,STAT,,,,,7.767200000000001
2025-03-10 23:05:55-07:00,10.63,312.68600000000004,9.162,8.253,35.495999999999995,412.99,11.1,51.6,0.0,0.51,0.58,32.0,-2.0,STAT,,,,,7.5072
2025-03-10 23:06:55-07:00,10.63,248.49000000000004,8.199,8.3895,36.444,413.0,11.1,51.4,0.0,0.58,0.6,31.0,-1.0,STAT,,,,,7.752800000000001
2025-03-10 23:07:55-07:00,10.63,237.25900000000001,6.921,7.9799999999999995,37.967999999999996,413.0,11.0,51.2,0.0,0.22,0.23,30.0,-1.0,STAT,,,,,7.7696
2025-03-10 23:08:55-07:00,10.63,228.31600000000003,4.95,7.056,37.872,413.05,10.9,51.7,0.0,0.08,0.08,31.0,-1.0,STAT,,,,,7.638400000000001
2025-03-10 23:09:55-07:00,10.63,209.37400000000002,3.861,7.014,38.196,413.02,11.0,52.2,0.0,0.07,0.07,32.0,0.0,STAT,,,,,7.6952
2025-03-10 23:10:55-07:00,10.63,195.14000000000001,5.247,8.5155,36.024,413.01,11.0,52.1,0.0,0.02,0.02,32.0,-1.0,STAT,,,,,7.2208000000000006
2025-03-10 23:11:55-07:00,10.62,194.018,5.760000000000001,6.657,38.052,413.0,11.0,51.6,0.0,0.32,0.32,32.0,-1.0,STAT,,,,,7.8664000000000005
2025-03-10 23:12:57-07:00,10.59,188.91400000000002,3.5370000000000004,8.2845,35.663999999999994,412.85,11.0,52.4,0.0,0.1,0.1,33.0,-1.0,STAT,,,,,7.2128
2025-03-10 23:13:57-07:00,10.57,193.46800000000002,3.6990000000000003,10.017,32.64,412.95,11.0,52.5,0.0,0.38,0.38,32.0,-1.0,STAT,,,,,6.832000000000001
2025-03-10 23:14:57-07:00,10.56,191.01500000000001,5.760000000000001,8.3475,33.348,412.98,11.0,51.7,0.0,0.15,0.15,32.0,-1.0,STAT,,,,,6.7896
2025-03-10 23:15:57-07:00,10.56,193.116,6.3,9.66,34.199999999999996,413.54,11.0,51.3,0.0,0.05,0.05,30.0,-1.0,STAT,,,,,6.88
2025-03-10 23:16:57-07:00,10.56,185.54800000000003,5.607,8.0325,35.904,413.54,11.0,51.8,0.08,0.33,0.33,31.0,-1.0,STAT,,,,,7.444800000000002
2025-03-10 23:17:58-07:00,10.55,191.80700000000002,6.6690000000000005,8.421,35.64,413.19,11.0,51.8,0.03,0.42,0.42,32.0,-1.0,STAT,,,,,7.464
2025-03-10 23:18:58-07:00,10.55,191.36700000000002,5.409,8.7045,32.748,412.98,11.0,51.6,0.06,0.44,0.44,32.0,-1.0,STAT,,,,,6.9016
2025-03-10 23:19:58-07:00,10.55,194.348,6.462,10.458000000000002,32.663999999999994,412.99,11.0,51.8,3.81,5.11,5.11,32.0,-1.0,STAT,,,,,10.6208
2025-03-10 23:20:59-07:00,10.54,191.88400000000001,5.202,10.605,33.348,413.29,11.0,51.6,1.25,2.3,2.3,32.0,-1.0,STAT,,,,,8.509599999999999
2025-03-10 23:21:59-07:00,10.54,191.42200000000003,3.33,9.8595,31.212,414.33,11.0,52.1,0.42,0.77,0.77,33.0,0.0,STAT,,,,,6.8584
2025-03-10 23:22:59-07:00,10.53,190.762,3.321,10.521,33.408,414.22,11.0,51.6,0.14,0.32,0.32,33.0,0.0,STAT,,,,,6.937600000000001
2025-03-10 23:23:59-07:00,10.52,193.369,5.832000000000001,9.618,34.032,414.08,11.0,51.6,0.05,0.19,0.19,31.0,0.0,STAT,,,,,6.9584
2025-03-10 23:24:59-07:00,10.48,194.78800000000004,4.878,8.9985,35.663999999999994,414.03,11.0,51.5,0.02,0.07,0.07,32.0,-1.0,STAT,,,,,7.1888
2025-03-10 23:25:59-07:00,10.46,198.429,6.984,7.1295,37.452,414.01,10.9,51.1,0.01,0.16,0.16,30.0,0.0,STAT,,,,,7.6184
2025-03-10 23:26:59-07:00,10.46,192.01600000000002,5.463,8.211,36.012,414.0,10.8,51.7,0.0,0.12,0.12,31.0,0.0,STAT,,,,,7.298400000000001
2025-03-10 23:28:00-07:00,10.46,185.768,5.814,6.657,34.571999999999996,413.58,10.9,51.9,0.0,0.04,0.04,31.0,0.0,STAT,,,,,6.9464
2025-03-10 23:28:55-07:00,10.46,187.89100000000002,6.408,6.384,36.912,413.47,10.9,51.8,0.0,0.01,0.01,29.0,-1.0,STAT,,,,,7.3904000000000005
2025-03-10 23:29:55-07:00,10.45,191.829,6.381,7.990500000000001,36.06,413.41,10.9,51.6,0.0,0.01,0.01,31.0,-1.0,STAT,,,,,7.220000000000001
2025-03-10 23:30:55-07:00,10.45,198.13200000000003,8.262,9.4395,34.236,413.65,10.9,51.8,0.0,0.0,0.0,31.0,-1.0,STAT,,,,,6.8472
2025-03-10 23:31:56-07:00,10.44,210.10000000000002,6.687,8.925,34.236,413.88,10.9,51.5,0.0,0.0,0.0,31.0,-1.0,STAT,,,,,6.8472
2025-03-10 23:32:56-07:00,10.44,208.483,6.471,8.9985,32.832,413.96,10.9,51.9,0.0,0.17,0.17,30.0,-1.0,STAT,,,,,6.702400000000001
2025-03-10 23:33:57-07:00,10.43,201.553,7.8660000000000005,6.510000000000001,35.16,413.93,10.8,50.3,0.0,0.06,0.13,31.0,-1.0,STAT,,,,,7.08
2025-03-10 23:34:57-07:00,10.39,194.403,7.344,7.0455000000000005,38.388,413.47,10.8,50.9,0.0,0.02,0.04,29.0,0.0,STAT,,,,,7.6936
2025-03-10 23:35:57-07:00,10.37,186.93400000000003,5.886,7.0455000000000005,36.324,412.71,10.8,50.5,0.0,0.01,0.01,31.0,0.0,STAT,,,,,7.2728
2025-03-10 23:36:57-07:00,10.36,183.92000000000002,4.284,7.2765,35.087999999999994,412.25,10.8,51.0,0.0,0.02,0.02,31.0,-1.0,STAT,,,,,7.033599999999999
2025-03-10 23:37:57-07:00,10.36,183.00700000000003,5.634,6.604500000000001,34.512,412.09,10.9,51.1,0.0,0.02,0.02,31.0,-1.0,STAT,,,,,6.9184
2025-03-10 23:38:57-07:00,10.35,187.473,7.8660000000000005,6.9719999999999995,35.22,412.08,10.8,50.4,0.0,0.01,0.01,30.0,-1.0,STAT,,,,,7.0520000000000005
2025-03-10 23:39:57-07:00,10.35,188.991,6.327,6.982500000000001,36.971999999999994,412.57,10.8,50.6,0.0,0.13,0.13,30.0,0.0,STAT,,,,,7.498399999999999
2025-03-10 23:40:58-07:00,10.34,188.08900000000003,6.543,9.114,33.839999999999996,412.85,10.8,50.7,0.0,0.1,0.1,30.0,-1.0,STAT,,,,,6.848
2025-03-10 23:41:58-07:00,10.34,186.07600000000002,6.66,8.9145,33.275999999999996,412.95,10.8,50.7,0.0,0.03,0.24,30.0,0.0,STAT,,,,,6.6792
2025-03-10 23:42:58-07:00,10.33,182.76500000000001,5.004,9.681000000000001,34.908,412.98,10.8,50.8,0.0,0.06,0.13,30.0,0.0,STAT,,,,,7.0296
2025-03-10 23:43:59-07:00,10.31,191.818,5.877000000000001,6.2265,38.136,412.99,10.8,50.5,0.07,0.19,0.21,31.0,-1.0,STAT,,,,,7.779200000000001
2025-03-10 23:44:59-07:00,10.28,194.216,4.941000000000001,8.0115,36.936,413.0,10.7,50.4,0.02,0.06,0.3,31.0,0.0,STAT,,,,,7.4352
2025-03-10 23:45:59-07:00,10.26,192.786,3.4379999999999997,8.5785,36.156,413.0,10.7,51.3,0.01,0.02,0.09,32.0,0.0,STAT,,,,,7.2472
