DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,46,3,2341516188,131,51,2484309195,AQI
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.2,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.2,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.2,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.2,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.2,0.0,0.29,0.4,2.0,3,,,,,3.3448
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.39,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.38,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.38,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.38,2.0,3,,,,,3.3368
2025-03-18 17:55:07-07:00,22.29,300.883,12.924,13.251,15.564,445.96,21.3,26.3,0.0,0.28,0.38,2.0,3,,,,,3.3368
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.28,0.38,2.0,3,,,,,3.1808
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.38,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.37,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.37,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.37,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.37,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.27,0.37,2.0,3,,,,,3.1728
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.36,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.2,0.0,0.26,0.35,2.0,3,,,,,3.1648
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.25,0.35,2.0,3,,,,,3.1568
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.25,0.35,2.0,3,,,,,3.1568
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.25,0.35,2.0,3,,,,,3.1568
2025-03-18 17:55:12-07:00,22.29,298.595,13.32,13.2825,14.783999999999999,445.97,21.3,26.3,0.0,0.25,0.35,2.0,3,,,,,3.1568
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.25,0.35,2.0,3,,,,,3.1879999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.25,0.34,2.0,3,,,,,3.1879999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.24,0.33,2.0,3,,,,,3.1799999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.32,2.0,3,,,,,3.1719999999999997
2025-03-18 17:55:17-07:00,22.29,300.02500000000003,12.798,13.251,14.939999999999998,445.97,21.3,26.3,0.0,0.23,0.31,2.0,3,,,,,3.1719999999999997
2025-03-18 17:56:17-07:00,22.29,291.049,13.68,12.831000000000001,16.116,445.99,21.3,26.3,0.05,0.22,0.25,2.0,3,,,,,3.3992000000000004
2025-03-18 17:57:41-07:00,22.29,285.065,13.797,13.293000000000001,15.168,446.0,21.3,26.2,0.02,0.1,0.11,2.0,3,,,,,3.1136
2025-03-18 17:58:16-07:00,22.29,286.0,13.563,12.1065,16.584,446.0,21.3,26.3,0.01,0.05,0.06,1.0,3,,,,,3.3568000000000002
2025-03-18 17:59:17-07:00,22.29,290.125,13.716000000000001,12.243,15.995999999999999,446.0,21.3,26.2,0.0,0.26,0.26,1.0,3,,,,,3.4072
2025-03-18 18:00:17-07:00,22.29,276.15500000000003,13.716000000000001,13.293000000000001,14.747999999999998,446.0,21.3,26.3,0.0,0.22,0.22,2.0,3,,,,,3.1256
2025-03-18 18:01:17-07:00,22.29,290.76300000000003,13.437,12.600000000000001,15.96,446.0,21.3,26.3,0.0,0.31,0.31,2.0,3,,,,,3.4400000000000004
2025-03-18 18:02:17-07:00,22.29,292.028,12.51,12.054,16.919999999999998,446.29,21.3,26.2,0.0,0.1,0.1,2.0,3,,,,,3.464
2025-03-18 18:03:17-07:00,22.29,288.20000000000005,14.148000000000001,13.377,16.128,446.25,21.3,26.2,0.0,0.53,0.59,2.0,4,,,,,3.6496
2025-03-18 18:04:17-07:00,22.29,283.09600000000006,13.607999999999999,14.1645,13.92,446.67,21.3,26.3,0.0,0.49,0.51,2.0,3,,,,,3.176
2025-03-18 18:05:17-07:00,22.29,284.933,13.5,13.125,16.392,446.65,21.3,26.2,0.0,0.2,0.21,1.0,3,,,,,3.4384
2025-03-18 18:06:17-07:00,22.29,286.0,14.301,13.7445,15.48,446.34,21.3,26.2,0.0,0.08,0.16,2.0,3,,,,,3.16
2025-03-18 18:07:17-07:00,22.29,290.411,13.869,12.894,16.788,446.16,21.3,26.2,0.09,0.58,0.61,2.0,3,,,,,3.8216
2025-03-18 18:08:19-07:00,22.29,266.97,14.877,12.736500000000001,16.572,446.06,21.3,26.2,0.03,0.24,0.25,2.0,4,,,,,3.5064
2025-03-18 18:09:19-07:00,22.29,293.07300000000004,13.914000000000001,12.768,16.368,446.02,21.3,26.2,0.01,0.32,0.32,1.0,3,,,,,3.5296000000000003
2025-03-18 18:10:19-07:00,22.29,292.00600000000003,13.932,12.116999999999999,15.899999999999999,446.01,21.3,26.3,0.0,0.11,0.11,2.0,3,,,,,3.268
2025-03-18 18:11:19-07:00,22.29,282.64500000000004,15.714,12.6735,14.904,446.0,21.3,26.2,0.08,0.38,0.58,2.0,3,,,,,3.2848000000000006
2025-03-18 18:12:19-07:00,22.29,290.53200000000004,13.995000000000001,12.852,14.687999999999999,446.0,21.3,26.2,0.02,0.44,0.51,2.0,3,,,,,3.2895999999999996
2025-03-18 18:13:20-07:00,22.29,289.564,11.898000000000001,13.009500000000001,14.843999999999998,446.0,21.3,26.2,0.28,0.55,0.58,2.0,3,,,,,3.4088
2025-03-18 18:14:21-07:00,22.31,279.32300000000004,10.520999999999999,12.4215,15.947999999999999,446.0,21.3,26.2,0.09,0.3,0.31,1.0,3,,,,,3.4295999999999998
2025-03-18 18:15:21-07:00,22.33,284.141,12.456,13.1565,15.468,445.54,21.3,26.2,0.03,0.1,0.1,1.0,3,,,,,3.1736000000000004
2025-03-18 18:16:21-07:00,22.35,280.533,13.077,12.6105,16.331999999999997,445.84,21.3,26.1,0.01,0.39,0.39,1.0,4,,,,,3.5783999999999994
2025-03-18 18:17:21-07:00,22.36,271.337,11.934,12.411000000000001,17.592,445.59,21.3,26.1,0.0,0.27,0.27,2.0,4,,,,,3.7344
2025-03-18 18:18:21-07:00,22.36,292.952,13.194,12.957,15.803999999999998,445.75,21.3,26.2,0.0,0.37,0.37,2.0,3,,,,,3.4568
2025-03-18 18:19:20-07:00,22.37,291.42300000000006,12.573,13.146,14.904,445.51,21.3,26.3,0.0,0.18,0.33,2.0,3,,,,,3.1248000000000005
2025-03-18 18:20:20-07:00,22.37,287.27600000000007,11.241,12.925500000000001,14.915999999999999,445.83,21.3,26.3,0.0,0.23,0.5,2.0,3,,,,,3.1672000000000002
2025-03-18 18:21:20-07:00,22.38,287.045,11.628,12.285,15.515999999999998,445.94,21.4,26.2,0.21,0.57,0.66,1.0,3,,,,,3.5591999999999997
2025-03-18 18:22:21-07:00,22.38,282.92,12.672,12.705,15.743999999999998,445.98,21.4,26.2,0.07,0.43,0.46,2.0,3,,,,,3.4927999999999995
2025-03-18 18:23:21-07:00,22.38,282.39200000000005,13.887,13.912500000000001,14.447999999999999,446.57,21.4,26.1,0.03,0.15,0.16,2.0,3,,,,,3.0096
2025-03-18 18:24:23-07:00,22.39,280.434,13.509,13.608000000000002,15.684,446.85,21.4,26.2,0.01,0.44,0.44,2.0,4,,,,,3.4888
2025-03-18 18:25:23-07:00,22.38,262.72400000000005,11.079,12.642,16.092,446.95,21.3,26.2,0.0,0.4,0.48,2.0,4,,,,,3.5384
2025-03-18 18:26:23-07:00,22.38,297.847,11.682,14.28,14.04,446.98,21.4,26.1,0.0,0.32,0.38,2.0,3,,,,,3.064
2025-03-18 18:27:23-07:00,22.39,292.71000000000004,12.681000000000001,13.9755,13.824,447.15,21.4,26.1,0.0,0.22,0.45,2.0,3,,,,,2.9408000000000003
2025-03-18 18:28:23-07:00,22.39,292.86400000000003,10.404,13.345500000000001,15.588,447.66,21.4,26.1,0.01,0.5,0.58,1.0,3,,,,,3.5176
2025-03-18 18:29:24-07:00,22.39,296.50500000000005,11.34,12.411000000000001,16.823999999999998,448.17,21.4,26.0,0.0,0.24,0.38,1.0,3,,,,,3.5568
2025-03-18 18:30:24-07:00,22.39,280.896,11.619,13.261500000000002,17.16,448.71,21.4,26.0,0.0,0.38,0.53,1.0,4,,,,,3.7360000000000007
2025-03-18 18:31:24-07:00,22.39,280.56600000000003,12.807,13.461,16.02,448.9,21.4,26.0,0.0,0.19,0.5,1.0,4,,,,,3.3560000000000003
2025-03-18 18:32:24-07:00,22.39,284.845,11.124,12.7995,16.848,448.96,21.4,26.1,0.19,0.44,0.58,1.0,4,,,,,3.7216
2025-03-18 18:33:24-07:00,22.39,280.92900000000003,9.936,12.9885,16.139999999999997,448.99,21.4,26.0,0.17,0.41,0.58,2.0,3,,,,,3.5559999999999996
2025-03-18 18:34:19-07:00,22.39,271.007,12.393,14.217,15.035999999999998,449.34,21.4,26.0,0.06,0.53,0.59,2.0,3,,,,,3.4311999999999996
2025-03-18 18:35:19-07:00,22.39,289.76200000000006,11.781,13.398,14.712,449.93,21.4,26.0,0.02,0.34,0.54,1.0,3,,,,,3.2144000000000004
2025-03-18 18:36:20-07:00,22.39,289.76200000000006,10.926,13.713000000000001,14.952,450.62,21.4,26.0,0.01,0.14,0.24,2.0,3,,,,,3.1024000000000003
2025-03-18 18:37:20-07:00,22.39,287.51800000000003,11.772,13.786500000000002,15.588,450.87,21.4,26.1,0.0,0.31,0.76,2.0,3,,,,,3.3655999999999997
2025-03-18 18:38:20-07:00,22.39,289.146,12.456,13.797,16.247999999999998,450.95,21.4,26.2,0.0,0.53,0.68,1.0,4,,,,,3.6735999999999995
2025-03-18 18:39:20-07:00,22.39,284.845,12.717,13.608000000000002,14.772,451.56,21.4,26.1,0.0,0.17,0.22,2.0,3,,,,,3.0904000000000003
2025-03-18 18:40:20-07:00,22.39,284.372,11.925,13.293000000000001,15.468,452.3,21.4,26.1,0.0,0.37,0.54,2.0,3,,,,,3.3896
2025-03-18 18:41:20-07:00,22.4,280.83000000000004,12.087,13.723500000000001,15.047999999999998,452.75,21.5,26.1,0.0,0.44,0.69,2.0,3,,,,,3.3615999999999997
2025-03-18 18:42:20-07:00,22.43,280.56600000000003,14.418,12.7155,16.032,453.32,21.5,26.1,0.0,0.19,0.28,1.0,3,,,,,3.3584000000000005
2025-03-18 18:43:20-07:00,22.45,271.689,11.079,13.020000000000001,17.112,453.92,21.5,26.1,0.0,0.43,0.46,2.0,3,,,,,3.7663999999999995
2025-03-18 18:44:21-07:00,22.46,294.349,12.204,13.334999999999999,16.212,454.45,21.5,26.1,0.13,0.52,0.53,2.0,3,,,,,3.6584
2025-03-18 18:45:22-07:00,22.47,288.16700000000003,11.934,14.154000000000002,14.052000000000001,455.35,21.5,26.1,0.04,0.59,0.83,2.0,3,,,,,3.2824000000000004
2025-03-18 18:46:22-07:00,22.47,290.51000000000005,10.98,13.167,16.284,455.77,21.5,26.0,0.01,0.24,0.4,2.0,3,,,,,3.4488000000000003
2025-03-18 18:47:22-07:00,22.48,288.97,11.439000000000002,12.736500000000001,16.919999999999998,455.79,21.5,26.0,0.0,0.27,0.42,2.0,3,,,,,3.6
2025-03-18 18:48:22-07:00,22.48,285.14200000000005,12.744,12.9465,17.532,455.93,21.5,26.1,0.0,0.09,0.14,2.0,4,,,,,3.5784000000000002
2025-03-18 18:49:22-07:00,22.48,287.815,12.006,13.524000000000001,16.535999999999998,456.79,21.5,26.2,0.0,0.43,0.51,2.0,4,,,,,3.6512
2025-03-18 18:50:21-07:00,22.48,290.71900000000005,12.276000000000002,13.902000000000001,16.068,458.22,21.5,26.1,0.0,0.39,0.42,1.0,3,,,,,3.5256000000000007
2025-03-18 18:51:21-07:00,22.49,275.40700000000004,11.547,12.957,16.331999999999997,458.73,21.5,26.0,0.0,0.15,0.16,2.0,4,,,,,3.3863999999999996
2025-03-18 18:52:21-07:00,22.48,298.188,13.518,13.450500000000002,15.984,458.9,21.5,26.0,0.0,0.59,0.59,2.0,4,,,,,3.6688
2025-03-18 18:53:21-07:00,22.48,295.515,10.746,13.671,16.164,458.89,21.5,26.0,0.0,0.19,0.61,2.0,4,,,,,3.3848000000000007
2025-03-18 18:54:22-07:00,22.49,290.84,10.476,14.3535,14.484,458.71,21.5,26.0,0.0,0.2,0.45,2.0,4,,,,,3.0568000000000004
2025-03-18 18:55:24-07:00,22.49,282.77700000000004,11.052,13.345500000000001,15.803999999999998,458.9,21.5,26.1,0.0,0.46,0.69,2.0,3,,,,,3.5288
2025-03-18 18:56:24-07:00,22.49,294.69,11.394,12.6945,17.364,459.55,21.5,26.0,0.0,0.14,0.22,2.0,3,,,,,3.5848000000000004
2025-03-18 18:57:24-07:00,22.49,292.072,10.503,12.3375,17.208,459.84,21.5,26.0,0.0,0.43,0.46,1.0,3,,,,,3.7855999999999996
2025-03-18 18:58:24-07:00,22.49,292.19300000000004,11.061,13.419,16.152,459.94,21.5,26.1,0.0,0.29,0.3,2.0,3,,,,,3.4624000000000006
2025-03-18 18:59:24-07:00,22.49,283.52500000000003,11.385,12.7155,16.788,459.98,21.5,26.1,0.03,0.28,0.29,2.0,3,,,,,3.5816000000000003
2025-03-18 19:00:25-07:00,22.49,275.605,11.879999999999999,12.841500000000002,17.136,459.99,21.5,26.0,0.02,0.37,0.38,2.0,3,,,,,3.7232
2025-03-18 19:01:25-07:00,22.49,294.558,10.728,13.125,16.116,460.06,21.5,26.1,0.01,0.38,0.38,1.0,3,,,,,3.5272000000000006
2025-03-18 19:02:25-07:00,22.49,281.545,11.016,13.671,14.112,460.43,21.5,26.1,0.0,0.28,0.42,2.0,3,,,,,3.0464
2025-03-18 19:03:25-07:00,22.49,281.479,13.689000000000002,13.566,15.192,460.45,21.5,26.0,0.0,0.17,0.29,1.0,3,,,,,3.1744000000000003
2025-03-18 19:04:25-07:00,22.5,289.31100000000004,11.25,14.364,15.839999999999998,460.8,21.5,26.1,0.0,0.22,0.26,2.0,4,,,,,3.344
2025-03-18 19:05:25-07:00,22.53,293.766,10.620000000000001,13.398,15.96,460.93,21.5,26.1,0.0,0.68,0.69,2.0,4,,,,,3.736
2025-03-18 19:06:25-07:00,22.55,293.1170000000001,11.043,13.114500000000001,16.704,460.98,21.5,26.1,0.0,0.4,0.41,2.0,4,,,,,3.6608
2025-03-18 19:07:25-07:00,22.56,291.00500000000005,11.879999999999999,13.807500000000001,15.084,461.07,21.6,26.1,0.0,0.15,0.15,2.0,3,,,,,3.1368
2025-03-18 19:08:25-07:00,22.57,284.39400000000006,11.331,13.482000000000001,14.268,461.67,21.5,26.1,0.0,0.13,0.13,2.0,3,,,,,2.9576000000000002
2025-03-18 19:09:25-07:00,22.57,281.21500000000003,12.231,13.881000000000002,14.112,462.18,21.6,26.1,0.0,0.54,0.67,2.0,3,,,,,3.2544
2025-03-18 19:10:27-07:00,22.57,291.599,11.628,14.038499999999999,14.196,462.56,21.6,26.2,0.0,0.41,0.45,2.0,3,,,,,3.1672
2025-03-18 19:11:27-07:00,22.58,289.454,12.482999999999999,13.9755,14.639999999999999,463.25,21.6,26.1,0.0,0.22,0.23,1.0,3,,,,,3.104
2025-03-18 19:12:27-07:00,22.58,290.29,11.385,13.797,14.616,463.74,21.6,26.2,0.0,0.35,0.35,2.0,3,,,,,3.2032
2025-03-18 19:13:27-07:00,22.59,284.33900000000006,11.241,12.747000000000002,16.907999999999998,464.2,21.6,26.1,0.0,0.46,0.46,2.0,3,,,,,3.7495999999999996
2025-03-18 19:14:27-07:00,22.58,283.7010000000001,11.187,12.768,15.168,464.72,21.6,26.1,0.0,0.42,0.42,2.0,2,,,,,3.3695999999999997
2025-03-18 19:15:27-07:00,22.59,275.33000000000004,10.971,12.400500000000001,15.972,464.9,21.6,26.1,0.0,0.21,0.21,2.0,3,,,,,3.3624
2025-03-18 19:16:26-07:00,22.59,287.88100000000003,9.963000000000001,13.293000000000001,16.404,464.97,21.6,26.1,0.0,0.09,0.09,2.0,4,,,,,3.3528000000000002
2025-03-18 19:17:27-07:00,22.59,270.82,10.458,13.429499999999999,15.072,464.82,21.6,26.1,0.04,0.09,0.09,2.0,3,,,,,3.0864000000000003
2025-03-18 19:18:27-07:00,22.59,301.081,9.045000000000002,14.049000000000001,15.6,464.77,21.6,26.1,0.01,0.48,0.53,1.0,3,,,,,3.504
2025-03-18 19:19:27-07:00,22.59,300.729,11.403,13.5555,15.564,464.92,21.6,26.1,0.0,0.64,0.74,2.0,4,,,,,3.6248
2025-03-18 19:20:27-07:00,22.59,288.398,11.214,14.5005,13.656,464.97,21.6,26.2,0.09,0.55,0.84,2.0,3,,,,,3.1712000000000002
2025-03-18 19:21:27-07:00,22.59,290.521,12.519,13.8495,13.799999999999999,465.28,21.6,26.2,0.03,0.62,0.72,2.0,3,,,,,3.256
2025-03-18 19:22:27-07:00,22.59,288.25500000000005,10.917000000000002,13.618500000000001,14.723999999999998,465.75,21.6,26.2,0.01,0.52,0.73,2.0,3,,,,,3.3608
2025-03-18 19:23:27-07:00,22.59,292.13800000000003,10.854000000000001,13.440000000000001,15.312,465.91,21.6,26.1,0.0,0.65,0.72,2.0,3,,,,,3.5824000000000003
2025-03-18 19:24:27-07:00,22.59,283.78900000000004,12.078,13.86,15.131999999999998,465.97,21.6,26.2,0.25,0.84,1.0,2.0,3,,,,,3.6984
2025-03-18 19:25:27-07:00,22.59,289.42100000000005,11.484,13.8495,14.939999999999998,466.4,21.6,26.2,0.14,0.54,0.59,2.0,3,,,,,3.4199999999999995
2025-03-18 19:26:29-07:00,22.61,290.32300000000004,11.025,14.238000000000001,14.58,466.79,21.6,26.2,0.05,0.5,0.52,2.0,3,,,,,3.3160000000000003
2025-03-18 19:27:29-07:00,22.63,298.6940000000001,10.143,13.618500000000001,13.847999999999999,467.38,21.6,26.2,0.02,0.42,0.42,2.0,3,,,,,3.1056
2025-03-18 19:28:29-07:00,22.65,288.783,10.323,13.566,14.915999999999999,467.78,21.7,26.2,0.01,0.35,0.36,2.0,3,,,,,3.2632
2025-03-18 19:29:24-07:00,22.66,289.399,11.133,12.894,16.644,468.27,21.7,26.2,0.07,0.41,0.41,1.0,4,,,,,3.6567999999999996
2025-03-18 19:30:24-07:00,22.67,283.69,10.962,13.566,16.02,468.24,21.6,26.3,0.02,0.35,0.35,2.0,3,,,,,3.484
