DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,216,83,0,-10,6,0.1,0.00000,0.00000.1,0.2,1121389567,275,78,-11,758574998,AQI
2025-02-21 22:59:23-08:00,22.7,229.37200000000004,10.26,15.193500000000002,4.212,460.78,21.9,32.7,0.0,1.06,1.16,0.0,0.0,1,14.02,58.25,29.63,1,8,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.6904000000000001
2025-02-21 23:00:23-08:00,22.71,228.83300000000003,10.269,14.574000000000002,5.544,460.63,21.8,32.8,0.0,0.54,0.57,0.0,0.0,1,13.98,16.45,30.98,1,8,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.5408
2025-02-21 23:01:23-08:00,22.73,231.407,10.269,15.036000000000001,5.376,459.15,21.8,32.7,0.02,0.18,0.19,0.0,0.0,1,13.95,4.65,27.87,1,8,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.2192
2025-02-21 23:02:24-08:00,22.75,228.866,10.376999999999999,15.729000000000001,4.919999999999999,456.67,21.9,32.8,0.08,0.43,0.44,0.0,0.0,1,13.95,1.31,27.69,1,9,54.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.3279999999999998
2025-02-21 23:03:26-08:00,22.76,230.52700000000002,9.153,15.120000000000001,5.364,455.02,21.8,32.8,0.03,0.58,0.58,0.0,0.0,1,13.91,0.37,29.97,1,8,56.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.5368
2025-02-21 23:04:26-08:00,22.76,230.58200000000002,9.063,15.403500000000001,3.888,457.78,21.9,32.9,0.01,0.63,0.63,0.0,0.0,1,13.91,0.1,29.28,1,8,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.2816
2025-02-21 23:05:26-08:00,22.77,232.17700000000002,10.071,15.225000000000001,4.944,463.78,21.8,32.8,0.0,0.28,0.39,0.0,0.0,1,13.87,0.03,29.24,1,8,55.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.2128
2025-02-21 23:06:26-08:00,22.78,229.768,9.702,15.876,3.7079999999999997,465.27,21.9,32.8,0.0,0.5,0.53,0.0,0.0,1,13.87,0.01,30.91,1,10,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.1416
2025-02-21 23:07:26-08:00,22.78,231.72600000000003,9.405,14.679,5.832,462.07,21.9,32.8,0.07,0.66,0.67,0.0,0.0,1,13.84,0.0,27.43,1,10,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.6944000000000001
2025-02-21 23:08:27-08:00,22.77,231.31900000000002,10.359,14.343,6.828,458.92,21.9,32.8,0.34,0.89,0.89,0.0,0.0,1,14.16,282.74,36.52,1,11,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,2.0776000000000003
2025-02-21 23:09:27-08:00,22.78,233.453,9.612,14.427000000000001,6.9479999999999995,455.29,21.9,32.7,0.38,0.73,0.95,0.0,0.0,1,14.02,79.85,32.68,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.9735999999999998
2025-02-21 23:10:27-08:00,22.78,235.91700000000003,9.909,15.876,2.892,453.39,21.9,32.8,0.12,0.66,0.73,0.0,0.0,1,13.98,22.55,26.58,1,9,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.1064
2025-02-21 23:11:27-08:00,22.79,235.532,9.378,16.989,3.0839999999999996,453.83,21.9,32.8,0.04,0.56,0.59,0.0,0.0,1,13.95,6.37,27.75,1,10,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.0648
2025-02-21 23:12:27-08:00,22.79,235.93900000000002,10.206,15.445500000000001,3.9359999999999995,454.78,21.9,32.8,0.01,0.53,0.54,0.0,0.0,1,13.95,1.8,30.0,1,9,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.2111999999999998
2025-02-21 23:13:28-08:00,22.79,238.73300000000003,9.792000000000002,15.3195,2.988,455.28,21.9,32.7,0.0,0.34,0.38,0.0,0.0,1,13.91,0.51,31.32,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8696
2025-02-21 23:14:28-08:00,22.79,236.86300000000003,10.170000000000002,16.4955,0.804,457.07,21.9,32.8,0.0,0.53,0.83,0.0,0.0,1,13.91,0.14,29.49,1,7,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5848000000000001
2025-02-21 23:15:28-08:00,22.79,234.33300000000003,10.476,16.989,0.636,459.85,21.9,32.7,0.0,0.31,0.46,0.0,0.0,1,13.87,0.04,29.58,1,9,56.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.3752
2025-02-21 23:16:28-08:00,22.79,237.22600000000003,11.745000000000001,16.7475,1.416,459.14,21.9,32.7,0.0,0.33,0.45,0.0,0.0,1,13.87,0.01,32.22,1,9,54.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5472
2025-02-21 23:17:28-08:00,22.79,240.13000000000002,10.575000000000001,15.9075,3.996,455.77,21.9,32.7,0.0,0.2,0.25,0.0,0.0,1,13.87,0.0,26.78,1,8,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9592
2025-02-21 23:18:27-08:00,22.79,237.42400000000004,11.025,15.445500000000001,4.56,454.43,21.9,32.7,0.0,0.17,0.19,0.0,0.0,1,14.16,295.13,35.48,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.048
2025-02-21 23:19:27-08:00,22.79,237.13800000000003,10.917000000000002,15.813,2.7359999999999998,454.71,21.9,32.8,0.0,0.2,0.2,0.0,0.0,1,14.05,112.0,31.34,1,9,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7072
2025-02-21 23:20:28-08:00,22.79,235.63100000000003,10.845,16.17,2.244,454.67,21.9,32.8,0.0,0.11,0.11,0.0,0.0,1,14.02,31.63,29.22,1,10,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5368
2025-02-21 23:21:28-08:00,22.79,236.00500000000002,10.818,15.886500000000002,2.7239999999999998,453.59,21.9,32.8,0.0,0.34,0.34,0.0,0.0,1,13.98,8.93,27.0,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8168
2025-02-21 23:22:28-08:00,22.79,237.44600000000003,10.188,15.403500000000001,2.088,454.45,21.9,32.8,0.03,0.22,0.22,0.0,0.0,1,13.95,2.52,27.92,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5936
2025-02-21 23:23:30-08:00,22.79,239.657,10.926,15.193500000000002,3.456,458.92,21.9,32.8,0.01,0.12,0.12,0.0,0.0,1,13.91,0.71,32.42,1,9,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7872
2025-02-21 23:24:30-08:00,22.79,237.96300000000002,10.125,15.6555,4.056,462.75,21.9,32.8,0.0,0.53,0.53,0.0,0.0,1,13.91,0.2,28.88,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.2352
2025-02-21 23:25:30-08:00,22.79,239.03000000000003,10.386,16.233,0.948,464.21,21.9,32.8,0.03,0.7,0.7,0.0,0.0,1,13.87,0.06,30.48,1,8,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7495999999999999
2025-02-21 23:26:30-08:00,22.79,238.96400000000003,11.376000000000001,15.4245,2.5319999999999996,465.07,21.9,32.8,0.01,0.47,0.47,0.0,0.0,1,13.87,0.02,27.68,1,8,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8824
2025-02-21 23:27:30-08:00,22.79,237.38000000000002,11.484,14.584500000000002,4.308,465.67,21.9,32.9,0.0,0.61,0.91,0.0,0.0,1,13.84,0.0,29.33,1,9,54.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.3496000000000001
2025-02-21 23:28:32-08:00,22.79,240.053,10.845,15.75,1.524,466.97,21.9,32.9,0.0,0.66,0.86,0.0,0.0,1,13.84,0.0,31.66,1,8,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8328
2025-02-21 23:29:27-08:00,22.79,241.098,10.665,15.771,2.448,466.84,21.9,32.8,0.03,0.68,0.75,0.0,0.0,1,14.09,158.74,31.49,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.0336
2025-02-21 23:30:27-08:00,22.79,238.40300000000002,11.520000000000001,16.254,2.388,463.32,21.9,32.8,0.01,0.32,0.34,0.0,0.0,1,14.02,44.83,29.56,1,11,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7336
2025-02-21 23:31:27-08:00,22.79,243.254,12.168,16.905,2.28,460.59,21.9,32.8,0.0,0.16,0.33,0.0,0.0,1,13.98,12.66,31.72,1,9,52.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.584
2025-02-21 23:32:27-08:00,22.79,245.817,10.593,16.7055,1.9679999999999997,459.02,21.9,32.8,0.0,0.09,0.15,0.0,0.0,1,13.95,3.58,28.48,1,8,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.46559999999999996
2025-02-21 23:33:27-08:00,22.79,245.157,10.701,16.3485,2.5799999999999996,457.71,21.9,32.9,0.0,0.22,0.24,0.0,0.0,1,13.95,1.01,29.53,1,9,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.692
2025-02-21 23:34:27-08:00,22.79,242.67100000000002,10.989,16.978500000000004,2.52,456.91,21.9,32.9,0.15,0.52,0.53,0.0,0.0,1,13.91,0.29,36.21,1,10,56.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.92
2025-02-21 23:35:28-08:00,22.79,244.20000000000002,10.854000000000001,16.4955,2.4839999999999995,456.47,21.9,32.8,0.05,0.53,0.53,0.0,0.0,1,13.91,0.08,30.24,1,11,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9208
2025-02-21 23:36:28-08:00,22.79,244.695,11.187,16.527,2.6999999999999997,455.63,21.9,32.8,0.02,0.46,0.46,0.0,0.0,1,13.87,0.02,27.68,1,11,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9079999999999999
2025-02-21 23:37:28-08:00,22.79,243.254,11.151000000000002,16.884,0.84,454.87,21.9,32.9,0.01,0.82,0.82,0.0,0.0,1,13.87,0.01,28.31,1,10,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8240000000000001
2025-02-21 23:38:28-08:00,22.79,242.36300000000003,10.008,16.506,1.524,458.08,21.9,32.9,0.0,1.0,1.0,0.0,0.0,1,13.84,0.0,32.87,1,10,57.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.1048
2025-02-21 23:39:27-08:00,22.81,243.44100000000003,10.683,15.1095,3.1319999999999997,463.93,22.0,32.9,0.08,0.89,1.09,0.0,0.0,1,14.16,263.74,30.04,1,11,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.3384
2025-02-21 23:40:27-08:00,22.81,247.08200000000002,11.133,15.75,1.74,468.98,21.9,32.9,0.14,0.89,0.97,0.0,0.0,1,14.02,74.49,29.28,1,11,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.06
2025-02-21 23:41:27-08:00,22.81,247.995,11.457,16.905,1.056,470.64,21.9,33.0,0.32,0.89,0.92,0.0,0.0,1,13.98,21.04,29.87,1,11,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9232000000000001
2025-02-21 23:42:28-08:00,22.83,249.79900000000004,10.53,15.4875,2.376,468.91,22.0,32.9,0.11,0.3,0.31,0.0,0.0,1,13.95,5.94,29.13,1,10,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7152000000000001
2025-02-21 23:43:28-08:00,22.85,246.37800000000001,10.35,16.065,1.572,467.43,21.9,32.9,0.03,0.43,0.43,0.0,0.0,1,13.95,1.68,27.07,1,11,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6584000000000001
2025-02-21 23:44:29-08:00,22.86,243.804,9.342,15.435,2.904,466.15,22.0,33.0,0.01,0.31,0.31,0.0,0.0,1,13.91,0.47,37.67,1,11,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8288
2025-02-21 23:45:29-08:00,22.86,246.829,8.91,16.485,2.616,465.41,21.9,33.0,0.0,0.19,0.19,0.0,0.0,1,13.91,0.13,28.8,1,10,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6752
2025-02-21 23:46:29-08:00,22.87,251.54800000000003,9.576,16.369500000000002,2.184,465.14,21.9,33.0,0.0,0.24,0.24,0.0,0.0,1,13.87,0.04,26.69,1,9,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6288
2025-02-21 23:47:29-08:00,22.87,252.45000000000002,10.458,16.5795,2.6999999999999997,464.82,21.9,32.9,0.0,0.4,0.4,0.0,0.0,1,13.87,0.01,29.99,1,9,56.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.86
2025-02-21 23:48:29-08:00,22.87,252.758,9.801,16.38,2.496,463.88,22.0,32.9,0.0,0.28,0.28,0.0,0.0,1,13.84,0.0,29.01,1,9,56.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7232000000000001
2025-02-21 23:49:29-08:00,22.87,251.79000000000002,9.629999999999999,16.464,2.94,462.19,22.0,33.0,0.0,0.58,0.82,0.0,0.0,1,14.19,320.16,38.07,1,10,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.052
2025-02-21 23:50:30-08:00,22.88,250.811,10.251000000000001,15.970500000000001,4.008,460.8,21.9,33.0,0.0,0.33,0.41,0.0,0.0,1,14.05,106.89,30.89,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.0656
2025-02-21 23:51:30-08:00,22.88,247.06,10.809,15.3405,3.816,460.28,21.9,32.9,0.0,0.36,0.38,0.0,0.0,1,13.98,30.19,32.04,1,11,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.0512
2025-02-21 23:52:30-08:00,22.88,249.77700000000002,10.278,16.0125,3.5999999999999996,459.61,21.9,32.9,0.0,0.28,0.4,0.0,0.0,1,13.98,8.53,26.71,1,8,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.944
2025-02-21 23:53:30-08:00,22.89,244.02400000000003,10.098,15.5715,4.536,459.22,22.0,32.9,0.0,0.28,0.46,0.0,0.0,1,13.95,2.41,27.04,1,10,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.1312
2025-02-21 23:54:31-08:00,22.89,244.34300000000002,9.567,16.1385,2.184,458.0,22.0,32.8,0.0,0.24,0.34,0.0,0.0,1,13.91,0.68,38.63,1,9,56.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6288
2025-02-21 23:55:31-08:00,22.89,246.18000000000004,9.711,15.897000000000002,3.42,454.62,21.9,32.8,0.21,0.34,0.5,0.0,0.0,1,13.91,0.19,34.72,1,7,56.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9560000000000001
2025-02-21 23:56:32-08:00,22.89,240.20700000000002,9.954,15.267,3.1079999999999997,453.15,21.9,32.8,0.09,0.18,0.23,0.0,0.0,1,13.87,0.05,33.17,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7656
2025-02-21 23:57:32-08:00,22.89,242.00000000000003,9.027,15.2565,2.796,452.41,22.0,32.9,0.03,0.06,0.08,0.0,0.0,1,13.87,0.02,29.68,1,8,57.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6072000000000001
2025-02-21 23:58:32-08:00,22.89,238.568,10.017000000000001,15.708000000000002,2.22,452.23,21.9,32.8,0.01,0.08,0.09,0.0,0.0,1,13.87,0.0,27.17,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.508
2025-02-21 23:59:32-08:00,22.89,238.93100000000004,10.845,14.763000000000002,4.992,451.65,22.0,32.8,0.0,0.23,0.24,0.0,0.0,1,14.12,256.61,33.03,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.1824000000000001
2025-02-22 00:00:32-08:00,22.89,239.63500000000002,10.413,15.855,1.404,450.35,22.0,32.8,0.0,0.09,0.09,0.0,0.0,1,14.05,148.99,33.4,1,10,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.3528
2025-02-22 00:01:32-08:00,22.89,238.942,11.511,15.057,2.244,448.23,22.0,32.9,0.0,0.12,0.12,0.0,0.0,1,14.02,42.08,30.6,1,10,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5448000000000001
2025-02-22 00:02:32-08:00,22.89,238.39200000000002,10.53,16.17,2.052,446.17,21.9,32.8,0.0,0.15,0.19,0.0,0.0,1,13.98,11.88,27.97,1,11,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5304
2025-02-22 00:03:32-08:00,22.89,237.193,10.647,15.3405,3.7439999999999998,445.41,21.9,32.8,0.0,0.12,0.14,0.0,0.0,1,13.95,3.36,30.55,1,11,54.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8448
2025-02-22 00:04:33-08:00,22.89,237.03900000000002,9.936,16.023,3.24,444.64,22.0,32.8,0.03,0.23,0.41,0.0,0.0,1,13.91,0.95,30.49,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8320000000000002
2025-02-22 00:05:34-08:00,22.89,234.83900000000003,9.873000000000001,16.212,3.24,443.87,22.0,32.9,0.01,0.17,0.23,0.0,0.0,1,13.91,0.27,31.81,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7840000000000001
2025-02-22 00:06:34-08:00,22.89,234.27800000000002,9.405,16.0755,2.772,443.87,22.0,32.9,0.0,0.06,0.08,0.0,0.0,1,13.87,0.08,29.15,1,10,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6024
2025-02-22 00:07:34-08:00,22.89,232.69400000000002,8.406,14.889000000000001,4.9079999999999995,445.9,21.9,32.8,0.0,0.11,0.12,0.0,0.0,1,13.87,0.02,30.91,1,10,58.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.0695999999999999
2025-02-22 00:08:34-08:00,22.89,237.699,9.531,15.3195,3.5999999999999996,448.13,22.0,32.8,0.0,0.14,0.15,0.0,0.0,1,13.87,0.01,29.63,1,7,58.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,0.832
2025-02-22 00:09:34-08:00,22.89,234.366,11.061,15.928500000000001,3.36,448.4,22.0,32.9,0.0,0.39,0.39,0.0,0.0,1,13.84,0.0,27.72,1,10,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9840000000000001
2025-02-22 00:10:30-08:00,22.89,235.71900000000002,9.477,15.9495,5.616,447.56,22.0,32.9,0.0,0.18,0.18,0.0,0.0,1,14.09,180.85,33.34,1,9,57.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.2671999999999999
2025-02-22 00:11:30-08:00,22.89,240.14100000000002,10.089,15.435,5.328,446.94,22.0,32.9,0.0,0.28,0.28,0.0,0.0,1,14.02,51.08,29.81,1,6,57.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,1.2896
2025-02-22 00:12:30-08:00,22.89,240.526,9.855,15.2985,3.468,447.39,22.0,32.9,0.0,0.14,0.42,0.0,0.0,1,13.98,14.43,30.96,1,6,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8056
2025-02-22 00:13:30-08:00,22.89,234.80600000000004,10.026000000000002,14.637,4.14,447.7,22.0,32.9,0.0,0.05,0.15,0.0,0.0,1,13.95,4.07,26.35,1,9,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.868
2025-02-22 00:14:31-08:00,22.89,237.82,10.548,15.393,3.6359999999999997,447.54,22.0,33.0,0.0,0.06,0.09,0.0,0.0,1,13.95,1.15,32.15,1,7,54.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7752
2025-02-22 00:15:33-08:00,22.89,237.699,9.081,14.826,5.364,449.3,22.0,33.1,0.0,0.02,0.03,0.0,0.0,1,13.91,0.32,36.18,1,7,57.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.0888
2025-02-22 00:16:33-08:00,22.89,239.06300000000005,10.008,15.435,2.844,452.82,22.0,33.1,0.15,0.43,0.43,0.0,0.0,1,13.91,0.09,29.64,1,6,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.9128000000000001
2025-02-22 00:17:33-08:00,22.89,237.53400000000002,9.485999999999999,16.1595,3.468,454.85,22.0,33.1,0.05,0.14,0.14,0.0,0.0,1,13.87,0.03,29.17,1,9,56.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.8056
2025-02-22 00:18:33-08:00,22.89,236.973,9.405,15.309000000000001,1.584,458.05,22.0,33.1,0.02,0.25,0.25,0.0,0.0,1,13.87,0.01,30.88,1,10,56.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.5168
2025-02-22 00:19:33-08:00,22.89,240.19600000000003,9.549,15.802500000000002,2.196,460.73,22.0,33.0,0.01,0.23,0.23,0.0,0.0,1,13.87,0.0,26.35,1,7,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6232000000000001
2025-02-22 00:20:33-08:00,22.89,237.67700000000002,9.666,16.1175,0.9839999999999999,461.55,22.0,33.1,0.36,0.64,0.79,0.0,0.0,1,14.19,278.72,38.83,1,9,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.7088
2025-02-22 00:21:33-08:00,22.89,237.53400000000002,8.928,16.023,1.464,460.67,22.0,32.9,0.14,0.46,0.51,0.0,0.0,1,14.05,78.72,28.85,1,9,56.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,0.6608
2025-02-22 00:22:34-08:00,22.89,238.86500000000004,9.792000000000002,15.4245,3.6479999999999997,458.52,22.0,33.0,1.8,3.38,3.46,0.0,0.0,1,13.98,22.23,27.81,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,3.4336
2025-02-22 00:23:34-08:00,22.89,236.43400000000003,9.981,15.9075,1.9799999999999998,458.25,22.0,33.0,1.55,2.8,2.97,0.0,0.0,1,13.98,6.28,29.23,1,10,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,2.6359999999999997
2025-02-22 00:24:34-08:00,22.89,237.39100000000002,9.315,15.277500000000002,2.916,457.86,22.0,33.0,0.94,1.92,2.09,0.0,0.0,1,13.95,1.77,29.5,1,8,56.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,2.1192
2025-02-22 00:25:34-08:00,22.89,237.00600000000003,10.620000000000001,15.550500000000001,3.252,456.9,22.0,32.9,0.92,1.41,1.85,0.0,0.0,1,13.91,0.5,37.39,1,8,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.7784
2025-02-22 00:26:34-08:00,22.89,238.491,9.981,16.632,2.4119999999999995,454.98,22.0,32.9,0.53,1.32,1.89,0.0,0.0,1,13.91,0.14,31.37,1,6,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.5384
2025-02-22 00:27:34-08:00,22.89,233.387,9.144,15.4245,3.252,452.27,22.0,33.0,0.63,1.44,1.63,0.0,0.0,1,13.87,0.04,30.37,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.8024
2025-02-22 00:28:34-08:00,22.89,236.48900000000003,9.288,15.015,6.588,450.88,22.0,33.0,3.8,6.73,6.78,0.0,0.0,1,13.87,0.01,27.21,1,6,58.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,,6.701600000000001
2025-02-22 00:29:35-08:00,22.89,235.004,9.702,15.025500000000001,3.6719999999999997,451.31,22.0,33.0,4.85,7.55,8.0,0.0,0.0,1,13.87,0.0,28.18,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,6.7744
2025-02-22 00:30:37-08:00,22.89,232.782,9.360000000000001,14.196,4.74,451.76,22.0,32.9,2.13,3.94,4.34,0.0,0.0,1,14.16,254.41,37.15,1,10,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,4.1000000000000005
2025-02-22 00:31:37-08:00,22.89,236.96200000000002,10.197000000000001,16.5165,3.168,450.7,22.0,32.9,0.77,1.68,1.93,0.0,0.0,1,14.05,107.54,31.25,1,6,55.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.9776000000000002
2025-02-22 00:32:37-08:00,22.89,235.202,8.91,16.002000000000002,2.328,449.6,22.0,33.0,0.95,1.65,2.26,0.0,0.0,1,14.02,30.37,30.19,1,7,57.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,1.7856
2025-02-22 00:33:37-08:00,22.89,231.693,8.721,14.616,4.176,449.21,22.0,33.0,1.43,2.12,2.35,0.0,0.0,1,13.98,8.58,29.95,1,10,57.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,2.5312
2025-02-22 00:34:37-08:00,22.89,233.34300000000002,10.161,13.9545,5.124,449.58,22.0,33.0,3.38,5.71,5.99,0.0,0.0,1,13.95,2.42,27.47,1,8,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,5.5928
2025-02-22 00:35:38-08:00,22.89,234.93800000000005,9.612,14.3115,5.063999999999999,450.47,22.0,33.0,2.38,3.76,3.85,0.0,0.0,1,13.91,0.68,34.02,1,7,57.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,4.0207999999999995
2025-02-22 00:36:34-08:00,22.89,234.56400000000002,10.188,14.752500000000001,6.108,450.8,22.0,33.0,3.25,4.65,5.17,0.0,0.0,1,13.91,0.21,29.43,1,7,55.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,4.941600000000001
2025-02-22 00:37:34-08:00,22.89,230.50500000000002,9.423,13.2825,6.912,451.81,22.0,33.0,2.32,3.79,4.52,0.0,0.0,1,13.87,0.06,30.6,1,9,55.0,0.0,0,STAT,0,LAT,LON,W,CRC,,,,,,4.4144000000000005
2025-02-22 00:38:34-08:00,22.91,234.53100000000003,9.306000000000001,14.5005,4.9559999999999995,453.12,22.0,33.1,1.93,3.71,4.25,0.0,0.0,1,13.87,0.02,30.44,1,7,56.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,,3.9592
2025-02-22 00:39:34-08:00,22.92,235.466,10.341000000000001,15.8445,3.48,454.34,22.0,33.0,1.45,2.77,3.07,0.0,0.0,1,13.87,0.0,26.51,1,6,54.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,2.9120000000000004
2025-02-22 00:40:34-08:00,22.93,235.66400000000002,9.153,16.002000000000002,3.576,454.27,22.0,33.1,3.91,7.22,7.72,0.0,0.0,1,13.84,0.0,27.72,1,7,56.0,0.0,1,STAT,0,LAT,LON,W,CRC,,,,,,6.4912
2025-02-22 00:41:34-08:00,22.94,233.09000000000003,10.044,16.4745,0.54,454.74,22.0,33.1,4.37,7.31,7.9,0.0,0.0,1,14.09,205.91,32.99,1,8,55.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,,5.9559999999999995
