DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,129,61,1,-4,6,0,0.00000,0.00000.1,0.1,100305754,AQI
2025-03-01 10:20:17-08:00,22.59,268.09200000000004,10.701,8.547,11.184,412.95,21.8,32.6,0.07,0.68,0.69,0.0,0.0,1,13.84,1.27,31.78,1,-22,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7808
2025-03-01 10:21:17-08:00,22.59,264.132,11.645999999999999,8.809500000000002,10.835999999999999,412.98,21.8,32.7,0.05,0.78,0.79,0.0,0.0,1,13.8,0.36,33.51,1,-21,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7912
2025-03-01 10:22:12-08:00,22.59,264.22,11.943,9.2295,11.196,412.8,21.8,32.6,0.22,0.72,0.93,0.0,0.0,1,13.8,0.11,29.81,1,-20,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8152
2025-03-01 10:23:13-08:00,22.59,267.454,10.458,8.19,13.62,412.93,21.8,32.6,0.49,0.84,1.14,0.0,0.0,1,13.77,0.03,35.07,1,-20,34,1,3,STAT,0,LAT,LON,W,CRC,,3.3960000000000004
2025-03-01 10:24:13-08:00,22.59,271.128,10.89,8.757,11.915999999999999,412.98,21.8,32.6,0.21,0.52,0.65,0.0,0.0,1,13.73,0.01,33.54,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7992
2025-03-01 10:25:13-08:00,22.59,269.77500000000003,10.926,9.3345,9.468,412.99,21.8,32.6,0.07,0.52,0.56,0.0,0.0,1,14.02,233.0,29.46,1,-22,34,2,1,STAT,0,LAT,LON,W,CRC,,2.3096
2025-03-01 10:26:13-08:00,22.59,262.416,10.089,10.3215,7.632,413.0,21.8,32.6,0.02,0.65,0.66,0.0,0.0,1,13.91,65.81,30.83,1,-19,36,2,1,STAT,0,LAT,LON,W,CRC,,2.0464
2025-03-01 10:27:13-08:00,22.59,265.276,10.503,9.366,11.664,413.0,21.8,32.6,0.08,0.61,0.62,0.0,0.0,1,13.87,18.59,32.71,1,-21,34,2,3,STAT,0,LAT,LON,W,CRC,,2.8208
2025-03-01 10:28:13-08:00,22.59,267.454,10.935,9.7335,10.643999999999998,413.0,21.8,32.6,0.28,0.88,1.09,0.0,0.0,1,13.84,5.25,35.64,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8327999999999998
2025-03-01 10:29:14-08:00,22.59,266.37600000000003,11.295000000000002,9.3765,11.004,412.84,21.8,32.6,0.13,0.99,1.07,0.0,0.0,1,13.84,1.48,36.64,1,-20,33,3,2,STAT,0,LAT,LON,W,CRC,,2.9928
2025-03-01 10:30:14-08:00,22.59,267.773,11.304,9.082500000000001,10.835999999999999,412.84,21.8,32.5,0.14,0.95,1.24,0.0,0.0,1,13.8,0.42,34.24,1,-20,33,1,2,STAT,0,LAT,LON,W,CRC,,2.9272
2025-03-01 10:31:15-08:00,22.59,266.761,11.547,8.568000000000001,11.988,412.94,21.8,32.6,0.31,0.87,0.98,0.0,0.0,1,13.8,0.12,30.86,1,-20,33,2,2,STAT,0,LAT,LON,W,CRC,,3.0936000000000003
2025-03-01 10:32:15-08:00,22.59,273.262,10.53,9.418500000000002,11.112,412.98,21.8,32.6,0.15,0.69,0.86,0.0,0.0,1,13.77,0.03,33.41,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7744
2025-03-01 10:33:15-08:00,22.59,271.139,10.143,9.2925,10.764000000000001,412.8,21.7,32.6,0.14,0.91,0.96,0.0,0.0,1,13.77,0.01,33.72,1,-21,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8808000000000007
2025-03-01 10:34:15-08:00,22.58,265.21000000000004,11.097,9.324000000000002,11.076,412.8,21.8,32.5,0.22,0.59,0.61,0.0,0.0,1,13.98,146.88,34.09,1,-19,33,2,2,STAT,0,LAT,LON,W,CRC,,2.6872000000000003
2025-03-01 10:35:15-08:00,22.58,268.499,11.574,9.387,10.248,412.93,21.8,32.5,0.23,0.87,0.88,0.0,0.0,1,13.91,41.48,32.69,1,-20,33,1,2,STAT,0,LAT,LON,W,CRC,,2.7456
2025-03-01 10:36:15-08:00,22.58,271.95300000000003,11.862,9.7965,9.743999999999998,412.98,21.8,32.6,0.24,1.13,1.13,0.0,0.0,1,13.87,11.72,32.72,1,-21,32,1,2,STAT,0,LAT,LON,W,CRC,,2.8527999999999993
2025-03-01 10:37:15-08:00,22.58,280.016,10.665,9.8175,10.824,412.99,21.8,32.6,0.19,0.94,0.95,0.0,0.0,1,13.84,3.31,34.21,1,-23,34,2,2,STAT,0,LAT,LON,W,CRC,,2.9168000000000003
2025-03-01 10:38:15-08:00,22.58,272.778,11.645999999999999,9.429,11.172,412.95,21.8,32.5,0.06,0.69,0.69,0.0,0.0,1,13.84,0.93,30.16,1,-21,33,1,2,STAT,0,LAT,LON,W,CRC,,2.7864000000000004
2025-03-01 10:39:16-08:00,22.58,271.92,11.520000000000001,9.114,11.123999999999999,412.98,21.8,32.5,0.2,0.72,0.72,0.0,0.0,1,13.8,0.26,34.84,1,-21,33,1,2,STAT,0,LAT,LON,W,CRC,,2.8007999999999997
2025-03-01 10:40:16-08:00,22.58,277.50800000000004,12.546,9.618,9.732,412.99,21.8,32.5,0.2,0.87,0.87,0.0,0.0,1,13.8,0.07,33.66,1,-22,32,1,2,STAT,0,LAT,LON,W,CRC,,2.6424
2025-03-01 10:41:16-08:00,22.58,273.93300000000005,9.639000000000001,10.2585,9.24,413.23,21.7,32.5,0.29,1.02,1.15,0.0,0.0,1,13.77,0.02,31.36,1,-21,34,1,1,STAT,0,LAT,LON,W,CRC,,2.664
2025-03-01 10:42:16-08:00,22.58,272.61300000000006,12.024,10.4055,9.78,413.11,21.8,32.5,0.34,0.8,0.85,0.0,0.0,1,13.77,0.01,31.17,1,-21,32,2,1,STAT,0,LAT,LON,W,CRC,,2.596
2025-03-01 10:43:16-08:00,22.57,270.028,11.43,9.418500000000002,11.568,413.69,21.7,32.5,0.36,0.69,0.71,0.0,0.0,1,14.05,286.52,31.09,1,-19,33,1,2,STAT,0,LAT,LON,W,CRC,,2.8656
2025-03-01 10:44:15-08:00,22.57,274.54900000000004,11.799,9.366,10.931999999999999,413.89,21.7,32.6,0.2,0.74,0.74,0.0,0.0,1,13.91,80.92,42.76,1,-21,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7784
2025-03-01 10:45:15-08:00,22.57,273.735,12.357000000000001,9.880500000000001,8.915999999999999,413.96,21.7,32.5,0.22,0.55,0.55,0.0,0.0,1,13.87,22.85,33.18,1,-21,32,1,1,STAT,0,LAT,LON,W,CRC,,2.2232
2025-03-01 10:46:15-08:00,22.57,278.784,12.6,9.66,10.956000000000001,413.99,21.8,32.5,0.09,0.36,0.36,0.0,0.0,1,13.84,6.45,31.33,1,-22,32,2,2,STAT,0,LAT,LON,W,CRC,,2.4792
2025-03-01 10:47:16-08:00,22.57,280.54400000000004,11.826,9.6285,10.476,414.0,21.7,32.5,0.44,0.79,0.79,0.0,0.0,1,13.84,1.82,33.23,1,-22,32,2,2,STAT,0,LAT,LON,W,CRC,,2.7272000000000003
2025-03-01 10:48:16-08:00,22.57,281.91900000000004,10.179,9.8175,10.812,414.0,21.7,32.5,0.14,0.55,0.81,0.0,0.0,1,13.8,0.51,30.93,1,-22,35,3,2,STAT,0,LAT,LON,W,CRC,,2.6024
2025-03-01 10:49:16-08:00,22.57,281.27,10.224,10.038,10.812,414.0,21.7,32.5,0.06,0.32,0.41,0.0,0.0,1,13.77,0.15,36.88,1,-22,35,2,2,STAT,0,LAT,LON,W,CRC,,2.4184
2025-03-01 10:50:16-08:00,22.56,267.487,11.169,9.7335,10.536,414.0,21.7,32.5,0.14,0.29,0.32,0.0,0.0,1,13.77,0.04,33.64,1,-18,33,1,2,STAT,0,LAT,LON,W,CRC,,2.3392
2025-03-01 10:51:16-08:00,22.55,276.562,11.916,9.891,10.248,414.0,21.7,32.5,0.19,0.49,0.73,0.0,0.0,1,13.77,0.01,33.08,1,-20,32,1,2,STAT,0,LAT,LON,W,CRC,,2.4415999999999998
2025-03-01 10:52:16-08:00,22.55,275.04400000000004,11.277,9.702,10.092,414.0,21.8,32.5,0.11,0.34,0.55,0.0,0.0,1,14.05,210.35,29.6,1,-19,33,2,2,STAT,0,LAT,LON,W,CRC,,2.2904
2025-03-01 10:53:16-08:00,22.53,280.33500000000004,11.879999999999999,10.0485,9.347999999999999,414.0,21.7,32.5,0.26,0.89,0.96,0.0,0.0,1,13.91,59.41,31.45,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,2.5816
2025-03-01 10:54:18-08:00,22.52,279.11400000000003,11.727,9.6075,10.536,414.0,21.7,32.5,0.34,0.72,0.75,0.0,0.0,1,13.84,16.78,51.08,1,-21,33,2,2,STAT,0,LAT,LON,W,CRC,,2.6832000000000003
2025-03-01 10:55:18-08:00,22.52,280.18100000000004,11.412,9.586500000000001,11.364,414.0,21.7,32.5,0.55,0.8,0.81,0.0,0.0,1,13.84,4.74,34.27,1,-22,33,2,2,STAT,0,LAT,LON,W,CRC,,2.9128000000000003
2025-03-01 10:56:18-08:00,22.5,277.387,10.503,9.3345,11.76,414.0,21.7,32.5,0.25,0.7,0.7,0.0,0.0,1,13.84,1.34,31.63,1,-20,35,2,2,STAT,0,LAT,LON,W,CRC,,2.912
2025-03-01 10:57:18-08:00,22.5,270.84200000000004,11.286,9.3345,11.748,414.0,21.7,32.5,0.3,0.68,0.68,0.0,0.0,1,13.8,0.38,32.72,1,-18,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8936
2025-03-01 10:58:18-08:00,22.49,275.63800000000003,10.134,9.513000000000002,11.304,414.0,21.7,32.5,0.29,0.75,0.75,0.0,0.0,1,13.8,0.11,33.9,1,-20,34,1,2,STAT,0,LAT,LON,W,CRC,,2.8608000000000002
2025-03-01 10:59:20-08:00,22.49,276.485,10.674,10.5945,9.647999999999998,414.65,21.7,32.5,0.29,0.61,0.7,0.0,0.0,1,13.77,0.03,36.06,1,-20,34,1,2,STAT,0,LAT,LON,W,CRC,,2.4175999999999997
2025-03-01 11:00:20-08:00,22.49,267.344,11.385,10.573500000000001,8.292,414.88,21.7,32.5,0.1,0.27,0.3,0.0,0.0,1,13.77,0.01,35.86,1,-18,33,2,1,STAT,0,LAT,LON,W,CRC,,1.8744
2025-03-01 11:01:20-08:00,22.49,275.12100000000004,10.863000000000001,9.8385,10.092,414.96,21.7,32.5,0.15,0.31,0.32,0.0,0.0,1,14.05,273.94,30.94,1,-19,34,2,2,STAT,0,LAT,LON,W,CRC,,2.2664
2025-03-01 11:02:20-08:00,22.49,270.58900000000006,12.06,10.584000000000001,9.852,415.57,21.7,32.5,0.14,0.55,0.55,0.0,0.0,1,13.91,77.37,32.93,1,-18,32,2,2,STAT,0,LAT,LON,W,CRC,,2.4104
2025-03-01 11:03:20-08:00,22.49,275.04400000000004,11.331,10.899000000000001,9.947999999999999,416.5,21.7,32.5,0.05,0.33,0.33,0.0,0.0,1,13.87,21.85,33.52,1,-19,32,2,2,STAT,0,LAT,LON,W,CRC,,2.2535999999999996
2025-03-01 11:04:20-08:00,22.49,275.286,12.15,9.7545,11.616,416.82,21.7,32.5,0.06,0.2,0.47,0.0,0.0,1,13.84,6.17,32.06,1,-19,32,2,2,STAT,0,LAT,LON,W,CRC,,2.4832
2025-03-01 11:05:20-08:00,22.49,279.785,12.141,10.1325,10.212,416.94,21.7,32.5,0.03,0.15,0.39,0.0,0.0,1,13.84,1.74,35.82,1,-20,32,2,2,STAT,0,LAT,LON,W,CRC,,2.1624000000000003
2025-03-01 11:06:20-08:00,22.49,274.351,11.619,9.639,11.1,416.98,21.7,32.5,0.08,0.33,0.66,0.0,0.0,1,13.8,0.49,33.31,1,-19,32,1,3,STAT,0,LAT,LON,W,CRC,,2.484
2025-03-01 11:07:20-08:00,22.49,274.615,11.484,9.6075,10.812,416.06,21.7,32.5,0.42,0.67,0.81,0.0,0.0,1,13.8,0.14,35.04,1,-19,33,2,2,STAT,0,LAT,LON,W,CRC,,2.6984
2025-03-01 11:08:20-08:00,22.49,276.232,11.25,9.66,10.991999999999999,415.37,21.7,32.5,0.47,0.89,0.94,0.0,0.0,1,13.77,0.04,29.89,1,-19,33,2,2,STAT,0,LAT,LON,W,CRC,,2.9104
2025-03-01 11:09:21-08:00,22.49,285.274,11.691,10.3215,10.344,415.13,21.7,32.5,0.59,1.21,1.23,0.0,0.0,1,13.77,0.01,31.54,1,-21,32,1,2,STAT,0,LAT,LON,W,CRC,,3.0368
2025-03-01 11:10:17-08:00,22.49,279.30100000000004,10.953,10.164,10.296,415.05,21.7,32.5,0.2,1.07,1.08,0.0,0.0,1,14.02,202.5,34.47,1,-19,33,2,1,STAT,0,LAT,LON,W,CRC,,2.9152000000000005
2025-03-01 11:11:17-08:00,22.49,273.713,11.691,9.586500000000001,9.42,415.23,21.7,32.4,0.19,0.93,1.1,0.0,0.0,1,13.91,57.19,31.67,1,-17,33,2,2,STAT,0,LAT,LON,W,CRC,,2.628
2025-03-01 11:12:17-08:00,22.49,271.249,11.097,9.6495,8.88,415.62,21.7,32.4,0.37,0.92,0.98,0.0,0.0,1,13.87,16.15,31.97,1,-17,33,2,1,STAT,0,LAT,LON,W,CRC,,2.5120000000000005
2025-03-01 11:13:17-08:00,22.49,275.814,11.07,9.397499999999999,11.112,415.87,21.7,32.4,0.61,0.93,0.95,0.0,0.0,1,13.84,4.56,33.07,1,-17,34,2,2,STAT,0,LAT,LON,W,CRC,,2.9664
2025-03-01 11:14:17-08:00,22.49,275.473,11.079,10.5315,10.056000000000001,416.04,21.7,32.4,0.42,0.98,0.98,0.0,0.0,1,13.84,1.29,29.59,1,-17,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7952000000000004
2025-03-01 11:15:18-08:00,22.49,286.46200000000005,10.836,9.880500000000001,10.392,416.04,21.7,32.4,0.33,0.82,0.82,0.0,0.0,1,13.8,0.36,46.52,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7344
2025-03-01 11:16:18-08:00,22.49,286.55,11.403,10.416,10.272,416.02,21.7,32.4,0.14,0.32,0.32,0.0,0.0,1,13.8,0.1,33.04,1,-20,33,2,2,STAT,0,LAT,LON,W,CRC,,2.3104000000000005
2025-03-01 11:17:18-08:00,22.49,284.229,11.241,9.933000000000002,10.272,415.86,21.7,32.4,0.27,0.5,0.5,0.0,0.0,1,13.77,0.03,31.34,1,-20,34,2,2,STAT,0,LAT,LON,W,CRC,,2.4544
2025-03-01 11:18:19-08:00,22.49,278.586,11.277,9.964500000000001,9.828,415.95,21.7,32.4,0.3,1.1,1.1,0.0,0.0,1,13.77,0.01,32.89,1,-18,34,3,2,STAT,0,LAT,LON,W,CRC,,2.8456
2025-03-01 11:19:19-08:00,22.49,274.54900000000004,11.412,10.479000000000001,7.944,415.98,21.7,32.4,0.56,1.4,1.66,0.0,0.0,1,14.09,273.55,32.98,1,-17,34,2,1,STAT,0,LAT,LON,W,CRC,,2.7088
2025-03-01 11:20:18-08:00,22.49,282.172,10.764000000000001,10.332,8.64,415.99,21.7,32.4,0.45,1.08,1.4,0.0,0.0,1,13.91,85.16,37.22,1,-19,34,3,1,STAT,0,LAT,LON,W,CRC,,2.5920000000000005
2025-03-01 11:21:18-08:00,22.49,279.543,11.412,10.08,10.62,416.0,21.7,32.5,0.25,0.72,0.82,0.0,0.0,1,13.87,24.05,33.78,1,-18,33,3,2,STAT,0,LAT,LON,W,CRC,,2.7
2025-03-01 11:22:18-08:00,22.49,278.949,12.285,10.195500000000001,11.076,416.0,21.7,32.4,0.34,0.91,1.07,0.0,0.0,1,13.84,6.79,33.53,1,-18,32,3,2,STAT,0,LAT,LON,W,CRC,,2.9432000000000005
2025-03-01 11:23:18-08:00,22.49,284.05300000000005,11.709,10.804499999999999,9.096,416.0,21.7,32.4,0.26,0.56,0.67,0.0,0.0,1,13.84,1.92,28.73,1,-19,33,2,2,STAT,0,LAT,LON,W,CRC,,2.2672000000000003
2025-03-01 11:24:18-08:00,22.49,282.62300000000005,10.53,9.911999999999999,11.904,416.0,21.7,32.4,0.43,1.14,1.3,0.0,0.0,1,13.8,0.54,35.06,1,-20,35,2,2,STAT,0,LAT,LON,W,CRC,,3.2928
2025-03-01 11:25:20-08:00,22.49,281.237,11.367,9.9225,9.684,416.0,21.7,32.4,0.34,0.93,0.99,0.0,0.0,1,13.77,0.15,42.86,1,-19,33,1,1,STAT,0,LAT,LON,W,CRC,,2.6808
2025-03-01 11:26:20-08:00,22.49,277.805,11.645999999999999,8.966999999999999,11.1,416.0,21.7,32.4,0.21,0.47,0.61,0.0,0.0,1,13.77,0.04,34.06,1,-18,33,2,1,STAT,0,LAT,LON,W,CRC,,2.596
2025-03-01 11:27:21-08:00,22.49,276.507,11.934,9.2295,11.556000000000001,416.0,21.7,32.4,0.13,0.37,0.42,0.0,0.0,1,13.77,0.01,32.38,1,-18,32,2,2,STAT,0,LAT,LON,W,CRC,,2.6072
2025-03-01 11:28:21-08:00,22.49,272.536,11.412,9.639,10.104,416.0,21.7,32.4,0.34,0.58,1.08,0.0,0.0,1,14.09,261.86,33.05,1,-16,33,2,2,STAT,0,LAT,LON,W,CRC,,2.4848
2025-03-01 11:29:21-08:00,22.49,284.15200000000004,11.727,9.723,10.152000000000001,416.0,21.7,32.4,0.33,0.47,0.7,0.0,0.0,1,13.95,81.65,31.64,1,-19,33,1,2,STAT,0,LAT,LON,W,CRC,,2.4064
2025-03-01 11:30:20-08:00,22.49,279.367,10.827,10.100999999999999,11.315999999999999,416.0,21.7,32.3,0.28,0.43,0.51,0.0,0.0,1,13.87,23.06,34.89,1,-18,34,2,2,STAT,0,LAT,LON,W,CRC,,2.6071999999999997
2025-03-01 11:31:20-08:00,22.49,277.607,10.98,10.059000000000001,11.388,416.0,21.7,32.4,0.19,0.29,0.32,0.0,0.0,1,13.84,6.51,33.62,1,-18,34,2,3,STAT,0,LAT,LON,W,CRC,,2.5096
2025-03-01 11:32:20-08:00,22.49,283.987,12.105,10.552500000000002,10.728,416.03,21.7,32.3,0.24,0.42,0.56,0.0,0.0,1,13.84,1.84,35.83,1,-19,33,2,3,STAT,0,LAT,LON,W,CRC,,2.4816
2025-03-01 11:33:20-08:00,22.49,287.639,12.626999999999999,9.198,11.352,416.01,21.7,32.3,0.18,0.32,0.39,0.0,0.0,1,13.8,0.52,30.05,1,-20,32,2,2,STAT,0,LAT,LON,W,CRC,,2.5263999999999998
2025-03-01 11:34:20-08:00,22.49,275.187,12.177,9.3135,10.02,416.0,21.7,32.4,0.31,0.53,0.56,0.0,0.0,1,13.8,0.15,30.07,1,-17,33,2,2,STAT,0,LAT,LON,W,CRC,,2.428
2025-03-01 11:35:20-08:00,22.49,277.89300000000003,12.465,10.206000000000001,8.904,416.0,21.7,32.3,0.26,0.76,0.77,0.0,0.0,1,13.77,0.04,31.75,1,-17,32,2,1,STAT,0,LAT,LON,W,CRC,,2.3888000000000003
2025-03-01 11:36:22-08:00,22.49,273.163,12.546,10.206000000000001,10.392,416.0,21.7,32.3,0.3,0.77,0.77,0.0,0.0,1,13.77,0.01,35.71,1,-16,33,1,2,STAT,0,LAT,LON,W,CRC,,2.6944
2025-03-01 11:37:22-08:00,22.48,271.271,11.547,9.786000000000001,10.38,416.0,21.7,32.4,0.15,0.61,0.61,0.0,0.0,1,14.09,239.37,30.56,1,-15,33,1,2,STAT,0,LAT,LON,W,CRC,,2.564
2025-03-01 11:38:23-08:00,22.48,271.634,12.033,10.5105,11.424,416.0,21.7,32.3,0.08,0.5,0.58,0.0,0.0,1,13.95,75.0,36.98,1,-15,32,3,3,STAT,0,LAT,LON,W,CRC,,2.6848
2025-03-01 11:39:23-08:00,22.49,283.30500000000006,10.899,9.786000000000001,10.656,416.0,21.7,32.3,0.09,0.38,0.4,0.0,0.0,1,13.87,21.18,30.32,1,-19,34,2,2,STAT,0,LAT,LON,W,CRC,,2.4352
2025-03-01 11:40:23-08:00,22.48,277.211,11.709,9.723,9.852,416.57,21.7,32.3,0.12,0.75,0.76,0.0,0.0,1,13.84,5.98,32.46,1,-18,33,2,2,STAT,0,LAT,LON,W,CRC,,2.5704000000000002
2025-03-01 11:41:22-08:00,22.48,281.523,11.277,9.880500000000001,9.696,416.43,21.7,32.3,0.3,1.13,1.13,0.0,0.0,1,13.84,1.69,38.13,1,-18,33,2,1,STAT,0,LAT,LON,W,CRC,,2.8432
2025-03-01 11:42:22-08:00,22.48,279.103,10.854000000000001,10.038,9.336,416.31,21.7,32.3,0.3,0.94,0.94,0.0,0.0,1,13.8,0.48,31.87,1,-17,33,3,1,STAT,0,LAT,LON,W,CRC,,2.6192
2025-03-01 11:43:23-08:00,22.48,275.27500000000003,11.439000000000002,9.7545,10.08,416.76,21.7,32.2,0.18,0.87,0.87,0.0,0.0,1,13.8,0.13,30.37,1,-16,32,2,2,STAT,0,LAT,LON,W,CRC,,2.712
2025-03-01 11:44:23-08:00,22.48,274.593,11.997,9.513000000000002,10.392,416.81,21.7,32.3,0.17,0.61,0.61,0.0,0.0,1,13.77,0.04,33.31,1,-15,32,2,2,STAT,0,LAT,LON,W,CRC,,2.5664
2025-03-01 11:45:23-08:00,22.48,276.39700000000005,11.727,9.5235,10.572000000000001,416.93,21.6,32.2,0.06,0.48,0.48,0.0,0.0,1,13.77,0.01,34.56,1,-16,33,2,2,STAT,0,LAT,LON,W,CRC,,2.4984
2025-03-01 11:46:20-08:00,22.48,274.736,11.259,10.143,9.072,416.97,21.7,32.3,0.47,0.75,0.84,0.0,0.0,1,14.09,246.39,42.13,1,-15,34,2,2,STAT,0,LAT,LON,W,CRC,,2.4144
2025-03-01 11:47:22-08:00,22.47,279.367,11.988000000000001,10.6575,9.911999999999999,416.86,21.7,32.2,0.42,0.74,0.77,0.0,0.0,1,13.95,76.98,31.07,1,-16,32,2,2,STAT,0,LAT,LON,W,CRC,,2.5744
2025-03-01 11:48:23-08:00,22.47,281.567,11.501999999999999,10.7415,9.996,416.95,21.7,32.2,0.48,0.79,0.81,0.0,0.0,1,13.87,21.74,29.06,1,-17,34,1,2,STAT,0,LAT,LON,W,CRC,,2.6312
2025-03-01 11:49:24-08:00,22.47,273.108,13.311,10.584000000000001,8.76,416.98,21.6,32.2,0.55,0.82,0.82,0.0,0.0,1,13.84,6.14,31.48,1,-15,31,1,1,STAT,0,LAT,LON,W,CRC,,2.408
2025-03-01 11:50:20-08:00,22.47,276.408,11.745000000000001,10.605,10.02,416.99,21.7,32.2,-1.0,-1.0,-1.0,0.0,0.0,1,13.84,1.93,32.03,1,-15,33,2,2,STAT,0,LAT,LON,W,CRC,,1.204
2025-03-01 11:51:24-08:00,22.47,272.92100000000005,12.438,10.825500000000002,8.915999999999999,417.0,21.7,32.2,0.54,0.83,0.83,0.0,0.0,1,13.77,0.49,38.73,1,-15,32,2,2,STAT,0,LAT,LON,W,CRC,,2.4472
2025-03-01 11:52:21-08:00,22.47,276.07800000000003,10.773000000000001,10.269,10.308,417.0,21.7,32.2,0.49,0.92,0.92,0.0,0.0,1,13.8,0.15,31.33,1,-15,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7976
2025-03-01 11:53:22-08:00,22.47,277.16700000000003,10.989,10.489500000000001,11.568,417.29,21.7,32.2,0.32,0.63,0.63,0.0,0.0,1,13.77,0.04,33.07,1,-16,34,2,3,STAT,0,LAT,LON,W,CRC,,2.8176
2025-03-01 11:54:24-08:00,22.47,270.358,10.089,10.2585,10.908,417.75,21.6,32.2,0.18,0.82,0.83,0.0,0.0,1,13.77,0.01,30.64,1,-14,34,2,2,STAT,0,LAT,LON,W,CRC,,2.8376
2025-03-01 11:55:20-08:00,22.46,271.898,9.9,9.240000000000002,12.66,417.5,21.7,32.2,0.07,0.81,0.81,0.0,0.0,1,14.05,287.04,28.64,1,-14,35,2,3,STAT,0,LAT,LON,W,CRC,,3.18
2025-03-01 11:56:21-08:00,22.45,277.87100000000004,11.466000000000001,9.66,10.692,417.18,21.6,32.2,0.27,0.8,0.8,0.0,0.0,1,13.95,129.96,31.75,1,-16,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7784000000000004
2025-03-01 11:57:22-08:00,22.44,280.918,11.115,9.575999999999999,11.172,417.06,21.7,32.2,0.14,0.89,0.89,0.0,0.0,1,13.87,36.7,35.07,1,-16,33,2,2,STAT,0,LAT,LON,W,CRC,,2.9464000000000006
2025-03-01 11:58:22-08:00,22.43,282.315,10.251000000000001,10.195500000000001,9.708,417.02,21.7,32.2,0.48,0.97,0.97,0.0,0.0,1,13.84,10.37,36.98,1,-16,34,1,2,STAT,0,LAT,LON,W,CRC,,2.7176
2025-03-01 11:59:23-08:00,22.42,275.704,10.872,9.6075,10.308,417.01,21.6,32.2,0.39,0.96,1.33,0.0,0.0,1,13.84,2.93,34.07,1,-14,35,1,2,STAT,0,LAT,LON,W,CRC,,2.8296
2025-03-01 12:00:23-08:00,22.41,281.732,11.043,10.111500000000001,9.588,417.0,21.6,32.1,0.24,0.68,0.82,0.0,0.0,1,13.8,0.83,31.02,1,-16,34,1,1,STAT,0,LAT,LON,W,CRC,,2.4616
2025-03-01 12:01:23-08:00,22.4,274.648,10.791,10.395000000000001,7.319999999999999,417.0,21.6,32.2,0.27,0.65,0.7,0.0,0.0,1,13.8,0.23,33.07,1,-14,33,2,1,STAT,0,LAT,LON,W,CRC,,1.984
2025-03-01 12:02:21-08:00,22.4,271.72200000000004,11.268,10.2375,8.484,417.16,21.6,32.1,0.22,0.81,0.83,0.0,0.0,1,13.77,0.07,40.3,1,-13,33,2,1,STAT,0,LAT,LON,W,CRC,,2.3448
2025-03-01 12:03:21-08:00,22.39,280.46700000000004,10.602,9.7545,10.884,417.7,21.6,32.1,0.16,0.68,0.69,0.0,0.0,1,13.77,0.02,37.58,1,-15,34,2,2,STAT,0,LAT,LON,W,CRC,,2.7208
2025-03-01 12:04:21-08:00,22.39,277.475,9.684,9.2085,12.011999999999999,417.9,21.6,32.1,0.12,0.72,0.76,0.0,0.0,1,14.05,319.06,31.57,1,-14,34,2,3,STAT,0,LAT,LON,W,CRC,,2.9784
2025-03-01 12:05:21-08:00,22.39,274.56,10.089,9.2505,10.703999999999999,417.96,21.6,32.1,0.47,0.88,1.08,0.0,0.0,1,13.95,121.22,29.87,1,-13,33,1,2,STAT,0,LAT,LON,W,CRC,,2.8448
2025-03-01 12:06:21-08:00,22.39,275.14300000000003,10.494,9.408000000000001,9.168,417.99,21.6,32.1,0.4,0.77,0.9,0.0,0.0,1,13.87,34.24,33.41,1,-13,33,2,2,STAT,0,LAT,LON,W,CRC,,2.4496
2025-03-01 12:07:22-08:00,22.39,274.461,10.836,9.849000000000002,10.356,418.0,21.6,32.1,0.24,0.87,0.91,0.0,0.0,1,13.87,9.67,37.37,1,-13,33,2,2,STAT,0,LAT,LON,W,CRC,,2.7672000000000003
2025-03-01 12:08:22-08:00,22.39,271.997,10.845,10.458000000000002,9.36,418.0,21.6,32.1,0.08,0.91,1.08,0.0,0.0,1,13.84,2.73,38.9,1,-12,33,2,2,STAT,0,LAT,LON,W,CRC,,2.6
2025-03-01 12:09:23-08:00,22.39,276.067,10.908,10.227,10.127999999999998,418.0,21.6,32.1,0.2,1.33,1.38,0.0,0.0,1,13.8,0.77,35.18,1,-14,34,2,2,STAT,0,LAT,LON,W,CRC,,3.0896
2025-03-01 12:10:23-08:00,22.39,276.54,11.376000000000001,10.279499999999999,10.572000000000001,418.0,21.6,32.1,0.3,0.89,0.91,0.0,0.0,1,13.8,0.22,31.1,1,-14,33,2,2,STAT,0,LAT,LON,W,CRC,,2.8264000000000005
