DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,134,53,997008311,52,1,-3,4229343513,AQI
2025-03-12 03:29:12-07:00,23.61,359.788,12.384,10.668000000000001,18.023999999999997,440.3,22.4,29.8,0.0,0.21,0.21,32,2.0,,,,,,3.7727999999999997
2025-03-12 03:30:12-07:00,23.61,354.0350000000001,11.349,10.993500000000001,16.836,440.42,22.4,29.8,0.0,0.07,0.07,33,1.0,,,,,,3.4232
2025-03-12 03:31:12-07:00,23.61,355.058,11.952,10.248,17.304,440.18,22.4,29.8,0.0,0.02,0.09,33,2.0,,,,,,3.4768
2025-03-12 03:32:12-07:00,23.61,354.42,12.474,9.9225,18.0,440.06,22.4,29.8,0.0,0.24,0.26,34,1.0,,,,,,3.7920000000000003
2025-03-12 03:33:14-07:00,23.62,357.17,12.222,9.8385,18.552,439.62,22.4,29.7,0.0,0.09,0.1,34,2.0,,,,,,3.7824
2025-03-12 03:34:14-07:00,23.62,344.31100000000004,9.837,10.395000000000001,17.604,439.22,22.5,29.8,0.0,0.5,0.51,36,2.0,,,,,,3.9208
2025-03-12 03:35:14-07:00,23.62,346.995,11.268,9.586500000000001,19.452,438.88,22.5,29.8,0.0,0.35,0.35,34,2.0,,,,,,4.170400000000001
2025-03-12 03:36:14-07:00,23.62,328.031,10.908,10.08,18.947999999999997,438.34,22.4,29.8,0.0,0.15,0.15,35,2.0,,,,,,3.9095999999999997
2025-03-12 03:37:14-07:00,23.61,357.10400000000004,10.926,10.909500000000001,17.532,438.28,22.5,29.8,0.0,0.21,0.21,34,1.0,,,,,,3.6744000000000003
2025-03-12 03:38:14-07:00,23.61,360.67900000000003,11.808,9.9855,17.904,438.75,22.4,29.8,0.0,0.19,0.19,34,1.0,,,,,,3.7328
2025-03-12 03:39:14-07:00,23.62,345.16900000000004,12.528,9.8175,19.728,438.91,22.4,29.8,0.0,0.16,0.2,34,1.0,,,,,,4.073600000000001
2025-03-12 03:40:09-07:00,23.61,353.958,12.465,9.6285,20.171999999999997,438.88,22.4,29.8,0.09,0.33,0.44,33,1.0,,,,,,4.2984
2025-03-12 03:41:09-07:00,23.62,347.64400000000006,10.701,9.156,19.787999999999997,438.54,22.4,29.7,0.03,0.29,0.33,35,1.0,,,,,,4.1895999999999995
2025-03-12 03:42:09-07:00,23.61,344.597,10.764000000000001,10.1325,18.444,438.19,22.4,29.8,0.17,0.57,0.58,34,1.0,,,,,,4.1448
2025-03-12 03:43:09-07:00,23.61,340.98900000000003,10.998000000000001,10.709999999999999,16.715999999999998,438.07,22.4,29.8,0.42,0.96,0.96,34,2.0,,,,,,4.111199999999999
2025-03-12 03:44:09-07:00,23.61,349.39300000000003,10.629000000000001,10.489500000000001,18.695999999999998,438.02,22.4,29.8,0.42,0.72,0.87,34,2.0,,,,,,4.3152
2025-03-12 03:45:09-07:00,23.61,324.368,11.934,8.421,20.688,438.01,22.4,29.8,0.14,0.29,0.46,33,3.0,,,,,,4.3696
2025-03-12 03:46:10-07:00,23.6,354.343,11.349,10.0485,18.852,438.0,22.4,29.8,0.13,0.43,0.9,34,2.0,,,,,,4.114400000000001
2025-03-12 03:47:10-07:00,23.6,355.949,11.331,9.964500000000001,18.276,438.0,22.4,29.8,0.35,0.66,1.23,33,2.0,,,,,,4.1832
2025-03-12 03:48:10-07:00,23.59,345.62,10.71,10.038,17.508,438.0,22.4,29.8,0.31,0.69,0.87,34,2.0,,,,,,4.053599999999999
2025-03-12 03:49:10-07:00,23.59,346.9510000000001,10.376999999999999,9.9225,18.168,437.79,22.4,29.8,0.17,0.58,0.85,34,2.0,,,,,,4.0976
2025-03-12 03:50:10-07:00,23.59,351.285,9.702,9.880500000000001,17.412,437.51,22.4,29.8,0.13,0.35,0.44,35,1.0,,,,,,3.7624
2025-03-12 03:51:10-07:00,23.59,346.588,11.322000000000001,10.615499999999999,15.792,437.83,22.4,29.8,0.21,0.44,0.47,34,2.0,,,,,,3.5104
2025-03-12 03:52:10-07:00,23.59,341.90200000000004,13.842,9.954,18.396,437.94,22.4,29.8,0.31,0.59,0.81,32,2.0,,,,,,4.1512
2025-03-12 03:53:10-07:00,23.59,349.547,12.6,9.8595,18.54,437.98,22.4,29.7,0.6,1.13,1.21,33,2.0,,,,,,4.612
2025-03-12 03:54:12-07:00,23.59,326.41400000000004,12.482999999999999,10.185,18.468,437.49,22.4,29.8,0.49,1.26,1.29,32,2.0,,,,,,4.7016
2025-03-12 03:55:12-07:00,23.59,344.322,11.735999999999999,10.395000000000001,17.639999999999997,437.17,22.4,29.8,0.37,0.83,0.84,33,1.0,,,,,,4.191999999999999
2025-03-12 03:56:12-07:00,23.59,346.13700000000006,11.871,9.828,19.236,437.06,22.4,29.8,0.36,0.83,1.07,33,1.0,,,,,,4.5112000000000005
2025-03-12 03:57:12-07:00,23.59,345.16900000000004,12.105,10.489500000000001,17.52,437.02,22.5,29.8,0.24,0.66,0.75,33,1.0,,,,,,4.032
2025-03-12 03:58:12-07:00,23.59,345.565,11.25,10.3215,17.831999999999997,436.55,22.4,29.8,0.52,0.79,0.82,34,1.0,,,,,,4.1983999999999995
2025-03-12 03:59:12-07:00,23.59,341.4510000000001,12.33,9.2505,18.407999999999998,436.23,22.4,29.8,0.29,0.6,0.61,33,,,1.0,3.0,STAT,,4.1616
2025-03-12 04:00:12-07:00,23.59,341.165,12.672,10.027500000000002,18.204,435.98,22.4,29.8,0.19,0.39,0.4,34,,,1.0,3.0,STAT,,3.9528000000000008
2025-03-12 04:01:12-07:00,23.59,339.229,11.898000000000001,10.269,18.276,435.41,22.4,29.7,0.14,0.35,0.35,33,,,2.0,3.0,STAT,,3.9352
2025-03-12 04:02:12-07:00,23.59,337.38100000000003,12.114,9.502500000000001,18.816,435.14,22.4,29.7,0.49,0.97,0.97,33,,,2.0,3.0,STAT,,4.5392
2025-03-12 04:03:13-07:00,23.59,331.375,11.547,10.279499999999999,18.204,435.05,22.4,29.8,0.9,1.71,1.71,33,,,2.0,3.0,STAT,,5.008800000000001
2025-03-12 04:04:13-07:00,23.59,349.50300000000004,12.438,10.773,17.28,434.37,22.4,29.7,0.94,1.9,1.9,33,,,1.0,3.0,STAT,,4.976000000000001
2025-03-12 04:05:13-07:00,23.59,338.81100000000004,12.770999999999999,10.269,17.4,434.13,22.4,29.8,0.89,1.76,1.76,33,,,1.0,3.0,STAT,,4.888
2025-03-12 04:06:13-07:00,23.59,345.059,10.944,11.046,16.74,433.66,22.4,29.8,0.72,1.77,1.96,35,,,2.0,3.0,STAT,,4.764
2025-03-12 04:07:13-07:00,23.59,343.222,14.121,10.1745,18.24,433.23,22.4,29.7,0.48,1.3,1.53,32,,,1.0,3.0,STAT,,4.688
2025-03-12 04:08:13-07:00,23.59,341.88000000000005,12.546,10.290000000000001,18.096,432.73,22.4,29.7,0.36,1.38,1.5,33,,,1.0,3.0,STAT,,4.7232
2025-03-12 04:09:14-07:00,23.59,336.347,11.637,10.804499999999999,17.532,432.26,22.4,29.7,0.42,1.36,1.4,35,,,2.0,4.0,STAT,,4.5944
2025-03-12 04:10:14-07:00,23.59,335.379,12.519,10.825500000000002,16.692,432.09,22.4,29.7,0.86,1.5,1.52,33,,,2.0,3.0,STAT,,4.5384
2025-03-12 04:11:14-07:00,23.59,342.177,12.933,10.353,18.168,431.58,22.4,29.7,0.89,2.01,2.01,32,,,2.0,3.0,STAT,,5.2416
2025-03-12 04:12:14-07:00,23.59,318.824,11.754000000000001,9.891,18.804,431.2,22.4,29.8,0.72,1.95,1.95,33,,,2.0,3.0,STAT,,5.3208
2025-03-12 04:13:14-07:00,23.59,343.54100000000005,10.719000000000001,10.4475,17.076,430.96,22.4,29.7,1.44,2.19,2.19,33,,,2.0,3.0,STAT,,5.1672
2025-03-12 04:14:14-07:00,23.59,338.73400000000004,11.16,9.870000000000001,18.996,430.44,22.4,29.7,1.37,2.2,2.2,34,,,2.0,3.0,STAT,,5.559200000000001
2025-03-12 04:15:16-07:00,23.59,337.62300000000005,10.494,9.765,19.476,430.16,22.4,29.8,1.32,2.48,2.48,34,,,1.0,4.0,STAT,,5.8792
2025-03-12 04:16:16-07:00,23.59,331.848,10.323,9.5655,19.523999999999997,430.05,22.4,29.7,1.6,3.08,3.08,35,,,1.0,3.0,STAT,,6.3688
2025-03-12 04:17:16-07:00,23.59,339.15200000000004,11.952,9.408000000000001,19.956,430.02,22.4,29.7,1.54,2.75,2.93,34,,,1.0,3.0,STAT,,6.1912
2025-03-12 04:18:16-07:00,23.59,335.236,10.692,9.7125,19.932,430.01,22.4,29.7,2.22,3.3,3.36,34,,,2.0,4.0,STAT,,6.6264
2025-03-12 04:19:16-07:00,23.59,338.283,10.737,10.1745,18.444,430.0,22.4,29.8,2.14,3.32,3.35,34,,,2.0,3.0,STAT,,6.3448
2025-03-12 04:20:16-07:00,23.59,339.273,8.64,10.489500000000001,18.564,430.0,22.4,29.7,2.88,4.21,4.24,35,,,2.0,4.0,STAT,,7.0808
2025-03-12 04:21:16-07:00,23.59,317.647,9.729000000000001,9.387,20.483999999999998,429.56,22.4,29.7,2.61,3.62,3.63,35,,,2.0,4.0,STAT,,6.992800000000001
2025-03-12 04:22:16-07:00,23.59,344.399,10.494,10.899000000000001,17.328,429.2,22.4,29.7,2.45,3.5,3.51,34,,,2.0,3.0,STAT,,6.265600000000001
2025-03-12 04:23:16-07:00,23.59,343.508,10.35,9.964500000000001,19.164,429.07,22.4,29.7,2.54,3.69,3.85,35,,,2.0,4.0,STAT,,6.784800000000001
2025-03-12 04:24:17-07:00,23.59,342.41900000000004,11.295000000000002,10.2585,17.976,429.02,22.4,29.7,2.7,4.0,4.08,34,,,2.0,3.0,STAT,,6.7952
2025-03-12 04:25:14-07:00,23.59,334.30100000000004,9.549,9.911999999999999,17.22,429.01,22.4,29.7,3.03,4.25,4.48,34,,,2.0,3.0,STAT,,6.844
2025-03-12 04:26:14-07:00,23.59,333.85,10.431000000000001,9.2925,18.012,428.46,22.4,29.7,3.1,4.39,4.6,34,,,1.0,3.0,STAT,,7.1144
2025-03-12 04:27:14-07:00,23.59,334.499,11.214,9.324000000000002,18.215999999999998,428.16,22.4,29.7,2.78,3.99,4.06,32,,,2.0,3.0,STAT,,6.8352
2025-03-12 04:28:14-07:00,23.59,331.793,9.918,9.502500000000001,18.012,428.06,22.4,29.7,3.14,4.65,4.67,34,,,2.0,4.0,STAT,,7.322400000000001
2025-03-12 04:29:14-07:00,23.59,332.772,11.205,9.9225,18.456,428.02,22.4,29.7,3.05,4.36,4.37,33,,,2.0,3.0,STAT,,7.179200000000001
2025-03-12 04:30:14-07:00,23.59,307.31800000000004,11.835,9.5235,19.62,428.35,22.4,29.7,3.5,4.99,5.09,35,,,3.0,4.0,STAT,,7.916
2025-03-12 04:31:14-07:00,23.59,341.77000000000004,10.161,9.8385,18.012,428.12,22.4,29.7,3.59,4.9,5.04,34,,,2.0,3.0,STAT,,7.522400000000001
2025-03-12 04:32:15-07:00,23.59,328.61400000000003,11.322000000000001,10.9305,16.919999999999998,428.04,22.4,29.7,2.98,4.79,5.21,34,,,2.0,4.0,STAT,,7.216
2025-03-12 04:33:15-07:00,23.59,325.22600000000006,11.493,10.300500000000001,19.02,428.01,22.4,29.7,2.75,3.78,3.91,33,,,2.0,4.0,STAT,,6.828
2025-03-12 04:34:15-07:00,23.59,330.924,10.953,9.870000000000001,17.676,427.46,22.4,29.7,2.13,3.29,3.33,34,,,2.0,3.0,STAT,,6.167199999999999
2025-03-12 04:35:14-07:00,23.59,329.945,10.35,9.586500000000001,18.744,427.62,22.4,29.7,1.81,2.96,2.97,33,,,2.0,3.0,STAT,,6.1168
2025-03-12 04:36:14-07:00,23.59,328.449,10.701,10.038,18.444,427.87,22.4,29.8,1.55,2.61,2.62,34,,,2.0,3.0,STAT,,5.7768
2025-03-12 04:37:14-07:00,23.59,328.20700000000005,12.06,11.0355,17.472,428.36,22.4,29.8,1.13,1.9,1.9,32,,,2.0,4.0,STAT,,5.0144
2025-03-12 04:38:14-07:00,23.59,330.25300000000004,11.151000000000002,10.353,17.856,429.07,22.4,29.8,0.69,1.57,1.69,33,,,2.0,3.0,STAT,,4.827200000000001
2025-03-12 04:39:14-07:00,23.59,333.02500000000003,10.179,10.038,19.164,430.11,22.4,29.7,0.96,1.36,1.4,34,,,2.0,3.0,STAT,,4.920800000000001
2025-03-12 04:40:15-07:00,23.59,333.96000000000004,9.324,9.397499999999999,20.868,432.13,22.3,29.8,0.79,1.66,1.81,35,,,2.0,4.0,STAT,,5.5016
2025-03-12 04:41:17-07:00,23.59,332.618,10.449,9.513000000000002,19.595999999999997,434.63,22.4,29.8,1.31,2.09,2.25,34,,,2.0,3.0,STAT,,5.5912
2025-03-12 04:42:17-07:00,23.59,322.57500000000005,11.133,9.302999999999999,19.128,436.16,22.3,29.7,1.39,2.18,2.36,34,,,2.0,3.0,STAT,,5.5696
2025-03-12 04:43:17-07:00,23.59,332.20000000000005,9.837,9.891,19.032,435.37,22.3,29.8,1.51,2.28,2.42,34,,,2.0,3.0,STAT,,5.6304
2025-03-12 04:44:17-07:00,23.59,324.7420000000001,10.539000000000001,9.7125,19.631999999999998,433.55,22.3,29.7,1.48,2.16,2.2,34,,,2.0,4.0,STAT,,5.6544
2025-03-12 04:45:17-07:00,23.59,327.261,10.044,9.4395,19.536,431.9,22.3,29.8,1.67,2.83,2.84,34,,,2.0,4.0,STAT,,6.171200000000001
2025-03-12 04:46:18-07:00,23.59,328.41600000000005,11.547,10.006499999999999,18.156,431.02,22.3,29.7,2.36,3.49,3.49,34,,,2.0,3.0,STAT,,6.4232
2025-03-12 04:47:18-07:00,23.58,318.63700000000006,12.852,9.302999999999999,19.26,430.07,22.3,29.7,2.67,3.62,3.62,32,,,1.0,4.0,STAT,,6.748000000000001
2025-03-12 04:48:18-07:00,23.58,325.743,14.129999999999999,9.366,19.38,428.73,22.3,29.7,2.59,4.12,4.56,31,,,2.0,4.0,STAT,,7.172000000000001
2025-03-12 04:49:18-07:00,23.57,316.43700000000007,12.717,9.723,19.128,428.46,22.3,29.7,2.17,3.62,3.96,33,,,2.0,4.0,STAT,,6.7216000000000005
2025-03-12 04:50:18-07:00,23.57,333.75100000000003,10.215,10.4475,17.892,428.23,22.3,29.8,2.65,4.12,4.31,35,,,1.0,3.0,STAT,,6.8744000000000005
2025-03-12 04:51:18-07:00,23.57,331.056,10.494,10.2585,18.636,428.08,22.3,29.8,3.01,4.56,4.63,35,,,2.0,3.0,STAT,,7.3751999999999995
2025-03-12 04:52:18-07:00,23.57,329.16400000000004,11.034,9.6495,19.139999999999997,428.03,22.3,29.8,2.81,4.3,4.33,34,,,2.0,3.0,STAT,,7.267999999999999
2025-03-12 04:53:19-07:00,23.57,331.639,9.765,9.744,18.924,427.39,22.3,29.8,3.17,5.12,5.15,34,,,1.0,3.0,STAT,,7.880800000000001
2025-03-12 04:54:19-07:00,23.55,330.04400000000004,10.548,9.4815,18.947999999999997,427.14,22.3,29.8,3.13,4.86,5.03,34,,,2.0,3.0,STAT,,7.6776
2025-03-12 04:55:19-07:00,23.52,323.09200000000004,10.881,9.282,19.848,427.05,22.3,29.8,3.41,5.06,5.26,33,,,2.0,4.0,STAT,,8.0176
2025-03-12 04:56:19-07:00,23.5,325.17100000000005,11.466000000000001,9.8175,18.852,427.02,22.3,29.8,3.46,5.45,6.16,34,,,2.0,3.0,STAT,,8.130400000000002
2025-03-12 04:57:19-07:00,23.49,330.418,9.864,10.647,17.291999999999998,427.01,22.2,29.8,3.72,5.75,6.04,33,,,2.0,3.0,STAT,,8.0584
2025-03-12 04:58:19-07:00,23.49,331.738,10.386,10.584000000000001,17.508,427.09,22.2,29.9,3.98,6.06,6.31,34,,,1.0,3.0,STAT,,8.349599999999999
2025-03-12 04:59:19-07:00,23.49,332.299,11.115,10.605,18.624,427.76,22.3,29.9,4.55,6.39,6.47,33,,,2.0,3.0,STAT,,8.8368
2025-03-12 05:00:19-07:00,23.49,330.682,11.709,11.0775,17.064,428.56,22.3,29.9,4.01,5.39,5.42,33,,,2.0,3.0,STAT,,7.7248
2025-03-12 05:01:20-07:00,23.49,329.593,10.656,10.804499999999999,16.512,428.85,22.3,29.9,3.76,5.14,5.26,34,,,2.0,3.0,STAT,,7.4144000000000005
2025-03-12 05:02:20-07:00,23.49,326.502,10.98,10.552500000000002,18.119999999999997,428.95,22.2,29.9,4.06,5.59,5.8,33,,,2.0,4.0,STAT,,8.096
2025-03-12 05:03:21-07:00,23.49,330.264,10.035,10.332,18.996,428.75,22.2,29.9,3.83,5.33,5.7,34,,,2.0,3.0,STAT,,8.0632
2025-03-12 05:04:21-07:00,23.49,327.129,12.537,10.857000000000001,18.24,428.88,22.2,29.9,3.89,5.37,5.94,32,,,2.0,3.0,STAT,,7.944
2025-03-12 05:05:21-07:00,23.49,325.886,10.44,10.153500000000001,18.444,428.96,22.2,29.9,3.97,5.55,5.76,34,,,2.0,3.0,STAT,,8.1288
2025-03-12 05:06:21-07:00,23.49,300.97100000000006,11.754000000000001,8.4525,20.016,428.99,22.2,29.9,4.59,6.07,6.14,33,,,2.0,3.0,STAT,,8.859200000000001
2025-03-12 05:07:21-07:00,23.48,328.361,11.196,10.248,17.952,428.99,22.2,29.9,4.54,6.06,6.09,33,,,2.0,3.0,STAT,,8.438400000000001
2025-03-12 05:08:21-07:00,23.48,338.30500000000006,10.422,10.909500000000001,17.592,428.91,22.2,29.9,4.75,6.65,6.91,34,,,1.0,3.0,STAT,,8.8384
2025-03-12 05:09:21-07:00,23.48,328.724,10.764000000000001,9.6285,19.608,428.32,22.2,29.9,4.34,6.22,6.44,32,,,1.0,4.0,STAT,,8.8976
2025-03-12 05:10:21-07:00,23.49,322.10200000000003,9.594000000000001,9.9855,18.768,427.71,22.2,29.9,4.54,6.64,6.71,34,,,2.0,3.0,STAT,,9.0656
2025-03-12 05:11:21-07:00,23.48,325.699,10.332,9.870000000000001,19.679999999999996,427.25,22.2,29.9,5.07,7.28,7.3,33,,,2.0,3.0,STAT,,9.76
2025-03-12 05:12:22-07:00,23.48,328.20700000000005,10.602,9.723,19.823999999999998,427.01,22.2,29.9,5.06,7.44,7.45,34,,,2.0,3.0,STAT,,9.9168
2025-03-12 05:13:22-07:00,23.48,330.56100000000004,10.098,9.502500000000001,19.272,426.91,22.2,29.9,4.63,6.79,7.17,34,,,2.0,3.0,STAT,,9.2864
2025-03-12 05:14:22-07:00,23.47,327.47,10.098,9.1035,20.016,426.47,22.2,29.9,5.27,8.45,8.73,34,,,2.0,3.0,STAT,,10.7632
2025-03-12 05:15:18-07:00,23.47,327.899,9.72,10.195500000000001,18.756,426.1,22.2,29.9,5.64,8.52,8.71,35,,,2.0,3.0,STAT,,10.5672
2025-03-12 05:16:18-07:00,23.46,315.535,8.649,9.6705,19.692,425.39,22.2,29.9,5.64,8.49,8.82,35,,,2.0,3.0,STAT,,10.730400000000001
2025-03-12 05:17:17-07:00,23.46,331.15500000000003,9.477,9.450000000000001,20.436,425.14,22.2,29.9,6.63,9.84,9.95,34,,,2.0,4.0,STAT,,11.9592
2025-03-12 05:18:17-07:00,23.43,327.63500000000005,10.638,9.544500000000001,19.104,424.69,22.2,29.9,6.96,9.77,9.8,33,,,2.0,3.0,STAT,,11.636800000000001
2025-03-12 05:19:17-07:00,23.41,327.382,10.215,9.964500000000001,18.336,424.24,22.2,29.8,6.37,8.63,8.64,34,,,2.0,3.0,STAT,,10.571200000000001
2025-03-12 05:20:17-07:00,23.4,318.69200000000006,11.475,9.870000000000001,19.116,423.44,22.2,29.8,6.28,9.06,9.28,32,,,2.0,4.0,STAT,,11.071200000000001
2025-03-12 05:21:17-07:00,23.39,326.557,11.061,9.9855,17.616,423.15,22.2,29.9,6.36,8.92,9.0,33,,,2.0,3.0,STAT,,10.6592
2025-03-12 05:22:18-07:00,23.39,329.31800000000004,11.529,10.909500000000001,17.676,422.44,22.2,29.9,6.2,8.63,8.83,32,,,2.0,3.0,STAT,,10.4392
2025-03-12 05:23:18-07:00,23.39,329.78000000000003,11.501999999999999,9.891,17.604,422.15,22.1,29.8,7.41,10.37,10.57,33,,,2.0,3.0,STAT,,11.816799999999999
2025-03-12 05:24:18-07:00,23.39,319.847,11.898000000000001,9.534,19.224,422.05,22.2,29.9,7.32,10.51,10.74,32,,,2.0,3.0,STAT,,12.2528
2025-03-12 05:25:18-07:00,23.39,296.71400000000006,11.196,8.977500000000001,19.871999999999996,422.02,22.2,29.9,6.71,10.01,10.09,32,,,2.0,3.0,STAT,,11.9824
2025-03-12 05:26:18-07:00,23.39,330.088,10.062,10.8675,16.752,422.01,22.1,29.9,6.4,9.94,9.97,33,,,2.0,3.0,STAT,,11.3024
2025-03-12 05:27:21-07:00,23.39,322.377,9.972,10.384500000000001,18.732,422.0,22.1,29.8,6.7,9.54,9.73,33,,,2.0,3.0,STAT,,11.3784
2025-03-12 05:28:21-07:00,23.39,326.975,9.585,10.311,18.972,421.92,22.1,29.8,6.9,9.78,10.09,33,,,2.0,4.0,STAT,,11.618400000000001
2025-03-12 05:29:21-07:00,23.39,325.08299999999997,11.295000000000002,9.964500000000001,19.487999999999996,421.62,22.1,29.9,6.83,9.62,9.72,33,,,2.0,3.0,STAT,,11.593599999999999
2025-03-12 05:30:22-07:00,23.39,325.72100000000006,10.629000000000001,10.3425,19.176,421.87,22.2,29.8,7.17,9.88,9.91,33,,,2.0,3.0,STAT,,11.7392
2025-03-12 05:31:22-07:00,23.39,322.377,10.188,9.775500000000001,19.404,421.95,22.1,29.9,7.41,9.65,9.66,33,,,2.0,4.0,STAT,,11.600800000000001
2025-03-12 05:32:21-07:00,23.39,317.702,11.169,10.804499999999999,18.168,422.21,22.1,29.9,6.88,10.05,10.06,34,,,2.0,4.0,STAT,,11.6736
2025-03-12 05:33:21-07:00,23.39,325.84200000000004,9.918,10.5945,18.744,422.72,22.1,29.9,7.02,10.27,10.51,34,,,2.0,4.0,STAT,,11.9648
2025-03-12 05:34:21-07:00,23.38,307.12,10.610999999999999,9.555,18.756,422.9,22.1,29.8,6.74,9.5,10.0,32,,,2.0,4.0,STAT,,11.3512
2025-03-12 05:35:21-07:00,23.38,326.1170000000001,9.765,10.5,17.904,422.97,22.1,29.9,5.39,7.38,7.61,34,,,1.0,3.0,STAT,,9.4848
2025-03-12 05:36:22-07:00,23.39,320.122,12.015,10.059000000000001,18.06,423.74,22.1,30.0,5.11,7.08,7.16,32,,,1.0,3.0,STAT,,9.276
2025-03-12 05:37:22-07:00,23.38,324.77500000000003,11.781,9.7125,18.78,423.95,22.1,29.9,4.9,6.78,6.81,32,,,1.0,3.0,STAT,,9.18
2025-03-12 05:38:22-07:00,23.38,325.56700000000006,11.916,9.691500000000001,19.176,423.98,22.1,29.9,4.61,6.66,6.67,32,,,2.0,3.0,STAT,,9.1632
2025-03-12 05:39:22-07:00,23.37,320.93600000000004,11.088000000000001,9.933000000000002,19.2,423.99,22.1,29.9,4.71,6.6,6.6,32,,,2.0,3.0,STAT,,9.120000000000001
2025-03-12 05:40:22-07:00,23.37,314.908,10.376999999999999,9.9855,19.548,424.0,22.1,29.9,4.29,6.12,6.12,33,,,1.0,4.0,STAT,,8.8056
2025-03-12 05:41:22-07:00,23.36,315.95300000000003,11.043,9.975,19.548,424.0,22.1,29.9,4.79,7.45,7.57,32,,,1.0,4.0,STAT,,9.8696
2025-03-12 05:42:22-07:00,23.33,319.12100000000004,10.26,9.8595,19.464,423.57,22.1,29.9,5.39,7.71,7.85,33,,,1.0,4.0,STAT,,10.0608
2025-03-12 05:43:23-07:00,23.3,300.76200000000006,9.621,10.1745,19.164,423.2,22.1,29.9,5.75,7.63,7.67,33,,,2.0,4.0,STAT,,9.936800000000002
2025-03-12 05:44:24-07:00,23.3,322.15700000000004,9.846,10.4475,18.192,422.72,22.1,29.8,5.27,7.64,7.65,33,,,1.0,3.0,STAT,,9.7504
2025-03-12 05:45:24-07:00,23.29,317.922,9.684,10.374,19.152,421.9,22.1,29.9,5.12,7.83,8.22,34,,,2.0,4.0,STAT,,10.0944
2025-03-12 05:46:24-07:00,23.29,315.403,9.378,9.66,19.907999999999998,421.04,22.0,29.9,5.71,8.11,8.41,34,,,1.0,4.0,STAT,,10.4696
2025-03-12 05:47:24-07:00,23.29,328.60300000000007,9.621,9.681000000000001,19.236,420.4,22.0,29.9,6.67,9.9,10.18,34,,,1.0,4.0,STAT,,11.7672
2025-03-12 05:48:24-07:00,23.29,326.348,10.08,10.143,17.712,420.1,22.0,29.9,5.86,8.54,8.63,33,,,1.0,3.0,STAT,,10.3744
2025-03-12 05:49:19-07:00,23.29,316.536,10.512,9.9435,18.168,420.04,22.0,29.9,5.4,7.77,7.8,32,,,2.0,3.0,STAT,,9.8496
2025-03-12 05:50:19-07:00,23.29,308.297,10.404,9.6075,18.84,419.52,22.0,29.9,5.05,7.23,7.28,34,,,2.0,3.0,STAT,,9.552000000000001
2025-03-12 05:51:19-07:00,23.29,318.285,10.017000000000001,9.618,19.404,419.67,22.0,29.9,5.59,8.1,8.17,33,,,1.0,3.0,STAT,,10.360800000000001
2025-03-12 05:52:20-07:00,23.28,318.71400000000006,9.729000000000001,9.7545,19.86,419.35,22.0,29.9,6.19,9.07,9.25,34,,,2.0,4.0,STAT,,11.228
2025-03-12 05:53:20-07:00,23.28,327.8,10.539000000000001,10.3635,18.636,418.96,22.0,29.9,6.69,9.85,9.91,32,,,2.0,3.0,STAT,,11.607199999999999
2025-03-12 05:54:20-07:00,23.28,321.365,11.232000000000001,9.8595,19.295999999999996,418.34,22.0,29.9,6.7,9.9,9.98,32,,,2.0,3.0,STAT,,11.7792
2025-03-12 05:55:20-07:00,23.28,307.681,11.412,10.479000000000001,19.355999999999998,417.58,22.0,29.9,7.01,10.25,10.39,33,,,2.0,3.0,STAT,,12.071200000000001
2025-03-12 05:56:21-07:00,23.27,319.363,12.708,10.143,19.536,417.2,22.0,29.9,6.54,9.79,10.12,31,,,2.0,4.0,STAT,,11.7392
2025-03-12 05:57:21-07:00,23.26,320.70500000000004,11.232000000000001,10.017,19.728,417.07,22.0,29.9,6.81,9.98,10.14,32,,,2.0,4.0,STAT,,11.9296
2025-03-12 05:58:22-07:00,23.23,313.72,10.908,9.849000000000002,19.368,416.88,22.0,29.9,7.31,10.26,10.31,32,,,2.0,4.0,STAT,,12.0816
2025-03-12 05:59:22-07:00,23.2,308.38500000000005,11.735999999999999,10.1325,19.428,416.55,22.0,29.9,7.78,11.19,11.2,31,,,2.0,4.0,STAT,,12.8376
2025-03-12 06:00:22-07:00,23.19,316.44800000000004,11.34,10.762500000000001,17.772,416.19,22.0,30.0,7.51,10.61,11.53,32,,,2.0,4.0,STAT,,12.042399999999999
2025-03-12 06:01:22-07:00,23.19,310.46400000000006,10.98,10.857000000000001,18.456,416.07,22.0,29.9,7.17,10.13,10.7,33,,,2.0,4.0,STAT,,11.795200000000001
2025-03-12 06:02:22-07:00,23.19,315.46900000000005,12.492,10.227,19.871999999999996,415.8,21.9,29.9,7.38,10.69,10.95,31,,,2.0,4.0,STAT,,12.526399999999999
2025-03-12 06:03:22-07:00,23.19,325.17100000000005,11.997,10.227,20.16,415.73,21.9,29.9,7.09,10.24,10.33,31,,,1.0,4.0,STAT,,12.224
2025-03-12 06:04:22-07:00,23.19,318.439,11.565,10.0485,18.516,415.26,21.9,29.9,7.87,11.02,11.05,32,,,1.0,3.0,STAT,,12.519200000000001
2025-03-12 06:05:22-07:00,23.19,312.697,10.926,9.7335,19.416,415.09,21.9,30.0,6.96,9.88,10.21,31,,,1.0,3.0,STAT,,11.787200000000002
