DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,113,-3,4156406037,144,26,-6,-22,657325163,AQI
2025-03-13 06:33:45-07:00,5.98,270.99600000000004,9.648000000000001,16.38,12.576,426.97,7.7,79.9,2.18,3.66,4.85,,,,18.0,-1.0,-1.0,STAT,,5.443200000000001
2025-03-13 06:34:45-07:00,5.98,269.016,9.225,16.926000000000002,11.688,426.99,7.6,80.0,2.07,3.43,4.08,,,,18.0,-1.0,-1.0,STAT,,5.0816
2025-03-13 06:35:46-07:00,5.98,262.02,10.836,16.7475,11.592,427.0,7.6,80.1,2.65,4.05,4.41,,,,17.0,-1.0,-1.0,STAT,,5.558400000000001
2025-03-13 06:36:46-07:00,5.98,263.58200000000005,9.612,16.023,11.388,427.08,7.6,80.2,2.26,3.32,3.52,,,,18.0,-2.0,-1.0,STAT,,4.9336
2025-03-13 06:37:46-07:00,5.98,261.778,9.891,16.905,9.312,427.64,7.6,80.2,2.08,3.44,3.89,,,,17.0,-1.0,-2.0,STAT,,4.6144
2025-03-13 06:38:46-07:00,5.98,265.485,10.170000000000002,17.6295,9.828,428.52,7.6,80.2,2.92,4.54,4.96,,,,16.0,0.0,-1.0,STAT,,5.5976
2025-03-13 06:39:46-07:00,5.98,265.166,9.207,16.716,11.808,428.83,7.6,80.3,2.95,4.85,5.43,,,,17.0,0.0,-1.0,STAT,,6.2416
2025-03-13 06:40:46-07:00,5.98,260.535,10.017000000000001,16.6215,12.888,429.52,7.6,80.2,3.3,5.85,6.04,,,,17.0,-1.0,-2.0,STAT,,7.2576
2025-03-13 06:41:47-07:00,5.98,259.84200000000004,9.882000000000001,17.283,11.004,429.46,7.6,80.3,3.42,5.45,5.77,,,,17.0,-1.0,-2.0,STAT,,6.5608
2025-03-13 06:42:47-07:00,5.98,262.119,10.071,16.768500000000003,12.384,429.2,7.6,80.4,3.08,5.9,6.07,,,,16.0,-1.0,-2.0,STAT,,7.196800000000001
2025-03-13 06:43:47-07:00,5.98,264.495,9.531,17.0625,11.88,429.72,7.6,80.5,2.94,4.78,4.93,,,,17.0,-1.0,-2.0,STAT,,6.200000000000001
2025-03-13 06:44:48-07:00,5.98,265.18800000000005,11.637,15.823500000000001,12.264000000000001,429.9,7.6,80.6,3.11,5.53,6.46,,,,16.0,-1.0,-1.0,STAT,,6.876800000000001
2025-03-13 06:45:48-07:00,5.98,253.803,11.16,16.2015,8.688,430.58,7.6,80.7,2.91,4.78,5.14,,,,16.0,-1.0,-1.0,STAT,,5.5616
2025-03-13 06:46:44-07:00,5.98,252.29600000000005,8.541,16.401,11.568,430.84,7.7,80.5,3.42,4.97,5.34,,,,18.0,-1.0,-1.0,STAT,,6.2896
2025-03-13 06:47:44-07:00,5.98,255.89300000000003,8.073,16.4325,13.235999999999999,430.94,7.7,80.4,4.11,6.48,6.6,,,,18.0,-1.0,-1.0,STAT,,7.831200000000001
2025-03-13 06:48:44-07:00,5.98,261.712,8.757000000000001,17.64,11.208,430.98,7.7,80.4,4.49,7.43,8.06,,,,18.0,-1.0,-1.0,STAT,,8.1856
2025-03-13 06:49:44-07:00,5.98,261.23900000000003,10.143,17.22,11.664,431.35,7.6,80.4,4.16,7.04,7.44,,,,17.0,-1.0,-1.0,STAT,,7.9648
2025-03-13 06:50:44-07:00,5.98,260.612,10.152,18.165000000000003,9.911999999999999,432.27,7.7,80.4,4.69,8.17,8.59,,,,17.0,0.0,-2.0,STAT,,8.5184
2025-03-13 06:51:44-07:00,5.98,255.55200000000002,9.765,16.9575,11.304,433.23,7.7,80.4,4.94,8.19,8.47,,,,17.0,-1.0,-2.0,STAT,,8.8128
2025-03-13 06:52:44-07:00,5.98,253.20900000000003,10.566,16.548000000000002,10.692,433.69,7.7,80.5,4.65,7.75,8.12,,,,16.0,-1.0,-2.0,STAT,,8.3384
2025-03-13 06:53:44-07:00,5.98,249.86500000000004,8.703,15.0045,11.543999999999999,433.89,7.7,80.5,4.27,6.54,7.15,,,,18.0,-2.0,-2.0,STAT,,7.5408
2025-03-13 06:54:44-07:00,5.98,246.80700000000002,9.972,15.445500000000001,10.02,433.96,7.7,80.5,4.17,6.94,7.32,,,,17.0,-2.0,-2.0,STAT,,7.556000000000001
2025-03-13 06:55:45-07:00,5.98,249.01800000000003,11.268,16.023,11.856,433.99,7.7,80.5,3.88,6.35,6.67,,,,16.0,-2.0,-1.0,STAT,,7.4512
2025-03-13 06:56:47-07:00,5.98,252.92300000000003,11.016,16.863,9.888,434.0,7.7,80.4,3.2,5.82,6.07,,,,17.0,-1.0,-1.0,STAT,,6.6336
2025-03-13 06:57:47-07:00,5.98,250.20600000000002,11.844000000000001,17.209500000000002,10.08,434.0,7.7,80.4,2.92,5.08,5.46,,,,17.0,-1.0,-2.0,STAT,,6.08
2025-03-13 06:58:47-07:00,5.98,248.853,11.367,17.64,8.556,434.08,7.7,80.4,2.95,4.77,5.02,,,,17.0,-1.0,-1.0,STAT,,5.5272
2025-03-13 06:59:47-07:00,5.98,239.91000000000003,11.727,16.831500000000002,9.504,435.08,7.7,80.4,2.82,4.8,5.03,,,,17.0,-1.0,-1.0,STAT,,5.7408
2025-03-13 07:00:47-07:00,5.98,240.87800000000001,12.096,16.2855,9.324,435.23,7.7,80.3,3.09,5.33,5.6,,,,16.0,-2.0,-2.0,STAT,,6.1288
2025-03-13 07:01:47-07:00,5.98,238.084,9.99,16.3275,10.02,435.08,7.7,80.3,3.03,5.55,5.73,,,,18.0,-2.0,-1.0,STAT,,6.444000000000001
2025-03-13 07:02:47-07:00,5.98,237.49000000000004,10.962,16.7475,9.155999999999999,434.53,7.7,80.2,2.89,5.26,5.6,,,,17.0,-1.0,-1.0,STAT,,6.0392
2025-03-13 07:03:47-07:00,5.98,236.995,10.134,16.1385,11.256,433.45,7.7,80.1,2.55,4.46,4.71,,,,17.0,-2.0,-1.0,STAT,,5.8192
2025-03-13 07:04:47-07:00,5.98,238.79900000000004,9.666,16.6845,9.96,432.51,7.7,80.2,2.33,4.73,5.52,,,,18.0,-1.0,-1.0,STAT,,5.776000000000001
2025-03-13 07:05:47-07:00,5.98,237.853,8.433,16.779,8.88,432.59,7.7,80.2,2.77,4.89,5.16,,,,18.0,-1.0,-1.0,STAT,,5.688000000000001
2025-03-13 07:06:49-07:00,5.98,236.841,11.07,17.01,8.892,432.85,7.7,80.2,2.64,4.58,5.05,,,,16.0,-1.0,-1.0,STAT,,5.4424
2025-03-13 07:07:49-07:00,5.98,238.72200000000004,11.745000000000001,15.099000000000002,10.488,433.56,7.7,80.2,2.98,4.59,5.12,,,,16.0,-3.0,-1.0,STAT,,5.7696000000000005
2025-03-13 07:08:49-07:00,5.98,238.348,12.366,17.3145,7.967999999999999,433.85,7.7,80.2,3.41,4.8,5.14,,,,16.0,-1.0,-2.0,STAT,,5.4336
2025-03-13 07:09:49-07:00,5.98,238.79900000000004,10.692,16.0755,12.360000000000001,433.95,7.7,80.2,2.87,4.93,5.22,,,,17.0,-2.0,-1.0,STAT,,6.416
2025-03-13 07:10:49-07:00,5.98,241.626,10.287,17.503500000000003,11.04,434.03,7.7,80.2,2.57,4.54,4.63,,,,17.0,-1.0,-1.0,STAT,,5.84
2025-03-13 07:11:48-07:00,5.97,241.73600000000002,10.737,17.178,10.991999999999999,434.35,7.7,80.3,2.32,4.55,4.88,,,,17.0,-2.0,-1.0,STAT,,5.8384
2025-03-13 07:12:48-07:00,5.96,243.276,9.306000000000001,18.049500000000002,9.719999999999999,434.77,7.7,80.3,2.51,4.45,4.56,,,,18.0,-1.0,-2.0,STAT,,5.5040000000000004
2025-03-13 07:13:48-07:00,5.96,243.62800000000001,9.135,17.766000000000002,11.556000000000001,435.15,7.7,80.4,2.42,4.44,4.62,,,,18.0,-2.0,-1.0,STAT,,5.863200000000001
2025-03-13 07:14:48-07:00,5.95,247.96200000000002,10.539000000000001,18.238500000000002,11.268,435.7,7.7,80.4,2.78,4.86,5.11,,,,17.0,-1.0,-1.0,STAT,,6.1416
2025-03-13 07:15:49-07:00,5.94,259.82,12.051,17.64,10.272,435.89,7.7,80.3,2.97,4.28,4.5,,,,17.0,-1.0,-1.0,STAT,,5.478400000000001
2025-03-13 07:16:50-07:00,5.94,264.253,11.259,17.85,8.52,436.04,7.7,80.3,2.85,4.46,4.91,,,,17.0,-1.0,-1.0,STAT,,5.272
2025-03-13 07:17:50-07:00,5.94,267.245,12.582,17.808000000000003,7.992,436.66,7.7,80.3,2.88,4.73,5.29,,,,16.0,-1.0,-2.0,STAT,,5.3824000000000005
2025-03-13 07:18:50-07:00,5.95,276.60600000000005,13.203,18.3015,8.88,436.88,7.7,80.3,2.79,5.1,5.44,,,,15.0,-1.0,-1.0,STAT,,5.856
2025-03-13 07:19:50-07:00,5.95,318.35100000000006,13.311,19.383000000000003,7.967999999999999,437.77,7.7,80.4,3.06,4.96,5.43,,,,16.0,-1.0,-2.0,STAT,,5.5616
2025-03-13 07:20:50-07:00,5.95,335.41200000000003,14.211,18.8475,8.676,439.11,7.7,80.5,2.98,4.73,5.03,,,,17.0,-1.0,-1.0,STAT,,5.5192000000000005
2025-03-13 07:21:50-07:00,5.95,321.45300000000003,13.545000000000002,19.551000000000002,7.3919999999999995,439.69,7.7,80.6,2.99,4.81,5.59,,,,16.0,-1.0,-1.0,STAT,,5.3264
2025-03-13 07:22:50-07:00,5.97,298.08900000000006,13.455,19.1835,7.656,440.12,7.7,80.6,3.05,5.03,5.79,,,,16.0,-1.0,-1.0,STAT,,5.5552
2025-03-13 07:23:50-07:00,5.97,281.98500000000007,12.942,18.910500000000003,7.176,440.69,7.7,80.6,2.88,4.58,4.88,,,,18.0,-2.0,-1.0,STAT,,5.0992
2025-03-13 07:24:51-07:00,5.98,267.091,11.142000000000001,19.246499999999997,8.376,440.66,7.8,80.3,2.56,4.03,4.36,,,,18.0,-1.0,-2.0,STAT,,4.8992
2025-03-13 07:25:51-07:00,5.98,262.13000000000005,12.482999999999999,19.362000000000002,6.359999999999999,440.23,7.8,80.3,2.95,4.72,5.06,,,,17.0,-2.0,-2.0,STAT,,5.048
2025-03-13 07:26:51-07:00,5.98,258.98400000000004,12.474,19.477500000000003,7.02,440.08,7.8,80.4,3.08,4.75,4.86,,,,17.0,0.0,-1.0,STAT,,5.204000000000001
2025-03-13 07:27:51-07:00,5.98,253.979,12.141,20.3805,5.867999999999999,440.03,7.8,80.4,3.43,4.87,5.15,,,,18.0,0.0,-1.0,STAT,,5.0696
2025-03-13 07:28:51-07:00,5.98,254.98000000000005,11.016,19.7715,4.524,440.01,7.7,80.4,3.15,4.91,5.04,,,,18.0,-1.0,-2.0,STAT,,4.832800000000001
2025-03-13 07:29:51-07:00,5.98,253.38500000000002,11.709,17.913,7.247999999999999,440.4,7.7,80.4,3.23,5.58,6.15,,,,17.0,-2.0,-2.0,STAT,,5.913600000000001
2025-03-13 07:30:51-07:00,5.99,250.83300000000003,12.609,17.913,6.624,440.79,7.8,80.5,3.23,4.93,5.79,,,,16.0,-2.0,-2.0,STAT,,5.2688
2025-03-13 07:31:52-07:00,5.99,248.86400000000003,10.071,18.249,6.263999999999999,440.93,7.8,80.5,3.41,5.14,5.68,,,,18.0,-1.0,-1.0,STAT,,5.3648
2025-03-13 07:32:52-07:00,5.98,249.96400000000003,9.783,18.669,8.856,441.06,7.8,80.4,3.16,5.19,5.57,,,,19.0,-1.0,-2.0,STAT,,5.9232000000000005
2025-03-13 07:33:53-07:00,5.99,255.09000000000003,13.455,19.8135,10.176,441.67,7.8,80.3,2.97,5.06,5.34,,,,18.0,-1.0,-2.0,STAT,,6.0832
2025-03-13 07:34:53-07:00,5.99,264.50600000000003,12.870000000000001,20.863500000000002,8.963999999999999,442.31,7.8,80.1,4.14,6.28,6.75,,,,18.0,-2.0,-2.0,STAT,,6.816800000000001
2025-03-13 07:35:53-07:00,5.99,269.77500000000003,12.753,20.558999999999997,6.263999999999999,442.99,7.8,80.2,3.22,5.63,5.79,,,,17.0,-1.0,-2.0,STAT,,5.7568
2025-03-13 07:36:53-07:00,5.99,268.752,13.338000000000001,20.296499999999998,7.428,443.64,7.8,80.1,3.02,5.2,5.56,,,,17.0,-1.0,-2.0,STAT,,5.6456
2025-03-13 07:37:53-07:00,6.0,268.32300000000004,11.448,20.7795,8.064,443.79,7.8,80.1,3.43,5.28,5.64,,,,17.0,-1.0,-1.0,STAT,,5.8368
2025-03-13 07:38:54-07:00,6.0,270.34700000000004,14.166,19.971,9.852,443.28,7.8,80.0,3.57,5.88,6.59,,,,16.0,-2.0,-2.0,STAT,,6.6744
2025-03-13 07:39:54-07:00,6.0,270.853,12.924,21.336000000000002,5.867999999999999,442.87,7.8,80.0,3.44,6.37,6.87,,,,18.0,0.0,-1.0,STAT,,6.2696000000000005
2025-03-13 07:40:54-07:00,6.0,272.107,14.328,21.0,7.523999999999999,442.31,7.8,80.0,3.91,5.92,6.4,,,,17.0,-1.0,-2.0,STAT,,6.2408
2025-03-13 07:41:54-07:00,6.0,265.958,15.48,19.1625,7.452,442.72,7.8,80.0,4.06,7.01,7.38,,,,17.0,-1.0,-2.0,STAT,,7.098400000000001
2025-03-13 07:42:53-07:00,6.0,263.84600000000006,14.822999999999999,19.194000000000003,4.884,442.9,7.8,80.1,4.14,6.87,7.11,,,,17.0,-1.0,-2.0,STAT,,6.4728
2025-03-13 07:43:53-07:00,6.0,261.73400000000004,14.463000000000001,20.1915,7.212,442.97,7.8,80.1,3.96,7.11,7.37,,,,16.0,-1.0,-2.0,STAT,,7.130400000000001
2025-03-13 07:44:53-07:00,6.0,263.362,16.371000000000002,19.3725,7.223999999999999,442.99,7.8,80.1,3.95,6.71,7.37,,,,15.0,-2.0,-2.0,STAT,,6.8128
2025-03-13 07:45:53-07:00,6.01,265.07800000000003,13.905,20.4225,6.4079999999999995,443.0,7.8,80.0,4.0,7.25,7.96,,,,17.0,-1.0,-2.0,STAT,,7.081600000000001
2025-03-13 07:46:54-07:00,6.01,270.908,11.196,20.884500000000003,5.532,443.0,7.8,80.0,3.88,7.41,7.92,,,,18.0,0.0,-2.0,STAT,,7.034400000000001
2025-03-13 07:47:51-07:00,6.01,265.562,12.897,19.425,6.636,443.0,7.9,80.1,4.19,7.9,8.29,,,,17.0,-1.0,-2.0,STAT,,7.647200000000001
2025-03-13 07:48:51-07:00,6.01,267.63000000000005,11.718,19.4355,8.592,443.0,7.9,80.1,4.11,7.21,7.73,,,,17.0,-2.0,-2.0,STAT,,7.486400000000001
2025-03-13 07:49:51-07:00,6.01,269.841,12.339,20.265,9.312,443.0,7.9,80.0,4.06,6.82,7.26,,,,18.0,-1.0,-2.0,STAT,,7.3184000000000005
2025-03-13 07:50:51-07:00,6.01,279.961,13.401000000000002,20.5485,7.919999999999999,443.5,7.9,79.9,4.17,6.77,6.92,,,,18.0,-1.0,-2.0,STAT,,7.0
2025-03-13 07:51:51-07:00,6.01,283.514,12.231,18.858,9.888,443.82,7.9,80.0,3.97,6.62,7.59,,,,19.0,-2.0,-2.0,STAT,,7.2736
2025-03-13 07:52:56-07:00,6.02,281.149,12.852,18.7845,9.276,443.78,7.8,79.8,4.2,7.44,8.09,,,,17.0,-2.0,-2.0,STAT,,7.807200000000001
2025-03-13 07:53:51-07:00,6.04,274.923,12.924,19.4145,9.42,443.3,7.9,79.8,4.48,8.41,8.89,,,,17.0,-1.0,-2.0,STAT,,8.612
2025-03-13 07:54:52-07:00,6.06,285.70300000000003,12.942,19.3725,8.1,442.6,7.9,79.8,4.42,8.37,9.44,,,,17.0,-2.0,-2.0,STAT,,8.315999999999999
2025-03-13 07:55:52-07:00,6.08,302.7420000000001,14.994,19.131,6.467999999999999,441.82,7.8,79.8,4.37,8.92,9.26,,,,16.0,-1.0,-2.0,STAT,,8.4296
2025-03-13 07:56:52-07:00,6.08,315.01800000000003,13.004999999999999,18.238500000000002,6.492,441.29,7.9,80.0,4.71,8.57,8.68,,,,17.0,-2.0,-2.0,STAT,,8.1544
2025-03-13 07:57:52-07:00,6.08,338.052,13.302,17.4615,7.199999999999999,441.1,7.9,80.0,4.95,8.97,9.83,,,,17.0,-1.0,-2.0,STAT,,8.616000000000001
2025-03-13 07:58:52-07:00,6.08,341.90200000000004,10.143,17.535,8.34,441.04,7.9,79.8,5.26,9.59,10.02,,,,18.0,-1.0,-2.0,STAT,,9.34
2025-03-13 07:59:52-07:00,6.08,336.314,9.954,19.425,9.443999999999999,440.43,7.9,79.6,5.44,10.28,11.0,,,,18.0,-1.0,-1.0,STAT,,10.1128
2025-03-13 08:00:52-07:00,6.09,320.452,12.474,18.627,11.184,439.1,7.9,79.4,5.65,10.43,10.96,,,,17.0,-2.0,-1.0,STAT,,10.5808
2025-03-13 08:01:52-07:00,6.09,315.348,13.59,17.766000000000002,11.136,437.85,7.9,79.4,6.38,10.66,11.25,,,,17.0,-1.0,-2.0,STAT,,10.7552
2025-03-13 08:02:52-07:00,6.09,305.624,12.186,17.671499999999998,11.508,437.01,7.9,79.5,6.37,11.08,11.55,,,,17.0,-2.0,-1.0,STAT,,11.165600000000001
2025-03-13 08:03:53-07:00,6.09,298.89200000000005,10.746,17.9865,8.544,435.9,7.9,79.5,5.92,10.79,11.56,,,,19.0,-1.0,-2.0,STAT,,10.3408
2025-03-13 08:04:53-07:00,6.1,292.32500000000005,10.989,17.6505,10.98,435.32,7.9,79.5,7.4,11.54,12.07,,,,17.0,-2.0,-2.0,STAT,,11.427999999999999
2025-03-13 08:05:53-07:00,6.1,281.534,11.501999999999999,18.291000000000004,8.244,434.57,7.9,79.4,8.34,12.42,12.74,,,,17.0,-2.0,-3.0,STAT,,11.5848
2025-03-13 08:06:53-07:00,6.1,276.672,10.719000000000001,16.4955,12.719999999999999,432.97,7.9,79.3,8.83,12.55,13.41,,,,18.0,-2.0,-2.0,STAT,,12.584000000000001
2025-03-13 08:07:53-07:00,6.11,269.39000000000004,9.891,16.852500000000003,13.607999999999999,431.69,7.9,79.2,8.6,12.52,12.8,,,,17.0,-2.0,-2.0,STAT,,12.7376
2025-03-13 08:08:52-07:00,6.1,263.604,10.035,17.829,11.112,430.19,7.9,79.3,8.45,12.8,13.34,,,,18.0,0.0,-2.0,STAT,,12.462400000000002
2025-03-13 08:09:52-07:00,6.11,263.395,9.864,16.695,13.02,429.42,7.9,79.3,9.11,13.83,15.31,,,,18.0,-2.0,-2.0,STAT,,13.668
2025-03-13 08:10:52-07:00,6.11,264.341,9.981,16.044,13.98,429.5,7.9,79.3,9.35,14.81,15.59,,,,18.0,-2.0,-3.0,STAT,,14.644000000000002
2025-03-13 08:11:53-07:00,6.11,259.083,9.72,15.834000000000001,13.776,428.72,7.9,79.4,8.71,13.59,14.31,,,,18.0,-2.0,-2.0,STAT,,13.6272
2025-03-13 08:12:53-07:00,6.11,251.27300000000002,8.775,16.7895,12.216,428.25,7.9,79.4,9.19,13.63,14.12,,,,19.0,-1.0,-1.0,STAT,,13.3472
2025-03-13 08:13:54-07:00,6.11,246.004,8.865,15.729000000000001,15.527999999999999,427.28,7.9,79.2,8.59,12.64,13.7,,,,19.0,-2.0,-2.0,STAT,,13.217600000000001
2025-03-13 08:14:54-07:00,6.11,244.02400000000003,9.558,15.7815,14.052000000000001,425.91,7.8,79.3,7.23,11.68,12.7,,,,19.0,-2.0,-2.0,STAT,,12.154399999999999
2025-03-13 08:15:54-07:00,6.11,243.727,8.433,14.7735,15.347999999999999,425.03,7.8,79.3,7.2,11.94,12.26,,,,19.0,-2.0,-2.0,STAT,,12.621599999999999
2025-03-13 08:16:54-07:00,6.11,245.86100000000002,8.334,15.466500000000002,16.727999999999998,424.36,7.8,79.3,6.85,11.56,11.88,,,,20.0,-1.0,-1.0,STAT,,12.5936
2025-03-13 08:17:54-07:00,6.11,247.258,7.119000000000001,14.637,17.376,423.48,7.8,79.3,6.55,11.33,11.95,,,,20.0,-2.0,-2.0,STAT,,12.539200000000001
2025-03-13 08:18:55-07:00,6.11,248.38000000000002,9.18,15.015,17.328,423.01,7.8,79.4,6.96,11.06,11.65,,,,18.0,-2.0,-2.0,STAT,,12.313600000000001
2025-03-13 08:19:55-07:00,6.12,249.161,9.279,15.1095,17.772,422.36,7.8,79.5,6.7,10.58,10.83,,,,18.0,-1.0,-2.0,STAT,,12.0184
2025-03-13 08:20:56-07:00,6.13,248.53400000000002,9.360000000000001,16.3065,16.872,422.12,7.8,79.7,5.91,9.48,9.69,,,,19.0,-1.0,-2.0,STAT,,10.958400000000001
2025-03-13 08:21:56-07:00,6.15,243.793,10.062,14.385,19.043999999999997,421.69,7.8,79.8,5.5,9.3,10.39,,,,18.0,-2.0,-2.0,STAT,,11.248800000000001
2025-03-13 08:22:56-07:00,6.17,242.17600000000002,11.844000000000001,15.0045,19.32,421.24,7.8,80.0,4.83,8.82,9.32,,,,17.0,-1.0,-2.0,STAT,,10.920000000000002
2025-03-13 08:23:56-07:00,6.18,227.425,10.638,15.3405,17.556,419.57,7.7,80.0,4.23,7.84,8.39,,,,17.0,-1.0,-2.0,STAT,,9.7832
2025-03-13 08:24:56-07:00,6.18,218.9,10.026000000000002,14.133000000000001,17.304,417.22,7.8,80.1,3.9,7.68,8.25,,,,17.0,-1.0,-2.0,STAT,,9.604800000000001
2025-03-13 08:25:57-07:00,6.19,207.16300000000004,9.063,14.395500000000002,16.907999999999998,415.49,7.8,80.2,3.58,7.29,7.84,,,,17.0,-1.0,-2.0,STAT,,9.2136
2025-03-13 08:26:57-07:00,6.19,201.00300000000001,8.667000000000002,13.545000000000002,17.16,414.12,7.8,80.2,3.11,5.87,6.05,,,,18.0,-1.0,-2.0,STAT,,8.128
2025-03-13 08:27:57-07:00,6.19,196.51500000000001,8.55,13.576500000000001,17.784,412.78,7.8,80.2,3.04,5.06,5.49,,,,19.0,-1.0,-3.0,STAT,,7.6048
2025-03-13 08:28:57-07:00,6.2,198.29700000000003,8.19,13.125,19.331999999999997,412.27,7.8,80.2,3.13,4.98,5.36,,,,19.0,-2.0,-2.0,STAT,,7.8504000000000005
2025-03-13 08:29:57-07:00,6.2,195.88800000000003,9.036,12.600000000000001,21.395999999999997,411.87,7.8,80.3,2.48,4.81,6.08,,,,18.0,-1.0,-1.0,STAT,,8.127199999999998
2025-03-13 08:30:57-07:00,6.2,187.011,8.270999999999999,12.369,18.887999999999998,411.71,7.8,80.4,3.05,4.9,5.38,,,,19.0,-1.0,-1.0,STAT,,7.6975999999999996
2025-03-13 08:31:57-07:00,6.2,183.612,9.585,13.009500000000001,19.128,411.55,7.8,80.5,2.87,4.56,4.77,,,,17.0,-1.0,-1.0,STAT,,7.473599999999999
2025-03-13 08:32:57-07:00,6.2,188.37500000000003,7.857,11.76,23.868,410.84,7.8,80.3,2.23,3.8,4.03,,,,19.0,-2.0,-1.0,STAT,,7.8136
2025-03-13 08:33:57-07:00,6.2,186.087,9.891,11.2035,23.82,409.65,7.8,80.4,2.01,3.62,3.74,,,,17.0,-2.0,-1.0,STAT,,7.66
2025-03-13 08:34:57-07:00,6.2,183.227,9.135,10.804499999999999,23.892,408.61,7.8,80.4,1.74,3.45,3.49,,,,18.0,-2.0,-2.0,STAT,,7.538400000000001
2025-03-13 08:35:58-07:00,6.21,179.71800000000002,8.226,11.844,21.852,407.6,7.8,80.5,1.68,3.05,3.06,,,,19.0,-1.0,-2.0,STAT,,6.8104
2025-03-13 08:36:58-07:00,6.21,179.43200000000002,8.892000000000001,11.098500000000001,22.86,406.8,7.8,80.5,1.49,2.72,2.88,,,,18.0,-1.0,-2.0,STAT,,6.748
2025-03-13 08:37:58-07:00,6.21,174.636,11.295000000000002,10.9725,20.316,406.05,7.8,80.6,1.18,2.25,2.33,,,,16.0,-2.0,-3.0,STAT,,5.8632
2025-03-13 08:38:58-07:00,6.21,171.40200000000002,9.207,11.088000000000001,19.979999999999997,405.37,7.8,80.6,1.29,2.41,2.44,,,,17.0,-2.0,-2.0,STAT,,5.9239999999999995
2025-03-13 08:39:54-07:00,6.21,168.93800000000002,7.983,10.384500000000001,22.452,405.14,7.8,80.7,1.01,2.22,2.23,,,,18.0,-2.0,-2.0,STAT,,6.266400000000001
2025-03-13 08:40:54-07:00,6.21,166.287,10.368,10.5315,18.311999999999998,405.05,7.8,80.7,0.73,1.99,2.13,,,,17.0,-2.0,-2.0,STAT,,5.2544
2025-03-13 08:41:54-07:00,6.21,167.87100000000004,8.226,11.2665,19.728,405.02,7.8,80.7,0.86,1.85,1.99,,,,19.0,-2.0,-1.0,STAT,,5.425600000000001
2025-03-13 08:42:54-07:00,6.21,166.55100000000002,9.729000000000001,10.7835,22.584,405.01,7.8,80.7,0.94,1.7,1.86,,,,18.0,-2.0,-1.0,STAT,,5.8768
2025-03-13 08:43:55-07:00,6.21,165.64900000000003,7.173,11.634,21.456,404.35,7.8,80.6,0.98,1.81,1.87,,,,19.0,-1.0,-2.0,STAT,,5.7392
2025-03-13 08:44:57-07:00,6.21,167.60700000000003,8.001000000000001,11.9595,21.131999999999998,404.12,7.8,80.6,0.88,1.73,1.75,,,,18.0,-1.0,-2.0,STAT,,5.6104
2025-03-13 08:45:57-07:00,6.21,165.726,8.388,10.762500000000001,22.512,404.04,7.8,80.7,0.98,1.89,2.17,,,,18.0,-1.0,-2.0,STAT,,6.0144
2025-03-13 08:46:57-07:00,6.21,166.33100000000002,9.107999999999999,10.6995,23.496,403.66,7.8,80.7,0.49,1.68,1.91,,,,17.0,-1.0,-2.0,STAT,,6.043200000000001
2025-03-13 08:47:57-07:00,6.21,165.407,8.649,10.993500000000001,22.812,403.53,7.8,80.8,0.61,1.78,1.85,,,,17.0,0.0,-1.0,STAT,,5.986400000000001
2025-03-13 08:48:57-07:00,6.21,166.001,10.143,11.109,23.688,403.25,7.8,80.8,0.72,1.41,1.72,,,,17.0,-2.0,-1.0,STAT,,5.8656
2025-03-13 08:49:56-07:00,6.21,166.705,8.658,11.3295,21.095999999999997,403.67,7.9,80.8,0.91,1.81,1.96,,,,18.0,-1.0,-2.0,STAT,,5.6672
2025-03-13 08:50:57-07:00,6.21,168.42100000000002,7.812,12.116999999999999,18.887999999999998,403.88,7.9,80.8,0.78,1.85,1.89,,,,19.0,-1.0,-2.0,STAT,,5.2576
2025-03-13 08:51:57-07:00,6.21,173.723,7.569,12.7995,18.432,403.96,7.9,80.9,0.85,1.7,1.71,,,,19.0,-1.0,-2.0,STAT,,5.0464
2025-03-13 08:52:57-07:00,6.21,174.911,8.838000000000001,11.613000000000001,21.06,403.99,7.9,80.8,0.71,1.4,1.41,,,,18.0,-1.0,-2.0,STAT,,5.332
2025-03-13 08:53:57-07:00,6.22,175.549,8.262,11.004000000000001,21.072,403.99,7.9,80.8,0.9,1.76,1.76,,,,19.0,-1.0,-2.0,STAT,,5.622400000000001
2025-03-13 08:54:57-07:00,6.25,178.244,8.604000000000001,11.098500000000001,21.624,404.29,7.9,80.8,0.73,1.73,1.78,,,,18.0,-1.0,-2.0,STAT,,5.7088
2025-03-13 08:55:57-07:00,6.27,182.886,9.009,12.096,21.371999999999996,404.75,7.9,80.8,0.81,1.91,2.13,,,,18.0,-1.0,-2.0,STAT,,5.802399999999999
2025-03-13 08:56:57-07:00,6.28,188.782,10.269,11.088000000000001,21.371999999999996,404.91,7.9,80.8,0.8,1.75,2.03,,,,17.0,-1.0,-2.0,STAT,,5.6743999999999994
2025-03-13 08:57:57-07:00,6.29,196.64700000000002,9.756,11.004000000000001,21.624,404.97,7.9,80.8,0.85,1.96,2.04,,,,17.0,-2.0,-2.0,STAT,,5.892799999999999
2025-03-13 08:58:57-07:00,6.29,203.544,10.08,10.993500000000001,23.76,405.15,7.9,80.8,0.89,1.99,2.02,,,,16.0,-2.0,-1.0,STAT,,6.344000000000001
