DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,326,40,-11,-25,6,0,0.00000,0.00000.1,0.1,3696719684,154,33,-4,350388288,AQI
2025-03-07 16:31:36-08:00,6.97,260.10600000000005,9.72,13.177500000000002,17.724,339.0,8.0,68.9,3.05,5.35,5.38,0.0,0.0,1,13.84,63.35,38.09,1,-10,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.824800000000001
2025-03-07 16:32:36-08:00,6.99,270.743,12.078,12.7155,19.536,339.05,8.0,69.0,3.11,5.66,5.77,0.0,0.0,1,13.77,17.89,37.69,1,-9,19.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.435200000000002
2025-03-07 16:33:36-08:00,7.01,260.37,12.492,11.980500000000001,19.595999999999997,339.02,8.0,68.7,3.16,6.27,6.98,0.0,0.0,1,13.73,5.05,33.76,1,-11,19.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.9352
2025-03-07 16:34:36-08:00,7.01,251.03100000000003,10.287,12.411000000000001,19.26,339.01,8.0,68.9,3.28,6.69,7.11,0.0,0.0,1,13.7,1.43,34.41,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.204
2025-03-07 16:35:36-08:00,7.02,257.334,10.170000000000002,12.6945,18.528,339.0,8.0,68.9,3.33,6.36,6.5,0.0,0.0,1,13.66,0.4,39.3,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.793600000000001
2025-03-07 16:36:36-08:00,7.03,262.13000000000005,11.421,13.083000000000002,18.035999999999998,339.0,7.9,69.0,3.72,6.66,6.71,0.0,0.0,1,13.84,65.0,37.81,1,-8,20.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,8.9352
2025-03-07 16:37:36-08:00,7.02,265.54,11.025,12.18,18.996,339.0,8.0,69.2,3.43,6.75,6.77,0.0,0.0,1,13.77,18.36,33.83,1,-10,20.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,9.199200000000001
2025-03-07 16:38:36-08:00,7.03,257.257,10.395000000000001,11.3085,20.652,338.84,8.0,68.8,3.4,7.09,8.08,0.0,0.0,1,13.73,5.18,32.6,1,-9,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.802400000000002
2025-03-07 16:39:36-08:00,7.03,301.02600000000007,12.879000000000001,12.8625,17.747999999999998,338.38,8.0,68.9,3.17,7.01,7.33,0.0,0.0,1,13.73,1.46,34.52,1,-11,18.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.1576
2025-03-07 16:40:38-08:00,7.04,290.95000000000005,11.43,11.508000000000001,20.352,338.78,8.0,68.9,2.98,6.24,6.51,0.0,0.0,1,13.66,0.41,36.17,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.0624
2025-03-07 16:41:39-08:00,7.06,261.184,11.421,12.138000000000002,19.428,338.52,7.9,68.7,2.89,5.75,6.52,0.0,0.0,1,13.84,100.12,35.68,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.485600000000002
2025-03-07 16:42:39-08:00,7.09,252.604,12.321,12.474000000000002,20.291999999999998,338.18,7.9,68.7,3.14,5.27,5.98,0.0,0.0,1,13.8,28.28,34.23,1,-11,19.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.2744
2025-03-07 16:43:39-08:00,7.1,257.63100000000003,11.484,11.151,21.228,338.06,7.9,68.9,3.0,5.56,5.91,0.0,0.0,1,13.73,7.99,34.42,1,-8,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.6936
2025-03-07 16:44:39-08:00,7.1,252.19700000000003,10.791,11.182500000000001,20.304000000000002,337.72,7.9,69.1,3.03,5.85,6.18,0.0,0.0,1,13.73,2.26,36.27,1,-10,20.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.7408
2025-03-07 16:45:39-08:00,7.11,246.76300000000003,11.466000000000001,10.647,20.220000000000002,337.62,7.9,69.0,3.08,6.49,6.63,0.0,0.0,1,13.7,0.64,35.67,1,-10,19.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.236
2025-03-07 16:46:40-08:00,7.11,255.27700000000002,10.098,9.933000000000002,22.284,337.87,7.9,69.0,2.83,5.7,5.81,0.0,0.0,1,13.87,114.75,42.11,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.0168
2025-03-07 16:47:40-08:00,7.11,261.61300000000006,11.988000000000001,9.911999999999999,21.947999999999997,337.95,7.9,69.1,3.13,6.51,6.88,0.0,0.0,1,13.8,32.41,35.55,1,-11,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.5976
2025-03-07 16:48:40-08:00,7.11,253.36300000000003,13.248000000000001,10.983,20.016,337.98,7.9,68.9,3.36,6.71,6.98,0.0,0.0,1,13.77,9.15,36.15,1,-12,18.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.3712
2025-03-07 16:49:40-08:00,7.12,244.83800000000002,11.754000000000001,11.109,19.452,337.99,7.9,68.9,3.18,6.18,6.5,0.0,0.0,1,13.73,2.59,35.67,1,-13,19.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.8344
2025-03-07 16:50:40-08:00,7.12,253.75900000000001,12.132000000000001,11.6235,18.768,338.0,8.0,69.1,3.21,6.55,6.66,0.0,0.0,1,13.7,0.73,32.62,1,-11,18.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.9936
2025-03-07 16:51:40-08:00,7.12,253.71500000000003,11.367,10.195500000000001,21.983999999999998,338.0,8.0,68.8,3.29,5.94,5.97,0.0,0.0,1,13.87,133.94,39.73,1,-8,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.148800000000001
2025-03-07 16:52:40-08:00,7.13,252.15300000000002,11.313,11.613000000000001,19.871999999999996,338.0,8.0,68.6,3.44,6.23,6.24,0.0,0.0,1,13.8,37.83,36.45,1,-12,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.958400000000001
2025-03-07 16:53:40-08:00,7.13,259.677,11.565,11.245500000000002,18.996,338.65,8.0,68.6,3.3,6.48,6.67,0.0,0.0,1,13.77,10.68,38.08,1,-9,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.9832
2025-03-07 16:54:40-08:00,7.13,262.812,11.178,11.466000000000001,18.672,338.88,8.0,68.6,3.42,6.65,6.78,0.0,0.0,1,13.73,3.02,34.38,1,-11,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.054400000000001
2025-03-07 16:55:40-08:00,7.13,274.428,12.006,10.5,20.663999999999998,339.54,8.1,68.7,3.55,6.68,7.19,0.0,0.0,1,13.7,0.85,32.26,1,-10,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.4768
2025-03-07 16:56:42-08:00,7.16,281.17100000000005,13.716000000000001,12.159,18.54,339.84,8.1,68.5,3.84,7.13,7.54,0.0,0.0,1,13.98,156.32,37.05,1,-8,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.412
2025-03-07 16:57:42-08:00,7.19,280.016,12.204,12.831000000000001,18.3,340.09,8.1,68.3,3.76,6.56,6.93,0.0,0.0,1,13.84,51.24,34.94,1,-11,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.908000000000001
2025-03-07 16:58:42-08:00,7.21,274.978,13.05,12.39,18.804,340.03,8.1,68.3,3.89,6.46,6.66,0.0,0.0,1,13.77,14.47,36.03,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.928799999999999
2025-03-07 16:59:42-08:00,7.21,270.03900000000004,12.258,12.327,18.06,340.01,8.1,68.0,3.67,6.7,6.93,0.0,0.0,1,13.73,4.09,35.75,1,-8,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.972000000000001
2025-03-07 17:00:37-08:00,7.22,271.777,13.068,11.1195,19.043999999999997,340.0,8.1,68.1,3.7,7.4,7.52,0.0,0.0,1,13.73,1.28,33.08,1,-10,19.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.7288
2025-03-07 17:01:37-08:00,7.22,263.67,12.132000000000001,10.626,19.692,340.0,8.1,68.2,3.58,6.61,7.14,0.0,0.0,1,13.98,142.2,45.54,1,-6,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.2264
2025-03-07 17:02:37-08:00,7.23,267.25600000000003,12.024,11.161500000000002,19.104,340.0,8.1,68.0,3.47,7.01,7.59,0.0,0.0,1,13.84,49.07,37.97,1,-11,20.0,-2.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,9.4288
2025-03-07 17:03:37-08:00,7.23,271.70000000000005,11.889000000000001,11.5815,19.068,340.0,8.1,68.0,3.68,6.86,7.51,0.0,0.0,1,13.77,13.86,33.67,1,-8,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.3016
2025-03-07 17:04:37-08:00,7.23,276.32,12.546,12.0855,16.427999999999997,340.5,8.1,67.7,3.65,6.8,7.13,0.0,0.0,1,13.73,3.91,34.34,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.7256
2025-03-07 17:05:38-08:00,7.25,282.62300000000005,14.058,11.361,17.136,340.82,8.1,67.9,3.5,6.9,7.23,0.0,0.0,1,13.73,1.11,33.58,1,-9,19.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.9472
2025-03-07 17:06:39-08:00,7.29,276.08900000000006,12.663,11.340000000000002,17.556,340.94,8.1,67.7,3.69,6.57,6.79,0.0,0.0,1,13.95,138.76,46.31,1,-8,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.7672
2025-03-07 17:07:39-08:00,7.3,277.178,11.16,10.689,18.756,340.98,8.1,67.8,3.4,6.27,6.83,0.0,0.0,1,13.84,73.42,38.85,1,-11,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.7672
2025-03-07 17:08:39-08:00,7.31,270.567,12.564000000000002,11.487,17.676,341.15,8.1,67.7,3.77,6.66,7.01,0.0,0.0,1,13.77,20.74,34.67,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.863199999999999
2025-03-07 17:09:39-08:00,7.32,268.983,12.546,11.025,19.884,341.7,8.1,67.7,3.74,6.9,7.01,0.0,0.0,1,13.73,5.86,34.41,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.4968
2025-03-07 17:10:39-08:00,7.33,265.177,13.212,10.584000000000001,20.904,341.86,8.1,67.8,3.88,7.13,7.31,0.0,0.0,1,13.73,1.65,33.45,1,-10,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.884800000000002
2025-03-07 17:11:40-08:00,7.33,261.041,12.969000000000001,12.841500000000002,18.18,341.63,8.1,67.7,3.64,6.53,6.58,0.0,0.0,1,13.66,0.47,45.67,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.86
2025-03-07 17:12:40-08:00,7.33,252.86800000000002,13.374,12.232500000000002,16.32,341.87,8.1,67.8,3.95,7.13,7.15,0.0,0.0,1,13.84,65.11,37.99,1,-13,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.968
2025-03-07 17:13:40-08:00,7.33,249.55700000000002,12.492,11.602500000000001,18.323999999999998,341.95,8.2,67.7,3.54,6.06,6.21,0.0,0.0,1,13.8,18.39,34.18,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.512799999999999
2025-03-07 17:14:40-08:00,7.33,251.00900000000001,12.078,11.97,17.496,341.98,8.2,67.9,3.61,6.27,6.34,0.0,0.0,1,13.73,5.19,33.77,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.5152
2025-03-07 17:15:41-08:00,7.34,255.178,11.520000000000001,11.3925,18.348,341.72,8.2,67.6,3.56,6.88,7.28,0.0,0.0,1,13.73,1.47,33.6,1,-12,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.1736
2025-03-07 17:16:41-08:00,7.38,256.795,10.610999999999999,12.127500000000001,17.483999999999998,341.9,8.2,67.8,4.2,7.06,7.33,0.0,0.0,1,13.7,0.41,36.25,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.1448
2025-03-07 17:17:41-08:00,7.4,260.23800000000006,12.24,10.6575,18.852,341.9,8.2,67.8,4.13,7.25,7.84,0.0,0.0,1,13.84,103.33,39.42,1,-8,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.570400000000001
2025-03-07 17:18:41-08:00,7.42,277.33200000000005,14.157,11.256000000000002,19.428,341.96,8.2,67.9,3.81,6.87,7.14,0.0,0.0,1,13.8,29.18,36.25,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.3816
2025-03-07 17:19:41-08:00,7.43,274.50500000000005,13.302,10.773,20.376,341.99,8.3,67.8,3.95,7.65,7.85,0.0,0.0,1,13.77,8.24,33.31,1,-10,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.195200000000002
2025-03-07 17:20:41-08:00,7.43,277.706,13.203,11.791500000000001,17.16,342.4,8.3,67.6,4.0,7.69,8.33,0.0,0.0,1,13.73,2.33,33.08,1,-9,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.584000000000001
2025-03-07 17:21:41-08:00,7.43,275.0,11.934,12.2535,17.735999999999997,342.33,8.3,67.6,3.83,7.41,7.86,0.0,0.0,1,13.7,0.66,34.91,1,-10,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.475200000000001
2025-03-07 17:22:41-08:00,7.44,273.064,12.357000000000001,11.8755,17.328,342.12,8.3,67.6,3.39,6.27,6.63,0.0,0.0,1,13.87,127.04,39.05,1,-8,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.4816
2025-03-07 17:23:41-08:00,7.47,279.884,13.194,9.618,19.272,342.04,8.3,67.4,3.5,5.8,5.92,0.0,0.0,1,13.8,35.88,35.23,1,-12,21.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.494399999999999
2025-03-07 17:24:42-08:00,7.5,277.838,12.276000000000002,11.235,18.276,342.01,8.3,67.3,3.26,6.29,6.48,0.0,0.0,1,13.77,10.13,32.68,1,-10,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.6872
2025-03-07 17:25:42-08:00,7.51,270.402,11.817,10.804499999999999,18.156,342.01,8.3,67.5,3.45,6.38,6.63,0.0,0.0,1,13.73,2.86,34.09,1,-10,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.735199999999999
2025-03-07 17:26:42-08:00,7.53,279.103,12.258,11.403,16.296,342.0,8.3,67.6,3.46,5.86,6.03,0.0,0.0,1,13.7,0.81,35.06,1,-11,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,7.9472000000000005
2025-03-07 17:27:41-08:00,7.53,283.99800000000005,12.555,8.2005,22.08,342.0,8.3,67.3,3.42,6.13,6.27,0.0,0.0,1,13.66,0.23,38.68,1,-12,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.32
2025-03-07 17:28:42-08:00,7.54,282.997,11.718,10.4265,16.872,342.0,8.3,67.1,3.71,6.52,6.57,0.0,0.0,1,13.87,133.35,35.09,1,-8,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.5904
2025-03-07 17:29:42-08:00,7.54,271.502,11.916,10.059000000000001,19.236,342.0,8.3,67.1,3.78,6.53,6.89,0.0,0.0,1,13.8,37.66,33.05,1,-7,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.071200000000001
2025-03-07 17:30:42-08:00,7.54,274.81300000000005,12.465,10.731000000000002,17.256,342.0,8.3,67.4,4.38,7.16,7.63,0.0,0.0,1,13.77,10.64,34.94,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.179200000000002
2025-03-07 17:31:42-08:00,7.56,291.434,12.033,11.067,15.696,342.0,8.3,67.3,3.95,6.48,7.11,0.0,0.0,1,13.73,3.0,35.8,1,-11,21.0,-1.0,-3.0,STAT,0,LAT,LON,W,CRC,,,,,,8.323200000000002
2025-03-07 17:32:41-08:00,7.59,271.392,12.843,10.6575,17.232,342.0,8.3,67.2,3.87,6.83,7.16,0.0,0.0,1,13.7,0.85,38.15,1,-9,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,8.910400000000001
2025-03-07 17:33:41-08:00,7.61,254.04500000000002,11.501999999999999,9.933000000000002,18.384,342.0,8.3,67.1,3.88,7.28,7.62,0.0,0.0,1,13.66,0.24,33.65,1,-9,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.500800000000002
2025-03-07 17:34:42-08:00,7.62,255.376,9.621,10.626,18.947999999999997,342.0,8.3,67.4,3.85,7.28,7.72,0.0,0.0,1,13.87,129.21,32.72,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.6136
2025-03-07 17:35:42-08:00,7.62,272.75600000000003,9.342,10.899000000000001,17.712,342.0,8.3,67.4,4.04,7.65,8.19,0.0,0.0,1,13.8,36.49,33.76,1,-13,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.662400000000002
2025-03-07 17:36:42-08:00,7.63,284.26200000000006,10.539000000000001,9.975,18.972,342.0,8.3,67.5,4.01,7.38,7.56,0.0,0.0,1,13.77,10.31,33.79,1,-12,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.6984
2025-03-07 17:37:44-08:00,7.63,269.951,13.032,9.66,18.36,342.0,8.3,67.3,4.09,7.51,7.91,0.0,0.0,1,13.7,2.91,43.71,1,-12,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.68
2025-03-07 17:38:44-08:00,7.63,257.29,12.726,9.786000000000001,18.54,341.97,8.3,67.4,3.92,6.77,6.89,0.0,0.0,1,13.7,0.82,35.6,1,-11,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.124
2025-03-07 17:39:44-08:00,7.64,252.73600000000002,12.384,9.534,19.416,341.99,8.3,67.3,3.97,7.63,7.77,0.0,0.0,1,13.66,0.23,32.86,1,-12,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,9.987200000000001
2025-03-07 17:40:44-08:00,7.64,248.336,13.014000000000001,9.744,20.352,341.92,8.3,67.1,4.4,8.13,8.33,0.0,0.0,1,13.87,104.88,33.53,1,-10,20.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.5744
2025-03-07 17:41:45-08:00,7.64,247.31300000000005,11.988000000000001,10.9305,20.004,341.97,8.3,67.4,4.81,8.74,8.82,0.0,0.0,1,13.8,29.62,34.31,1,-13,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.992800000000003
2025-03-07 17:42:45-08:00,7.64,251.88900000000004,13.212,11.655,17.256,341.99,8.3,67.4,5.58,9.15,9.37,0.0,0.0,1,13.73,8.37,48.72,1,-10,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.7712
2025-03-07 17:43:45-08:00,7.66,252.80200000000002,12.15,11.109,17.304,342.0,8.4,67.3,4.86,8.81,9.25,0.0,0.0,1,13.7,2.36,37.78,1,-11,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.5088
2025-03-07 17:44:45-08:00,7.69,259.49,11.187,9.534,19.032,342.0,8.4,67.3,4.71,8.78,9.29,0.0,0.0,1,13.7,0.67,33.49,1,-10,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.830400000000001
2025-03-07 17:45:45-08:00,7.71,259.50100000000003,10.152,10.3635,17.136,341.96,8.4,67.2,5.44,9.48,9.94,0.0,0.0,1,13.66,0.19,33.8,1,-12,23.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.0112
2025-03-07 17:46:45-08:00,7.72,255.73900000000003,11.412,11.13,17.424,341.99,8.4,67.2,5.0,9.28,9.55,0.0,0.0,1,13.84,95.18,34.76,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.9088
2025-03-07 17:47:44-08:00,7.73,266.409,11.645999999999999,12.81,13.464,342.0,8.5,67.3,5.11,9.31,9.57,0.0,0.0,1,13.77,26.88,38.88,1,-14,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.1408
2025-03-07 17:48:44-08:00,7.73,272.338,13.644,10.573500000000001,18.323999999999998,342.0,8.5,67.3,4.98,8.93,9.26,0.0,0.0,1,13.73,7.59,38.07,1,-11,20.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.8088
2025-03-07 17:49:44-08:00,7.74,280.5,11.277,9.9015,17.232,342.0,8.5,67.1,5.01,9.39,9.72,0.0,0.0,1,13.7,2.14,38.27,1,-12,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,10.958400000000001
2025-03-07 17:50:45-08:00,7.74,277.53000000000003,12.609,8.893500000000001,17.58,342.0,8.5,67.0,6.08,10.11,10.44,0.0,0.0,1,13.7,0.61,34.43,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.604
2025-03-07 17:51:45-08:00,7.76,272.503,12.258,7.5075,19.86,342.0,8.5,67.1,6.01,9.68,9.79,0.0,0.0,1,13.95,188.32,34.81,1,-5,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.716
2025-03-07 17:52:45-08:00,7.8,404.723,12.042000000000002,7.9590000000000005,19.956,342.0,8.5,67.2,6.06,9.98,10.01,0.0,0.0,1,13.84,83.97,34.47,1,-11,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.975200000000001
2025-03-07 17:53:46-08:00,7.82,346.54400000000004,10.512,9.6285,17.22,342.0,8.6,67.3,5.73,10.24,10.26,0.0,0.0,1,13.77,23.72,40.07,1,-10,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.636
2025-03-07 17:54:46-08:00,7.83,307.21900000000005,11.16,10.752,15.156,341.35,8.6,67.1,6.88,10.97,11.32,0.0,0.0,1,13.73,6.7,39.57,1,-10,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,11.807200000000002
2025-03-07 17:55:46-08:00,7.84,286.90200000000004,12.843,11.0355,15.696,341.12,8.6,66.9,7.38,11.71,12.05,0.0,0.0,1,13.7,1.89,34.31,1,-9,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.507200000000001
2025-03-07 17:56:46-08:00,7.84,276.65000000000003,11.853,10.5315,16.392,341.13,8.5,67.1,7.68,11.26,11.42,0.0,0.0,1,13.7,0.53,34.79,1,-10,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,12.2864
2025-03-07 17:57:46-08:00,7.84,269.071,11.088000000000001,10.4265,18.108,341.08,8.5,67.1,8.02,12.2,12.46,0.0,0.0,1,13.98,175.8,34.54,1,-8,22.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.3816
2025-03-07 17:58:41-08:00,7.84,263.05400000000003,10.413,10.269,17.712,341.03,8.5,67.0,8.03,13.07,13.37,0.0,0.0,1,13.8,64.17,36.87,1,-12,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.998400000000002
2025-03-07 17:59:41-08:00,7.84,261.327,12.429,11.046,16.416,341.08,8.5,67.0,7.72,12.96,13.65,0.0,0.0,1,13.73,18.12,37.19,1,-14,21.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.651200000000003
2025-03-07 18:00:41-08:00,7.86,267.476,12.339,10.4685,17.664,341.03,8.5,67.2,8.05,13.87,14.73,0.0,0.0,1,13.73,5.12,32.83,1,-11,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.6288
2025-03-07 18:01:41-08:00,7.89,271.79900000000004,11.25,9.775500000000001,18.648,341.01,8.5,67.0,7.53,12.67,13.1,0.0,0.0,1,13.7,1.45,35.9,1,-12,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,13.8656
2025-03-07 18:02:41-08:00,7.91,273.284,11.448,8.946,19.968,341.0,8.5,67.3,8.05,13.57,13.85,0.0,0.0,1,13.7,0.41,35.09,1,-8,22.0,-3.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.849600000000002
2025-03-07 18:03:41-08:00,7.92,276.672,10.026000000000002,10.825500000000002,19.116,341.0,8.6,67.2,8.25,13.37,13.68,0.0,0.0,1,13.91,152.69,46.79,1,-9,23.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.5192
2025-03-07 18:04:42-08:00,7.92,272.173,10.773000000000001,10.752,16.572,341.0,8.6,67.2,8.32,14.04,14.22,0.0,0.0,1,13.8,43.12,42.51,1,-12,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,14.546399999999998
2025-03-07 18:05:42-08:00,7.93,270.05,11.223,10.164,17.556,341.0,8.6,66.9,8.55,14.56,15.0,0.0,0.0,1,13.77,12.18,37.6,1,-12,22.0,-2.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,15.159200000000002
2025-03-07 18:06:42-08:00,7.93,261.16200000000003,10.305,9.0405,19.164,341.0,8.5,66.9,9.35,15.82,16.33,0.0,0.0,1,13.73,3.44,34.32,1,-9,23.0,-2.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,16.4888
2025-03-07 18:07:42-08:00,7.94,252.64800000000002,10.719000000000001,9.597000000000001,18.864,341.0,8.6,67.0,9.52,17.19,18.35,0.0,0.0,1,13.7,0.97,34.29,1,-10,22.0,-1.0,-1.0,STAT,0,LAT,LON,W,CRC,,,,,,17.524800000000003
2025-03-07 18:08:42-08:00,7.94,251.383,11.583,9.880500000000001,17.532,341.0,8.5,67.1,9.85,16.68,17.31,0.0,0.0,1,13.98,256.52,43.54,1,-11,22.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,16.8504
2025-03-07 18:09:42-08:00,7.94,247.654,10.818,10.332,16.368,341.0,8.5,67.2,10.28,17.92,18.88,0.0,0.0,1,13.84,79.54,37.08,1,-11,22.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,17.6096
2025-03-07 18:10:42-08:00,7.94,248.09400000000002,11.025,9.597000000000001,16.427999999999997,341.0,8.6,67.3,10.55,18.48,19.37,0.0,0.0,1,13.77,22.46,34.67,1,-11,22.0,-1.0,-2.0,STAT,0,LAT,LON,W,CRC,,,,,,18.0696
