DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,3023022787,AQI
2025-03-10 21:29:11-07:00,12.14,156.84900000000002,9.315,7.266,37.104,424.21,12.1,50.8,0.0,0.06,0.24,,7.4688
2025-03-10 21:30:11-07:00,12.16,159.687,9.819,5.6175,39.12,423.18,12.0,50.2,0.0,0.07,0.13,,7.88
2025-03-10 21:31:11-07:00,12.16,153.79100000000003,9.216000000000001,5.6175,36.192,421.36,11.9,50.3,0.0,0.02,0.27,,7.2544
2025-03-10 21:32:11-07:00,12.15,150.17200000000003,9.099,6.489,35.304,420.48,11.9,50.3,0.27,0.28,0.36,,7.284800000000001
2025-03-10 21:33:11-07:00,12.15,154.264,8.037,6.415500000000001,38.123999999999995,420.17,11.8,50.5,0.13,0.35,0.38,,7.9048
2025-03-10 21:34:12-07:00,12.14,160.05,7.632000000000001,5.838,39.168,420.06,11.8,50.8,0.04,0.15,0.16,,7.953600000000001
2025-03-10 21:35:12-07:00,12.14,171.336,7.569,5.795999999999999,40.583999999999996,420.02,11.8,50.5,0.01,0.27,0.27,,8.332799999999999
2025-03-10 21:36:13-07:00,12.14,180.983,8.676,4.809,42.888,420.01,11.8,50.2,0.0,0.09,0.09,,8.6496
2025-03-10 21:37:13-07:00,12.13,186.945,9.054,2.2575,44.843999999999994,420.65,11.9,49.5,0.0,0.03,0.19,,8.992799999999999
2025-03-10 21:38:13-07:00,12.09,179.091,8.379000000000001,3.612,43.727999999999994,421.33,11.9,49.6,0.0,0.22,0.41,,8.9216
2025-03-10 21:39:13-07:00,12.06,169.62,8.118,4.473,41.724000000000004,421.77,11.9,49.1,0.0,0.3,0.36,,8.584800000000001
2025-03-10 21:40:13-07:00,12.05,168.69600000000003,5.814,7.0875,40.68,421.92,11.9,50.6,0.0,0.18,0.2,,8.280000000000001
2025-03-10 21:41:13-07:00,12.05,176.594,8.126999999999999,4.3785,41.124,421.97,12.0,49.8,0.0,0.25,0.31,,8.4248
2025-03-10 21:42:13-07:00,12.05,185.394,8.1,5.229000000000001,38.568,422.07,12.0,50.3,0.0,0.08,0.1,,7.7776
2025-03-10 21:43:13-07:00,12.05,176.836,9.603,3.2760000000000002,39.12,422.03,11.9,49.4,0.0,0.03,0.03,,7.848
2025-03-10 21:44:16-07:00,12.04,161.161,9.882000000000001,5.9639999999999995,37.98,421.72,11.9,50.0,0.0,0.01,0.25,,7.604
2025-03-10 21:45:16-07:00,12.04,159.984,9.036,6.237000000000001,37.716,421.25,11.9,49.7,0.0,0.0,0.28,,7.543200000000001
2025-03-10 21:46:16-07:00,12.04,158.653,9.09,6.2265,39.19199999999999,420.55,12.0,49.2,0.0,0.0,0.1,,7.838399999999999
2025-03-10 21:47:16-07:00,12.03,157.014,8.091000000000001,6.132,39.768,420.35,12.0,49.7,0.0,0.0,0.03,,7.953600000000001
2025-03-10 21:48:16-07:00,12.0,171.193,9.999,4.2105,41.1,420.31,11.9,48.1,0.0,0.0,0.01,,8.22
2025-03-10 21:49:15-07:00,11.96,165.74800000000002,7.470000000000001,5.0295000000000005,41.58,420.76,12.0,48.3,0.0,0.0,0.0,,8.316
2025-03-10 21:50:15-07:00,11.95,164.40600000000003,7.434,2.5515000000000003,44.784,420.92,12.0,48.1,0.0,0.12,0.12,,9.0528
2025-03-10 21:51:15-07:00,11.94,167.09000000000003,7.434,3.5385000000000004,43.572,420.94,12.0,48.3,0.0,0.04,0.07,,8.746400000000001
2025-03-10 21:52:16-07:00,11.93,165.198,6.939,6.1215,41.59199999999999,420.98,12.0,48.6,0.0,0.01,0.03,,8.326399999999998
2025-03-10 21:53:16-07:00,11.88,165.209,7.416,7.2765,40.992,420.99,12.0,49.5,0.0,0.1,0.1,,8.2784
2025-03-10 21:54:12-07:00,11.86,165.99,6.534,7.896,40.895999999999994,421.0,11.9,50.3,0.0,0.04,0.04,,8.2112
2025-03-10 21:55:12-07:00,11.85,160.743,8.001000000000001,7.7700000000000005,40.908,421.0,11.9,50.9,0.0,0.1,0.1,,8.261600000000001
2025-03-10 21:56:12-07:00,11.84,169.741,9.378,9.597000000000001,37.152,421.0,11.8,50.9,0.0,0.19,0.19,,7.582400000000001
2025-03-10 21:57:12-07:00,11.82,167.77200000000002,8.523000000000001,8.463000000000001,39.9,421.0,11.8,51.4,0.0,0.27,0.27,,8.196
2025-03-10 21:58:12-07:00,11.77,167.80500000000004,8.694,7.812000000000001,41.472,421.0,11.8,51.3,0.0,0.08,0.11,,8.358400000000001
2025-03-10 21:59:12-07:00,11.76,160.369,7.731,9.5655,37.98,421.0,11.6,51.9,0.0,0.03,0.4,,7.62
2025-03-10 22:00:13-07:00,11.74,157.861,8.028,9.618,38.292,421.0,11.6,51.8,0.0,0.01,0.14,,7.6664
2025-03-10 22:01:13-07:00,11.69,158.532,7.920000000000001,8.757,39.072,421.0,11.6,52.1,0.0,0.08,0.42,,7.878400000000001
2025-03-10 22:02:13-07:00,11.66,159.88500000000002,8.883,9.2925,39.588,421.0,11.5,52.1,0.0,0.18,0.29,,8.0616
2025-03-10 22:03:13-07:00,11.64,155.595,8.415,9.240000000000002,40.248,421.0,11.5,52.1,0.08,0.71,0.75,,8.6176
2025-03-10 22:04:13-07:00,11.59,158.30100000000002,7.668,8.568000000000001,39.57599999999999,420.88,11.5,52.9,0.03,0.29,0.58,,8.147199999999998
2025-03-10 22:05:14-07:00,11.56,171.25900000000001,8.757000000000001,8.0955,42.912,420.96,11.5,52.8,0.01,0.36,0.52,,8.8704
2025-03-10 22:06:14-07:00,11.54,173.382,7.911,11.5395,40.440000000000005,421.16,11.5,53.0,0.0,0.45,0.55,,8.448
2025-03-10 22:07:14-07:00,11.49,167.585,9.414000000000001,11.298,39.611999999999995,421.26,11.5,53.1,0.0,0.14,0.23,,8.0344
2025-03-10 22:08:14-07:00,11.46,177.056,9.882000000000001,8.473500000000001,41.4,421.24,11.5,52.9,0.0,0.05,0.08,,8.319999999999999
2025-03-10 22:09:14-07:00,11.45,177.287,9.144,7.5075,42.636,421.08,11.4,52.7,0.0,0.02,0.02,,8.5432
2025-03-10 22:10:15-07:00,11.4,169.62,8.388,9.2715,39.288000000000004,421.03,11.4,52.9,0.0,0.0,0.17,,7.8576000000000015
2025-03-10 22:11:15-07:00,11.37,162.83300000000003,7.875,9.3345,41.868,421.01,11.3,53.0,0.0,0.0,0.37,,8.373600000000001
2025-03-10 22:12:15-07:00,11.35,160.787,8.199,10.878,40.8,421.0,11.3,53.4,0.0,0.33,0.46,,8.424
2025-03-10 22:13:16-07:00,11.32,161.469,7.119000000000001,10.825500000000002,40.12799999999999,421.0,11.3,54.0,0.46,1.25,1.43,,9.025599999999999
2025-03-10 22:14:16-07:00,11.28,167.431,7.992000000000001,9.2085,42.227999999999994,421.0,11.3,53.8,0.15,0.86,0.92,,9.1336
2025-03-10 22:15:16-07:00,11.25,175.19700000000003,8.1,8.211,44.928,421.0,11.2,53.4,0.05,0.37,0.39,,9.2816
2025-03-10 22:16:16-07:00,11.24,167.32100000000003,7.011,9.2715,42.66,421.0,11.2,53.4,0.02,0.14,0.14,,8.644
2025-03-10 22:17:16-07:00,11.21,169.477,7.515,9.219,44.412,421.49,11.3,53.8,0.01,0.43,0.44,,9.2264
2025-03-10 22:18:16-07:00,11.17,166.045,6.561,9.618,42.456,421.82,11.3,54.0,0.0,0.32,0.32,,8.747200000000001
2025-03-10 22:19:16-07:00,11.16,162.679,7.3709999999999996,8.809500000000002,41.268,421.94,11.3,54.2,0.0,0.41,0.43,,8.5816
2025-03-10 22:20:17-07:00,11.14,166.26500000000001,8.55,9.418500000000002,40.416,421.98,11.3,53.5,0.0,0.14,0.15,,8.1952
2025-03-10 22:21:17-07:00,11.14,168.59700000000004,7.884,8.693999999999999,42.528,422.45,11.3,53.6,0.0,0.23,0.23,,8.689599999999999
2025-03-10 22:22:17-07:00,11.14,169.14700000000002,8.721,9.072000000000001,43.284,422.7,11.3,53.8,0.0,0.33,0.33,,8.9208
2025-03-10 22:23:18-07:00,11.13,162.954,7.938000000000001,9.5235,41.424,422.9,11.3,54.4,0.0,0.11,0.11,,8.3728
2025-03-10 22:24:18-07:00,11.12,172.799,7.641,9.639,40.716,422.45,11.3,54.1,0.0,0.04,0.04,,8.1752
2025-03-10 22:25:18-07:00,11.08,179.38800000000003,8.82,8.4,42.696,422.16,11.3,54.0,0.0,0.01,0.01,,8.547199999999998
2025-03-10 22:26:18-07:00,11.06,182.633,7.497,9.0195,42.756,422.06,11.3,54.3,0.0,0.0,0.0,,8.5512
2025-03-10 22:27:18-07:00,11.06,222.32100000000003,9.09,10.290000000000001,40.536,422.02,11.3,54.0,0.0,0.0,0.0,,8.1072
2025-03-10 22:28:18-07:00,11.05,222.717,7.992000000000001,8.788499999999999,39.924,422.01,11.3,53.5,0.0,0.0,0.0,,7.9848
2025-03-10 22:29:18-07:00,11.05,190.50900000000001,7.308,8.8305,42.912,422.0,11.2,53.5,0.0,0.0,0.0,,8.5824
2025-03-10 22:30:18-07:00,11.05,171.028,7.425,9.639,42.66,421.59,11.2,53.9,0.0,0.0,0.0,,8.532
2025-03-10 22:31:19-07:00,11.05,165.78100000000003,7.884,9.870000000000001,43.14,421.21,11.1,53.8,0.0,0.26,0.26,,8.836
2025-03-10 22:32:19-07:00,11.05,168.762,7.236,10.0695,42.815999999999995,420.91,11.1,53.5,0.0,0.09,0.09,,8.6352
2025-03-10 22:33:19-07:00,11.04,170.401,7.128,10.563,41.688,420.74,11.1,53.6,0.0,0.03,0.03,,8.3616
2025-03-10 22:34:19-07:00,11.03,168.311,7.479000000000001,9.807,43.788000000000004,420.26,11.1,53.4,0.0,0.03,0.03,,8.781600000000001
2025-03-10 22:35:19-07:00,10.99,165.12100000000004,7.875,8.3265,41.952,420.09,11.1,52.6,0.0,0.09,0.09,,8.462399999999999
2025-03-10 22:36:19-07:00,10.97,158.268,7.668,8.8515,41.616,420.03,11.0,52.8,0.0,0.06,0.06,,8.3712
2025-03-10 22:37:19-07:00,10.96,177.067,7.911,9.3765,40.992,420.01,10.9,53.5,0.0,0.05,0.05,,8.238399999999999
2025-03-10 22:38:20-07:00,10.95,181.30200000000002,6.246,10.100999999999999,41.544,420.0,11.0,53.8,0.0,0.02,0.02,,8.3248
2025-03-10 22:39:20-07:00,10.94,174.592,8.388,10.941,40.608000000000004,420.0,11.0,53.9,0.0,0.01,0.01,,8.1296
2025-03-10 22:40:20-07:00,10.92,168.487,9.531,9.0615,43.62,419.65,11.0,53.0,0.0,0.15,0.23,,8.844
2025-03-10 22:41:20-07:00,10.88,162.811,8.559,9.9225,42.216,419.35,11.0,53.6,0.0,0.16,0.19,,8.571200000000001
2025-03-10 22:42:20-07:00,10.86,162.03000000000003,7.5329999999999995,9.302999999999999,45.24,419.31,11.0,53.5,0.0,0.05,0.06,,9.088
2025-03-10 22:43:20-07:00,10.85,165.429,8.028,9.870000000000001,41.376,419.76,11.1,53.6,0.38,0.76,0.76,,8.8832
2025-03-10 22:44:20-07:00,10.85,163.13000000000002,7.317000000000001,11.067,41.64,419.83,11.1,53.7,0.13,0.25,0.25,,8.528
2025-03-10 22:45:16-07:00,10.84,160.97400000000002,6.777,8.1165,41.16,419.93,11.2,53.3,0.04,0.09,0.09,,8.303999999999998
2025-03-10 22:46:17-07:00,10.83,169.092,7.5329999999999995,7.3395,42.84,419.98,11.2,53.1,0.01,0.03,0.03,,8.592
2025-03-10 22:47:17-07:00,10.83,173.316,7.685999999999999,7.224,42.708000000000006,419.99,11.2,53.2,0.0,0.01,0.01,,8.5496
2025-03-10 22:48:17-07:00,10.81,172.678,9.126000000000001,6.699,42.768,420.1,11.3,52.8,0.0,0.0,0.21,,8.553600000000001
2025-03-10 22:49:18-07:00,10.78,173.052,8.712,6.604500000000001,45.552,420.65,11.2,52.9,0.0,0.0,0.21,,9.1104
2025-03-10 22:50:18-07:00,10.76,168.41,6.894,9.282,43.32,420.88,11.2,53.0,0.0,0.0,0.07,,8.664
2025-03-10 22:51:18-07:00,10.76,169.675,7.623000000000001,8.19,44.04,420.96,11.2,52.7,0.0,0.0,0.02,,8.808
2025-03-10 22:52:18-07:00,10.76,168.806,7.685999999999999,6.2895,44.22,420.98,11.2,52.9,0.0,0.0,0.01,,8.844
2025-03-10 22:53:18-07:00,10.76,162.866,7.668,7.707,44.004,420.99,11.3,53.2,0.0,0.0,0.0,,8.8008
2025-03-10 22:54:19-07:00,10.76,168.168,7.470000000000001,8.19,40.763999999999996,421.0,11.3,53.2,0.0,0.0,0.0,,8.1528
2025-03-10 22:55:19-07:00,10.75,183.52400000000003,8.388,7.119000000000001,41.843999999999994,421.0,11.3,52.7,0.53,1.09,1.19,,9.240799999999998
2025-03-10 22:56:19-07:00,10.76,179.91600000000003,9.09,9.135,41.508,421.0,11.2,52.8,0.18,0.52,0.56,,8.717600000000001
2025-03-10 22:57:19-07:00,10.76,177.661,8.28,10.1325,39.588,421.0,11.2,53.4,0.06,0.17,0.18,,8.0536
2025-03-10 22:58:19-07:00,10.76,170.58800000000002,8.253,10.573500000000001,38.568,421.16,11.2,53.0,0.02,0.26,0.27,,7.9216
2025-03-10 22:59:19-07:00,10.76,169.092,8.622,11.193000000000001,37.728,421.66,11.2,53.0,0.01,0.24,0.48,,7.7376000000000005
2025-03-10 23:00:19-07:00,10.75,166.067,7.875,9.555,39.924,421.23,11.2,53.0,0.0,0.08,0.16,,8.0488
2025-03-10 23:01:19-07:00,10.75,157.212,7.29,9.775500000000001,41.436,421.08,11.2,53.3,0.0,0.02,0.26,,8.3032
2025-03-10 23:02:19-07:00,10.75,159.654,7.524,10.059000000000001,41.136,421.03,11.2,53.1,0.0,0.01,0.08,,8.2352
2025-03-10 23:03:20-07:00,10.75,473.82500000000005,7.002000000000001,9.8175,43.044,421.01,11.2,53.3,0.0,0.16,0.18,,8.7368
2025-03-10 23:04:20-07:00,10.75,634.403,7.182,10.164,40.224000000000004,421.04,11.2,53.2,0.0,0.42,0.43,,8.3808
2025-03-10 23:05:20-07:00,10.75,380.622,8.226,10.290000000000001,41.448,421.01,11.2,52.7,0.0,0.42,0.42,,8.6256
2025-03-10 23:06:21-07:00,10.75,262.32800000000003,9.063,11.55,41.459999999999994,421.15,11.2,52.9,0.04,0.57,0.57,,8.748
2025-03-10 23:07:21-07:00,10.75,208.428,8.604000000000001,11.4765,40.943999999999996,421.7,11.2,52.9,0.02,0.22,0.22,,8.364799999999999
2025-03-10 23:08:21-07:00,10.75,199.69400000000002,8.289000000000001,10.1325,41.196,421.89,11.2,52.8,0.01,0.07,0.07,,8.2952
2025-03-10 23:09:21-07:00,10.75,183.48000000000002,7.695000000000001,9.8385,39.216,421.46,11.2,53.3,0.0,0.4,0.4,,8.1632
2025-03-10 23:10:21-07:00,10.75,163.20700000000002,8.334,9.491999999999999,40.09199999999999,421.16,11.2,53.7,0.0,0.46,0.46,,8.386399999999998
2025-03-10 23:11:22-07:00,10.75,161.27100000000002,7.722,9.397499999999999,41.808,420.48,11.2,53.5,0.0,0.18,0.18,,8.505600000000001
2025-03-10 23:12:22-07:00,10.75,159.764,6.57,9.8595,41.652,420.17,11.2,53.9,0.0,0.06,0.06,,8.378400000000001
2025-03-10 23:13:22-07:00,10.74,158.87300000000002,8.046,11.1195,38.58,419.84,11.2,53.8,0.0,0.02,0.02,,7.732
2025-03-10 23:14:22-07:00,10.74,163.06400000000002,7.8660000000000005,10.248,38.772,419.94,11.2,53.4,0.0,0.01,0.01,,7.7624
2025-03-10 23:15:23-07:00,10.74,162.217,7.479000000000001,10.111500000000001,39.696,419.98,11.2,53.2,0.0,0.0,0.0,,7.9392
2025-03-10 23:16:23-07:00,10.73,160.72100000000003,6.930000000000001,10.164,39.756,419.99,11.1,52.8,0.0,0.09,0.09,,8.0232
2025-03-10 23:17:23-07:00,10.71,160.18200000000002,7.731,11.9385,36.083999999999996,420.0,11.2,52.9,0.27,0.51,0.65,,7.6248
2025-03-10 23:18:23-07:00,10.67,163.02,7.029,13.23,36.444,420.0,11.2,53.0,0.08,0.42,0.55,,7.624800000000001
2025-03-10 23:19:23-07:00,10.66,160.27,7.829999999999999,14.385,35.196,420.0,11.2,53.2,1.45,2.02,2.06,,8.6552
2025-03-10 23:20:23-07:00,10.66,159.62100000000004,7.920000000000001,14.91,34.199999999999996,420.08,11.1,53.1,2.12,3.03,3.04,,9.264
2025-03-10 23:21:23-07:00,10.65,156.948,7.542000000000001,15.361500000000001,35.052,420.68,11.2,53.6,0.71,1.45,1.45,,8.1704
2025-03-10 23:22:24-07:00,10.65,160.237,8.73,14.2695,35.279999999999994,420.89,11.1,53.3,0.27,0.55,0.56,,7.4959999999999996
2025-03-10 23:23:24-07:00,10.65,159.72,8.253,11.151,40.440000000000005,420.96,11.1,53.2,0.09,0.24,0.24,,8.280000000000001
2025-03-10 23:24:24-07:00,10.64,162.06300000000002,7.920000000000001,12.4425,40.032,420.99,11.1,53.4,0.03,0.08,0.08,,8.0704
2025-03-10 23:25:24-07:00,10.64,166.77100000000002,7.425,12.778500000000001,38.16,421.24,11.1,53.2,0.01,0.03,0.17,,7.656
2025-03-10 23:26:25-07:00,10.6,161.37,6.561,13.2825,37.824,421.73,11.0,53.3,0.0,0.01,0.35,,7.5728
2025-03-10 23:27:25-07:00,10.57,159.368,6.156,12.18,38.16,421.29,11.0,53.5,0.0,0.0,0.2,,7.632
2025-03-10 23:28:25-07:00,10.56,157.49800000000002,7.11,12.201,37.716,421.75,11.0,53.2,0.0,0.0,0.06,,7.543200000000001
2025-03-10 23:29:25-07:00,10.56,159.87400000000002,6.7410000000000005,11.0565,40.632,421.91,11.0,53.3,0.0,0.0,0.02,,8.1264
2025-03-10 23:30:25-07:00,10.56,160.82,8.415,13.5555,37.368,421.97,11.0,53.7,0.02,0.1,0.1,,7.553600000000001
2025-03-10 23:31:25-07:00,10.55,174.74600000000004,8.226,14.826,34.464,421.99,11.0,53.4,0.1,0.27,0.27,,7.1088000000000005
2025-03-10 23:32:25-07:00,10.55,175.20800000000003,7.308,13.009500000000001,36.828,422.0,11.0,53.4,0.03,0.09,0.09,,7.437600000000001
2025-03-10 23:33:21-07:00,10.54,166.793,8.892000000000001,10.4265,39.144,422.0,11.0,52.7,0.01,0.08,0.21,,7.8928
2025-03-10 23:34:21-07:00,10.54,161.89800000000002,8.208,9.282,40.404,421.38,10.9,52.2,0.0,0.14,0.19,,8.192800000000002
2025-03-10 23:35:21-07:00,10.49,159.984,6.453,11.161500000000002,38.472,420.52,10.9,52.3,0.0,0.05,0.06,,7.734400000000001
2025-03-10 23:36:21-07:00,10.47,150.72200000000004,8.235000000000001,9.4605,39.57599999999999,420.02,10.9,52.4,0.0,0.15,0.15,,8.035199999999998
2025-03-10 23:37:21-07:00,10.46,154.75900000000001,7.416,8.8305,40.008,419.43,11.0,52.7,0.0,0.05,0.05,,8.0416
2025-03-10 23:38:21-07:00,10.45,156.376,7.578,10.8465,38.028,419.15,11.0,52.6,0.0,0.02,0.02,,7.6216
2025-03-10 23:39:21-07:00,10.45,156.453,7.920000000000001,9.786000000000001,40.199999999999996,419.05,11.0,52.1,0.0,0.01,0.01,,8.047999999999998
2025-03-10 23:40:22-07:00,10.45,156.26600000000002,7.38,10.2375,38.412,419.02,11.1,52.1,0.0,0.02,0.02,,7.6984
2025-03-10 23:41:22-07:00,10.45,156.92600000000002,8.046,8.5155,41.64,419.01,11.0,52.0,0.0,0.22,0.22,,8.504000000000001
2025-03-10 23:42:22-07:00,10.44,158.928,8.370000000000001,9.166500000000001,41.004,418.97,11.0,51.9,0.0,0.07,0.07,,8.256799999999998
2025-03-10 23:43:22-07:00,10.44,158.42200000000003,7.596,10.731000000000002,40.12799999999999,418.99,11.1,52.2,0.0,0.02,0.02,,8.041599999999999
2025-03-10 23:44:22-07:00,10.44,163.93300000000002,7.146000000000001,11.487,39.024,419.0,11.1,52.0,0.0,0.01,0.01,,7.8128
2025-03-10 23:45:23-07:00,10.44,162.261,4.644,12.537,39.132,419.0,11.0,52.8,0.0,0.0,0.06,,7.8264
2025-03-10 23:46:23-07:00,10.43,159.258,7.002000000000001,10.4265,38.508,419.0,11.0,52.3,0.0,0.0,0.02,,7.701600000000001
2025-03-10 23:47:23-07:00,10.43,157.102,7.164,10.626,38.495999999999995,419.0,11.0,52.0,0.0,0.0,0.01,,7.699199999999999
2025-03-10 23:48:23-07:00,10.4,153.59300000000002,7.272,10.017,38.736,419.0,11.0,52.2,0.0,0.0,0.0,,7.747199999999999
2025-03-10 23:49:23-07:00,10.37,157.014,9.027,10.3215,40.943999999999996,419.0,10.9,51.9,0.0,0.16,0.16,,8.316799999999999
2025-03-10 23:50:23-07:00,10.36,157.091,8.001000000000001,12.0645,39.84,419.0,10.9,52.4,0.0,0.05,0.05,,8.008000000000001
2025-03-10 23:51:23-07:00,10.36,158.44400000000002,8.712,12.642,39.348,419.0,10.8,52.6,0.0,0.02,0.02,,7.8856
2025-03-10 23:52:25-07:00,10.36,163.24,7.11,12.1905,43.09199999999999,419.0,10.8,53.6,0.0,0.01,0.01,,8.626399999999999
2025-03-10 23:53:25-07:00,10.35,161.82100000000003,6.930000000000001,12.474000000000002,40.92,418.71,10.8,54.1,0.0,0.0,0.0,,8.184000000000001
2025-03-10 23:54:26-07:00,10.34,161.007,7.5329999999999995,13.608000000000002,40.716,418.4,10.7,54.5,0.0,0.03,0.03,,8.1672
2025-03-10 23:55:26-07:00,10.3,165.44000000000003,6.084,14.217,39.456,418.14,10.7,54.9,0.0,0.28,0.32,,8.115200000000002
2025-03-10 23:56:26-07:00,10.27,159.324,7.956,12.9465,38.868,418.05,10.7,55.4,0.0,0.43,0.51,,8.117600000000001
2025-03-10 23:57:26-07:00,10.25,165.05500000000004,7.02,11.707500000000001,41.16,418.37,10.6,55.0,0.0,0.19,0.22,,8.383999999999999
2025-03-10 23:58:26-07:00,10.24,168.35500000000002,6.885000000000001,13.0725,41.495999999999995,418.16,10.5,55.1,0.0,0.07,0.08,,8.355199999999998
2025-03-10 23:59:26-07:00,10.19,166.36400000000003,8.082,13.083000000000002,42.876,418.06,10.5,55.2,0.0,0.22,0.22,,8.7512
2025-03-11 00:00:26-07:00,10.16,163.20700000000002,7.425,13.104000000000001,41.508,418.6,10.5,55.6,0.13,0.48,0.48,,8.6856
2025-03-11 00:01:27-07:00,10.15,163.06400000000002,7.506,12.768,39.995999999999995,418.86,10.5,55.4,0.04,0.16,0.16,,8.127199999999998
2025-03-11 00:02:27-07:00,10.1,166.199,6.75,12.400500000000001,41.616,418.95,10.5,55.5,0.07,0.14,0.14,,8.4352
2025-03-11 00:03:27-07:00,10.07,172.205,6.795,13.692,39.19199999999999,418.98,10.5,56.0,0.02,0.08,0.08,,7.902399999999999
2025-03-11 00:04:27-07:00,10.06,170.58800000000002,6.633,13.461,39.588,418.99,10.5,56.0,0.01,0.21,0.21,,8.0856
2025-03-11 00:05:28-07:00,10.03,170.918,7.812,12.3585,38.772,419.0,10.5,56.0,0.0,0.07,0.07,,7.8104000000000005
2025-03-11 00:06:28-07:00,9.98,172.062,7.893,12.831000000000001,40.175999999999995,419.0,10.5,55.6,0.0,0.02,0.02,,8.0512
2025-03-11 00:07:28-07:00,9.96,169.059,7.938000000000001,12.39,40.211999999999996,419.84,10.6,55.4,0.0,0.01,0.01,,8.050399999999998
2025-03-11 00:08:29-07:00,9.95,172.84300000000002,8.325000000000001,13.209000000000001,40.211999999999996,419.94,10.5,55.4,0.0,0.07,0.37,,8.098399999999998
2025-03-11 00:09:29-07:00,9.94,173.33800000000002,7.857,11.151,43.163999999999994,419.98,10.4,55.4,0.0,0.33,0.42,,8.896799999999999
2025-03-11 00:10:29-07:00,9.9,171.07200000000003,7.191000000000001,13.0515,39.852,419.99,10.4,55.6,0.0,0.1,0.13,,8.0504
2025-03-11 00:11:29-07:00,9.87,168.56400000000002,7.434,12.4845,39.072,419.66,10.4,55.6,0.0,0.04,0.05,,7.846400000000001
2025-03-11 00:12:29-07:00,9.86,164.329,6.8759999999999994,12.285,40.524,419.39,10.4,56.0,0.0,0.01,0.02,,8.1128
2025-03-11 00:13:29-07:00,9.86,167.77200000000002,7.155,12.736500000000001,41.136,419.29,10.5,55.2,0.0,0.0,0.01,,8.227200000000002
2025-03-11 00:14:29-07:00,9.84,171.622,7.785,12.033000000000001,42.275999999999996,419.1,10.4,55.3,0.0,0.06,0.06,,8.5032
2025-03-11 00:15:29-07:00,9.84,167.519,8.469000000000001,14.668500000000002,39.791999999999994,419.43,10.4,55.5,0.0,0.23,0.23,,8.142399999999999
2025-03-11 00:16:30-07:00,9.79,167.233,7.335000000000001,14.395500000000002,41.184,419.75,10.4,56.3,0.0,0.08,0.08,,8.3008
2025-03-11 00:17:30-07:00,9.77,183.24900000000002,7.587,13.198500000000001,42.072,419.91,10.4,56.8,0.0,0.03,0.03,,8.4384
2025-03-11 00:18:25-07:00,9.76,181.94000000000003,6.759,12.348,44.064,419.97,10.4,56.8,0.0,0.01,0.01,,8.8208
2025-03-11 00:19:25-07:00,9.75,170.324,7.245000000000001,12.6945,44.952,419.99,10.4,56.9,0.0,0.0,0.0,,8.9904
2025-03-11 00:20:25-07:00,9.74,166.65,4.995,12.579,43.332,420.0,10.4,57.4,0.0,0.18,0.32,,8.810400000000001
2025-03-11 00:21:25-07:00,9.7,167.53000000000003,9.09,11.046,42.372,420.0,10.3,56.2,0.0,0.06,0.14,,8.522400000000001
2025-03-11 00:22:26-07:00,9.67,166.23200000000003,6.849,13.0935,42.467999999999996,420.0,10.3,56.3,0.0,0.02,0.05,,8.509599999999999
2025-03-11 00:23:27-07:00,9.66,163.06400000000002,7.524,13.5555,38.940000000000005,419.77,10.3,55.6,0.0,0.2,0.21,,7.948000000000001
2025-03-11 00:24:27-07:00,9.65,161.32600000000002,7.3260000000000005,13.1355,40.98,419.31,10.3,54.9,0.0,0.11,0.29,,8.283999999999999
2025-03-11 00:25:27-07:00,9.61,159.918,7.551000000000001,13.104000000000001,42.528,419.11,10.3,55.3,0.0,0.04,0.12,,8.5376
2025-03-11 00:26:28-07:00,9.58,161.942,8.145000000000001,12.7575,40.956,419.04,10.3,55.1,0.0,0.01,0.04,,8.1992
2025-03-11 00:27:28-07:00,9.56,169.686,7.443,12.012,40.824000000000005,419.01,10.3,54.9,0.0,0.0,0.01,,8.164800000000001
2025-03-11 00:28:28-07:00,9.55,168.49800000000002,9.107999999999999,11.9385,41.495999999999995,419.0,10.3,54.4,0.0,0.0,0.0,,8.299199999999999
2025-03-11 00:29:28-07:00,9.54,166.969,8.019,10.416,42.948,419.0,10.2,53.5,0.0,0.0,0.0,,8.5896
2025-03-11 00:30:28-07:00,9.51,161.19400000000002,7.470000000000001,11.1195,42.348,419.0,10.2,53.6,0.0,0.02,0.02,,8.4856
2025-03-11 00:31:28-07:00,9.48,157.102,7.5600000000000005,11.602500000000001,42.395999999999994,419.0,10.2,54.1,0.0,0.1,0.1,,8.559199999999999
2025-03-11 00:32:29-07:00,9.46,158.202,7.02,11.6865,42.827999999999996,419.0,10.2,54.3,0.0,0.18,0.26,,8.7096
2025-03-11 00:33:30-07:00,9.45,160.73200000000003,6.8759999999999994,11.697000000000001,41.484,419.0,10.3,54.5,0.0,0.06,0.09,,8.344800000000001
2025-03-11 00:34:30-07:00,9.45,165.16500000000002,8.244,10.3635,43.296,419.0,10.3,53.9,0.0,0.04,0.05,,8.6912
2025-03-11 00:35:30-07:00,9.44,162.78900000000002,7.848000000000001,11.739,41.04,419.0,10.3,54.2,0.0,0.01,0.02,,8.216
2025-03-11 00:36:30-07:00,9.43,161.007,8.532,10.2585,42.804,419.06,10.2,53.5,0.0,0.0,0.01,,8.5608
