DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,93,43,1,-2,480185926,83,46,2,-1,3910151013,AQI
2025-03-17 00:53:36-07:00,22.19,237.74300000000002,11.529,7.3395,20.46,401.82,21.2,30.9,2.04,3.15,3.16,28.0,1.0,3.0,STAT,,,,,,,6.612
2025-03-17 00:54:36-07:00,22.18,219.92300000000003,11.169,7.3709999999999996,19.92,401.86,21.2,30.8,2.07,3.13,3.13,30.0,2.0,2.0,STAT,,,,,,,6.488
2025-03-17 00:55:36-07:00,22.19,231.341,10.467,7.4655000000000005,18.588,401.95,21.2,30.9,2.17,3.49,3.53,29.0,1.0,1.0,STAT,,,,,,,6.509600000000001
2025-03-17 00:56:36-07:00,22.19,236.50000000000003,11.952,7.728000000000001,19.74,401.98,21.2,30.8,2.05,3.55,3.71,27.0,1.0,2.0,STAT,,,,,,,6.788
2025-03-17 00:57:37-07:00,22.19,241.07600000000002,10.449,7.9799999999999995,18.552,402.45,21.2,30.7,1.97,3.42,3.69,30.0,1.0,2.0,STAT,,,,,,,6.446400000000001
2025-03-17 00:58:32-07:00,22.19,234.93800000000005,8.82,8.547,18.72,402.79,21.3,30.8,2.11,3.21,3.69,31.0,1.0,2.0,STAT,,,,,,,6.311999999999999
2025-03-17 00:59:32-07:00,22.19,232.144,10.881,8.463000000000001,18.0,403.03,21.2,30.9,1.96,3.09,3.43,29.0,1.0,2.0,STAT,,,,,,,6.072
2025-03-17 01:00:32-07:00,22.19,233.49700000000004,9.828,8.274000000000001,18.552,403.52,21.3,30.9,2.01,3.13,3.28,30.0,1.0,2.0,STAT,,,,,,,6.2143999999999995
2025-03-17 01:01:33-07:00,22.19,237.07200000000003,11.637,8.5155,17.88,403.43,21.3,30.9,1.98,2.88,3.11,28.0,1.0,2.0,STAT,,,,,,,5.88
2025-03-17 01:02:34-07:00,22.19,211.079,9.675,6.93,19.392,402.92,21.3,30.9,2.45,3.46,3.53,30.0,2.0,3.0,STAT,,,,,,,6.6464
2025-03-17 01:03:34-07:00,22.19,242.78100000000003,11.916,8.295,18.372,402.49,21.3,30.9,2.53,3.46,3.49,29.0,1.0,2.0,STAT,,,,,,,6.442400000000001
2025-03-17 01:04:34-07:00,22.19,241.23000000000002,10.386,8.211,18.119999999999997,402.82,21.3,30.9,2.18,3.15,3.15,29.0,1.0,2.0,STAT,,,,,,,6.144
2025-03-17 01:05:34-07:00,22.19,235.57600000000002,10.8,8.295,17.916,402.9,21.3,30.8,1.88,3.32,3.33,30.0,1.0,2.0,STAT,,,,,,,6.2392
2025-03-17 01:06:34-07:00,22.19,240.74600000000004,10.602,8.085,17.892,402.97,21.3,30.9,1.58,2.65,2.65,29.0,1.0,2.0,STAT,,,,,,,5.6984
2025-03-17 01:07:39-07:00,22.19,236.07100000000003,11.025,8.0325,19.08,402.99,21.3,30.8,1.69,2.64,2.81,29.0,1.0,2.0,STAT,,,,,,,5.928
2025-03-17 01:08:34-07:00,22.19,237.22600000000003,11.583,7.9590000000000005,19.452,403.58,21.3,30.8,1.83,2.98,3.13,29.0,1.0,2.0,STAT,,,,,,,6.2744
2025-03-17 01:09:34-07:00,22.2,235.686,11.016,8.148,17.856,404.01,21.3,30.9,1.83,2.96,3.22,29.0,1.0,2.0,STAT,,,,,,,5.9392000000000005
2025-03-17 01:10:34-07:00,22.21,235.092,8.523000000000001,8.2425,18.468,404.65,21.3,30.8,1.53,3.0,3.15,30.0,1.0,2.0,STAT,,,,,,,6.0936
2025-03-17 01:11:34-07:00,22.23,227.32600000000002,11.394,7.476000000000001,20.052,404.88,21.3,30.8,1.32,2.5,2.55,29.0,2.0,2.0,STAT,,,,,,,6.0104
2025-03-17 01:12:35-07:00,22.25,246.65300000000002,10.341000000000001,7.686000000000001,20.483999999999998,404.96,21.3,30.8,1.29,2.86,3.04,29.0,1.0,2.0,STAT,,,,,,,6.3848
2025-03-17 01:13:35-07:00,22.26,244.893,10.404,7.9065,19.344,404.98,21.3,30.8,1.74,3.15,3.25,30.0,1.0,2.0,STAT,,,,,,,6.3888
2025-03-17 01:14:35-07:00,22.27,240.02,10.638,7.6545000000000005,18.924,405.52,21.3,30.8,2.08,2.85,3.46,28.0,1.0,2.0,STAT,,,,,,,6.0648
2025-03-17 01:15:35-07:00,22.27,232.49600000000004,10.881,6.6885,19.439999999999998,405.83,21.3,30.8,1.99,3.05,3.42,28.0,1.0,2.0,STAT,,,,,,,6.327999999999999
2025-03-17 01:16:35-07:00,22.27,233.508,11.466000000000001,7.581,18.599999999999998,405.94,21.3,30.8,2.06,3.4,3.9,28.0,1.0,2.0,STAT,,,,,,,6.4399999999999995
2025-03-17 01:17:36-07:00,22.28,232.54000000000002,10.431000000000001,8.358,18.288,405.98,21.3,30.8,1.91,2.83,3.01,29.0,1.0,2.0,STAT,,,,,,,5.921600000000001
2025-03-17 01:18:36-07:00,22.28,225.412,9.225,8.085,19.116,406.13,21.3,30.7,2.53,3.64,3.7,29.0,1.0,2.0,STAT,,,,,,,6.735200000000001
2025-03-17 01:19:36-07:00,22.28,209.38500000000002,9.477,6.5835,21.348,406.63,21.3,30.7,2.14,3.34,3.36,30.0,1.0,3.0,STAT,,,,,,,6.941599999999999
2025-03-17 01:20:36-07:00,22.29,231.06600000000003,10.422,7.938,18.599999999999998,406.87,21.3,30.8,2.27,3.22,3.23,29.0,1.0,2.0,STAT,,,,,,,6.296
2025-03-17 01:21:36-07:00,22.28,239.14000000000001,11.826,8.316,17.82,407.31,21.3,30.7,2.09,3.18,3.3,28.0,1.0,2.0,STAT,,,,,,,6.1080000000000005
2025-03-17 01:22:36-07:00,22.29,240.51500000000001,11.313,8.337000000000002,17.436,408.21,21.3,30.7,2.1,3.16,3.35,29.0,1.0,2.0,STAT,,,,,,,6.0152
2025-03-17 01:23:37-07:00,22.29,246.15800000000002,10.476,7.728000000000001,18.264,408.72,21.3,30.6,2.36,3.25,3.39,29.0,1.0,1.0,STAT,,,,,,,6.252800000000001
2025-03-17 01:24:37-07:00,22.29,231.407,10.935,7.455,18.636,408.9,21.3,30.6,2.53,3.47,3.53,29.0,1.0,2.0,STAT,,,,,,,6.5032
2025-03-17 01:25:37-07:00,22.29,235.609,12.573,7.203,19.224,408.74,21.3,30.6,2.32,3.37,3.54,28.0,1.0,2.0,STAT,,,,,,,6.540800000000001
2025-03-17 01:26:37-07:00,22.29,233.959,13.032,8.421,18.816,408.26,21.3,30.7,1.86,2.73,2.78,28.0,1.0,3.0,STAT,,,,,,,5.9472000000000005
2025-03-17 01:27:37-07:00,22.29,234.35500000000002,12.564000000000002,8.61,17.976,408.09,21.3,30.7,1.57,2.67,2.68,27.0,1.0,2.0,STAT,,,,,,,5.7312
2025-03-17 01:28:38-07:00,22.29,220.57200000000003,12.249,8.0325,17.556,408.03,21.4,30.7,1.4,2.63,3.05,27.0,1.0,2.0,STAT,,,,,,,5.615200000000001
2025-03-17 01:29:38-07:00,22.29,237.82,9.243,8.1165,18.96,408.01,21.4,30.7,1.35,2.71,3.46,31.0,1.0,3.0,STAT,,,,,,,5.960000000000001
2025-03-17 01:30:38-07:00,22.29,237.44600000000003,11.034,7.7175,19.368,408.0,21.4,30.7,1.41,2.53,2.8,28.0,0.0,2.0,STAT,,,,,,,5.8976
2025-03-17 01:31:38-07:00,22.29,235.04800000000003,10.314000000000002,7.896,18.744,408.0,21.4,30.7,1.81,2.49,2.58,29.0,1.0,3.0,STAT,,,,,,,5.7408
2025-03-17 01:32:38-07:00,22.29,242.935,10.188,7.056,19.656,408.46,21.4,30.7,2.05,2.99,3.02,29.0,1.0,2.0,STAT,,,,,,,6.3232
2025-03-17 01:33:39-07:00,22.29,241.07600000000002,10.35,6.405,20.424,408.45,21.4,30.7,2.17,3.13,3.29,29.0,1.0,2.0,STAT,,,,,,,6.588800000000001
2025-03-17 01:34:39-07:00,22.29,242.737,10.413,7.7175,18.876,408.66,21.4,30.6,2.06,2.85,3.12,30.0,1.0,2.0,STAT,,,,,,,6.055200000000001
2025-03-17 01:35:39-07:00,22.29,237.53400000000002,10.53,7.497,19.236,408.88,21.4,30.6,2.15,3.08,3.17,30.0,1.0,2.0,STAT,,,,,,,6.311200000000001
2025-03-17 01:36:39-07:00,22.3,234.56400000000002,12.465,7.854000000000001,19.008,408.96,21.4,30.7,2.24,3.29,3.49,29.0,1.0,2.0,STAT,,,,,,,6.4336
2025-03-17 01:37:39-07:00,22.31,227.942,11.844000000000001,7.833,18.708,408.99,21.4,30.6,2.25,3.57,3.63,29.0,1.0,2.0,STAT,,,,,,,6.5976
2025-03-17 01:38:40-07:00,22.33,237.16000000000003,9.882000000000001,8.6625,17.7,408.99,21.4,30.6,2.09,3.4,3.42,29.0,1.0,2.0,STAT,,,,,,,6.26
2025-03-17 01:39:40-07:00,22.36,241.84600000000003,9.675,8.148,18.936,408.59,21.4,30.6,2.43,3.47,3.72,30.0,1.0,2.0,STAT,,,,,,,6.5632
2025-03-17 01:40:40-07:00,22.36,241.65900000000002,8.766,7.077000000000001,20.508,408.21,21.4,30.6,2.46,3.49,3.8,30.0,1.0,2.0,STAT,,,,,,,6.893600000000001
2025-03-17 01:41:40-07:00,22.37,237.94100000000003,11.331,7.014,19.968,408.07,21.4,30.6,1.97,2.95,3.1,28.0,1.0,2.0,STAT,,,,,,,6.3536
2025-03-17 01:42:40-07:00,22.37,235.37800000000001,9.684,7.4865,18.168,408.03,21.4,30.6,2.28,3.05,3.31,29.0,1.0,2.0,STAT,,,,,,,6.0736
2025-03-17 01:43:40-07:00,22.37,239.954,9.549,8.064,17.82,408.3,21.4,30.6,2.63,3.81,3.89,29.0,1.0,2.0,STAT,,,,,,,6.612
2025-03-17 01:44:40-07:00,22.37,237.567,9.702,8.4105,17.939999999999998,408.75,21.4,30.6,2.34,3.51,3.8,31.0,1.0,2.0,STAT,,,,,,,6.395999999999999
2025-03-17 01:45:40-07:00,22.37,218.20700000000002,11.043,7.9065,18.528,408.91,21.4,30.5,2.28,3.3,3.69,30.0,2.0,2.0,STAT,,,,,,,6.3456
2025-03-17 01:46:41-07:00,22.38,236.35700000000003,11.115,7.917000000000001,19.224,408.97,21.4,30.6,2.12,3.03,3.3,29.0,1.0,2.0,STAT,,,,,,,6.268800000000001
2025-03-17 01:47:41-07:00,22.38,237.46800000000002,11.313,7.287000000000001,19.956,408.99,21.4,30.5,2.03,3.04,3.13,28.0,1.0,2.0,STAT,,,,,,,6.4232000000000005
2025-03-17 01:48:41-07:00,22.39,240.328,12.636,7.098,19.02,409.0,21.4,30.5,2.56,4.07,4.1,27.0,1.0,2.0,STAT,,,,,,,7.0600000000000005
2025-03-17 01:49:37-07:00,22.39,239.64600000000004,12.51,7.7595,18.936,409.0,21.4,30.5,2.49,4.07,4.08,27.0,1.0,2.0,STAT,,,,,,,7.043200000000001
2025-03-17 01:50:37-07:00,22.39,243.65,10.926,8.3895,18.252,408.59,21.4,30.5,2.24,3.79,3.8,29.0,1.0,2.0,STAT,,,,,,,6.6823999999999995
2025-03-17 01:51:37-07:00,22.39,237.45700000000002,10.53,7.8645000000000005,18.444,408.62,21.4,30.5,1.88,3.47,3.69,29.0,1.0,2.0,STAT,,,,,,,6.4648
2025-03-17 01:52:37-07:00,22.39,236.15900000000002,11.016,8.1165,17.232,408.95,21.4,30.5,1.76,2.96,3.04,29.0,1.0,1.0,STAT,,,,,,,5.8144
2025-03-17 01:53:37-07:00,22.39,235.45500000000004,11.016,7.2975,19.452,409.42,21.4,30.5,2.03,3.11,3.13,28.0,1.0,2.0,STAT,,,,,,,6.378400000000001
2025-03-17 01:54:37-07:00,22.39,230.93400000000003,11.232000000000001,7.5285,18.72,409.79,21.4,30.4,2.17,3.46,3.47,28.0,1.0,2.0,STAT,,,,,,,6.5120000000000005
2025-03-17 01:55:37-07:00,22.39,242.24200000000002,11.466000000000001,7.476000000000001,19.416,409.93,21.4,30.4,2.16,3.46,3.46,29.0,1.0,3.0,STAT,,,,,,,6.651200000000001
2025-03-17 01:56:37-07:00,22.39,235.57600000000002,11.501999999999999,7.518000000000001,19.224,409.97,21.4,30.4,2.05,3.36,3.36,29.0,1.0,3.0,STAT,,,,,,,6.5328
2025-03-17 01:57:37-07:00,22.39,236.709,10.754999999999999,7.7595,19.272,409.99,21.4,30.4,2.04,3.75,3.75,29.0,1.0,3.0,STAT,,,,,,,6.8544
2025-03-17 01:58:37-07:00,22.39,247.73100000000002,11.025,8.127,19.404,410.0,21.4,30.4,2.03,3.76,3.94,30.0,1.0,3.0,STAT,,,,,,,6.8888
2025-03-17 01:59:38-07:00,22.39,235.49900000000002,10.224,7.938,19.344,410.0,21.4,30.4,2.08,3.4,3.59,29.0,2.0,3.0,STAT,,,,,,,6.588800000000001
2025-03-17 02:00:38-07:00,22.39,233.26600000000002,11.385,8.2005,17.712,410.0,21.4,30.4,2.31,3.4,3.76,29.0,1.0,2.0,STAT,,,,,,,6.2624
2025-03-17 02:01:38-07:00,22.39,234.53100000000003,12.177,8.295,17.328,410.0,21.4,30.4,2.6,3.75,4.1,28.0,2.0,2.0,STAT,,,,,,,6.4656
2025-03-17 02:02:39-07:00,22.39,216.54600000000002,11.214,6.8355,19.752,410.0,21.4,30.4,2.31,3.21,3.51,29.0,1.0,2.0,STAT,,,,,,,6.5184
2025-03-17 02:03:39-07:00,22.39,235.79600000000002,11.475,8.085,17.939999999999998,410.0,21.4,30.4,2.18,3.43,3.53,29.0,1.0,2.0,STAT,,,,,,,6.332
2025-03-17 02:04:39-07:00,22.39,240.592,11.691,8.379000000000001,17.616,409.53,21.4,30.3,1.82,3.35,3.64,29.0,1.0,2.0,STAT,,,,,,,6.203200000000001
2025-03-17 02:05:39-07:00,22.39,230.72500000000002,10.53,8.0115,19.043999999999997,409.19,21.4,30.4,2.18,3.34,3.43,31.0,1.0,2.0,STAT,,,,,,,6.4808
2025-03-17 02:06:39-07:00,22.39,225.86300000000003,10.458,8.085,20.291999999999998,409.07,21.4,30.4,2.18,3.39,3.42,30.0,1.0,3.0,STAT,,,,,,,6.7704
2025-03-17 02:07:39-07:00,22.39,233.64000000000001,10.422,7.3500000000000005,18.372,409.02,21.4,30.3,2.09,3.38,3.58,30.0,1.0,2.0,STAT,,,,,,,6.378400000000001
2025-03-17 02:08:39-07:00,22.39,229.69100000000003,10.863000000000001,8.085,17.424,409.01,21.4,30.4,2.24,3.64,3.84,29.0,1.0,2.0,STAT,,,,,,,6.396800000000001
2025-03-17 02:09:39-07:00,22.39,238.63400000000001,10.449,7.5600000000000005,18.66,409.0,21.4,30.3,2.16,3.6,3.66,29.0,1.0,2.0,STAT,,,,,,,6.612
2025-03-17 02:10:41-07:00,22.39,236.379,9.018,7.3500000000000005,19.679999999999996,408.77,21.4,30.3,2.2,3.55,3.78,30.0,1.0,2.0,STAT,,,,,,,6.776
2025-03-17 02:11:41-07:00,22.4,246.026,10.98,8.0115,19.656,408.27,21.4,30.4,2.58,3.92,4.05,29.0,1.0,3.0,STAT,,,,,,,7.0672
2025-03-17 02:12:41-07:00,22.42,208.38400000000001,10.422,5.932500000000001,20.712,408.1,21.4,30.3,3.02,4.5,4.54,31.0,2.0,2.0,STAT,,,,,,,7.7424
2025-03-17 02:13:41-07:00,22.44,238.953,9.909,7.1925,20.712,408.03,21.5,30.3,3.23,4.81,4.82,31.0,1.0,2.0,STAT,,,,,,,7.9904
2025-03-17 02:14:41-07:00,22.46,238.645,9.279,7.5705,19.692,408.01,21.4,30.4,3.24,4.67,4.67,30.0,1.0,3.0,STAT,,,,,,,7.6744
2025-03-17 02:15:42-07:00,22.46,230.054,11.205,7.1505,19.188,408.0,21.4,30.4,3.06,4.53,4.53,29.0,1.0,2.0,STAT,,,,,,,7.461600000000001
2025-03-17 02:16:42-07:00,22.47,234.85000000000002,11.556000000000001,7.612500000000001,19.38,408.0,21.4,30.4,3.13,4.71,4.71,28.0,1.0,2.0,STAT,,,,,,,7.644
2025-03-17 02:17:43-07:00,22.47,233.22200000000004,11.25,7.8855,19.595999999999997,408.0,21.5,30.4,2.99,4.73,4.73,29.0,1.0,3.0,STAT,,,,,,,7.703200000000001
2025-03-17 02:18:43-07:00,22.47,227.55700000000002,11.43,8.1795,19.344,408.0,21.4,30.3,2.96,4.53,4.66,29.0,1.0,3.0,STAT,,,,,,,7.492800000000001
2025-03-17 02:19:43-07:00,22.47,231.627,11.501999999999999,7.4865,20.076,408.0,21.5,30.3,3.18,5.15,5.34,29.0,1.0,3.0,STAT,,,,,,,8.135200000000001
2025-03-17 02:20:43-07:00,22.47,239.91000000000003,12.699,7.549500000000001,19.907999999999998,408.0,21.5,30.3,3.4,5.06,5.12,28.0,1.0,3.0,STAT,,,,,,,8.0296
2025-03-17 02:21:43-07:00,22.47,237.842,11.241,7.4025,20.772,408.0,21.4,30.3,3.39,4.68,4.7,29.0,2.0,3.0,STAT,,,,,,,7.8984
2025-03-17 02:22:43-07:00,22.48,228.085,11.574,7.3395,19.679999999999996,408.0,21.4,30.3,3.33,4.81,5.11,29.0,1.0,3.0,STAT,,,,,,,7.783999999999999
2025-03-17 02:23:43-07:00,22.48,237.74300000000002,10.836,8.0535,17.52,408.0,21.4,30.3,3.11,4.68,4.78,30.0,1.0,2.0,STAT,,,,,,,7.247999999999999
2025-03-17 02:24:43-07:00,22.48,229.92200000000003,10.71,7.7385,18.708,408.0,21.5,30.3,3.33,4.62,4.65,30.0,1.0,2.0,STAT,,,,,,,7.4376
2025-03-17 02:25:39-07:00,22.48,233.53000000000003,11.223,8.022,18.744,408.0,21.4,30.3,3.46,5.06,5.14,29.0,1.0,2.0,STAT,,,,,,,7.7968
2025-03-17 02:26:39-07:00,22.48,233.56300000000005,10.557,8.547,18.288,408.0,21.4,30.3,3.63,5.23,5.37,30.0,1.0,2.0,STAT,,,,,,,7.841600000000001
2025-03-17 02:27:40-07:00,22.48,215.14900000000003,10.872,7.6335,20.639999999999997,408.0,21.4,30.3,3.71,5.26,5.8,29.0,2.0,3.0,STAT,,,,,,,8.335999999999999
2025-03-17 02:28:40-07:00,22.48,238.953,10.305,8.137500000000001,18.552,408.0,21.4,30.3,3.58,4.92,5.32,29.0,1.0,2.0,STAT,,,,,,,7.6464
2025-03-17 02:29:40-07:00,22.48,235.97200000000004,10.224,8.0535,19.355999999999998,408.0,21.4,30.3,3.38,4.9,5.03,30.0,1.0,2.0,STAT,,,,,,,7.7912
2025-03-17 02:30:45-07:00,22.48,224.477,11.645999999999999,7.476000000000001,20.112000000000002,408.0,21.4,30.3,3.33,5.33,5.38,30.0,1.0,3.0,STAT,,,,,,,8.2864
2025-03-17 02:31:40-07:00,22.48,225.907,11.16,7.182,20.328,408.0,21.4,30.3,3.22,5.19,5.2,29.0,2.0,3.0,STAT,,,,,,,8.217600000000001
2025-03-17 02:32:40-07:00,22.48,240.702,13.032,7.8855,19.823999999999998,408.35,21.4,30.3,3.65,5.45,5.45,28.0,2.0,3.0,STAT,,,,,,,8.3248
2025-03-17 02:33:41-07:00,22.48,236.80800000000002,11.520000000000001,8.1165,19.584,408.68,21.4,30.4,3.6,6.1,6.1,29.0,2.0,3.0,STAT,,,,,,,8.796800000000001
2025-03-17 02:34:41-07:00,22.48,234.025,10.737,7.6965,19.871999999999996,408.24,21.4,30.3,3.79,5.8,6.29,29.0,2.0,2.0,STAT,,,,,,,8.6144
2025-03-17 02:35:41-07:00,22.48,237.501,10.557,7.0875,20.016,408.08,21.4,30.4,3.68,5.99,6.15,29.0,2.0,2.0,STAT,,,,,,,8.795200000000001
2025-03-17 02:36:41-07:00,22.48,231.84700000000004,10.719000000000001,7.948500000000001,18.78,408.03,21.4,30.3,4.12,6.19,6.25,30.0,1.0,2.0,STAT,,,,,,,8.708000000000002
2025-03-17 02:37:41-07:00,22.48,236.104,9.585,7.455,19.584,407.6,21.4,30.4,3.99,5.76,6.01,31.0,1.0,2.0,STAT,,,,,,,8.524799999999999
2025-03-17 02:38:41-07:00,22.47,234.92700000000002,9.198,7.6545000000000005,18.852,407.21,21.4,30.4,4.09,5.66,5.89,30.0,1.0,2.0,STAT,,,,,,,8.2984
2025-03-17 02:39:41-07:00,22.48,231.429,10.610999999999999,8.368500000000001,18.023999999999997,407.14,21.4,30.3,4.15,5.89,5.96,30.0,1.0,2.0,STAT,,,,,,,8.316799999999999
2025-03-17 02:40:41-07:00,22.47,240.812,10.232999999999999,7.5600000000000005,19.139999999999997,407.12,21.4,30.3,4.18,6.19,6.21,30.0,1.0,2.0,STAT,,,,,,,8.780000000000001
2025-03-17 02:41:42-07:00,22.48,229.98800000000003,10.494,7.854000000000001,18.384,407.04,21.4,30.4,4.09,6.26,6.71,30.0,1.0,2.0,STAT,,,,,,,8.6848
2025-03-17 02:42:42-07:00,22.48,231.341,11.331,8.316,17.34,407.01,21.4,30.4,3.74,5.43,5.58,29.0,1.0,2.0,STAT,,,,,,,7.812
2025-03-17 02:43:42-07:00,22.47,231.02200000000002,11.088000000000001,8.463000000000001,17.856,407.01,21.4,30.4,3.9,5.42,5.47,28.0,1.0,2.0,STAT,,,,,,,7.907200000000001
2025-03-17 02:44:42-07:00,22.47,225.29100000000003,11.943,7.9275,19.487999999999996,407.0,21.4,30.4,4.39,5.93,5.94,28.0,1.0,3.0,STAT,,,,,,,8.641599999999999
2025-03-17 02:45:42-07:00,22.47,236.709,11.331,8.379000000000001,19.62,407.0,21.4,30.4,4.12,5.51,5.52,28.0,1.0,2.0,STAT,,,,,,,8.332
2025-03-17 02:46:43-07:00,22.47,231.24200000000002,9.558,7.623,20.483999999999998,406.83,21.4,30.4,4.12,5.36,5.37,30.0,1.0,3.0,STAT,,,,,,,8.3848
2025-03-17 02:47:43-07:00,22.47,233.717,11.349,8.316,18.791999999999998,406.94,21.4,30.4,3.57,5.11,5.32,29.0,2.0,2.0,STAT,,,,,,,7.8464
2025-03-17 02:48:43-07:00,22.47,229.053,11.853,8.211,18.648,406.98,21.4,30.4,3.21,4.83,5.01,29.0,1.0,2.0,STAT,,,,,,,7.5936
2025-03-17 02:49:44-07:00,22.46,226.919,10.845,7.6545000000000005,19.487999999999996,406.99,21.4,30.4,3.32,5.02,5.08,30.0,1.0,2.0,STAT,,,,,,,7.913599999999999
2025-03-17 02:50:44-07:00,22.44,229.82300000000004,12.159,7.3185,19.008,406.89,21.4,30.4,3.68,5.51,5.75,28.0,1.0,2.0,STAT,,,,,,,8.2096
2025-03-17 02:51:44-07:00,22.43,234.3,11.313,7.392,19.308,406.58,21.4,30.4,4.0,5.74,6.4,29.0,1.0,2.0,STAT,,,,,,,8.453600000000002
2025-03-17 02:52:44-07:00,22.41,231.143,9.945,7.7595,19.536,406.5,21.4,30.4,3.59,5.61,5.89,30.0,1.0,2.0,STAT,,,,,,,8.3952
2025-03-17 02:53:44-07:00,22.4,230.85700000000003,11.493,7.8855,21.036,406.18,21.4,30.4,3.57,5.72,5.95,29.0,1.0,3.0,STAT,,,,,,,8.7832
2025-03-17 02:54:44-07:00,22.4,239.20600000000002,11.232000000000001,7.602,19.823999999999998,406.06,21.4,30.4,3.87,5.83,5.98,29.0,1.0,3.0,STAT,,,,,,,8.6288
2025-03-17 02:55:44-07:00,22.39,243.067,10.395000000000001,8.358,18.168,406.02,21.4,30.4,3.74,5.37,5.42,29.0,1.0,3.0,STAT,,,,,,,7.929600000000001
2025-03-17 02:56:45-07:00,22.39,230.901,10.683,8.5155,17.904,406.01,21.4,30.4,3.55,5.13,5.32,30.0,1.0,2.0,STAT,,,,,,,7.6848
2025-03-17 02:57:45-07:00,22.39,232.29800000000003,11.016,8.693999999999999,18.972,406.0,21.4,30.4,3.78,5.44,5.5,29.0,1.0,3.0,STAT,,,,,,,8.1464
2025-03-17 02:58:45-07:00,22.39,241.824,11.331,7.686000000000001,20.795999999999996,406.0,21.4,30.4,4.12,6.22,6.24,29.0,1.0,3.0,STAT,,,,,,,9.1352
2025-03-17 02:59:45-07:00,22.39,239.17300000000003,11.142000000000001,7.434,19.26,406.0,21.4,30.4,3.95,5.94,5.94,29.0,1.0,3.0,STAT,,,,,,,8.604000000000001
2025-03-17 03:00:46-07:00,22.39,239.05200000000002,10.386,7.7700000000000005,18.131999999999998,405.65,21.4,30.4,3.73,5.38,5.78,30.0,1.0,2.0,STAT,,,,,,,7.930400000000001
2025-03-17 03:01:46-07:00,22.39,230.28500000000003,9.936,7.7700000000000005,18.972,405.54,21.3,30.4,2.77,4.56,4.89,30.0,1.0,3.0,STAT,,,,,,,7.4424
2025-03-17 03:02:46-07:00,22.39,239.69000000000003,10.773000000000001,7.4655000000000005,19.944,405.19,21.3,30.4,3.43,5.19,5.31,30.0,1.0,2.0,STAT,,,,,,,8.1408
2025-03-17 03:03:46-07:00,22.39,231.286,11.295000000000002,7.413,18.804,405.32,21.3,30.4,3.69,5.74,5.94,29.0,1.0,2.0,STAT,,,,,,,8.3528
2025-03-17 03:04:46-07:00,22.39,230.637,11.286,6.804000000000001,19.247999999999998,405.48,21.3,30.4,3.75,5.95,6.01,29.0,1.0,1.0,STAT,,,,,,,8.6096
2025-03-17 03:05:46-07:00,22.39,231.08800000000002,11.501999999999999,8.337000000000002,17.592,405.17,21.3,30.4,3.85,5.91,5.93,29.0,1.0,2.0,STAT,,,,,,,8.246400000000001
2025-03-17 03:06:46-07:00,22.39,235.71900000000002,10.278,8.421,18.407999999999998,405.06,21.3,30.4,3.38,5.18,5.19,30.0,1.0,2.0,STAT,,,,,,,7.8256
2025-03-17 03:07:47-07:00,22.39,235.52100000000004,9.261,7.6545000000000005,19.272,405.02,21.3,30.4,3.49,5.2,5.2,30.0,1.0,2.0,STAT,,,,,,,8.0144
2025-03-17 03:08:47-07:00,22.39,232.91400000000002,10.935,6.279000000000001,21.072,405.01,21.3,30.4,3.65,5.51,5.51,29.0,1.0,3.0,STAT,,,,,,,8.6224
2025-03-17 03:09:47-07:00,22.39,239.866,11.295000000000002,7.5705,20.4,405.0,21.3,30.4,4.17,6.27,6.27,28.0,1.0,3.0,STAT,,,,,,,9.096
2025-03-17 03:10:47-07:00,22.39,231.89100000000002,7.929,5.5755,21.395999999999997,405.0,21.3,30.4,3.88,5.41,5.41,31.0,2.0,3.0,STAT,,,,,,,8.607199999999999
2025-03-17 03:11:47-07:00,22.39,241.95600000000002,8.658,7.6965,18.636,404.88,21.3,30.4,3.86,5.33,5.33,31.0,1.0,2.0,STAT,,,,,,,7.9912
2025-03-17 03:12:48-07:00,22.39,240.14100000000002,10.26,7.2765,18.804,404.96,21.3,30.4,3.86,5.46,5.56,30.0,1.0,2.0,STAT,,,,,,,8.1288
2025-03-17 03:13:48-07:00,22.39,234.01400000000004,10.485000000000001,7.5285,19.176,404.98,21.3,30.4,4.03,5.49,5.52,29.0,1.0,2.0,STAT,,,,,,,8.2272
2025-03-17 03:14:48-07:00,22.39,230.967,10.323,6.3315,21.179999999999996,404.45,21.3,30.4,3.93,5.94,5.95,29.0,1.0,2.0,STAT,,,,,,,8.988
2025-03-17 03:15:48-07:00,22.39,232.77100000000004,9.504000000000001,7.612500000000001,19.164,404.16,21.3,30.4,3.99,5.83,5.83,30.0,1.0,2.0,STAT,,,,,,,8.4968
2025-03-17 03:16:48-07:00,22.39,236.478,10.791,7.287000000000001,18.648,404.06,21.3,30.3,3.54,5.36,5.36,29.0,1.0,3.0,STAT,,,,,,,8.0176
2025-03-17 03:17:44-07:00,22.39,231.616,10.953,7.4025,18.444,404.02,21.3,30.4,4.1,6.1,6.26,28.0,2.0,3.0,STAT,,,,,,,8.5688
2025-03-17 03:18:44-07:00,22.39,231.59400000000002,10.548,7.539,19.176,404.01,21.3,30.3,4.13,6.09,6.39,29.0,1.0,3.0,STAT,,,,,,,8.7072
