DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,155,73,4,-3,6,0,0.00000,0.00000.1,0.1,91712127,123,64,3588334877,AQI
2025-03-02 23:32:20-08:00,22.37,164.175,10.818,6.531,2.376,426.55,21.5,33.6,0.0,0.0,0.08,0.0,0.0,1,13.87,0.32,33.86,1,-7,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4752
2025-03-02 23:33:20-08:00,22.37,165.29700000000003,10.107000000000001,7.2555000000000005,-0.012,426.19,21.5,33.7,0.0,0.0,0.12,0.0,0.0,1,13.87,0.09,32.0,1,-7,45.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,-0.0024000000000000002
2025-03-02 23:34:20-08:00,22.38,164.549,9.927,5.9955,2.184,426.07,21.5,33.6,0.0,0.0,0.04,0.0,0.0,1,13.87,0.03,26.54,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4368000000000001
2025-03-02 23:35:20-08:00,22.38,164.13100000000003,10.962,5.8275,2.052,426.02,21.5,33.6,0.0,0.0,0.01,0.0,0.0,1,13.87,0.01,29.07,1,-6,43.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.41040000000000004
2025-03-02 23:36:21-08:00,22.38,164.329,11.169,5.5335,2.952,426.01,21.5,33.7,0.0,0.09,0.09,0.0,0.0,1,14.16,228.71,29.47,1,-6,43.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6624
2025-03-02 23:37:21-08:00,22.38,164.912,10.224,7.308,1.188,426.0,21.5,33.7,0.0,0.11,0.18,0.0,0.0,1,14.05,97.18,30.38,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3256
2025-03-02 23:38:21-08:00,22.38,164.417,12.375,5.9639999999999995,1.44,426.0,21.6,33.6,0.0,0.1,0.17,0.0,0.0,1,13.98,27.45,31.9,1,-7,42.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.368
2025-03-02 23:39:21-08:00,22.38,166.342,11.142000000000001,5.691,2.34,426.0,21.5,33.6,0.0,0.03,0.15,0.0,0.0,1,13.95,7.75,29.43,1,-8,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.492
2025-03-02 23:40:21-08:00,22.39,166.056,11.457,7.119000000000001,1.68,426.0,21.5,33.7,0.0,0.01,0.08,0.0,0.0,1,13.95,2.19,30.99,1,-8,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.34400000000000003
2025-03-02 23:41:22-08:00,22.39,164.967,11.043,6.699,0.72,426.0,21.6,33.6,0.0,0.05,0.07,0.0,0.0,1,13.91,0.62,27.0,1,-7,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.184
2025-03-02 23:42:22-08:00,22.39,166.73800000000003,9.891,7.014,1.332,426.0,21.6,33.6,0.0,0.03,0.04,0.0,0.0,1,13.91,0.17,27.83,1,-8,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.29040000000000005
2025-03-02 23:43:22-08:00,22.39,166.848,10.881,7.213500000000001,1.488,426.0,21.5,33.7,0.0,0.14,0.19,0.0,0.0,1,13.87,0.05,36.13,1,-9,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4096000000000001
2025-03-02 23:44:22-08:00,22.39,165.143,10.116,6.7305,0.372,426.0,21.6,33.7,0.0,0.21,0.22,0.0,0.0,1,13.87,0.01,29.16,1,-8,46.0,3.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.2424
2025-03-02 23:45:22-08:00,22.39,162.525,10.341000000000001,5.8905,2.856,426.0,21.6,33.6,0.0,0.3,0.3,0.0,0.0,1,13.84,0.0,27.83,1,-6,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8112
2025-03-02 23:46:22-08:00,22.39,162.657,9.693,6.195,3.2039999999999997,425.92,21.6,33.6,0.0,0.36,0.49,0.0,0.0,1,14.19,335.72,28.76,1,-6,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9288000000000001
2025-03-02 23:47:22-08:00,22.39,161.55700000000002,9.468,6.6885,1.392,425.32,21.6,33.6,0.0,0.12,0.21,0.0,0.0,1,14.02,94.82,31.63,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.37439999999999996
2025-03-02 23:48:19-08:00,22.39,159.137,9.783,6.279000000000001,2.364,425.06,21.6,33.6,0.0,0.18,0.25,0.0,0.0,1,13.98,29.75,33.45,1,-5,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6168
2025-03-02 23:49:19-08:00,22.39,165.462,9.918,6.846,1.884,424.41,21.6,33.6,0.0,0.06,0.26,0.0,0.0,1,13.95,8.4,31.23,1,-8,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4248
2025-03-02 23:50:19-08:00,22.39,161.986,10.386,6.0584999999999996,3.828,424.5,21.6,33.6,0.0,0.02,0.08,0.0,0.0,1,13.95,2.37,26.98,1,-6,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.7816000000000001
2025-03-02 23:51:19-08:00,22.39,161.469,9.747,6.7410000000000005,2.16,424.41,21.6,33.6,0.0,0.09,0.11,0.0,0.0,1,13.91,0.67,29.07,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.504
2025-03-02 23:52:19-08:00,22.39,165.57200000000003,10.197000000000001,6.2685,1.5,424.79,21.6,33.7,0.0,0.03,0.37,0.0,0.0,1,13.91,0.19,32.63,1,-8,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.32400000000000007
2025-03-02 23:53:19-08:00,22.39,167.904,11.169,6.09,1.512,424.93,21.6,33.7,0.0,0.12,0.66,0.0,0.0,1,13.87,0.05,40.73,1,-9,44.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.3984
2025-03-02 23:54:19-08:00,22.39,163.834,10.89,5.8905,0.012,424.85,21.6,33.6,0.0,0.25,0.56,0.0,0.0,1,13.87,0.02,30.53,1,-8,45.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.20240000000000002
2025-03-02 23:55:20-08:00,22.39,161.876,10.998000000000001,5.187,1.92,424.71,21.6,33.7,0.0,0.28,0.42,0.0,0.0,1,13.84,0.0,29.44,1,-6,44.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.6080000000000001
2025-03-02 23:56:20-08:00,22.39,161.865,10.683,5.229000000000001,2.328,424.9,21.6,33.7,0.0,0.55,0.61,0.0,0.0,1,14.16,285.16,29.33,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9056000000000001
2025-03-02 23:57:20-08:00,22.39,163.955,10.26,6.5520000000000005,1.38,424.67,21.6,33.6,0.0,0.35,0.7,0.0,0.0,1,14.02,80.54,27.27,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5559999999999999
2025-03-02 23:58:20-08:00,22.39,165.63800000000003,11.565,6.3315,3.048,424.27,21.6,33.7,0.0,0.22,0.58,0.0,0.0,1,13.98,22.75,35.31,1,-8,43.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.7856000000000001
2025-03-02 23:59:20-08:00,22.39,161.10600000000002,10.341000000000001,5.124,4.38,424.18,21.6,33.7,0.0,0.16,0.36,0.0,0.0,1,13.95,6.42,31.74,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,1.004
2025-03-03 00:00:20-08:00,22.39,163.13000000000002,10.467,7.455,2.4359999999999995,424.09,21.6,33.7,0.0,0.05,0.12,0.0,0.0,1,13.95,1.81,28.21,1,-6,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.5271999999999999
2025-03-03 00:01:20-08:00,22.39,165.341,10.926,6.909000000000001,2.808,424.49,21.6,33.6,0.0,0.36,0.38,0.0,0.0,1,13.91,0.51,28.36,1,-8,45.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.8495999999999999
2025-03-03 00:02:20-08:00,22.39,164.934,10.269,6.373500000000001,1.428,424.82,21.6,33.6,0.0,0.15,0.15,0.0,0.0,1,13.91,0.14,29.32,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4056
2025-03-03 00:03:22-08:00,22.39,164.14200000000002,10.71,6.3525,0.72,424.87,21.6,33.6,0.0,0.05,0.05,0.0,0.0,1,13.87,0.04,36.35,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.184
2025-03-03 00:04:22-08:00,22.39,161.502,9.873000000000001,6.069000000000001,-0.216,424.76,21.6,33.6,0.0,0.21,0.21,0.0,0.0,1,13.87,0.01,32.21,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.12480000000000001
2025-03-03 00:05:22-08:00,22.39,160.32500000000002,9.306000000000001,5.985,2.16,424.27,21.6,33.7,0.0,0.18,0.18,0.0,0.0,1,14.09,140.33,29.04,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5760000000000001
2025-03-03 00:06:22-08:00,22.39,160.86400000000003,10.35,5.806500000000001,4.512,424.09,21.6,33.7,0.0,0.06,0.06,0.0,0.0,1,14.09,127.79,30.02,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9504
2025-03-03 00:07:22-08:00,22.39,163.13000000000002,10.754999999999999,6.321,3.828,424.03,21.6,33.7,0.0,0.17,0.17,0.0,0.0,1,14.02,36.09,29.02,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9016000000000001
2025-03-03 00:08:21-08:00,22.39,163.35000000000002,11.700000000000001,6.2895,2.22,424.01,21.6,33.7,0.0,0.1,0.1,0.0,0.0,1,13.98,10.19,31.34,1,-8,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.524
2025-03-03 00:09:21-08:00,22.39,161.282,11.106,5.901000000000001,1.74,424.0,21.6,33.7,0.0,0.03,0.22,0.0,0.0,1,13.95,2.88,34.51,1,-6,44.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.37200000000000005
2025-03-03 00:10:22-08:00,22.39,163.87800000000001,10.647,6.0795,3.2279999999999998,424.0,21.6,33.7,0.0,0.01,0.07,0.0,0.0,1,13.91,0.81,37.81,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6536
2025-03-03 00:11:22-08:00,22.39,163.702,10.431000000000001,5.8485000000000005,3.192,424.0,21.6,33.6,0.0,0.02,0.04,0.0,0.0,1,13.91,0.23,29.49,1,-8,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6544000000000001
2025-03-03 00:12:22-08:00,22.39,163.27300000000002,10.232999999999999,6.216,1.332,424.0,21.6,33.7,0.0,0.01,0.02,0.0,0.0,1,13.87,0.06,28.08,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.27440000000000003
2025-03-03 00:13:22-08:00,22.39,163.823,10.35,6.699,1.752,424.0,21.6,33.7,0.0,0.04,0.07,0.0,0.0,1,13.87,0.02,30.3,1,-8,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3824000000000001
2025-03-03 00:14:22-08:00,22.39,160.028,11.367,6.6255,1.92,424.0,21.6,33.6,0.0,0.01,0.02,0.0,0.0,1,13.84,0.01,34.81,1,-6,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.392
2025-03-03 00:15:22-08:00,22.4,160.226,10.773000000000001,5.5335,3.0,424.0,21.6,33.7,0.0,0.0,0.01,0.0,0.0,1,14.19,319.07,28.27,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6000000000000001
2025-03-03 00:16:22-08:00,22.39,163.79000000000002,12.168,6.1845,1.308,424.0,21.6,33.6,0.0,0.0,0.0,0.0,0.0,1,14.05,106.99,28.19,1,-8,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.2616
2025-03-03 00:17:23-08:00,22.4,161.11700000000002,10.719000000000001,5.859,2.292,424.0,21.6,33.7,0.0,0.26,0.26,0.0,0.0,1,13.98,30.22,29.74,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6664
2025-03-03 00:18:23-08:00,22.41,162.25,10.08,6.510000000000001,1.8599999999999999,424.0,21.6,33.7,0.0,0.17,0.22,0.0,0.0,1,13.95,8.53,29.82,1,-7,46.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.508
2025-03-03 00:19:23-08:00,22.41,158.08100000000002,10.754999999999999,6.4575000000000005,1.9799999999999998,423.66,21.6,33.7,0.0,0.06,0.08,0.0,0.0,1,13.95,2.41,34.92,1,-5,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.44399999999999995
2025-03-03 00:20:23-08:00,22.42,159.929,9.009,5.838,2.616,423.23,21.6,33.6,0.0,0.35,0.35,0.0,0.0,1,13.91,0.68,30.65,1,-6,47.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8031999999999999
2025-03-03 00:21:23-08:00,22.43,162.30500000000004,10.287,6.1530000000000005,3.252,423.08,21.6,33.7,0.0,0.12,0.33,0.0,0.0,1,13.91,0.19,28.0,1,-7,46.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.7464
2025-03-03 00:22:23-08:00,22.44,162.93200000000002,11.385,6.468000000000001,2.88,423.03,21.6,33.6,0.0,0.06,0.28,0.0,0.0,1,13.87,0.05,27.54,1,-7,44.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.624
2025-03-03 00:23:24-08:00,22.46,161.986,10.754999999999999,6.3525,2.5559999999999996,422.66,21.6,33.6,0.0,0.02,0.54,0.0,0.0,1,13.87,0.02,28.54,1,-8,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5272
2025-03-03 00:24:26-08:00,22.46,162.8,10.647,5.691,3.0599999999999996,422.44,21.6,33.7,0.0,0.01,0.29,0.0,0.0,1,13.84,0.0,30.78,1,-8,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.62
2025-03-03 00:25:26-08:00,22.47,162.78900000000002,10.232999999999999,6.5205,2.316,422.16,21.6,33.6,0.0,0.0,0.26,0.0,0.0,1,14.16,238.29,32.24,1,-7,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4632
2025-03-03 00:26:26-08:00,22.47,164.417,10.557,5.7330000000000005,1.584,422.27,21.6,33.6,0.0,0.05,0.13,0.0,0.0,1,14.02,67.3,30.86,1,-8,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3568
2025-03-03 00:27:26-08:00,22.47,163.537,11.529,4.515,3.5999999999999996,422.36,21.6,33.6,0.0,0.02,0.13,0.0,0.0,1,13.98,19.01,26.19,1,-8,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.736
2025-03-03 00:28:26-08:00,22.47,161.92,10.26,5.187,3.7079999999999997,422.12,21.6,33.6,0.0,0.03,0.12,0.0,0.0,1,13.95,5.37,30.24,1,-8,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.7656000000000001
2025-03-03 00:29:26-08:00,22.47,160.556,11.088000000000001,6.6674999999999995,-0.12,422.04,21.6,33.6,0.0,0.01,0.04,0.0,0.0,1,13.95,1.52,39.77,1,-8,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.016
2025-03-03 00:30:27-08:00,22.47,157.993,10.610999999999999,5.313,3.2640000000000002,422.02,21.6,33.6,0.0,0.0,0.01,0.0,0.0,1,13.91,0.43,31.41,1,-5,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6528
2025-03-03 00:31:27-08:00,22.48,162.50300000000001,9.738000000000001,6.3105,2.832,422.01,21.6,33.7,0.0,0.0,0.32,0.0,0.0,1,13.91,0.12,27.15,1,-7,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5664
2025-03-03 00:32:27-08:00,22.48,162.404,9.765,4.305,5.351999999999999,421.84,21.6,33.7,0.0,0.0,0.55,0.0,0.0,1,13.87,0.03,30.42,1,-8,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,1.0704
2025-03-03 00:33:27-08:00,22.48,162.811,10.206,5.6385000000000005,1.944,421.3,21.6,33.6,0.0,0.0,0.17,0.0,0.0,1,13.87,0.01,30.18,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.38880000000000003
2025-03-03 00:34:27-08:00,22.49,160.27,10.026000000000002,7.1610000000000005,2.364,421.19,21.6,33.7,0.0,0.15,0.23,0.0,0.0,1,14.12,279.23,38.96,1,-7,45.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.5928
2025-03-03 00:35:27-08:00,22.48,161.865,9.387,6.7305,1.8359999999999999,421.18,21.6,33.7,0.0,0.1,0.15,0.0,0.0,1,14.09,159.75,33.93,1,-8,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4472
2025-03-03 00:36:28-08:00,22.49,160.13800000000003,9.792000000000002,6.9510000000000005,1.608,421.06,21.6,33.7,0.0,0.03,0.05,0.0,0.0,1,14.02,45.12,26.95,1,-7,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3456000000000001
2025-03-03 00:37:28-08:00,22.48,162.514,10.359,6.1530000000000005,1.092,421.67,21.6,33.7,0.0,0.01,0.01,0.0,0.0,1,13.98,12.74,27.59,1,-8,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.22640000000000005
2025-03-03 00:38:28-08:00,22.49,159.01600000000002,11.025,5.365500000000001,0.78,421.88,21.6,33.6,0.0,0.0,0.0,0.0,0.0,1,13.95,3.6,29.41,1,-6,45.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.15600000000000003
2025-03-03 00:39:29-08:00,22.49,160.27,9.855,4.998,0.6839999999999999,421.88,21.6,33.6,0.0,0.0,0.0,0.0,0.0,1,13.91,1.02,36.09,1,-6,46.0,1.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.1368
2025-03-03 00:40:29-08:00,22.49,158.466,11.088000000000001,6.027,0.612,421.92,21.6,33.6,0.0,0.06,0.29,0.0,0.0,1,13.91,0.29,30.23,1,-6,45.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,0.1704
2025-03-03 00:41:29-08:00,22.49,161.39200000000002,11.232000000000001,6.1635,1.488,421.87,21.6,33.6,0.0,0.02,0.09,0.0,0.0,1,13.87,0.08,29.81,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.31360000000000005
2025-03-03 00:42:29-08:00,22.49,161.18300000000002,10.809,5.3445,3.864,421.87,21.6,33.7,0.0,0.36,0.57,0.0,0.0,1,13.87,0.02,30.81,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,1.0608
2025-03-03 00:43:30-08:00,22.49,160.73200000000003,9.387,5.6594999999999995,3.54,421.31,21.6,33.7,0.0,0.12,0.28,0.0,0.0,1,13.87,0.01,28.52,1,-8,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.804
2025-03-03 00:44:30-08:00,22.49,160.49,10.782,5.596500000000001,3.816,421.11,21.6,33.6,0.0,0.2,0.29,0.0,0.0,1,13.84,0.0,28.57,1,-7,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.9232
2025-03-03 00:45:30-08:00,22.49,164.945,10.962,6.594,1.3679999999999999,421.2,21.6,33.6,0.0,0.23,0.4,0.0,0.0,1,14.09,144.71,31.25,1,-9,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4576
2025-03-03 00:46:30-08:00,22.49,160.07200000000003,10.557,7.497,0.024,421.72,21.6,33.7,0.0,0.16,0.24,0.0,0.0,1,14.02,40.87,29.03,1,-7,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.1328
2025-03-03 00:47:30-08:00,22.49,159.5,9.891,6.489,2.5799999999999996,421.9,21.6,33.7,0.0,0.06,0.08,0.0,0.0,1,13.98,11.54,27.28,1,-6,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.564
2025-03-03 00:48:30-08:00,22.49,160.68800000000002,10.215,6.594,2.304,421.96,21.6,33.6,0.0,0.02,0.03,0.0,0.0,1,13.95,3.26,28.57,1,-8,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4768
2025-03-03 00:49:30-08:00,22.49,158.95000000000002,9.927,6.237000000000001,2.064,421.99,21.7,33.7,0.0,0.01,0.09,0.0,0.0,1,13.95,0.92,30.04,1,-6,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.42080000000000006
2025-03-03 00:50:31-08:00,22.49,161.029,10.557,5.4285000000000005,2.976,422.0,21.6,33.6,0.0,0.0,0.5,0.0,0.0,1,13.91,0.26,30.92,1,-7,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5952000000000001
2025-03-03 00:51:31-08:00,22.49,159.45600000000002,11.205,5.901000000000001,1.8479999999999999,422.0,21.6,33.7,0.0,0.0,0.22,0.0,0.0,1,13.87,0.07,28.92,1,-7,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3696
2025-03-03 00:52:31-08:00,22.49,160.89700000000002,10.746,7.14,0.624,422.41,21.6,33.6,0.0,0.18,0.24,0.0,0.0,1,13.87,0.02,29.34,1,-7,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.2688
2025-03-03 00:53:31-08:00,22.49,160.886,11.07,6.027,1.884,422.79,21.6,33.7,0.0,0.06,0.16,0.0,0.0,1,13.87,0.01,30.46,1,-8,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4248
2025-03-03 00:54:31-08:00,22.49,159.401,10.754999999999999,6.405,0.8999999999999999,422.93,21.6,33.7,0.0,0.02,0.21,0.0,0.0,1,13.84,0.0,27.37,1,-6,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.196
2025-03-03 00:55:26-08:00,22.49,159.89600000000002,9.531,7.035,0.588,422.97,21.6,33.7,0.0,0.01,0.08,0.0,0.0,1,14.12,214.51,39.03,1,-7,46.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.1256
2025-03-03 00:56:26-08:00,22.49,160.24800000000002,11.187,5.901000000000001,1.764,422.99,21.7,33.7,0.0,0.0,0.21,0.0,0.0,1,14.02,60.58,31.62,1,-7,44.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.3528
2025-03-03 00:57:27-08:00,22.49,159.566,10.107000000000001,6.027,-0.192,423.0,21.6,33.6,0.0,0.0,0.2,0.0,0.0,1,13.98,17.11,31.78,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.038400000000000004
2025-03-03 00:58:27-08:00,22.49,158.80700000000002,9.702,6.7095,-0.6839999999999999,423.0,21.6,33.7,0.0,0.0,0.17,0.0,0.0,1,13.95,4.83,31.24,1,-7,46.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.1368
2025-03-03 00:59:27-08:00,22.49,157.091,9.81,6.909000000000001,-1.944,423.0,21.6,33.7,0.0,0.0,0.05,0.0,0.0,1,13.95,1.36,27.13,1,-6,46.0,2.0,0,STAT,0,LAT,LON,W,CRC,,,,,-0.38880000000000003
2025-03-03 01:00:27-08:00,22.49,158.026,10.197000000000001,7.518000000000001,-1.584,423.0,21.6,33.6,0.0,0.0,0.02,0.0,0.0,1,13.91,0.39,37.63,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.3168
2025-03-03 01:01:27-08:00,22.49,159.58800000000002,10.242,5.88,2.472,423.0,21.6,33.6,0.0,0.07,0.08,0.0,0.0,1,13.91,0.11,33.03,1,-7,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5504
2025-03-03 01:02:28-08:00,22.49,157.57500000000002,10.206,6.4365000000000006,0.756,422.42,21.6,33.6,0.0,0.02,0.12,0.0,0.0,1,13.87,0.03,27.91,1,-5,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.16720000000000002
2025-03-03 01:03:28-08:00,22.49,160.875,9.648000000000001,6.867,0.66,422.15,21.7,33.6,0.0,0.01,0.04,0.0,0.0,1,13.87,0.01,26.81,1,-8,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.14
2025-03-03 01:04:28-08:00,22.49,158.07,10.170000000000002,6.1425,2.5319999999999996,422.05,21.6,33.6,0.0,0.0,0.01,0.0,0.0,1,13.84,0.0,32.27,1,-6,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.5064
2025-03-03 01:05:30-08:00,22.49,158.136,10.782,6.468000000000001,0.9959999999999999,422.02,21.6,33.6,0.0,0.0,0.0,0.0,0.0,1,14.16,286.2,35.19,1,-6,45.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.1992
2025-03-03 01:06:30-08:00,22.49,159.687,10.376999999999999,6.8565000000000005,2.316,422.01,21.6,33.7,0.0,0.04,0.04,0.0,0.0,1,14.05,80.83,30.87,1,-7,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4952
2025-03-03 01:07:30-08:00,22.49,161.139,9.207,7.497,2.076,422.0,21.6,33.7,0.0,0.01,0.21,0.0,0.0,1,13.98,22.83,29.81,1,-7,49.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,0.4232
2025-03-03 01:08:30-08:00,22.49,159.42300000000003,10.674,6.8565000000000005,0.096,422.0,21.6,33.7,0.0,0.0,0.13,0.0,0.0,1,13.95,6.45,28.42,1,-6,46.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.019200000000000002
2025-03-03 01:09:30-08:00,22.49,163.394,11.07,6.9510000000000005,0.756,422.1,21.7,33.7,0.0,0.0,0.09,0.0,0.0,1,13.95,1.82,27.46,1,-9,45.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.1512
2025-03-03 01:10:29-08:00,22.49,162.811,10.998000000000001,6.3629999999999995,-0.648,422.04,21.6,33.6,0.0,0.0,0.03,0.0,0.0,1,13.91,0.51,33.84,1,-8,44.0,3.0,0,STAT,0,LAT,LON,W,CRC,,,,,-0.12960000000000002
2025-03-03 01:11:29-08:00,22.49,155.353,10.449,6.846,-0.06,422.1,21.6,33.6,0.0,0.01,0.46,0.0,0.0,1,13.91,0.15,31.97,1,-5,45.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,-0.004
2025-03-03 01:12:30-08:00,22.49,157.28900000000002,10.071,5.670000000000001,3.096,422.45,21.6,33.6,0.0,0.03,0.21,0.0,0.0,1,13.87,0.04,26.71,1,-5,46.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.6432000000000001
2025-03-03 01:13:30-08:00,22.49,158.04800000000003,10.944,5.4495000000000005,4.008,422.16,21.6,33.6,0.0,0.01,0.26,0.0,0.0,1,13.87,0.01,29.49,1,-6,46.0,1.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.8096000000000001
2025-03-03 01:14:30-08:00,22.49,158.36700000000002,10.296,6.2265,2.328,422.42,21.6,33.6,0.0,0.0,0.09,0.0,0.0,1,13.84,0.0,30.01,1,-6,47.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4656
2025-03-03 01:15:30-08:00,22.49,155.848,10.296,5.985,2.328,422.34,21.6,33.6,0.0,0.0,0.03,0.0,0.0,1,14.16,334.16,28.6,1,-5,48.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,0.4656
