DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,281,75,0,-7,6,0.1,0.00000,0.00000.1,0.2,256291271,174,77,2,-6,1976569327,AQI
2025-02-28 04:21:55-08:00,23.79,197.29600000000002,9.216000000000001,8.127,3.7199999999999998,488.45,22.7,31.9,0.0,0.52,0.53,0.0,0.0,1,13.98,14.31,29.95,1,-11,55.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,1.1600000000000001
2025-02-28 04:22:55-08:00,23.79,197.93400000000003,9.567,8.169,4.548,488.09,22.7,31.9,0.0,0.39,0.5,0.0,0.0,1,13.95,4.04,26.35,1,-11,54.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,1.2216
2025-02-28 04:23:55-08:00,23.79,198.95700000000002,10.8,9.639,2.112,487.8,22.7,31.9,0.0,0.14,0.18,0.0,0.0,1,13.95,1.14,26.84,1,-12,52.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.5344000000000001
2025-02-28 04:24:55-08:00,23.79,196.55900000000003,10.413,8.547,3.1559999999999997,487.41,22.7,31.9,0.03,0.15,0.17,0.0,0.0,1,13.91,0.32,35.02,1,-11,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.7512
2025-02-28 04:25:55-08:00,23.79,198.91300000000004,10.116,7.581,3.3,486.98,22.7,32.0,0.01,0.15,0.15,0.0,0.0,1,13.91,0.09,29.68,1,-12,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.78
2025-02-28 04:26:55-08:00,23.79,197.58200000000002,10.656,8.3265,3.0119999999999996,486.64,22.7,31.9,0.0,0.13,0.55,0.0,0.0,1,13.87,0.03,28.14,1,-12,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.7063999999999999
2025-02-28 04:27:55-08:00,23.79,200.167,9.441,8.8305,2.7239999999999998,485.74,22.7,32.0,0.0,0.28,0.46,0.0,0.0,1,13.87,0.01,27.96,1,-12,54.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.7687999999999999
2025-02-28 04:28:55-08:00,23.79,198.275,10.179,9.702,-0.012,485.38,22.7,31.9,0.0,0.3,0.62,0.0,0.0,1,13.84,0.0,30.4,1,-12,53.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.23759999999999998
2025-02-28 04:29:54-08:00,23.78,197.637,9.648000000000001,9.8385,1.524,485.28,22.7,31.9,0.0,0.16,0.27,0.0,0.0,1,14.12,200.51,33.44,1,-12,54.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.4328
2025-02-28 04:30:55-08:00,23.79,196.383,9.918,9.502500000000001,0.432,485.2,22.7,32.0,0.0,0.2,0.24,0.0,0.0,1,14.02,56.63,28.54,1,-11,54.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.24640000000000004
2025-02-28 04:31:55-08:00,23.79,199.26500000000001,9.882000000000001,8.809500000000002,2.928,485.07,22.7,32.0,0.02,0.29,0.3,0.0,0.0,1,13.98,15.99,30.04,1,-12,53.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.8176
2025-02-28 04:32:55-08:00,23.79,198.09900000000002,10.035,9.009,1.9799999999999998,484.38,22.7,31.9,0.01,0.16,0.2,0.0,0.0,1,13.95,4.52,28.57,1,-12,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.524
2025-02-28 04:33:55-08:00,23.79,193.74300000000002,9.72,8.893500000000001,2.148,484.13,22.7,31.9,0.0,0.16,0.19,0.0,0.0,1,13.95,1.28,28.85,1,-10,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.5576000000000001
2025-02-28 04:34:56-08:00,23.78,194.62300000000002,9.756,9.397499999999999,0.9119999999999999,484.05,22.7,31.9,0.06,0.27,0.44,0.0,0.0,1,13.91,0.36,34.37,1,-10,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.39840000000000003
2025-02-28 04:35:56-08:00,23.78,196.834,8.82,9.156,1.944,483.61,22.7,32.0,0.02,0.19,0.24,0.0,0.0,1,13.91,0.1,32.09,1,-12,55.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.5408000000000001
2025-02-28 04:36:57-08:00,23.78,195.61300000000003,10.089,8.106,3.6719999999999997,483.21,22.7,31.9,0.01,0.14,0.16,0.0,0.0,1,13.87,0.03,27.51,1,-11,53.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.8463999999999999
2025-02-28 04:37:57-08:00,23.78,193.86400000000003,10.215,9.0615,2.94,483.08,22.7,31.9,0.0,0.63,0.63,0.0,0.0,1,13.87,0.01,28.61,1,-9,53.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,1.092
2025-02-28 04:38:57-08:00,23.78,199.54000000000002,9.468,9.261000000000001,2.784,482.94,22.7,32.0,0.0,0.55,0.55,0.0,0.0,1,13.87,0.0,30.22,1,-12,54.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.9968
2025-02-28 04:39:58-08:00,23.78,196.51500000000001,9.198,8.778,0.888,482.48,22.7,32.0,0.0,0.21,0.21,0.0,0.0,1,14.19,323.56,37.05,1,-11,55.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.3456
2025-02-28 04:40:58-08:00,23.78,197.318,9.792000000000002,8.6415,1.776,481.76,22.7,31.9,0.0,0.07,0.07,0.0,0.0,1,14.05,98.37,30.82,1,-12,53.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.4112
2025-02-28 04:41:58-08:00,23.78,195.93200000000002,10.404,9.5655,1.7999999999999998,481.27,22.6,32.0,0.0,0.34,0.34,0.0,0.0,1,13.98,27.78,28.62,1,-11,52.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.632
2025-02-28 04:42:58-08:00,23.78,195.49200000000002,9.783,9.4395,1.524,480.64,22.7,31.9,0.0,0.75,0.75,0.0,0.0,1,13.98,7.85,28.27,1,-10,54.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.9048
2025-02-28 04:43:58-08:00,23.78,198.473,9.873000000000001,9.702,1.068,480.51,22.7,32.0,0.0,0.31,0.31,0.0,0.0,1,13.95,2.22,29.57,1,-12,52.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.4616
2025-02-28 04:44:59-08:00,23.78,196.735,10.179,10.0695,1.236,479.95,22.7,32.0,0.0,0.22,0.22,0.0,0.0,1,13.91,0.63,37.24,1,-12,52.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.4232
2025-02-28 04:45:59-08:00,23.78,196.99900000000002,9.648000000000001,8.715000000000002,2.7239999999999998,479.33,22.7,32.0,0.0,0.39,0.39,0.0,0.0,1,13.91,0.18,29.63,1,-12,53.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.8568
2025-02-28 04:46:59-08:00,23.77,198.82500000000002,9.972,8.673,1.668,479.12,22.7,31.9,0.0,0.57,0.57,0.0,0.0,1,13.91,0.05,27.62,1,-13,53.0,2.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.7896
2025-02-28 04:47:59-08:00,23.78,197.978,9.648000000000001,8.5785,1.56,478.81,22.7,32.0,0.0,0.24,0.24,0.0,0.0,1,13.87,0.01,29.0,1,-12,54.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.504
2025-02-28 04:48:59-08:00,23.77,198.74800000000002,10.26,8.4,3.1079999999999997,478.29,22.7,32.0,0.0,0.33,0.33,0.0,0.0,1,13.87,0.0,31.64,1,-12,53.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.8855999999999999
2025-02-28 04:49:55-08:00,23.77,194.744,10.610999999999999,8.631,4.2,477.7,22.7,32.0,0.0,0.27,0.52,0.0,0.0,1,14.05,164.52,33.79,1,-10,52.0,3.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,1.056
2025-02-28 04:50:55-08:00,23.77,195.27200000000002,9.864,8.043000000000001,2.7359999999999998,477.25,22.7,32.0,0.0,0.38,0.5,0.0,0.0,1,14.09,162.9,31.04,1,-11,53.0,1.0,2,STAT,0,LAT,LON,W,CRC,,,,,,,0.8512000000000001
2025-02-28 04:51:56-08:00,23.77,196.16300000000004,10.584,8.0955,1.032,476.85,22.6,31.9,0.0,0.37,0.41,0.0,0.0,1,14.02,46.01,27.4,1,-12,53.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.5024
2025-02-28 04:52:56-08:00,23.77,196.262,11.079,8.043000000000001,2.544,476.57,22.6,32.0,0.0,0.35,0.36,0.0,0.0,1,13.98,12.99,28.91,1,-12,52.0,2.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.7888
2025-02-28 04:53:56-08:00,23.77,198.31900000000002,10.548,8.547,1.308,476.85,22.6,32.0,0.0,0.41,0.41,0.0,0.0,1,13.95,3.67,30.72,1,-13,52.0,3.0,1,STAT,0,LAT,LON,W,CRC,,,,,,,0.5896
2025-02-28 04:54:57-08:00,23.77,197.02100000000004,10.476,9.198,1.2,476.59,22.7,31.9,0.0,0.14,0.14,0.0,0.0,1,13.91,1.04,31.22,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.352
2025-02-28 04:55:58-08:00,23.77,197.37300000000002,11.088000000000001,9.135,1.6320000000000001,476.21,22.7,32.0,0.0,0.04,0.05,0.0,0.0,1,13.91,0.29,30.8,1,-11,,,LAT,,0,CRC,LON,W,,,51.0,2.0,1.0,STAT,,0.35840000000000005
2025-02-28 04:56:58-08:00,23.77,195.03000000000003,10.548,8.977500000000001,-0.132,475.67,22.6,32.0,0.05,0.14,0.14,0.0,0.0,1,13.91,0.08,32.16,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,2.0,1.0,STAT,,0.08560000000000001
2025-02-28 04:57:58-08:00,23.76,195.93200000000002,9.558,9.03,2.772,475.23,22.7,32.0,0.01,0.43,0.43,0.0,0.0,1,13.87,0.02,27.24,1,-11,,,LAT,,0,CRC,LON,W,,,54.0,2.0,2.0,STAT,,0.8984000000000001
2025-02-28 04:58:58-08:00,23.76,194.942,11.367,8.7675,3.444,474.79,22.6,32.0,0.0,0.13,0.63,0.0,0.0,1,13.87,0.01,28.34,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.7928000000000001
2025-02-28 04:59:58-08:00,23.75,191.70800000000003,11.16,9.5235,0.78,474.28,22.6,31.9,0.0,0.19,0.42,0.0,0.0,1,13.87,0.0,29.43,1,-9,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.30800000000000005
2025-02-28 05:00:58-08:00,23.74,191.895,10.827,9.807,0.636,474.1,22.6,32.0,0.0,0.37,0.63,0.0,0.0,1,14.09,190.71,29.87,1,-10,,,LAT,,0,CRC,LON,W,,,52.0,2.0,1.0,STAT,,0.4232
2025-02-28 05:01:59-08:00,23.73,193.53400000000002,10.098,8.6835,2.5799999999999996,473.87,22.6,32.0,0.0,0.29,0.38,0.0,0.0,1,14.02,53.86,29.44,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.7479999999999999
2025-02-28 05:02:59-08:00,23.72,192.45600000000002,9.018,10.006499999999999,-0.312,473.31,22.6,32.0,0.0,0.1,0.29,0.0,0.0,1,13.98,15.21,27.74,1,-9,,,LAT,,0,CRC,LON,W,,,54.0,3.0,1.0,STAT,,0.01760000000000001
2025-02-28 05:03:59-08:00,23.72,194.095,9.612,8.589,1.8479999999999999,472.74,22.7,32.0,0.12,0.26,0.36,0.0,0.0,1,13.95,4.3,26.92,1,-10,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.5776
2025-02-28 05:04:59-08:00,23.72,199.287,9.585,9.240000000000002,0.036,472.33,22.6,32.0,0.04,0.4,0.43,0.0,0.0,1,13.95,1.21,27.82,1,-13,,,LAT,,0,CRC,LON,W,,,54.0,2.0,1.0,STAT,,0.32720000000000005
2025-02-28 05:05:59-08:00,23.71,199.529,10.242,10.3635,-0.108,472.15,22.6,32.0,0.01,0.45,0.46,0.0,0.0,1,13.91,0.34,34.66,1,-14,,,LAT,,0,CRC,LON,W,,,53.0,3.0,1.0,STAT,,0.33840000000000003
2025-02-28 05:06:59-08:00,23.71,197.78000000000003,9.603,9.6495,0.948,471.82,22.6,32.0,0.0,0.17,0.5,0.0,0.0,1,13.91,0.1,27.97,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,3.0,1.0,STAT,,0.3256
2025-02-28 05:07:59-08:00,23.71,198.94600000000003,9.0,9.355500000000001,-0.024,471.29,22.6,32.0,0.0,0.16,0.27,0.0,0.0,1,13.87,0.03,28.59,1,-14,,,LAT,,0,CRC,LON,W,,,55.0,2.0,1.0,STAT,,0.1232
2025-02-28 05:09:00-08:00,23.7,195.69000000000003,9.918,9.261000000000001,0.804,470.56,22.6,32.0,0.0,0.45,0.48,0.0,0.0,1,13.87,0.01,30.05,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,3.0,1.0,STAT,,0.5208
2025-02-28 05:10:00-08:00,23.7,193.52300000000002,10.143,9.135,1.188,470.11,22.7,32.0,0.0,0.44,0.45,0.0,0.0,1,13.87,0.0,26.06,1,-10,,,LAT,,0,CRC,LON,W,,,54.0,3.0,1.0,STAT,,0.5896
2025-02-28 05:11:00-08:00,23.7,196.735,10.899,9.2505,-0.36,469.54,22.6,32.0,0.02,0.29,0.3,0.0,0.0,1,14.16,280.17,35.88,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,4.0,1.0,STAT,,0.15999999999999998
2025-02-28 05:12:00-08:00,23.69,194.75500000000002,10.116,10.521,0.156,468.96,22.6,32.0,0.01,0.16,0.16,0.0,0.0,1,14.05,79.13,31.35,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.1592
2025-02-28 05:13:00-08:00,23.69,192.76400000000004,9.963000000000001,11.0355,-0.756,468.34,22.7,32.0,0.0,0.23,0.23,0.0,0.0,1,13.98,22.35,28.71,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.032800000000000024
2025-02-28 05:14:00-08:00,23.69,190.04700000000003,10.071,8.620500000000002,2.244,468.35,22.6,32.0,0.0,0.62,0.62,0.0,0.0,1,13.98,6.31,27.25,1,-9,,,LAT,,0,CRC,LON,W,,,53.0,3.0,1.0,STAT,,0.9448000000000001
2025-02-28 05:15:01-08:00,23.69,195.074,11.106,9.691500000000001,1.092,468.26,22.6,32.0,0.0,0.23,0.43,0.0,0.0,1,13.95,1.78,28.36,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.4024000000000001
2025-02-28 05:16:03-08:00,23.69,194.44700000000003,10.512,9.0195,1.284,468.09,22.6,32.0,0.01,0.24,0.31,0.0,0.0,1,13.91,0.5,31.9,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.44880000000000003
2025-02-28 05:17:03-08:00,23.69,195.393,9.657,8.2215,2.6279999999999997,468.03,22.7,32.0,0.0,0.12,0.14,0.0,0.0,1,13.91,0.14,29.44,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.6215999999999999
2025-02-28 05:18:03-08:00,23.69,194.75500000000002,10.197000000000001,9.450000000000001,1.608,467.84,22.6,32.0,0.0,0.28,0.45,0.0,0.0,1,13.87,0.04,31.98,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.5456000000000001
2025-02-28 05:19:03-08:00,23.69,194.601,10.026000000000002,9.870000000000001,1.944,467.37,22.6,32.0,0.0,0.14,0.22,0.0,0.0,1,13.87,0.01,27.15,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.5008
2025-02-28 05:20:04-08:00,23.69,197.032,9.414000000000001,9.0615,0.36,467.13,22.7,32.0,0.0,0.05,0.08,0.0,0.0,1,13.87,0.0,28.04,1,-13,,,LAT,,0,CRC,LON,W,,,54.0,2.0,1.0,STAT,,0.112
2025-02-28 05:21:02-08:00,23.69,194.876,10.188,8.977500000000001,1.656,467.63,22.6,32.1,0.0,0.03,0.04,0.0,0.0,1,14.19,277.37,36.88,1,-11,,,LAT,,0,CRC,LON,W,,,54.0,3.0,2.0,STAT,,0.3552
2025-02-28 05:22:02-08:00,23.69,199.485,10.422,8.4525,2.448,467.59,22.6,32.0,0.0,0.51,0.52,0.0,0.0,1,14.05,86.23,29.21,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.8976000000000001
2025-02-28 05:23:02-08:00,23.69,196.57,10.332,7.518000000000001,2.568,467.21,22.6,32.0,0.0,0.2,0.2,0.0,0.0,1,14.02,24.35,27.83,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.6736000000000001
2025-02-28 05:24:02-08:00,23.69,196.57,9.972,8.1795,3.0839999999999996,467.07,22.6,32.0,0.0,0.39,0.39,0.0,0.0,1,13.98,6.88,28.4,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.9288000000000001
2025-02-28 05:25:02-08:00,23.69,195.844,10.404,8.799000000000001,1.404,466.76,22.6,32.0,0.0,0.53,0.53,0.0,0.0,1,13.95,1.94,28.89,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,2.0,1.0,STAT,,0.7048000000000001
2025-02-28 05:26:04-08:00,23.69,194.425,10.746,8.673,2.352,466.27,22.6,32.0,0.0,0.19,0.19,0.0,0.0,1,13.91,0.55,40.68,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,2.0,2.0,STAT,,0.6224000000000001
2025-02-28 05:27:04-08:00,23.69,196.55900000000003,10.062,8.599499999999999,0.756,466.09,22.6,32.0,0.0,0.18,0.24,0.0,0.0,1,13.91,0.15,31.85,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.2952
2025-02-28 05:28:04-08:00,23.69,197.967,9.279,9.544500000000001,1.932,466.03,22.6,32.1,0.0,0.06,0.08,0.0,0.0,1,13.91,0.04,32.17,1,-13,,,LAT,,0,CRC,LON,W,,,54.0,2.0,2.0,STAT,,0.4344
2025-02-28 05:29:04-08:00,23.69,198.627,10.296,8.893500000000001,1.668,466.01,22.6,32.1,0.0,0.33,0.33,0.0,0.0,1,13.87,0.01,26.74,1,-14,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.5976
2025-02-28 05:30:04-08:00,23.69,194.98600000000002,10.26,8.547,1.776,465.6,22.6,32.1,0.21,0.59,0.82,0.0,0.0,1,13.87,0.0,26.71,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,3.0,1.0,STAT,,0.8271999999999999
2025-02-28 05:31:03-08:00,23.69,193.27,11.664000000000001,8.8305,2.244,465.25,22.6,32.1,0.07,0.42,0.62,0.0,0.0,1,14.09,145.81,34.39,1,-10,,,LAT,,0,CRC,LON,W,,,51.0,3.0,2.0,STAT,,0.7848000000000002
2025-02-28 05:31:58-08:00,23.69,194.19400000000002,9.936,9.387,1.524,465.1,22.6,32.1,0.02,0.42,0.62,0.0,0.0,1,14.09,146.02,30.24,1,-10,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.6408
2025-02-28 05:32:59-08:00,23.69,194.54600000000002,11.025,8.148,4.512,464.49,22.6,32.1,0.01,0.18,0.33,0.0,0.0,1,14.02,41.24,28.79,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,2.0,2.0,STAT,,1.0464
2025-02-28 05:33:59-08:00,23.69,194.98600000000002,9.576,7.1295,4.608,464.17,22.6,32.1,0.0,0.12,0.17,0.0,0.0,1,13.98,11.65,27.86,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,1.0176
2025-02-28 05:34:59-08:00,23.69,196.702,9.729000000000001,7.476000000000001,5.592,463.25,22.6,32.1,0.0,0.42,0.52,0.0,0.0,1,13.95,3.29,30.63,1,-13,,,LAT,,0,CRC,LON,W,,,54.0,2.0,2.0,STAT,,1.4544000000000001
2025-02-28 05:35:59-08:00,23.69,195.8,9.360000000000001,8.7675,2.148,462.51,22.6,32.1,0.0,0.32,0.45,0.0,0.0,1,13.95,0.93,27.19,1,-12,,,LAT,,0,CRC,LON,W,,,54.0,3.0,1.0,STAT,,0.6856
2025-02-28 05:37:00-08:00,23.69,197.67000000000002,9.891,8.988000000000001,1.524,462.18,22.6,32.1,0.0,0.26,0.48,0.0,0.0,1,13.91,0.26,30.69,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.5128
2025-02-28 05:38:00-08:00,23.69,198.13200000000003,9.846,8.1585,3.6119999999999997,461.66,22.6,32.1,0.0,0.13,0.31,0.0,0.0,1,13.91,0.07,31.63,1,-14,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.8263999999999999
2025-02-28 05:39:00-08:00,23.69,196.27300000000002,9.54,8.547,2.4599999999999995,461.23,22.6,32.1,0.0,0.34,0.4,0.0,0.0,1,13.87,0.02,28.12,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.764
2025-02-28 05:40:01-08:00,23.69,194.90900000000002,10.188,8.799000000000001,2.34,461.08,22.6,32.1,0.0,0.12,0.13,0.0,0.0,1,13.87,0.01,27.44,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,2.0,2.0,STAT,,0.564
2025-02-28 05:41:01-08:00,23.69,197.318,9.945,8.526,2.5079999999999996,460.72,22.6,32.1,0.0,0.2,0.21,0.0,0.0,1,13.87,0.0,28.92,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.6616
2025-02-28 05:42:02-08:00,23.69,192.88500000000002,10.224,7.7490000000000006,2.028,459.19,22.6,32.1,0.0,0.2,0.35,0.0,0.0,1,14.12,263.81,36.55,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.5656000000000001
2025-02-28 05:43:02-08:00,23.69,192.55500000000004,10.089,8.4525,2.1,457.77,22.6,32.1,0.0,0.16,0.21,0.0,0.0,1,14.02,74.51,28.26,1,-10,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.548
2025-02-28 05:44:02-08:00,23.69,194.931,10.629000000000001,8.966999999999999,1.128,457.27,22.6,32.1,0.0,0.33,0.43,0.0,0.0,1,13.98,21.04,28.34,1,-13,,,LAT,,0,CRC,LON,W,,,52.0,3.0,1.0,STAT,,0.48960000000000004
2025-02-28 05:45:02-08:00,23.69,194.90900000000002,10.746,8.379000000000001,1.896,457.1,22.6,32.0,0.0,0.12,0.16,0.0,0.0,1,13.98,5.94,29.3,1,-12,,,LAT,,0,CRC,LON,W,,,52.0,2.0,1.0,STAT,,0.47519999999999996
2025-02-28 05:46:02-08:00,23.69,192.59900000000002,9.801,7.728000000000001,3.0839999999999996,457.52,22.6,32.1,0.0,0.06,0.23,0.0,0.0,1,13.95,1.68,27.46,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,2.0,2.0,STAT,,0.6648000000000001
2025-02-28 05:47:02-08:00,23.69,191.88400000000001,10.376999999999999,9.302999999999999,1.728,457.18,22.6,32.1,0.0,0.33,0.39,0.0,0.0,1,13.91,0.47,33.67,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.6096
2025-02-28 05:48:02-08:00,23.69,192.995,11.295000000000002,8.883000000000001,-0.42,457.06,22.6,32.1,0.0,0.32,0.34,0.0,0.0,1,13.91,0.13,29.76,1,-12,,,LAT,,0,CRC,LON,W,,,51.0,3.0,1.0,STAT,,0.172
2025-02-28 05:49:02-08:00,23.69,193.556,10.656,9.891,-0.54,457.02,22.6,32.1,0.0,0.5,0.5,0.0,0.0,1,13.87,0.04,30.38,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.29200000000000004
2025-02-28 05:50:02-08:00,23.69,196.88900000000004,11.268,8.568000000000001,2.256,457.01,22.6,32.1,0.0,0.33,0.33,0.0,0.0,1,13.87,0.01,27.62,1,-14,,,LAT,,0,CRC,LON,W,,,52.0,3.0,1.0,STAT,,0.7152000000000001
2025-02-28 05:51:02-08:00,23.69,192.775,10.827,8.505,1.08,456.35,22.6,32.1,0.0,0.22,0.34,0.0,0.0,1,13.87,0.0,28.57,1,-12,,,LAT,,0,CRC,LON,W,,,51.0,3.0,1.0,STAT,,0.392
2025-02-28 05:52:03-08:00,23.68,187.55,9.756,8.9565,1.092,456.12,22.6,32.1,0.0,0.13,0.17,0.0,0.0,1,14.19,325.38,34.53,1,-9,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.3224
2025-02-28 05:53:03-08:00,23.69,190.70700000000002,10.566,8.106,2.796,456.45,22.6,32.1,0.0,0.42,0.43,0.0,0.0,1,14.05,99.19,28.37,1,-11,,,LAT,,0,CRC,LON,W,,,51.0,2.0,2.0,STAT,,0.8952
2025-02-28 05:54:03-08:00,23.69,192.14800000000002,10.053,8.148,1.776,456.16,22.6,32.1,0.0,0.16,0.17,0.0,0.0,1,13.98,28.01,28.45,1,-10,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.4832
2025-02-28 05:55:03-08:00,23.69,192.39000000000001,10.44,8.904000000000002,0.612,455.7,22.6,32.1,0.0,0.3,0.3,0.0,0.0,1,13.98,7.91,32.07,1,-11,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.3624
2025-02-28 05:56:04-08:00,23.68,195.459,10.296,9.009,0.20400000000000001,455.25,22.6,32.1,0.02,0.26,0.26,0.0,0.0,1,13.95,2.23,27.78,1,-13,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.24880000000000002
2025-02-28 05:57:05-08:00,23.68,193.501,11.169,9.177000000000001,0.9239999999999999,454.51,22.6,32.1,0.01,0.14,0.23,0.0,0.0,1,13.91,0.63,36.06,1,-12,,,LAT,,0,CRC,LON,W,,,51.0,2.0,2.0,STAT,,0.2968
2025-02-28 05:58:05-08:00,23.67,191.35600000000002,9.9,9.418500000000002,0.084,454.18,22.5,32.1,0.0,0.05,0.12,0.0,0.0,1,13.91,0.18,31.28,1,-11,,,LAT,,0,CRC,LON,W,,,53.0,3.0,2.0,STAT,,0.05680000000000001
2025-02-28 05:59:05-08:00,23.67,192.39000000000001,9.585,9.282,-0.18,453.9,22.5,32.1,0.0,0.11,0.13,0.0,0.0,1,13.87,0.05,30.54,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.05200000000000001
2025-02-28 06:00:05-08:00,23.66,189.695,10.476,8.4945,0.012,453.32,22.5,32.1,0.0,0.11,0.11,0.0,0.0,1,13.87,0.01,27.31,1,-10,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.09040000000000001
2025-02-28 06:01:05-08:00,23.64,194.337,9.936,9.072000000000001,0.54,453.11,22.5,32.2,0.06,0.29,0.29,0.0,0.0,1,13.87,0.0,29.7,1,-12,,,LAT,,0,CRC,LON,W,,,53.0,2.0,1.0,STAT,,0.33999999999999997
2025-02-28 06:02:04-08:00,23.62,192.67600000000002,10.152,8.463000000000001,2.232,453.04,22.5,32.2,0.02,0.17,0.17,0.0,0.0,1,14.09,258.77,45.63,1,-10,,,LAT,,0,CRC,LON,W,,,52.0,3.0,2.0,STAT,,0.5824
