DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,132,54,3,0,6,0.1,0.00000,0.00000.1,0.2,1601371615,AQI
2025-03-07 23:15:07-08:00,23.25,358.61100000000005,10.206,10.006499999999999,17.724,478.0,22.1,29.6,0.95,1.99,2.04,0.0,0.0,1,14.09,39.05,33.5,1,-42,33,2,2,STAT,0,LAT,LON,W,CRC,,5.136800000000001
2025-03-07 23:16:07-08:00,23.26,357.8190000000001,10.026000000000002,10.038,18.636,477.71,22.1,29.6,0.76,1.57,1.59,0.0,0.0,1,14.05,11.03,34.73,1,-41,34,2,3,STAT,0,LAT,LON,W,CRC,,4.9832
2025-03-07 23:17:07-08:00,23.26,351.538,10.224,10.626,17.88,477.25,22.1,29.5,1.56,2.49,2.5,0.0,0.0,1,14.02,3.12,30.34,1,-38,34,2,3,STAT,0,LAT,LON,W,CRC,,5.5680000000000005
2025-03-07 23:18:08-08:00,23.27,342.78200000000004,9.819,11.245500000000002,15.972,477.09,22.2,29.6,1.68,2.85,2.86,0.0,0.0,1,14.02,0.88,31.4,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,5.4744
2025-03-07 23:19:08-08:00,23.27,338.71200000000005,9.729000000000001,11.3925,17.195999999999998,477.03,22.1,29.6,1.89,2.92,3.06,0.0,0.0,1,13.98,0.25,38.29,1,-34,34,2,3,STAT,0,LAT,LON,W,CRC,,5.7752
2025-03-07 23:20:08-08:00,23.27,347.32500000000005,9.009,10.920000000000002,18.072,477.17,22.1,29.6,1.69,2.72,2.8,0.0,0.0,1,13.95,0.07,32.8,1,-37,35,2,3,STAT,0,LAT,LON,W,CRC,,5.7904
2025-03-07 23:21:08-08:00,23.27,344.674,10.395000000000001,10.5,18.035999999999998,478.25,22.2,29.6,1.43,2.53,3.03,0.0,0.0,1,13.95,0.02,31.9,1,-37,33,2,3,STAT,0,LAT,LON,W,CRC,,5.6312
2025-03-07 23:22:08-08:00,23.27,344.2010000000001,10.098,10.804499999999999,18.276,479.35,22.1,29.6,1.51,2.55,2.72,0.0,0.0,1,13.95,0.01,31.78,1,-36,34,2,4,STAT,0,LAT,LON,W,CRC,,5.6952
2025-03-07 23:23:08-08:00,23.27,338.514,8.532,10.552500000000002,18.0,479.86,22.2,29.7,0.88,1.73,1.79,0.0,0.0,1,14.23,240.19,34.52,1,-33,34,2,3,STAT,0,LAT,LON,W,CRC,,4.984
2025-03-07 23:24:09-08:00,23.28,346.863,7.137,11.571,16.488,483.06,22.2,29.8,0.93,1.64,1.65,0.0,0.0,1,14.09,67.84,36.37,1,-38,36,1,3,STAT,0,LAT,LON,W,CRC,,4.6096
2025-03-07 23:25:10-08:00,23.29,340.0760000000001,9.558,11.6445,15.527999999999999,486.85,22.1,29.9,0.94,2.09,2.09,0.0,0.0,1,14.05,19.16,35.47,1,-36,34,1,2,STAT,0,LAT,LON,W,CRC,,4.7776
2025-03-07 23:26:10-08:00,23.29,346.48900000000003,9.603,11.13,16.523999999999997,490.23,22.2,29.8,1.1,2.03,2.25,0.0,0.0,1,14.02,5.41,31.34,1,-38,34,1,3,STAT,0,LAT,LON,W,CRC,,4.9288
2025-03-07 23:27:10-08:00,23.28,348.01800000000003,9.873000000000001,10.9305,17.352,492.67,22.2,29.9,1.14,2.39,2.46,0.0,0.0,1,14.02,1.53,32.04,1,-38,34,2,3,STAT,0,LAT,LON,W,CRC,,5.3824000000000005
2025-03-07 23:28:10-08:00,23.29,344.13500000000005,10.908,10.6785,18.912,495.54,22.1,30.0,1.39,2.76,3.33,0.0,0.0,1,13.98,0.43,33.04,1,-37,34,2,4,STAT,0,LAT,LON,W,CRC,,5.990399999999999
2025-03-07 23:29:09-08:00,23.29,349.272,11.322000000000001,11.4765,16.811999999999998,499.43,22.2,29.9,1.46,2.65,2.94,0.0,0.0,1,13.95,0.12,36.68,1,-37,33,1,4,STAT,0,LAT,LON,W,CRC,,5.4824
2025-03-07 23:30:09-08:00,23.29,343.629,10.359,10.563,16.356,501.02,22.2,29.9,1.81,2.84,2.94,0.0,0.0,1,13.95,0.03,32.95,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,5.543200000000001
2025-03-07 23:31:09-08:00,23.29,346.654,10.044,11.1405,17.328,501.65,22.2,29.9,1.57,2.56,2.62,0.0,0.0,1,13.95,0.01,33.6,1,-37,35,2,4,STAT,0,LAT,LON,W,CRC,,5.5136
2025-03-07 23:32:09-08:00,23.29,351.62600000000003,10.701,11.371500000000001,16.727999999999998,502.66,22.2,29.9,0.94,1.87,2.02,0.0,0.0,1,14.16,173.9,34.69,1,-37,34,1,3,STAT,0,LAT,LON,W,CRC,,4.8416
2025-03-07 23:33:09-08:00,23.29,359.293,10.161,11.098500000000001,18.3,503.29,22.2,30.0,0.94,1.54,1.86,0.0,0.0,1,14.09,49.11,29.83,1,-41,34,1,3,STAT,0,LAT,LON,W,CRC,,4.892
2025-03-07 23:34:11-08:00,23.29,351.14200000000005,10.323,9.618,19.979999999999997,504.33,22.2,30.0,0.67,1.51,1.97,0.0,0.0,1,14.05,13.87,43.18,1,-39,34,1,3,STAT,0,LAT,LON,W,CRC,,5.204
2025-03-07 23:35:11-08:00,23.29,343.58500000000004,10.341000000000001,10.5945,18.503999999999998,504.94,22.2,29.9,0.92,1.92,2.36,0.0,0.0,1,14.02,3.92,36.16,1,-37,33,2,3,STAT,0,LAT,LON,W,CRC,,5.2368
2025-03-07 23:36:11-08:00,23.29,353.7710000000001,11.331,10.027500000000002,18.816,504.98,22.2,30.0,1.61,2.28,2.45,0.0,0.0,1,13.98,1.11,35.52,1,-39,33,1,3,STAT,0,LAT,LON,W,CRC,,5.587199999999999
2025-03-07 23:37:11-08:00,23.29,352.46200000000005,9.387,10.279499999999999,19.416,504.99,22.2,29.9,1.45,2.38,2.43,0.0,0.0,1,13.98,0.31,31.85,1,-39,34,1,4,STAT,0,LAT,LON,W,CRC,,5.7872
2025-03-07 23:38:11-08:00,23.29,347.65500000000003,9.045000000000002,10.227,18.492,505.72,22.2,29.9,1.42,2.01,2.2,0.0,0.0,1,13.95,0.09,33.99,1,-37,35,2,3,STAT,0,LAT,LON,W,CRC,,5.3064
2025-03-07 23:39:06-08:00,23.29,352.2420000000001,10.376999999999999,9.7125,18.204,506.08,22.2,29.8,1.8,2.36,3.0,0.0,0.0,1,13.95,0.03,45.16,1,-39,34,1,3,STAT,0,LAT,LON,W,CRC,,5.5288
2025-03-07 23:40:06-08:00,23.29,352.858,11.061,10.143,17.568,505.07,22.2,29.8,1.82,2.69,3.15,0.0,0.0,1,13.91,0.01,35.59,1,-39,34,2,3,STAT,0,LAT,LON,W,CRC,,5.6656
2025-03-07 23:41:07-08:00,23.29,348.33700000000005,9.828,10.248,16.98,503.2,22.2,29.8,1.52,2.59,2.86,0.0,0.0,1,14.16,128.33,35.57,1,-37,34,1,2,STAT,0,LAT,LON,W,CRC,,5.468
2025-03-07 23:42:07-08:00,23.29,350.97700000000003,9.882000000000001,10.0905,17.796,501.84,22.2,29.8,1.84,2.63,2.72,0.0,0.0,1,14.09,36.24,33.81,1,-39,33,2,3,STAT,0,LAT,LON,W,CRC,,5.6632
2025-03-07 23:43:07-08:00,23.29,348.249,7.191000000000001,9.7545,17.58,501.74,22.2,29.8,1.23,2.07,2.51,0.0,0.0,1,14.05,10.24,32.66,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,5.172
2025-03-07 23:44:06-08:00,23.29,346.148,9.450000000000001,10.206000000000001,17.988,501.61,22.2,29.8,1.21,2.29,2.81,0.0,0.0,1,14.02,2.89,36.65,1,-38,34,1,3,STAT,0,LAT,LON,W,CRC,,5.4296
2025-03-07 23:45:06-08:00,23.29,348.67800000000005,10.143,10.794,18.372,501.86,22.2,29.9,1.1,2.34,2.95,0.0,0.0,1,13.98,0.82,36.11,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,5.5464
2025-03-07 23:46:06-08:00,23.29,348.898,11.925,10.3635,19.008,501.95,22.2,29.8,0.55,1.71,1.92,0.0,0.0,1,13.98,0.23,33.09,1,-38,33,1,3,STAT,0,LAT,LON,W,CRC,,5.1696
2025-03-07 23:47:06-08:00,23.29,345.422,10.305,11.382,16.907999999999998,501.41,22.2,29.9,0.88,2.11,2.47,0.0,0.0,1,13.95,0.07,30.87,1,-37,34,1,3,STAT,0,LAT,LON,W,CRC,,5.069599999999999
2025-03-07 23:48:06-08:00,23.29,349.84400000000005,8.658,10.143,18.599999999999998,500.85,22.2,29.8,0.75,1.76,1.88,0.0,0.0,1,13.95,0.02,31.95,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,5.128
2025-03-07 23:49:12-08:00,23.31,341.715,9.189000000000002,10.185,18.9,499.52,22.2,29.9,0.61,1.63,1.67,0.0,0.0,1,13.95,0.0,34.35,1,-36,35,2,3,STAT,0,LAT,LON,W,CRC,,5.084
2025-03-07 23:50:08-08:00,23.32,347.99600000000004,9.882000000000001,10.605,16.776,498.83,22.2,29.8,0.55,1.69,1.71,0.0,0.0,1,14.16,156.74,36.66,1,-38,34,1,3,STAT,0,LAT,LON,W,CRC,,4.7072
2025-03-07 23:51:08-08:00,23.34,355.696,10.179,9.219,19.247999999999998,498.29,22.2,29.8,0.37,1.49,1.49,0.0,0.0,1,14.09,44.27,32.59,1,-42,34,1,3,STAT,0,LAT,LON,W,CRC,,5.0416
2025-03-07 23:52:08-08:00,23.36,341.06600000000003,10.323,10.521,18.816,498.33,22.2,30.0,0.89,1.45,1.75,0.0,0.0,1,14.05,12.5,33.33,1,-37,34,1,3,STAT,0,LAT,LON,W,CRC,,4.9232
2025-03-07 23:53:08-08:00,23.36,334.18000000000006,10.134,10.8885,18.552,500.85,22.2,30.0,1.4,2.11,2.37,0.0,0.0,1,14.02,3.53,33.6,1,-35,34,1,3,STAT,0,LAT,LON,W,CRC,,5.3984
2025-03-07 23:54:08-08:00,23.36,334.30100000000004,9.036,10.206000000000001,20.04,505.0,22.2,30.0,1.61,2.44,2.91,0.0,0.0,1,14.02,1.0,32.28,1,-34,35,1,4,STAT,0,LAT,LON,W,CRC,,5.96
2025-03-07 23:55:06-08:00,23.37,344.47600000000006,8.64,9.5655,19.056,510.02,22.2,30.0,1.4,2.4,2.62,0.0,0.0,1,13.98,0.28,35.15,1,-36,36,1,3,STAT,0,LAT,LON,W,CRC,,5.7312
2025-03-07 23:56:06-08:00,23.37,344.927,9.459,10.993500000000001,17.892,511.66,22.2,30.0,1.51,2.68,2.81,0.0,0.0,1,13.95,0.08,34.98,1,-37,35,1,3,STAT,0,LAT,LON,W,CRC,,5.7224
2025-03-07 23:57:07-08:00,23.37,349.92100000000005,10.242,10.353,18.599999999999998,511.02,22.2,30.0,1.4,2.39,2.44,0.0,0.0,1,13.95,0.02,32.84,1,-39,35,2,3,STAT,0,LAT,LON,W,CRC,,5.632
2025-03-07 23:58:07-08:00,23.37,345.26800000000003,10.269,11.046,16.308,510.0,22.2,29.9,0.71,2.19,2.21,0.0,0.0,1,13.95,0.01,32.56,1,-37,35,2,3,STAT,0,LAT,LON,W,CRC,,5.0136
2025-03-07 23:59:07-08:00,23.38,342.72700000000003,8.370000000000001,9.8595,18.276,509.0,22.2,29.9,0.98,1.83,1.84,0.0,0.0,1,14.19,210.17,32.46,1,-36,35,1,3,STAT,0,LAT,LON,W,CRC,,5.1192
2025-03-08 00:00:08-08:00,23.38,355.78400000000005,9.504000000000001,10.384500000000001,18.372,508.89,22.2,29.9,0.8,1.54,1.83,0.0,0.0,1,14.09,59.36,42.5,1,-41,34,1,3,STAT,0,LAT,LON,W,CRC,,4.9064000000000005
2025-03-08 00:01:08-08:00,23.38,347.13800000000003,9.522,10.227,17.88,508.96,22.2,29.8,0.54,1.43,1.68,0.0,0.0,1,14.05,16.76,33.39,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,4.72
2025-03-08 00:02:08-08:00,23.38,346.47800000000007,9.729000000000001,10.206000000000001,18.588,508.53,22.2,29.8,0.48,1.38,1.46,0.0,0.0,1,14.02,4.73,32.41,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,4.8216
2025-03-08 00:03:08-08:00,23.38,345.004,7.965,9.9435,18.864,507.54,22.2,29.9,1.08,1.76,2.03,0.0,0.0,1,13.98,1.34,32.12,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,5.1808000000000005
2025-03-08 00:04:08-08:00,23.38,345.202,9.576,10.122000000000002,19.236,506.57,22.2,29.9,0.54,1.89,1.98,0.0,0.0,1,13.98,0.38,33.34,1,-38,35,1,3,STAT,0,LAT,LON,W,CRC,,5.3592
2025-03-08 00:05:09-08:00,23.39,329.0760000000001,9.963000000000001,10.206000000000001,19.776,506.36,22.2,29.9,0.83,2.06,2.25,0.0,0.0,1,13.95,0.11,39.37,1,-34,34,1,4,STAT,0,LAT,LON,W,CRC,,5.6032
2025-03-08 00:06:09-08:00,23.39,336.743,9.981,10.909500000000001,18.108,508.33,22.2,29.9,1.04,2.13,2.36,0.0,0.0,1,13.95,0.03,33.84,1,-35,34,1,3,STAT,0,LAT,LON,W,CRC,,5.3256000000000006
2025-03-08 00:07:10-08:00,23.39,341.51700000000005,9.342,10.825500000000002,18.323999999999998,511.65,22.2,30.0,1.55,2.54,2.62,0.0,0.0,1,13.91,0.01,36.86,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,5.6968
2025-03-08 00:08:10-08:00,23.38,335.56600000000003,9.504000000000001,10.111500000000001,18.311999999999998,516.27,22.2,30.0,1.63,2.6,2.75,0.0,0.0,1,14.16,187.87,30.94,1,-34,36,2,3,STAT,0,LAT,LON,W,CRC,,5.7424
2025-03-08 00:09:10-08:00,23.38,342.22100000000006,10.656,10.4685,18.0,519.1,22.2,29.9,1.13,2.15,2.45,0.0,0.0,1,14.09,53.06,34.2,1,-37,35,2,3,STAT,0,LAT,LON,W,CRC,,5.32
2025-03-08 00:10:10-08:00,23.39,350.438,11.295000000000002,10.815000000000001,16.98,518.49,22.2,29.8,0.54,1.51,1.99,0.0,0.0,1,14.02,14.99,44.61,1,-39,34,2,3,STAT,0,LAT,LON,W,CRC,,4.604000000000001
2025-03-08 00:11:10-08:00,23.39,342.34200000000004,10.26,10.3635,17.003999999999998,517.04,22.3,29.9,0.92,1.64,2.04,0.0,0.0,1,14.02,4.23,34.63,1,-37,35,2,3,STAT,0,LAT,LON,W,CRC,,4.7128
2025-03-08 00:12:10-08:00,23.39,347.01700000000005,9.243,10.227,17.28,515.93,22.2,29.9,0.77,1.88,2.04,0.0,0.0,1,13.98,1.2,33.05,1,-39,35,2,3,STAT,0,LAT,LON,W,CRC,,4.960000000000001
2025-03-08 00:13:10-08:00,23.39,342.848,9.360000000000001,9.8595,18.096,515.33,22.2,29.9,1.07,2.3,2.5,0.0,0.0,1,13.98,0.34,34.6,1,-38,35,2,3,STAT,0,LAT,LON,W,CRC,,5.4592
2025-03-08 00:14:10-08:00,23.39,335.357,9.648000000000001,10.773,16.308,514.79,22.2,29.9,0.85,1.94,2.0,0.0,0.0,1,13.95,0.1,30.39,1,-36,35,2,3,STAT,0,LAT,LON,W,CRC,,4.8136
2025-03-08 00:15:11-08:00,23.39,338.283,11.115,10.552500000000002,16.02,514.52,22.2,29.8,1.04,2.18,2.38,0.0,0.0,1,13.91,0.03,42.24,1,-37,34,2,3,STAT,0,LAT,LON,W,CRC,,4.948
2025-03-08 00:16:11-08:00,23.39,328.009,10.134,10.017,17.796,514.18,22.3,29.8,1.18,2.07,2.34,0.0,0.0,1,14.19,278.88,35.56,1,-31,34,2,4,STAT,0,LAT,LON,W,CRC,,5.2152
2025-03-08 00:17:11-08:00,23.39,355.938,10.575000000000001,11.182500000000001,17.747999999999998,513.1,22.3,29.7,1.33,2.31,3.15,0.0,0.0,1,14.12,145.41,30.98,1,-42,32,1,3,STAT,0,LAT,LON,W,CRC,,5.3976
2025-03-08 00:18:12-08:00,23.39,346.357,10.476,10.615499999999999,17.628,511.45,22.3,29.7,1.36,2.27,2.81,0.0,0.0,1,14.09,41.07,31.77,1,-40,34,2,3,STAT,0,LAT,LON,W,CRC,,5.341600000000001
2025-03-08 00:19:12-08:00,23.39,342.232,9.981,10.395000000000001,16.356,508.16,22.3,29.6,1.45,2.15,2.63,0.0,0.0,1,14.05,11.6,32.73,1,-38,35,2,2,STAT,0,LAT,LON,W,CRC,,4.9912
2025-03-08 00:20:12-08:00,23.39,333.28900000000004,11.16,10.195500000000001,18.564,504.61,22.3,29.6,1.09,1.83,2.0,0.0,0.0,1,14.02,3.28,29.67,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,5.1768
2025-03-08 00:21:14-08:00,23.39,345.07,10.638,10.899000000000001,18.516,501.87,22.2,29.7,0.81,1.71,1.8,0.0,0.0,1,13.98,0.93,38.28,1,-38,34,2,4,STAT,0,LAT,LON,W,CRC,,5.0712
2025-03-08 00:22:14-08:00,23.39,330.088,8.73,10.605,17.244,500.66,22.3,29.7,0.58,1.64,1.85,0.0,0.0,1,13.98,0.26,31.23,1,-35,35,2,3,STAT,0,LAT,LON,W,CRC,,4.760800000000001
2025-03-08 00:23:14-08:00,23.39,336.347,9.261,10.584000000000001,18.672,501.29,22.3,29.7,0.73,1.94,2.19,0.0,0.0,1,13.95,0.07,30.51,1,-36,35,1,3,STAT,0,LAT,LON,W,CRC,,5.2864
2025-03-08 00:24:14-08:00,23.39,334.09200000000004,9.027,10.153500000000001,18.756,501.21,22.3,29.7,0.97,2.44,2.53,0.0,0.0,1,13.95,0.02,32.67,1,-35,36,1,4,STAT,0,LAT,LON,W,CRC,,5.703200000000001
2025-03-08 00:25:14-08:00,23.39,320.89200000000005,9.765,9.8175,19.536,500.76,22.3,29.6,1.27,2.31,2.34,0.0,0.0,1,14.26,229.31,40.01,1,-30,34,2,4,STAT,0,LAT,LON,W,CRC,,5.7552
2025-03-08 00:26:10-08:00,23.39,345.32300000000004,10.539000000000001,10.153500000000001,18.336,498.54,22.3,29.7,1.09,2.07,2.08,0.0,0.0,1,14.12,81.75,41.38,1,-40,34,1,3,STAT,0,LAT,LON,W,CRC,,5.3232
2025-03-08 00:27:10-08:00,23.39,337.931,10.215,10.479000000000001,17.688,495.58,22.3,29.6,1.24,2.32,2.32,0.0,0.0,1,14.05,23.09,35.4,1,-38,35,1,3,STAT,0,LAT,LON,W,CRC,,5.393599999999999
2025-03-08 00:28:10-08:00,23.39,332.38700000000006,9.216000000000001,9.6495,18.576,491.6,22.3,29.6,1.24,2.02,2.03,0.0,0.0,1,14.02,6.52,35.33,1,-36,35,2,3,STAT,0,LAT,LON,W,CRC,,5.331200000000001
2025-03-08 00:29:10-08:00,23.39,330.297,10.35,10.059000000000001,16.968,488.54,22.3,29.5,1.12,2.24,2.24,0.0,0.0,1,14.02,1.84,32.15,1,-35,35,2,3,STAT,0,LAT,LON,W,CRC,,5.185600000000001
2025-03-08 00:30:11-08:00,23.39,332.9920000000001,10.026000000000002,9.891,17.184,486.35,22.3,29.5,0.4,1.35,1.71,0.0,0.0,1,13.98,0.52,33.15,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,4.5168
2025-03-08 00:31:11-08:00,23.39,335.83000000000004,9.054,10.027500000000002,17.712,483.93,22.3,29.4,0.76,1.68,1.82,0.0,0.0,1,13.95,0.15,42.95,1,-37,34,2,3,STAT,0,LAT,LON,W,CRC,,4.8864
2025-03-08 00:32:11-08:00,23.39,333.25600000000003,10.989,8.547,20.316,481.75,22.3,29.4,1.37,2.52,2.71,0.0,0.0,1,13.95,0.04,32.99,1,-37,33,2,4,STAT,0,LAT,LON,W,CRC,,6.0792
2025-03-08 00:33:11-08:00,23.4,336.56700000000006,10.764000000000001,9.555,18.695999999999998,480.1,22.3,29.4,1.14,2.0,2.06,0.0,0.0,1,13.95,0.01,34.04,1,-38,33,2,4,STAT,0,LAT,LON,W,CRC,,5.3392
2025-03-08 00:34:11-08:00,23.41,315.139,10.107000000000001,9.9855,18.288,478.12,22.3,29.4,1.09,2.4,2.42,0.0,0.0,1,14.26,285.16,35.33,1,-29,34,2,4,STAT,0,LAT,LON,W,CRC,,5.5776
2025-03-08 00:35:11-08:00,23.43,335.797,10.782,10.017,17.184,477.4,22.3,29.3,1.07,2.24,2.25,0.0,0.0,1,14.09,80.54,31.77,1,-38,34,2,3,STAT,0,LAT,LON,W,CRC,,5.228800000000001
2025-03-08 00:36:11-08:00,23.45,333.90500000000003,9.009,10.489500000000001,17.543999999999997,477.14,22.3,29.3,1.31,2.37,2.55,0.0,0.0,1,14.05,22.75,41.36,1,-38,36,2,3,STAT,0,LAT,LON,W,CRC,,5.4048
2025-03-08 00:37:12-08:00,23.46,330.649,10.008,10.395000000000001,17.124,476.71,22.3,29.3,1.1,2.01,2.07,0.0,0.0,1,14.02,6.42,37.0,1,-36,34,1,3,STAT,0,LAT,LON,W,CRC,,5.0328
2025-03-08 00:38:12-08:00,23.46,331.41900000000004,9.648000000000001,10.279499999999999,17.088,475.9,22.3,29.3,0.82,1.73,2.08,0.0,0.0,1,14.02,1.81,35.03,1,-35,35,1,3,STAT,0,LAT,LON,W,CRC,,4.8016000000000005
2025-03-08 00:39:12-08:00,23.47,332.80500000000006,10.035,9.586500000000001,18.828,475.02,22.3,29.3,0.6,1.6,1.72,0.0,0.0,1,13.98,0.51,32.18,1,-36,34,2,3,STAT,0,LAT,LON,W,CRC,,5.0456
2025-03-08 00:40:12-08:00,23.47,329.604,9.243,10.164,19.02,473.86,22.3,29.5,0.53,1.22,1.45,0.0,0.0,1,13.98,0.14,31.78,1,-36,35,2,4,STAT,0,LAT,LON,W,CRC,,4.78
2025-03-08 00:41:12-08:00,23.47,332.475,10.134,8.82,19.992,473.92,22.3,29.3,0.32,1.1,1.25,0.0,0.0,1,13.95,0.04,52.35,1,-37,34,2,4,STAT,0,LAT,LON,W,CRC,,4.8784
2025-03-08 00:42:12-08:00,23.47,333.90500000000003,9.666,10.6575,17.244,473.97,22.3,29.3,0.25,1.17,1.22,0.0,0.0,1,13.95,0.01,35.16,1,-38,34,1,3,STAT,0,LAT,LON,W,CRC,,4.3848
2025-03-08 00:43:12-08:00,23.47,309.07800000000003,8.739,10.584000000000001,18.18,473.37,22.3,29.3,0.37,1.24,1.26,0.0,0.0,1,14.23,279.14,32.6,1,-28,36,2,4,STAT,0,LAT,LON,W,CRC,,4.628
2025-03-08 00:44:13-08:00,23.47,330.033,10.71,10.552500000000002,17.028,472.44,22.3,29.2,0.98,1.76,1.77,0.0,0.0,1,14.09,78.84,33.7,1,-37,35,1,3,STAT,0,LAT,LON,W,CRC,,4.8136
2025-03-08 00:45:13-08:00,23.47,332.288,11.043,9.618,19.043999999999997,471.65,22.3,29.3,0.98,2.04,2.04,0.0,0.0,1,14.05,22.27,32.79,1,-37,34,2,3,STAT,0,LAT,LON,W,CRC,,5.440799999999999
2025-03-08 00:46:12-08:00,23.48,330.374,9.693,10.0485,18.096,470.61,22.3,29.3,0.98,1.94,2.09,0.0,0.0,1,14.02,6.29,37.38,1,-36,35,2,3,STAT,0,LAT,LON,W,CRC,,5.171200000000001
2025-03-08 00:47:12-08:00,23.48,330.18700000000007,10.035,9.775500000000001,18.084,468.95,22.3,29.3,1.32,2.23,2.28,0.0,0.0,1,14.02,1.78,33.73,1,-36,36,2,3,STAT,0,LAT,LON,W,CRC,,5.4008
2025-03-08 00:48:12-08:00,23.48,327.29400000000004,11.124,9.870000000000001,17.712,468.11,22.3,29.2,1.1,2.06,2.17,0.0,0.0,1,13.98,0.5,35.45,1,-35,35,2,3,STAT,0,LAT,LON,W,CRC,,5.1904
2025-03-08 00:49:12-08:00,23.48,321.40900000000005,11.331,10.2585,17.52,468.04,22.3,29.2,1.07,2.09,2.44,0.0,0.0,1,13.95,0.14,32.31,1,-34,34,2,3,STAT,0,LAT,LON,W,CRC,,5.176
2025-03-08 00:50:12-08:00,23.48,329.0760000000001,11.961,9.9855,19.368,468.01,22.3,29.3,1.04,1.95,2.34,0.0,0.0,1,13.95,0.04,32.12,1,-36,33,2,3,STAT,0,LAT,LON,W,CRC,,5.4336
2025-03-08 00:51:18-08:00,23.49,310.299,11.879999999999999,8.966999999999999,19.164,468.48,22.3,29.3,1.04,2.29,2.42,0.0,0.0,1,14.16,160.01,34.97,1,-28,34,3,3,STAT,0,LAT,LON,W,CRC,,5.6648000000000005
2025-03-08 00:52:13-08:00,23.48,327.42600000000004,10.809,9.5655,18.264,468.64,22.3,29.3,1.15,2.27,2.39,0.0,0.0,1,14.16,152.36,35.13,1,-35,35,2,3,STAT,0,LAT,LON,W,CRC,,5.4688
2025-03-08 00:53:13-08:00,23.48,327.558,10.404,9.198,19.74,468.77,22.4,29.3,1.21,2.3,2.49,0.0,0.0,1,14.09,43.03,30.99,1,-36,36,2,3,STAT,0,LAT,LON,W,CRC,,5.788
2025-03-08 00:54:13-08:00,23.49,329.043,10.89,10.0905,18.156,469.03,22.3,29.3,1.05,1.73,1.89,0.0,0.0,1,14.05,12.15,31.29,1,-37,34,2,3,STAT,0,LAT,LON,W,CRC,,5.0152
2025-03-08 00:55:13-08:00,23.48,328.713,9.891,9.093,18.396,469.01,22.3,29.3,1.23,2.04,2.16,0.0,0.0,1,14.02,3.43,33.45,1,-35,35,1,3,STAT,0,LAT,LON,W,CRC,,5.3112
2025-03-08 00:56:13-08:00,23.49,330.56100000000004,8.46,9.5655,19.236,469.51,22.3,29.3,1.01,1.96,2.25,0.0,0.0,1,14.02,0.97,29.69,1,-36,35,2,3,STAT,0,LAT,LON,W,CRC,,5.4152000000000005
2025-03-08 00:57:14-08:00,23.48,334.09200000000004,8.172,10.017,18.336,469.83,22.3,29.4,0.74,1.48,1.69,0.0,0.0,1,13.98,0.27,34.44,1,-38,36,2,3,STAT,0,LAT,LON,W,CRC,,4.8511999999999995
2025-03-08 00:58:14-08:00,23.49,326.94200000000006,8.829,10.5315,17.483999999999998,469.98,22.3,29.3,0.54,1.49,1.64,0.0,0.0,1,13.98,0.08,30.33,1,-35,35,1,3,STAT,0,LAT,LON,W,CRC,,4.6888
2025-03-08 00:59:15-08:00,23.49,327.04100000000005,10.395000000000001,10.279499999999999,18.072,470.45,22.3,29.3,0.76,1.66,1.85,0.0,0.0,1,13.95,0.02,30.78,1,-35,35,2,4,STAT,0,LAT,LON,W,CRC,,4.9424
2025-03-08 01:00:15-08:00,23.48,325.24800000000005,9.594000000000001,9.6075,19.2,470.81,22.3,29.3,0.99,2.02,2.08,0.0,0.0,1,13.95,0.01,32.79,1,-35,35,1,3,STAT,0,LAT,LON,W,CRC,,5.4559999999999995
2025-03-08 01:01:15-08:00,23.48,308.27500000000003,10.152,9.7335,20.471999999999998,471.58,22.3,29.4,1.03,1.65,2.26,0.0,0.0,1,14.23,294.89,36.09,1,-28,35,2,4,STAT,0,LAT,LON,W,CRC,,5.4144
2025-03-08 01:02:15-08:00,23.48,330.682,9.441,10.248,18.576,472.85,22.3,29.4,1.0,1.56,1.77,0.0,0.0,1,14.09,83.28,34.28,1,-36,34,1,3,STAT,0,LAT,LON,W,CRC,,4.9632000000000005
2025-03-08 01:03:15-08:00,23.49,318.52700000000004,10.35,10.552500000000002,18.096,474.98,22.3,29.4,1.32,1.93,2.0,0.0,0.0,1,14.05,23.52,35.12,1,-34,35,2,3,STAT,0,LAT,LON,W,CRC,,5.1632
2025-03-08 01:04:15-08:00,23.49,327.338,9.954,9.786000000000001,20.099999999999998,476.29,22.3,29.4,0.97,1.85,2.04,0.0,0.0,1,14.02,6.64,39.5,1,-35,35,2,4,STAT,0,LAT,LON,W,CRC,,5.5
