DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,141,-34,1145484593,138,-6,1498349072,AQI
2025-03-21 22:48:26-07:00,11.17,196.185,5.4990000000000006,14.395500000000002,24.587999999999997,420.93,11.7,56.0,0.8,2.03,2.7,30.0,STAT,,,,,6.5416
2025-03-21 22:49:26-07:00,11.16,199.02300000000002,6.714,14.301,24.252,420.98,11.6,55.8,0.85,1.97,2.44,30.0,STAT,,,,,6.426400000000001
2025-03-21 22:50:28-07:00,11.15,197.835,7.506,14.847000000000001,25.032,420.99,11.6,55.7,0.87,2.18,2.77,29.0,STAT,,,,,6.750400000000001
2025-03-21 22:51:28-07:00,11.15,200.83800000000002,5.175,14.521500000000001,25.764,421.0,11.6,56.2,0.88,1.82,2.18,29.0,STAT,,,,,6.6088000000000005
2025-03-21 22:52:28-07:00,11.14,205.403,3.483,14.700000000000001,25.644000000000002,421.0,11.6,56.3,0.85,1.88,2.51,31.0,STAT,,,,,6.632800000000001
2025-03-21 22:53:28-07:00,11.14,203.775,6.039,14.395500000000002,24.779999999999998,421.0,11.6,56.2,0.78,2.04,2.35,29.0,STAT,,,,,6.587999999999999
2025-03-21 22:54:29-07:00,11.13,194.07300000000004,4.365,14.752500000000001,23.652,421.0,11.6,56.5,0.61,1.6,1.71,31.0,STAT,,,,,6.010400000000001
2025-03-21 22:55:29-07:00,11.09,192.31300000000002,6.66,14.175,24.023999999999997,421.0,11.6,56.3,0.62,1.72,1.82,30.0,STAT,,,,,6.1808000000000005
2025-03-21 22:56:29-07:00,11.06,194.535,7.542000000000001,13.356000000000002,25.139999999999997,421.0,11.5,55.5,0.88,2.75,3.07,29.0,STAT,,,,,7.228
2025-03-21 22:57:29-07:00,11.06,189.39800000000002,6.57,13.167,25.884,421.25,11.5,55.5,0.93,2.18,2.28,29.0,STAT,,,,,6.9208
2025-03-21 22:58:29-07:00,11.05,190.883,6.210000000000001,12.736500000000001,26.4,421.09,11.5,55.3,0.95,2.34,2.79,29.0,STAT,,,,,7.152
2025-03-21 22:59:29-07:00,11.05,190.14600000000004,7.470000000000001,13.6395,24.648,420.87,11.5,55.0,0.98,2.4,2.74,29.0,STAT,,,,,6.849600000000001
2025-03-21 23:00:28-07:00,11.04,184.99800000000002,5.5440000000000005,12.411000000000001,25.86,420.51,11.4,54.8,0.95,2.13,2.24,29.0,STAT,,,,,6.876
2025-03-21 23:01:28-07:00,10.99,182.27,4.617,14.741999999999999,25.139999999999997,420.18,11.4,55.4,0.9,1.96,2.08,29.0,STAT,,,,,6.596
2025-03-21 23:02:28-07:00,10.97,183.744,5.121,13.387500000000001,24.924,420.06,11.4,55.4,0.97,2.13,2.38,29.0,STAT,,,,,6.6888
2025-03-21 23:03:29-07:00,10.96,182.435,2.9970000000000003,14.91,23.232,420.02,11.4,55.6,0.49,1.7,2.45,31.0,STAT,,,,,6.0064
2025-03-21 23:04:29-07:00,10.95,187.77,5.535,15.130500000000001,24.323999999999998,419.93,11.3,55.4,0.69,1.92,2.33,29.0,STAT,,,,,6.4008
2025-03-21 23:05:29-07:00,10.92,187.22,4.4190000000000005,15.141,24.407999999999998,419.45,11.3,55.7,0.9,1.93,2.2,30.0,STAT,,,,,6.425599999999999
2025-03-21 23:06:30-07:00,10.88,190.85000000000002,4.671,16.296,24.42,419.16,11.3,55.9,0.96,2.2,2.67,29.0,STAT,,,,,6.644
2025-03-21 23:07:30-07:00,10.86,189.585,5.49,15.1095,24.684,419.2,11.2,56.0,0.99,2.03,2.19,29.0,STAT,,,,,6.5608
2025-03-21 23:08:31-07:00,10.85,189.70600000000002,3.9240000000000004,14.7105,26.028000000000002,419.07,11.2,56.1,1.0,2.08,2.24,30.0,STAT,,,,,6.8696
2025-03-21 23:09:31-07:00,10.83,189.53000000000003,4.941000000000001,15.729000000000001,25.308,419.03,11.2,56.4,1.0,2.1,2.32,29.0,STAT,,,,,6.7416
2025-03-21 23:10:31-07:00,10.78,189.12300000000002,2.781,16.5795,23.555999999999997,419.01,11.2,56.7,1.01,1.98,2.06,29.0,STAT,,,,,6.2951999999999995
2025-03-21 23:11:27-07:00,10.76,190.872,4.833,15.802500000000002,25.068,419.09,11.2,57.0,1.03,2.55,2.57,27.0,STAT,,,,,7.0536
2025-03-21 23:12:27-07:00,10.76,204.17100000000002,5.9399999999999995,15.0885,25.944,419.12,11.2,57.5,0.99,2.66,2.91,27.0,STAT,,,,,7.316800000000001
2025-03-21 23:13:27-07:00,10.75,195.23900000000003,4.437,15.7605,26.16,419.04,11.2,57.9,1.04,2.74,3.39,28.0,STAT,,,,,7.424
2025-03-21 23:14:27-07:00,10.73,191.29000000000002,5.922000000000001,14.427000000000001,27.732,419.01,11.1,58.0,1.04,2.33,2.66,27.0,STAT,,,,,7.4104
2025-03-21 23:15:27-07:00,10.68,187.924,4.257000000000001,15.970500000000001,24.983999999999998,419.01,11.1,58.1,1.01,2.24,2.35,28.0,STAT,,,,,6.7888
2025-03-21 23:16:28-07:00,10.67,186.043,5.112,15.277500000000002,24.323999999999998,419.0,11.1,58.3,1.36,2.7,2.74,27.0,STAT,,,,,7.0248
2025-03-21 23:17:28-07:00,10.66,183.48000000000002,4.176,15.739500000000001,24.624,419.0,11.1,58.5,1.03,2.58,2.79,28.0,STAT,,,,,6.9888
2025-03-21 23:18:28-07:00,10.66,184.83300000000003,3.213,15.9495,23.76,419.0,11.1,59.1,0.75,2.43,2.5,29.0,STAT,,,,,6.696000000000001
2025-03-21 23:19:28-07:00,10.65,196.229,5.283,15.214500000000001,24.96,419.0,11.2,58.5,0.94,2.54,2.73,28.0,STAT,,,,,7.024000000000001
2025-03-21 23:20:28-07:00,10.65,197.12,4.23,14.8785,25.331999999999997,419.65,11.2,58.7,0.98,2.28,2.78,29.0,STAT,,,,,6.8904
2025-03-21 23:21:27-07:00,10.64,197.758,5.382000000000001,14.7105,24.323999999999998,419.88,11.1,58.3,1.13,2.34,2.61,28.0,STAT,,,,,6.7368
2025-03-21 23:22:27-07:00,10.61,189.959,5.607,14.490000000000002,25.56,419.96,11.1,58.0,1.06,2.19,2.28,27.0,STAT,,,,,6.864
2025-03-21 23:23:27-07:00,10.58,192.31300000000002,5.319,14.9625,24.732,419.63,11.0,58.2,0.86,2.62,2.92,27.0,STAT,,,,,7.042400000000001
2025-03-21 23:24:28-07:00,10.56,188.55100000000002,5.796,15.959999999999999,24.563999999999997,419.22,11.0,58.4,0.95,2.39,2.81,26.0,STAT,,,,,6.8248
2025-03-21 23:25:28-07:00,10.56,192.379,5.8500000000000005,15.477,26.279999999999998,419.08,11.0,58.4,0.91,2.32,2.5,27.0,STAT,,,,,7.112
2025-03-21 23:26:29-07:00,10.55,192.01600000000002,3.753,15.550500000000001,25.02,419.03,10.9,58.2,0.97,1.87,2.25,28.0,STAT,,,,,6.500000000000001
2025-03-21 23:27:29-07:00,10.55,192.79700000000003,5.994000000000001,15.456000000000001,27.264,419.01,10.9,58.2,0.99,2.29,2.6,26.0,STAT,,,,,7.2848
2025-03-21 23:28:29-07:00,10.52,192.984,6.147,15.445500000000001,26.508,418.77,10.8,58.4,1.11,2.29,3.02,27.0,STAT,,,,,7.1336
2025-03-21 23:29:29-07:00,10.48,190.98200000000003,3.645,16.4115,25.631999999999998,418.63,10.8,58.8,0.9,2.46,3.15,28.0,STAT,,,,,7.0944
2025-03-21 23:30:29-07:00,10.46,192.83000000000004,4.7250000000000005,16.065,25.56,418.87,10.8,58.9,1.0,2.41,2.86,26.0,STAT,,,,,7.04
2025-03-21 23:31:28-07:00,10.45,188.40800000000002,4.806,16.527,25.512,419.05,10.8,58.9,1.03,3.23,3.46,27.0,STAT,,,,,7.686400000000001
2025-03-21 23:32:28-07:00,10.42,188.529,4.824000000000001,16.443,25.584,419.02,10.7,59.0,1.01,2.81,3.06,27.0,STAT,,,,,7.364800000000001
2025-03-21 23:33:29-07:00,10.38,187.55,3.9960000000000004,16.149,26.052,419.01,10.7,59.2,0.97,2.57,2.98,27.0,STAT,,,,,7.2664
2025-03-21 23:34:29-07:00,10.36,192.03800000000004,3.726,15.477,25.692,419.0,10.7,59.1,0.85,2.36,2.8,27.0,STAT,,,,,7.026400000000001
2025-03-21 23:35:29-07:00,10.35,189.794,5.867999999999999,15.214500000000001,26.712,419.0,10.7,59.2,0.93,2.09,2.73,27.0,STAT,,,,,7.0144
2025-03-21 23:36:29-07:00,10.32,188.21,5.436,16.023,25.668,419.0,10.7,59.2,0.98,1.73,2.05,26.0,STAT,,,,,6.517600000000001
2025-03-21 23:37:29-07:00,10.28,188.518,3.798,15.036000000000001,27.42,419.0,10.6,59.4,0.97,1.75,1.98,26.0,STAT,,,,,6.884000000000001
2025-03-21 23:38:29-07:00,10.26,183.04000000000002,3.87,15.2565,27.131999999999998,418.6,10.6,59.6,0.99,1.99,2.06,26.0,STAT,,,,,7.0184
2025-03-21 23:39:29-07:00,10.25,184.866,4.5360000000000005,15.7605,26.736,418.21,10.6,59.7,1.03,2.44,2.7,26.0,STAT,,,,,7.299200000000001
2025-03-21 23:40:29-07:00,10.23,185.086,5.4990000000000006,15.603,28.512,418.15,10.6,59.7,1.01,2.34,2.43,26.0,STAT,,,,,7.574400000000001
2025-03-21 23:41:30-07:00,10.18,191.76300000000003,4.95,16.5165,26.004,418.05,10.6,60.0,1.12,2.96,3.11,26.0,STAT,,,,,7.568800000000001
2025-03-21 23:42:31-07:00,10.17,196.62500000000003,3.609,16.296,27.323999999999998,418.02,10.6,60.0,0.83,2.74,2.98,27.0,STAT,,,,,7.6568000000000005
2025-03-21 23:43:31-07:00,10.15,205.19400000000002,2.637,17.073000000000004,25.848,418.17,10.6,60.2,0.96,2.39,2.75,28.0,STAT,,,,,7.0816
2025-03-21 23:44:31-07:00,10.15,201.65200000000002,4.3020000000000005,16.642500000000002,25.08,418.65,10.6,60.2,1.27,3.01,3.83,26.0,STAT,,,,,7.4239999999999995
2025-03-21 23:45:31-07:00,10.11,205.084,5.13,17.619000000000003,25.032,418.23,10.6,60.7,1.35,3.29,3.62,26.0,STAT,,,,,7.638400000000001
2025-03-21 23:46:31-07:00,10.08,202.90600000000003,6.282000000000001,15.9495,25.979999999999997,418.08,10.6,60.6,1.34,3.75,4.12,25.0,STAT,,,,,8.196
2025-03-21 23:47:30-07:00,10.06,200.12300000000002,5.598,16.653,25.284,418.03,10.5,60.3,1.28,3.15,3.42,25.0,STAT,,,,,7.5768
2025-03-21 23:48:30-07:00,10.06,197.45000000000002,5.409,16.7055,26.652,418.01,10.5,60.7,1.13,3.35,3.9,25.0,STAT,,,,,8.0104
2025-03-21 23:49:31-07:00,10.04,195.679,4.023,17.387999999999998,26.676,418.0,10.5,61.4,1.04,2.81,3.51,25.0,STAT,,,,,7.583200000000001
2025-03-21 23:50:31-07:00,10.0,194.084,5.238,15.466500000000002,27.804000000000002,418.0,10.5,61.3,0.97,1.95,2.18,25.0,STAT,,,,,7.120800000000001
2025-03-21 23:51:31-07:00,9.97,192.43400000000003,6.210000000000001,16.4325,27.348,418.0,10.5,61.5,0.93,1.92,2.0,24.0,STAT,,,,,7.005599999999999
2025-03-21 23:52:32-07:00,9.96,193.68800000000002,3.411,16.905,24.996,418.0,10.4,61.4,0.82,1.93,1.95,27.0,STAT,,,,,6.543200000000001
2025-03-21 23:53:32-07:00,9.95,194.942,3.4290000000000003,17.9025,23.616,417.84,10.4,62.2,0.83,1.93,2.3,26.0,STAT,,,,,6.267200000000001
2025-03-21 23:54:32-07:00,9.91,192.929,4.032000000000001,18.049500000000002,22.704,417.37,10.4,62.6,0.94,2.42,2.89,25.0,STAT,,,,,6.4768
2025-03-21 23:55:32-07:00,9.87,195.31600000000003,4.887,16.569,25.128,417.37,10.4,62.4,0.98,2.26,2.9,25.0,STAT,,,,,6.833600000000001
2025-03-21 23:56:32-07:00,9.86,198.143,4.32,14.7315,26.868,417.13,10.4,62.2,0.99,2.04,2.65,25.0,STAT,,,,,7.005599999999999
2025-03-21 23:57:33-07:00,9.85,197.67000000000002,5.553,16.3485,25.728,417.05,10.3,62.4,1.0,2.15,2.63,25.0,STAT,,,,,6.865600000000001
2025-03-21 23:58:33-07:00,9.81,200.28800000000004,5.238,17.335500000000003,25.548,416.51,10.3,62.4,1.03,2.86,3.36,24.0,STAT,,,,,7.397600000000001
2025-03-21 23:59:33-07:00,9.78,199.342,4.599,17.4615,25.884,416.18,10.2,62.9,1.06,2.88,3.76,25.0,STAT,,,,,7.4808
2025-03-22 00:00:33-07:00,9.76,198.924,7.749,14.973,27.215999999999998,416.52,10.2,62.5,1.02,2.66,2.98,22.0,STAT,,,,,7.5712
2025-03-22 00:01:33-07:00,9.75,199.419,5.184,16.086000000000002,25.631999999999998,416.83,10.2,63.0,1.01,2.78,3.02,24.0,STAT,,,,,7.3504000000000005
2025-03-22 00:02:33-07:00,9.7,203.02700000000002,3.366,16.506,24.84,416.94,10.2,63.0,1.1,3.19,3.41,26.0,STAT,,,,,7.52
2025-03-22 00:03:33-07:00,9.67,203.45600000000002,5.049,16.6005,26.555999999999997,416.98,10.1,63.0,1.03,2.64,3.13,24.0,STAT,,,,,7.4232
2025-03-22 00:04:33-07:00,9.66,200.56300000000002,5.274,16.653,26.220000000000002,416.68,10.1,63.0,1.01,2.18,2.57,24.0,STAT,,,,,6.988000000000001
2025-03-22 00:05:33-07:00,9.62,200.387,4.662,17.808000000000003,25.764,416.89,10.1,63.4,1.0,2.43,2.81,24.0,STAT,,,,,7.0968
2025-03-22 00:06:33-07:00,9.58,199.925,3.258,17.64,25.56,416.96,10.1,63.5,1.14,2.76,3.08,25.0,STAT,,,,,7.32
2025-03-22 00:07:34-07:00,9.56,200.761,4.41,18.585,25.247999999999998,416.99,10.0,63.9,1.24,3.02,3.34,24.0,STAT,,,,,7.4656
2025-03-22 00:08:34-07:00,9.53,206.195,3.267,18.4065,25.404,417.0,10.0,64.8,1.32,2.92,3.17,24.0,STAT,,,,,7.4168
2025-03-22 00:09:34-07:00,9.48,202.14700000000002,3.132,17.587500000000002,25.068,417.0,10.0,64.2,1.11,2.53,2.75,25.0,STAT,,,,,7.0376
2025-03-22 00:10:34-07:00,9.46,200.18900000000002,4.365,17.682000000000002,24.432,417.0,10.0,64.7,1.04,2.15,2.28,24.0,STAT,,,,,6.6064
2025-03-22 00:11:35-07:00,9.45,202.334,4.437,17.913,24.323999999999998,417.0,9.9,64.9,1.01,2.31,2.55,23.0,STAT,,,,,6.7128
2025-03-22 00:12:36-07:00,9.4,200.662,4.347,18.6375,23.892,417.0,9.9,65.2,1.08,2.45,3.48,22.0,STAT,,,,,6.7384
2025-03-22 00:13:36-07:00,9.37,196.735,2.592,19.6875,23.436,417.0,9.9,65.6,1.14,2.38,2.85,24.0,STAT,,,,,6.5912
2025-03-22 00:14:36-07:00,9.35,196.94400000000002,4.392,18.1965,26.328,417.0,9.9,65.6,1.1,3.18,3.42,23.0,STAT,,,,,7.8096000000000005
2025-03-22 00:15:36-07:00,9.32,197.626,5.193,19.6875,24.156,417.0,9.9,66.1,1.05,2.52,2.78,22.0,STAT,,,,,6.8472
2025-03-22 00:16:36-07:00,9.28,201.476,2.754,18.983999999999998,25.428,417.0,9.9,66.6,1.04,2.86,3.41,23.0,STAT,,,,,7.3736
2025-03-22 00:17:35-07:00,9.26,199.122,5.112,17.933999999999997,24.912000000000003,417.0,9.8,66.2,1.01,2.61,3.0,22.0,STAT,,,,,7.070400000000001
2025-03-22 00:18:35-07:00,9.24,197.80200000000002,4.527,19.026000000000003,26.16,417.0,9.8,66.8,1.15,2.63,2.75,21.0,STAT,,,,,7.336
2025-03-22 00:19:35-07:00,9.19,212.729,5.202,19.099500000000003,24.720000000000002,417.0,9.8,66.8,1.07,2.23,2.27,22.0,STAT,,,,,6.728000000000001
2025-03-22 00:20:36-07:00,9.17,200.83800000000002,3.9149999999999996,18.511499999999998,25.284,417.0,9.7,67.2,1.02,2.63,3.05,22.0,STAT,,,,,7.1608
2025-03-22 00:21:36-07:00,9.15,196.108,5.697,17.524500000000003,27.66,417.0,9.7,67.5,1.03,2.19,2.92,21.0,STAT,,,,,7.284
2025-03-22 00:22:36-07:00,9.12,193.90800000000002,6.129,18.963,25.008,416.46,9.6,67.6,0.95,2.18,2.62,22.0,STAT,,,,,6.7456
2025-03-22 00:23:38-07:00,9.08,187.627,6.273,18.385500000000004,25.068,416.16,9.6,67.8,0.97,2.29,2.76,21.0,STAT,,,,,6.8456
2025-03-22 00:24:38-07:00,9.05,184.162,5.076,18.564,26.255999999999997,416.06,9.6,68.1,0.76,2.31,2.46,21.0,STAT,,,,,7.0992
2025-03-22 00:25:38-07:00,9.01,188.94700000000003,5.373,17.713500000000003,25.968,415.48,9.5,67.8,0.8,2.12,2.17,21.0,STAT,,,,,6.8896
2025-03-22 00:26:38-07:00,8.97,186.64800000000002,5.121,17.451,27.204,415.17,9.5,68.1,0.73,2.03,2.04,22.0,STAT,,,,,7.0648
2025-03-22 00:27:38-07:00,8.95,184.47,5.148,17.64,25.62,415.06,9.5,68.3,0.65,2.07,2.32,21.0,STAT,,,,,6.78
2025-03-22 00:28:33-07:00,8.9,180.928,3.8970000000000002,17.409,26.255999999999997,415.02,9.4,68.3,0.89,2.34,2.42,22.0,STAT,,,,,7.1232
2025-03-22 00:29:33-07:00,8.86,179.78400000000002,3.8520000000000003,17.892,25.104000000000003,414.36,9.4,68.6,1.0,2.42,2.45,22.0,STAT,,,,,6.956800000000001
2025-03-22 00:30:33-07:00,8.82,184.82200000000003,7.452,17.335500000000003,24.924,414.37,9.3,67.9,1.2,2.53,2.88,20.0,STAT,,,,,7.0088
2025-03-22 00:31:34-07:00,8.77,184.866,10.494,15.414,26.952,414.13,9.3,66.3,1.3,2.88,3.0,18.0,STAT,,,,,7.6944
2025-03-22 00:32:34-07:00,8.73,185.87800000000001,7.5600000000000005,15.4245,28.068,413.46,9.2,65.6,1.52,3.32,3.36,20.0,STAT,,,,,8.2696
2025-03-22 00:33:35-07:00,8.68,183.293,6.417,15.603,28.272,413.16,9.2,65.4,1.68,3.88,3.89,21.0,STAT,,,,,8.7584
2025-03-22 00:34:35-07:00,8.63,183.17200000000003,4.662,16.905,28.523999999999997,412.94,9.2,66.0,1.7,3.59,3.6,21.0,STAT,,,,,8.576799999999999
2025-03-22 00:35:35-07:00,8.57,182.578,6.489,18.564,26.279999999999998,412.98,9.1,66.3,1.48,2.94,3.21,20.0,STAT,,,,,7.6080000000000005
2025-03-22 00:36:35-07:00,8.53,185.93300000000002,5.355,19.467,26.508,412.99,9.1,66.0,1.7,3.11,3.26,21.0,STAT,,,,,7.7896
2025-03-22 00:37:35-07:00,8.48,183.44700000000003,6.9030000000000005,17.682000000000002,25.284,413.0,9.1,66.1,1.48,3.44,3.61,20.0,STAT,,,,,7.8088
2025-03-22 00:38:34-07:00,8.44,186.362,4.6080000000000005,17.892,25.104000000000003,413.0,9.0,66.6,1.58,3.37,3.43,21.0,STAT,,,,,7.716800000000001
2025-03-22 00:39:34-07:00,8.38,186.86800000000002,5.13,18.396,25.295999999999996,413.0,8.9,67.0,1.53,3.79,4.05,21.0,STAT,,,,,8.0912
2025-03-22 00:40:34-07:00,8.35,191.103,5.301,18.186,25.752,413.0,9.0,66.9,1.41,3.86,3.94,21.0,STAT,,,,,8.2384
2025-03-22 00:41:35-07:00,8.3,189.83800000000002,4.005,17.976000000000003,26.916,413.0,8.9,67.3,1.61,4.03,4.05,21.0,STAT,,,,,8.6072
2025-03-22 00:42:35-07:00,8.26,190.04700000000003,4.932,18.837000000000003,25.812,413.0,8.9,67.2,1.64,3.37,3.38,21.0,STAT,,,,,7.858400000000001
2025-03-22 00:43:37-07:00,8.23,186.219,5.238,18.753,24.384,413.5,8.9,67.9,1.61,4.34,5.07,20.0,STAT,,,,,8.3488
2025-03-22 00:44:37-07:00,8.18,185.086,3.024,18.732,24.264,413.82,8.9,68.1,1.49,4.04,4.85,22.0,STAT,,,,,8.084800000000001
2025-03-22 00:45:37-07:00,8.15,187.51700000000002,4.707000000000001,19.908,23.808,413.94,8.9,68.3,1.31,3.51,4.08,20.0,STAT,,,,,7.5696
2025-03-22 00:46:37-07:00,8.14,196.42700000000002,5.166,18.6585,23.387999999999998,413.98,8.9,68.5,1.35,4.01,4.54,20.0,STAT,,,,,7.8856
2025-03-22 00:47:37-07:00,8.08,191.64200000000002,3.9600000000000004,17.997,25.308,413.99,8.9,68.3,1.5,3.25,3.66,20.0,STAT,,,,,7.6616
2025-03-22 00:48:36-07:00,8.06,195.41500000000002,4.995,18.7215,26.892,414.0,8.9,68.5,1.92,4.03,4.17,18.0,STAT,,,,,8.6024
2025-03-22 00:49:36-07:00,8.04,195.78900000000002,3.6,19.477500000000003,24.228,414.06,8.9,69.0,1.99,3.86,4.08,20.0,STAT,,,,,7.933600000000001
2025-03-22 00:50:36-07:00,8.03,194.41400000000002,5.607,18.375,24.084,414.52,8.9,68.7,2.01,4.22,4.29,19.0,STAT,,,,,8.1928
2025-03-22 00:51:37-07:00,8.02,187.36300000000003,6.813000000000001,17.209500000000002,24.287999999999997,414.67,8.9,68.3,1.73,3.82,4.36,18.0,STAT,,,,,7.9136
2025-03-22 00:52:37-07:00,7.97,184.943,7.452,16.716,25.2,414.24,8.9,68.4,1.85,4.21,5.0,19.0,STAT,,,,,8.408000000000001
2025-03-22 00:53:38-07:00,7.96,187.19800000000004,5.976,17.387999999999998,25.331999999999997,414.08,8.9,68.3,1.68,3.57,3.92,19.0,STAT,,,,,7.9224
2025-03-22 00:54:38-07:00,7.95,182.72100000000003,6.516,18.5325,25.2,414.03,8.8,68.8,1.89,4.27,5.16,19.0,STAT,,,,,8.456
2025-03-22 00:55:38-07:00,7.94,183.54600000000002,5.760000000000001,17.724,24.791999999999998,414.07,8.8,68.5,1.53,3.42,4.2,19.0,STAT,,,,,7.6944
2025-03-22 00:56:38-07:00,7.93,182.65500000000003,5.247,17.3145,26.016,414.03,8.9,68.7,1.21,2.73,3.33,20.0,STAT,,,,,7.3872
2025-03-22 00:57:38-07:00,7.92,183.78800000000004,5.265,17.9025,24.947999999999997,414.55,8.8,68.6,1.56,3.13,3.48,20.0,STAT,,,,,7.493599999999999
2025-03-22 00:58:38-07:00,7.88,187.57200000000003,5.886,17.178,26.124,414.3,8.8,68.5,1.7,3.78,3.89,19.0,STAT,,,,,8.2488
2025-03-22 00:59:38-07:00,7.86,183.45800000000003,5.589,19.0365,23.928,414.4,8.8,69.0,1.51,3.26,3.6,20.0,STAT,,,,,7.393600000000001
2025-03-22 01:00:38-07:00,7.85,188.991,4.932,20.622,21.179999999999996,414.79,8.8,69.1,1.79,3.54,3.73,19.0,STAT,,,,,7.068
2025-03-22 01:01:38-07:00,7.84,190.674,4.572,20.517,20.928,414.93,8.8,69.3,1.41,3.16,3.9,20.0,STAT,,,,,6.7136000000000005
2025-03-22 01:02:38-07:00,7.84,190.50900000000001,6.408,19.7505,21.492,415.46,8.9,69.6,1.27,2.94,3.46,19.0,STAT,,,,,6.650399999999999
2025-03-22 01:03:39-07:00,7.83,190.234,5.139,19.7295,21.695999999999998,415.81,8.9,69.8,1.64,3.35,3.64,19.0,STAT,,,,,7.0192
2025-03-22 01:04:40-07:00,7.82,191.69700000000003,5.931,18.448500000000003,21.348,416.51,8.9,69.5,1.56,3.27,3.71,19.0,STAT,,,,,6.8856
2025-03-22 01:05:40-07:00,7.82,186.98900000000003,6.516,17.3565,23.868,416.62,8.9,69.4,1.45,3.16,3.81,19.0,STAT,,,,,7.3016000000000005
2025-03-22 01:06:40-07:00,7.79,189.83800000000002,6.803999999999999,17.482499999999998,25.308,416.25,8.9,69.3,1.75,3.59,4.03,19.0,STAT,,,,,7.9336
2025-03-22 01:07:40-07:00,7.76,188.342,7.829999999999999,18.1125,24.468,415.79,8.8,69.6,1.56,3.71,3.86,18.0,STAT,,,,,7.8616
2025-03-22 01:08:40-07:00,7.75,189.94800000000004,7.047000000000001,17.9025,23.952,415.28,8.8,69.8,1.77,3.53,3.87,18.0,STAT,,,,,7.614400000000001
2025-03-22 01:09:39-07:00,7.74,191.477,4.23,17.787000000000003,25.728,415.1,8.8,70.0,1.6,3.12,3.5,19.0,STAT,,,,,7.641600000000001
2025-03-22 01:10:39-07:00,7.74,193.54500000000002,7.308,17.9235,25.212,415.44,8.7,69.8,1.44,3.22,3.66,19.0,STAT,,,,,7.618400000000001
2025-03-22 01:11:40-07:00,7.74,192.907,6.309,18.081,24.648,415.8,8.7,69.9,1.81,2.82,3.09,18.0,STAT,,,,,7.185600000000001
2025-03-22 01:12:40-07:00,7.73,196.812,6.291,17.9655,24.9,415.93,8.7,69.9,1.71,3.18,3.43,20.0,STAT,,,,,7.524000000000001
2025-03-22 01:13:40-07:00,7.72,198.26400000000004,6.012,18.942,24.504,415.98,8.7,69.8,1.43,3.5,3.79,20.0,STAT,,,,,7.700800000000001
2025-03-22 01:14:41-07:00,7.68,197.65900000000002,4.041,18.942,22.979999999999997,415.99,8.6,70.5,1.41,3.47,3.93,21.0,STAT,,,,,7.372
2025-03-22 01:15:41-07:00,7.66,199.44100000000003,5.688000000000001,18.5955,23.82,416.0,8.6,70.9,1.66,2.98,3.15,19.0,STAT,,,,,7.148
2025-03-22 01:16:41-07:00,7.64,206.49200000000002,5.463,18.144000000000002,24.023999999999997,416.0,8.6,71.2,1.67,3.61,4.11,19.0,STAT,,,,,7.6928
2025-03-22 01:17:41-07:00,7.64,207.174,4.878,19.992,21.636,416.0,8.6,71.4,1.23,3.11,3.5,19.0,STAT,,,,,6.815200000000001
2025-03-22 01:18:41-07:00,7.63,204.853,5.706,19.740000000000002,22.595999999999997,416.41,8.6,71.4,1.79,3.92,4.52,19.0,STAT,,,,,7.6552
2025-03-22 01:19:41-07:00,7.62,200.662,5.535,19.151999999999997,24.336000000000002,416.79,8.6,71.4,1.8,3.72,4.03,19.0,STAT,,,,,7.843200000000001
2025-03-22 01:20:41-07:00,7.58,198.627,5.256,18.5955,23.652,416.84,8.5,71.3,1.76,4.0,4.59,18.0,STAT,,,,,7.930400000000001
2025-03-22 01:21:41-07:00,7.55,199.39700000000002,5.157000000000001,19.2045,24.54,416.59,8.5,71.5,1.59,3.86,4.44,19.0,STAT,,,,,7.996
2025-03-22 01:22:42-07:00,7.54,202.66400000000002,7.191000000000001,19.257,23.436,416.21,8.5,71.9,2.25,5.48,6.08,17.0,STAT,,,,,9.071200000000001
2025-03-22 01:23:42-07:00,7.54,208.53800000000004,5.643,17.808000000000003,24.312,416.32,8.5,72.0,2.65,6.3,7.01,18.0,STAT,,,,,9.9024
2025-03-22 01:24:43-07:00,7.54,204.97400000000002,4.959,18.8475,20.663999999999998,416.76,8.5,72.3,2.51,5.66,6.51,18.0,STAT,,,,,8.6608
2025-03-22 01:25:43-07:00,7.53,202.279,7.047000000000001,19.7715,19.452,416.92,8.5,72.6,2.54,6.51,6.96,17.0,STAT,,,,,9.098400000000002
2025-03-22 01:26:43-07:00,7.52,202.38900000000004,5.463,19.666500000000003,19.656,417.26,8.5,72.8,2.7,6.22,6.59,18.0,STAT,,,,,8.9072
2025-03-22 01:27:43-07:00,7.48,203.73100000000002,5.913,18.2805,20.795999999999996,418.24,8.5,72.9,2.56,5.72,6.19,19.0,STAT,,,,,8.735199999999999
2025-03-22 01:28:43-07:00,7.45,197.06500000000003,4.239,18.711000000000002,20.892,418.85,8.5,72.7,2.17,5.02,5.46,20.0,STAT,,,,,8.1944
2025-03-22 01:29:39-07:00,7.44,195.987,6.003,17.619000000000003,21.264,418.94,8.5,72.6,2.27,5.47,6.43,18.0,STAT,,,,,8.6288
