DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,91,46,0,-30,6,0.1,0.00000,0.00000.1,0.2,3486807047,103,22,-3,-32,1214779424,AQI
2025-03-09 16:02:12-07:00,9.25,156.33200000000002,7.722,15.2355,30.276,356.16,9.7,75.2,1.0,2.68,2.73,0.0,0.0,1,14.09,218.09,34.3,1,-17,26.0,2.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.199200000000001
2025-03-09 16:03:12-07:00,9.25,159.74200000000002,7.02,14.826,32.436,356.17,9.7,74.6,0.96,2.43,2.72,0.0,0.0,1,13.95,71.21,45.8,1,-26,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4312
2025-03-09 16:04:12-07:00,9.25,160.424,6.9030000000000005,15.802500000000002,31.944,356.09,9.7,74.8,1.03,2.18,2.28,0.0,0.0,1,13.87,20.11,39.54,1,-24,27.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.1328
2025-03-09 16:05:13-07:00,9.24,162.06300000000002,8.28,16.653,32.82,356.03,9.7,74.8,1.04,3.16,3.24,0.0,0.0,1,13.84,5.68,35.75,1,-23,24.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.092
2025-03-09 16:06:13-07:00,9.24,162.30500000000004,6.759,17.304000000000002,28.416,356.01,9.7,74.8,1.12,2.88,3.03,0.0,0.0,1,13.8,1.6,36.14,1,-23,26.0,2.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.9872
2025-03-09 16:07:13-07:00,9.24,158.554,4.176,15.9495,31.404,356.0,9.7,74.7,1.11,2.63,2.86,0.0,0.0,1,14.02,89.15,33.59,1,-21,28.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3848
2025-03-09 16:08:13-07:00,9.23,158.63100000000003,5.013000000000001,16.317,30.947999999999997,356.0,9.7,74.6,1.11,2.54,2.83,0.0,0.0,1,13.91,25.18,43.5,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.221599999999999
2025-03-09 16:09:13-07:00,9.23,162.83300000000003,6.111,16.149,30.66,356.23,9.6,74.6,1.11,2.8,3.06,0.0,0.0,1,13.87,7.11,37.83,1,-26,25.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.372
2025-03-09 16:10:13-07:00,9.23,157.223,6.291,17.619000000000003,31.451999999999998,356.11,9.6,74.8,1.04,2.69,3.03,0.0,0.0,1,13.8,2.01,33.71,1,-24,26.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.4424
2025-03-09 16:11:13-07:00,9.23,159.115,3.6,14.952000000000002,32.628,356.04,9.6,74.6,1.04,2.73,2.92,0.0,0.0,1,14.05,186.02,32.94,1,-19,30.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.709600000000002
2025-03-09 16:12:13-07:00,9.23,158.51000000000002,4.392,14.931000000000001,33.036,356.01,9.6,74.9,1.42,3.31,3.61,0.0,0.0,1,13.98,77.39,33.7,1,-25,28.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.2552
2025-03-09 16:13:15-07:00,9.23,159.02700000000002,6.39,15.225000000000001,31.523999999999997,355.77,9.6,74.9,1.19,2.88,3.22,0.0,0.0,1,13.87,21.86,37.67,1,-23,26.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6088
2025-03-09 16:14:15-07:00,9.23,161.63400000000001,4.473,14.427000000000001,31.991999999999997,355.33,9.6,74.9,1.09,3.31,3.74,0.0,0.0,1,13.84,6.17,38.26,1,-25,28.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.0464
2025-03-09 16:15:15-07:00,9.23,160.71,5.157000000000001,15.687,31.044,355.12,9.6,75.3,1.11,3.52,3.91,0.0,0.0,1,13.8,1.74,37.85,1,-23,27.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.0248
2025-03-09 16:16:15-07:00,9.23,161.997,4.734,14.826,32.592,355.39,9.7,75.4,1.14,3.48,3.66,0.0,0.0,1,14.02,124.11,32.65,1,-24,27.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.3024
2025-03-09 16:17:15-07:00,9.23,160.89700000000002,5.148,15.162,32.663999999999994,355.79,9.7,75.3,1.05,2.55,2.9,0.0,0.0,1,13.95,35.05,32.13,1,-25,26.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.572799999999999
2025-03-09 16:18:16-07:00,9.23,172.83200000000002,7.668,14.521500000000001,33.083999999999996,355.92,9.7,75.6,0.99,2.55,2.74,0.0,0.0,1,13.87,9.9,38.06,1,-24,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6568
2025-03-09 16:19:16-07:00,9.23,169.43300000000002,5.8500000000000005,15.6975,32.52,355.97,9.7,75.2,0.95,2.54,2.66,0.0,0.0,1,13.8,2.8,44.53,1,-25,27.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.536000000000001
2025-03-09 16:20:16-07:00,9.22,167.47500000000002,7.749,15.267,33.66,355.99,9.7,75.4,0.88,2.45,2.49,0.0,0.0,1,13.77,0.79,38.09,1,-27,25.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.692
2025-03-09 16:21:16-07:00,9.21,167.28800000000004,5.706,13.996500000000001,33.144,356.0,9.6,75.5,0.88,2.45,2.53,0.0,0.0,1,13.98,80.56,34.75,1,-26,27.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.5888
2025-03-09 16:22:17-07:00,9.19,166.47400000000002,8.046,14.1015,33.744,356.0,9.6,75.4,1.14,3.26,3.45,0.0,0.0,1,13.91,22.75,33.59,1,-26,26.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.3568
2025-03-09 16:23:17-07:00,9.18,163.328,8.712,14.28,32.315999999999995,356.0,9.6,75.2,1.05,2.24,2.33,0.0,0.0,1,13.87,6.43,35.97,1,-24,26.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2552
2025-03-09 16:24:16-07:00,9.17,163.383,6.309,14.574000000000002,32.376,356.0,9.6,75.3,1.1,3.04,3.41,0.0,0.0,1,13.8,1.81,38.58,1,-22,26.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.9072
2025-03-09 16:25:16-07:00,9.17,165.64900000000003,4.4190000000000005,14.5425,32.628,356.0,9.6,75.4,1.49,3.0,3.4,0.0,0.0,1,14.05,146.34,37.27,1,-21,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.925600000000001
2025-03-09 16:26:16-07:00,9.16,168.66300000000004,5.877000000000001,14.2065,33.06,356.21,9.6,75.3,1.21,2.58,2.71,0.0,0.0,1,13.95,41.33,37.72,1,-26,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.676000000000002
2025-03-09 16:27:16-07:00,9.16,169.04800000000003,6.606,13.8285,33.66,356.45,9.6,75.5,1.2,2.67,2.87,0.0,0.0,1,13.87,11.67,33.88,1,-26,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.867999999999999
2025-03-09 16:28:16-07:00,9.16,173.49200000000002,6.66,14.185500000000001,31.836,356.54,9.6,75.7,0.98,2.21,2.61,0.0,0.0,1,13.84,3.3,33.44,1,-25,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.135200000000001
2025-03-09 16:29:17-07:00,9.16,177.98000000000002,5.877000000000001,15.435,31.679999999999996,356.84,9.7,75.9,1.15,2.43,2.73,0.0,0.0,1,13.8,0.93,39.43,1,-26,25.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.28
2025-03-09 16:30:17-07:00,9.16,169.37800000000001,5.283,13.261500000000002,31.752,356.94,9.7,75.6,1.13,2.75,3.28,0.0,0.0,1,13.98,107.62,39.91,1,-25,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5504
2025-03-09 16:31:18-07:00,9.16,165.99,5.706,14.784,32.76,356.66,9.7,75.5,1.2,2.33,2.54,0.0,0.0,1,13.91,30.39,36.38,1,-25,27.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.416
2025-03-09 16:32:18-07:00,9.16,162.525,5.436,14.668500000000002,33.204,356.23,9.7,75.6,1.07,2.11,2.18,0.0,0.0,1,13.87,8.58,32.78,1,-25,28.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.328800000000001
2025-03-09 16:33:18-07:00,9.16,184.42600000000002,3.051,15.6765,30.215999999999998,356.46,9.7,75.5,1.02,2.19,2.22,0.0,0.0,1,13.84,2.42,34.47,1,-24,30.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.7951999999999995
2025-03-09 16:34:18-07:00,9.16,172.403,-0.369,14.301,33.204,356.16,9.7,75.5,0.85,2.14,2.15,0.0,0.0,1,14.05,181.48,43.5,1,-23,32.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.3528
2025-03-09 16:35:18-07:00,9.16,170.566,3.519,15.1515,32.123999999999995,356.06,9.7,75.6,0.84,2.24,2.41,0.0,0.0,1,13.95,51.25,36.78,1,-27,29.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2168
2025-03-09 16:36:18-07:00,9.17,164.47200000000004,4.131,12.159,34.656,356.02,9.7,75.3,1.19,3.02,3.29,0.0,0.0,1,13.87,14.48,35.26,1,-23,29.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.3472
2025-03-09 16:37:18-07:00,9.18,163.54800000000003,4.347,13.450500000000002,32.04,356.01,9.7,75.1,1.12,3.58,3.75,0.0,0.0,1,13.84,4.09,32.33,1,-24,29.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.272
2025-03-09 16:38:18-07:00,9.19,165.51700000000002,6.606,13.261500000000002,32.028,356.0,9.7,75.2,1.19,2.95,3.44,0.0,0.0,1,13.8,1.15,33.96,1,-25,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.7656
2025-03-09 16:39:18-07:00,9.2,173.327,4.464,13.334999999999999,33.779999999999994,356.0,9.7,75.5,1.14,3.45,3.99,0.0,0.0,1,14.02,120.85,40.19,1,-24,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.516
2025-03-09 16:40:18-07:00,9.21,169.917,5.5440000000000005,13.7445,34.212,356.0,9.7,75.5,0.72,2.68,2.89,0.0,0.0,1,13.95,34.13,36.95,1,-27,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.986400000000001
2025-03-09 16:41:18-07:00,9.22,164.461,4.149,13.2405,32.748,356.0,9.7,75.0,0.84,2.52,2.71,0.0,0.0,1,13.87,9.64,38.04,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5656
2025-03-09 16:42:19-07:00,9.23,161.425,8.163,14.8995,29.759999999999998,356.0,9.7,75.2,0.69,2.26,2.36,0.0,0.0,1,13.84,2.72,37.64,1,-23,26.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,7.76
2025-03-09 16:43:14-07:00,9.23,162.723,5.193,14.574000000000002,33.132,356.0,9.7,75.3,0.81,2.59,2.76,0.0,0.0,1,13.8,0.85,35.4,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6984
2025-03-09 16:44:15-07:00,9.23,160.886,4.914,13.566,33.047999999999995,356.0,9.7,75.5,0.92,2.59,2.72,0.0,0.0,1,13.98,117.49,42.78,1,-24,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6816
2025-03-09 16:45:15-07:00,9.23,181.62100000000004,8.235000000000001,15.193500000000002,32.208,356.0,9.7,75.5,1.03,2.42,2.46,0.0,0.0,1,13.91,33.18,32.92,1,-25,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.377600000000001
2025-03-09 16:46:15-07:00,9.23,173.37100000000004,6.246,13.8915,32.436,356.0,9.7,75.3,1.09,2.33,2.35,0.0,0.0,1,13.87,9.37,34.95,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3512
2025-03-09 16:47:15-07:00,9.23,171.809,4.158,14.3745,32.532,356.12,9.7,75.4,1.03,2.59,2.75,0.0,0.0,1,13.8,2.65,33.52,1,-21,29.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.578399999999998
2025-03-09 16:48:15-07:00,9.24,170.775,5.013000000000001,12.936000000000002,35.064,356.5,9.7,75.2,1.01,2.22,2.63,0.0,0.0,1,14.09,123.65,34.96,1,-18,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.7888
2025-03-09 16:49:17-07:00,9.24,167.46400000000003,6.237,12.075000000000001,36.047999999999995,356.58,9.7,75.4,0.86,2.36,2.72,0.0,0.0,1,13.95,45.25,41.44,1,-24,27.0,-1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.0976
2025-03-09 16:50:17-07:00,9.24,165.63800000000003,8.109,14.364,34.644,356.85,9.7,75.4,0.92,2.05,2.16,0.0,0.0,1,13.87,12.78,35.64,1,-26,26.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.5688
2025-03-09 16:51:17-07:00,9.25,161.733,7.119000000000001,14.332500000000001,34.571999999999996,356.49,9.6,75.6,0.67,2.03,2.07,0.0,0.0,1,13.84,3.61,42.32,1,-25,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5384
2025-03-09 16:52:17-07:00,9.25,165.858,7.685999999999999,13.188,32.076,356.17,9.7,75.4,0.69,2.02,2.03,0.0,0.0,1,13.8,1.02,39.55,1,-26,27.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,8.0312
2025-03-09 16:53:17-07:00,9.25,163.58100000000002,6.9750000000000005,12.3375,34.583999999999996,356.06,9.7,75.6,0.84,2.85,3.03,0.0,0.0,1,13.98,97.53,35.72,1,-26,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.1968
2025-03-09 16:54:18-07:00,9.25,164.329,4.527,12.0015,35.196,356.02,9.6,75.8,0.67,2.07,2.13,0.0,0.0,1,13.91,27.55,39.57,1,-24,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6952
2025-03-09 16:55:18-07:00,9.25,165.03300000000002,4.977,12.736500000000001,33.876,356.01,9.7,75.8,0.83,2.58,2.6,0.0,0.0,1,13.84,7.78,36.24,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.8392
2025-03-09 16:56:18-07:00,9.25,167.585,5.625,12.516,34.8,356.0,9.7,76.0,0.92,2.61,2.61,0.0,0.0,1,13.8,2.2,33.6,1,-23,26.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,9.048
2025-03-09 16:57:19-07:00,9.26,162.514,8.478,14.616,34.775999999999996,356.0,9.7,75.4,0.97,2.23,2.36,0.0,0.0,1,14.09,204.14,33.36,1,-21,25.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.7392
2025-03-09 16:58:19-07:00,9.25,164.802,7.785,14.511000000000001,33.083999999999996,356.0,9.7,75.8,0.58,2.1,2.35,0.0,0.0,1,13.95,57.65,37.14,1,-25,25.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,8.2968
2025-03-09 16:59:20-07:00,9.26,165.44000000000003,5.913,14.805,31.836,356.0,9.7,76.0,0.87,2.09,2.17,0.0,0.0,1,13.87,16.28,36.11,1,-22,28.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,8.039200000000001
2025-03-09 17:00:20-07:00,9.26,162.89900000000003,6.651,13.356000000000002,33.636,356.0,9.7,76.0,1.15,2.99,3.17,0.0,0.0,1,13.84,4.6,35.36,1,-24,29.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.119200000000001
2025-03-09 17:01:20-07:00,9.26,163.504,6.723,13.503,33.672,356.0,9.6,76.2,1.14,3.18,3.38,0.0,0.0,1,13.8,1.3,33.97,1,-22,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.278400000000001
2025-03-09 17:02:20-07:00,9.28,162.184,6.633,11.823,34.788,356.0,9.7,76.1,1.02,2.59,3.24,0.0,0.0,1,13.98,105.83,33.74,1,-20,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.029599999999999
2025-03-09 17:03:15-07:00,9.3,159.632,6.723,12.243,34.404,356.58,9.7,76.3,0.93,2.47,2.81,0.0,0.0,1,13.91,33.21,34.58,1,-22,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.856800000000002
2025-03-09 17:04:16-07:00,9.32,161.359,7.7940000000000005,13.8915,32.16,356.85,9.7,76.1,0.86,2.37,2.82,0.0,0.0,1,13.87,9.38,32.24,1,-22,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.328
2025-03-09 17:05:17-07:00,9.33,163.372,5.58,13.86,32.784,356.95,9.7,76.3,0.95,2.09,2.65,0.0,0.0,1,13.8,2.65,37.99,1,-24,28.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2288
2025-03-09 17:06:17-07:00,9.33,160.65500000000003,6.921,13.608000000000002,33.647999999999996,356.98,9.7,76.0,0.61,2.06,2.25,0.0,0.0,1,14.05,169.1,37.43,1,-20,26.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.3776
2025-03-09 17:07:17-07:00,9.33,161.403,8.226,14.395500000000002,32.16,356.99,9.7,76.3,0.74,2.3,2.59,0.0,0.0,1,13.95,70.82,33.52,1,-25,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.271999999999998
2025-03-09 17:08:17-07:00,9.34,163.86700000000002,7.470000000000001,13.419,34.272,357.0,9.7,76.2,0.77,1.98,2.16,0.0,0.0,1,13.91,20.0,33.47,1,-25,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4384
2025-03-09 17:09:17-07:00,9.34,161.59000000000003,7.398000000000001,14.3535,32.123999999999995,357.0,9.7,76.1,0.74,2.68,3.02,0.0,0.0,1,13.84,5.65,33.74,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5688
2025-03-09 17:10:18-07:00,9.34,163.361,7.245000000000001,13.251,34.14,357.0,9.7,76.2,1.12,3.19,3.37,0.0,0.0,1,13.8,1.6,41.31,1,-24,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,9.38
2025-03-09 17:11:18-07:00,9.34,161.645,7.497,14.3535,33.144,356.92,9.7,76.3,1.04,2.74,2.81,0.0,0.0,1,14.02,86.54,36.67,1,-23,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.8208
2025-03-09 17:12:18-07:00,9.35,157.366,6.4350000000000005,15.1515,31.907999999999998,356.32,9.7,76.2,1.03,2.73,2.76,0.0,0.0,1,13.95,24.44,35.91,1,-22,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5656
2025-03-09 17:13:18-07:00,9.35,159.687,8.208,13.965000000000002,34.02,356.2,9.8,76.4,0.94,2.7,2.75,0.0,0.0,1,13.87,6.9,37.42,1,-23,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.964000000000002
2025-03-09 17:14:18-07:00,9.35,160.39100000000002,5.058,15.120000000000001,30.912,356.72,9.8,76.3,0.9,2.29,2.31,0.0,0.0,1,13.84,1.95,36.35,1,-21,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.0144
2025-03-09 17:15:20-07:00,9.35,163.559,5.175,13.671,32.699999999999996,356.9,9.8,76.3,0.97,2.43,2.48,0.0,0.0,1,14.02,179.03,38.93,1,-21,29.0,0.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.484
2025-03-09 17:16:20-07:00,9.35,161.83200000000002,5.355,13.1565,32.495999999999995,356.96,9.8,76.0,0.94,2.82,3.25,0.0,0.0,1,13.95,50.56,36.49,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.755199999999999
2025-03-09 17:17:20-07:00,9.35,159.544,5.697,12.736500000000001,32.687999999999995,356.99,9.8,75.8,0.85,2.31,2.7,0.0,0.0,1,13.87,14.28,35.9,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3856
2025-03-09 17:18:20-07:00,9.36,161.667,7.506,13.870500000000002,31.907999999999998,356.8,9.8,76.1,1.37,2.85,3.08,0.0,0.0,1,13.84,4.03,35.53,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.6616
2025-03-09 17:19:20-07:00,9.36,159.709,7.2989999999999995,13.314,31.523999999999997,356.7,9.8,76.1,1.21,2.63,2.82,0.0,0.0,1,13.8,1.14,34.13,1,-22,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4088
2025-03-09 17:20:21-07:00,9.36,161.51300000000003,6.336,12.8625,33.528,356.78,9.8,76.0,0.97,2.17,2.46,0.0,0.0,1,13.98,104.5,44.14,1,-23,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.441600000000001
2025-03-09 17:21:21-07:00,9.38,162.085,6.9479999999999995,12.022499999999999,33.971999999999994,356.63,9.8,75.9,0.93,2.08,2.42,0.0,0.0,1,13.91,29.51,35.14,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.4584
2025-03-09 17:22:22-07:00,9.41,159.48900000000003,6.228,14.0805,31.5,356.43,9.8,75.9,0.95,2.03,2.14,0.0,0.0,1,13.87,8.34,34.47,1,-24,28.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.924
2025-03-09 17:23:22-07:00,9.42,169.30100000000002,5.922000000000001,13.345500000000001,32.544,356.61,9.8,76.1,0.74,2.22,2.25,0.0,0.0,1,13.84,2.35,34.89,1,-23,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2848
2025-03-09 17:24:22-07:00,9.43,169.21300000000002,6.57,12.768,32.64,356.82,9.8,76.1,0.89,1.7,1.71,0.0,0.0,1,13.77,0.66,35.06,1,-24,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.888000000000001
2025-03-09 17:25:22-07:00,9.43,164.835,6.633,13.4925,31.415999999999997,356.94,9.8,76.0,0.92,1.76,1.94,0.0,0.0,1,13.95,80.07,50.34,1,-25,27.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,7.6912
2025-03-09 17:26:22-07:00,9.43,166.012,7.785,15.645000000000001,30.636,356.98,9.8,76.2,1.31,3.09,3.15,0.0,0.0,1,13.91,22.61,37.97,1,-26,25.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5992
2025-03-09 17:27:22-07:00,9.44,165.82500000000002,6.732,14.3115,31.907999999999998,356.99,9.9,76.1,1.08,2.66,2.68,0.0,0.0,1,13.84,6.39,34.92,1,-24,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.509599999999999
2025-03-09 17:28:22-07:00,9.44,165.352,6.894,14.259,32.64,357.0,9.8,75.8,0.88,2.74,2.86,0.0,0.0,1,13.8,1.8,33.67,1,-24,27.0,1.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.72
2025-03-09 17:29:22-07:00,9.44,167.695,8.118,14.059500000000002,32.424,357.0,9.8,75.9,0.95,2.83,2.89,0.0,0.0,1,14.05,187.98,33.71,1,-21,25.0,1.0,-1,STAT,0,LAT,LON,W,CRC,,,,,,,8.7488
2025-03-09 17:30:23-07:00,9.44,160.10500000000002,4.959,12.9675,33.54,357.0,9.8,75.7,0.93,2.55,2.56,0.0,0.0,1,13.91,53.09,51.03,1,-23,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.748000000000001
2025-03-09 17:31:23-07:00,9.45,160.809,7.74,12.663,33.564,357.0,9.8,75.7,0.71,2.02,2.02,0.0,0.0,1,13.87,14.99,37.8,1,-24,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.328800000000001
2025-03-09 17:32:18-07:00,9.45,161.799,4.122,14.4795,29.844,357.0,9.9,76.1,0.83,2.18,2.19,0.0,0.0,1,13.84,4.71,37.82,1,-23,29.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,7.712800000000001
2025-03-09 17:33:18-07:00,9.45,159.698,7.245000000000001,13.7025,28.092,357.0,9.9,76.4,0.56,1.74,1.85,0.0,0.0,1,13.8,1.33,35.43,1,-21,26.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,7.010400000000001
2025-03-09 17:34:18-07:00,9.45,164.60399999999998,5.904,12.159,31.176,357.0,9.9,76.1,0.62,1.93,2.1,0.0,0.0,1,13.98,102.24,34.7,1,-22,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.7791999999999994
2025-03-09 17:35:18-07:00,9.45,170.412,4.266,13.692,30.54,357.0,9.9,75.9,0.69,2.22,2.27,0.0,0.0,1,13.91,28.87,37.09,1,-26,29.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,7.884
2025-03-09 17:36:18-07:00,9.46,166.903,4.878,12.1065,34.104,357.0,9.9,75.7,0.46,2.1,2.23,0.0,0.0,1,13.84,8.16,36.14,1,-25,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.5008
2025-03-09 17:37:19-07:00,9.46,160.65500000000003,5.814,12.2535,31.187999999999995,357.0,9.9,75.9,0.69,2.57,2.69,0.0,0.0,1,13.8,2.3,34.19,1,-23,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.2936
2025-03-09 17:38:19-07:00,9.46,159.59900000000002,7.245000000000001,12.222000000000001,31.355999999999998,357.0,9.9,76.0,0.85,2.6,2.64,0.0,0.0,1,14.05,145.1,34.41,1,-18,26.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,8.3512
2025-03-09 17:39:19-07:00,9.46,178.81600000000003,7.983,12.096,30.995999999999995,357.0,9.9,75.9,0.78,2.34,2.49,0.0,0.0,1,13.95,40.98,34.79,1,-22,27.0,0.0,-3,STAT,0,LAT,LON,W,CRC,,,,,,,8.0712
2025-03-09 17:40:19-07:00,9.46,178.01300000000003,6.615,14.1225,28.848,357.58,9.9,76.1,0.91,1.92,1.97,0.0,0.0,1,13.84,11.57,36.63,1,-20,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.3056
2025-03-09 17:41:19-07:00,9.46,173.49200000000002,6.687,13.6605,30.131999999999998,357.85,9.9,76.3,0.61,1.87,2.24,0.0,0.0,1,13.84,3.27,36.4,1,-22,27.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.5224
2025-03-09 17:42:19-07:00,9.46,166.133,4.149,12.936000000000002,30.552,357.95,10.0,76.5,0.67,2.31,2.58,0.0,0.0,1,13.8,0.92,36.3,1,-22,29.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.9584
2025-03-09 17:43:19-07:00,9.47,166.111,4.599,13.114500000000001,29.387999999999998,357.98,10.0,75.9,0.79,2.29,2.51,0.0,0.0,1,13.98,73.6,34.5,1,-24,28.0,0.0,-2,STAT,0,LAT,LON,W,CRC,,,,,,,7.7096
