DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,154,25,-7,-18,6,0,0.00000,0.00000.1,0.1,607869028,170,36,-10,-25,3184901290
2025-06-14 04:45:52,14.61,155.36,16.38,13.74,11.08,424.29,14.4,58.9,2.84,5.45,5.86,0.0,0.0,1,13.2,0.0,29.66,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 04:46:52,14.61,186.17,16.56,15.1,10.02,424.33,14.4,59.2,2.57,5.51,6.03,0.0,0.0,1,13.2,0.0,30.6,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:47:52,14.61,221.32,16.37,15.5,9.1,425.22,14.4,59.3,3.13,5.68,6.49,0.0,0.0,1,13.2,0.0,38.42,1,-3,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:48:52,14.61,205.81,15.68,14.99,10.88,425.73,14.4,59.0,3.26,7.42,8.46,0.0,0.0,1,13.2,0.0,34.13,1,-3,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:49:52,14.61,188.18,15.94,15.1,10.06,425.5,14.4,59.0,2.86,6.83,7.25,0.0,0.0,1,13.2,0.0,31.75,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:50:53,14.61,170.2,15.82,15.62,9.36,425.17,14.4,59.4,3.1,5.99,6.12,0.0,0.0,1,13.2,0.0,29.81,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 04:51:53,14.61,159.89,15.94,14.22,10.37,425.71,14.4,59.4,3.18,5.5,5.54,0.0,0.0,1,13.2,0.0,31.45,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:52:53,14.61,154.13,16.02,14.63,9.97,425.9,14.4,59.0,3.06,5.62,5.64,0.0,0.0,1,13.2,0.0,37.01,1,-6,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 04:53:53,14.6,149.52,15.64,14.12,11.81,425.48,14.4,59.0,3.22,5.37,5.68,0.0,0.0,1,13.2,0.0,31.18,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:54:53,14.6,150.63,16.01,14.39,11.84,425.17,14.4,59.3,3.04,5.32,6.08,0.0,0.0,1,13.2,0.0,29.68,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:55:53,14.6,151.01,16.17,13.43,13.03,425.06,14.4,59.0,3.23,6.48,7.09,0.0,0.0,1,13.2,0.0,29.78,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:56:53,14.59,152.44,16.27,13.18,13.72,425.02,14.4,58.9,3.21,7.78,8.06,0.0,0.0,1,13.2,0.0,31.18,1,-8,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:57:54,14.59,144.64,16.03,13.63,13.51,425.01,14.4,58.8,2.98,6.5,6.96,0.0,0.0,1,13.2,0.0,34.61,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 04:58:54,14.58,137.98,15.39,13.8,11.38,424.6,14.4,58.8,3.35,6.95,7.3,0.0,0.0,1,13.2,0.0,30.87,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 04:59:54,14.55,135.34,16.42,14.58,10.96,424.21,14.4,59.0,3.43,7.19,7.51,0.0,0.0,1,13.2,0.0,30.51,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:00:54,14.53,139.8,15.99,14.45,11.13,424.07,14.4,59.1,3.27,7.34,7.62,0.0,0.0,1,13.2,0.0,33.81,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:01:54,14.52,138.12,16.21,14.08,10.58,424.03,14.4,58.9,3.56,7.43,7.52,0.0,0.0,1,13.2,0.0,31.21,1,-7,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:02:54,14.51,138.27,15.41,14.57,11.64,424.01,14.4,59.0,3.26,6.48,6.65,0.0,0.0,1,13.2,0.0,38.12,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:03:54,14.51,138.14,15.08,13.95,11.74,423.84,14.4,58.9,3.37,6.46,6.62,0.0,0.0,1,13.2,0.0,32.05,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:04:54,14.51,137.93,15.14,13.96,10.91,423.95,14.3,59.3,3.31,6.54,6.59,0.0,0.0,1,13.2,0.0,30.59,1,-6,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 05:05:54,14.51,140.94,15.72,13.95,11.61,423.98,14.3,59.5,3.05,6.39,7.04,0.0,0.0,1,13.2,0.0,31.31,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:06:55,14.51,137.38,16.53,13.34,11.39,423.99,14.4,59.1,3.39,6.55,6.96,0.0,0.0,1,13.2,0.0,28.94,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:07:56,14.51,138.3,16.47,14.16,10.56,424.07,14.4,59.2,3.4,6.23,6.53,0.0,0.0,1,13.2,0.0,30.52,1,-5,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:08:56,14.51,138.97,16.61,13.91,10.78,424.02,14.4,59.3,3.17,5.52,5.7,0.0,0.0,1,13.2,0.0,33.66,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:09:56,14.51,142.07,15.96,14.21,11.48,424.66,14.4,59.8,3.07,5.33,5.76,0.0,0.0,1,13.2,0.0,35.17,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:10:56,14.51,142.27,16.21,13.86,10.45,425.23,14.4,59.8,3.16,5.71,6.34,0.0,0.0,1,13.2,0.0,28.69,1,-6,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:11:56,14.51,143.18,15.91,14.2,10.33,426.31,14.4,59.8,2.84,6.08,6.6,0.0,0.0,1,13.2,0.0,31.67,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:12:56,14.51,147.36,16.26,14.61,10.44,426.67,14.4,59.4,2.8,5.87,6.14,0.0,0.0,1,13.2,0.0,30.06,1,-8,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:13:56,14.51,147.1,16.07,15.26,9.61,426.82,14.4,59.7,2.93,5.61,6.54,0.0,0.0,1,13.16,0.0,36.04,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:14:56,14.51,142.78,15.7,13.73,11.14,426.94,14.4,59.7,2.98,5.05,5.42,0.0,0.0,1,13.2,0.0,30.6,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:15:56,14.51,141.46,15.93,13.55,11.85,427.02,14.4,59.7,3.04,4.66,4.94,0.0,0.0,1,13.2,0.0,29.27,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:16:56,14.51,143.61,16.11,13.77,10.84,427.01,14.4,59.6,2.89,4.92,5.08,0.0,0.0,1,13.2,0.0,30.77,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:17:56,14.51,143.67,15.51,13.84,11.29,427.0,14.4,59.6,3.09,5.47,5.73,0.0,0.0,1,13.2,0.0,30.32,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:18:51,14.51,147.04,16.01,14.38,9.91,427.0,14.4,59.5,3.0,6.45,6.53,0.0,0.0,1,13.16,0.0,34.85,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:19:52,14.51,166.75,16.45,14.19,10.81,427.0,14.4,59.5,2.94,6.36,7.14,0.0,0.0,1,13.2,0.0,31.43,1,-6,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:20:52,14.51,166.75,15.86,14.05,9.56,427.0,14.4,59.4,3.08,5.31,5.58,0.0,0.0,1,13.2,0.0,32.72,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:21:52,14.51,151.07,15.3,13.15,12.89,426.71,14.4,59.1,3.31,5.54,6.66,0.0,0.0,1,13.2,0.0,28.84,1,-7,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:22:52,14.51,150.23,15.06,14.2,12.2,426.25,14.4,59.6,3.5,6.75,7.41,0.0,0.0,1,13.2,0.0,31.1,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:23:53,14.51,150.12,16.37,14.95,9.68,426.44,14.4,59.9,2.93,5.92,6.12,0.0,0.0,1,13.2,0.0,42.16,1,-4,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:24:53,14.51,143.09,16.51,13.4,11.52,426.8,14.4,59.6,3.06,5.89,6.17,0.0,0.0,1,13.2,0.0,31.3,1,-3,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:25:53,14.51,138.03,15.64,14.26,10.89,426.93,14.4,59.5,3.63,6.78,6.87,0.0,0.0,1,13.2,0.0,30.03,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:26:53,14.51,140.14,15.7,14.01,12.05,426.75,14.4,59.7,3.62,6.96,6.99,0.0,0.0,1,13.2,0.0,31.35,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:27:54,14.51,141.0,16.11,13.7,10.64,426.6,14.4,59.5,3.34,6.48,6.7,0.0,0.0,1,13.2,0.0,31.31,1,-5,,,,,60,LAT,LON,W,CRC,,15.0,0.0,-1.0,STAT,
2025-06-14 05:28:54,14.51,135.94,16.7,13.38,11.51,426.32,14.4,59.2,3.47,6.6,7.07,0.0,0.0,1,13.2,0.0,44.82,1,-5,,,,,60,LAT,LON,W,CRC,,14.0,0.0,0.0,STAT,
2025-06-14 05:29:54,14.51,133.74,15.82,14.15,11.29,425.76,14.4,59.6,3.56,6.51,7.05,0.0,0.0,1,13.2,0.0,33.98,1,-6,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:30:54,14.51,134.7,16.33,13.79,11.83,424.91,14.3,59.0,3.45,6.03,6.2,0.0,0.0,1,13.2,0.0,31.48,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:31:54,14.51,132.75,16.64,12.77,11.89,423.92,14.4,59.0,3.35,5.88,6.42,0.0,0.0,1,13.2,0.0,30.76,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:32:54,14.51,139.96,17.06,13.59,11.34,423.32,14.3,58.9,3.69,7.21,7.84,0.0,0.0,1,13.2,0.0,27.52,1,-6,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 05:33:55,14.51,140.0,16.53,13.9,10.86,423.11,14.4,58.8,3.66,6.56,6.86,0.0,0.0,1,13.16,0.0,41.76,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,-1.0,STAT,
2025-06-14 05:34:56,14.51,131.24,16.45,14.73,10.49,423.04,14.4,59.0,3.47,5.98,6.34,0.0,0.0,1,13.2,0.0,32.22,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 05:35:56,14.51,128.51,16.3,14.09,11.47,423.01,14.4,58.6,3.25,6.16,6.27,0.0,0.0,1,13.2,0.0,29.36,1,-3,,,,,60,LAT,LON,W,CRC,,15.0,0.0,-1.0,STAT,
2025-06-14 05:36:56,14.51,126.94,16.79,13.55,12.65,422.67,14.4,58.7,3.08,5.59,5.86,0.0,0.0,1,13.2,0.0,30.04,1,-4,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:37:56,14.51,129.73,16.0,13.38,12.26,422.24,14.4,58.5,3.34,5.96,6.36,0.0,0.0,1,13.2,0.0,30.8,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:38:56,14.51,128.73,15.52,13.89,11.81,421.54,14.4,58.5,3.08,6.02,6.51,0.0,0.0,1,13.16,0.0,42.83,1,-4,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:39:56,14.51,130.69,15.53,13.29,11.59,420.69,14.4,58.5,3.63,7.3,7.45,0.0,0.0,1,13.2,0.0,35.88,1,-5,,,,,60,LAT,LON,W,CRC,,17.0,0.0,-1.0,STAT,
2025-06-14 05:40:56,14.51,127.47,15.91,14.55,12.7,420.24,14.3,59.3,3.25,6.22,6.27,0.0,0.0,1,13.2,0.0,32.12,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:41:56,14.51,122.19,15.13,14.9,10.81,421.09,14.4,59.6,3.08,5.69,5.73,0.0,0.0,1,13.2,0.0,33.87,1,-2,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:42:56,14.51,121.96,15.71,14.41,9.92,422.78,14.4,59.9,3.23,6.33,6.59,0.0,0.0,1,13.2,0.0,33.09,1,-2,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:43:57,14.51,125.86,16.72,13.38,11.75,424.22,14.4,59.3,3.35,6.29,6.44,0.0,0.0,1,13.2,0.0,31.52,1,-3,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:44:57,14.51,128.46,17.22,14.14,10.86,424.57,14.4,59.5,3.42,6.32,7.41,0.0,0.0,1,13.2,0.0,36.97,1,-4,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:45:57,14.51,128.95,16.52,13.84,10.11,424.41,14.4,59.1,3.17,6.06,6.6,0.0,0.0,1,13.2,0.0,32.89,1,-4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:46:57,14.51,128.93,16.03,14.27,10.34,424.14,14.4,58.9,3.16,6.52,7.02,0.0,0.0,1,13.2,0.5,33.94,1,-5,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:47:57,14.51,128.93,16.98,15.2,9.3,423.1,14.4,58.7,3.45,6.28,6.58,0.0,0.0,1,13.2,1.29,29.43,1,-1,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:48:57,14.51,128.39,16.53,15.4,10.29,422.39,14.4,58.6,3.07,5.67,5.76,0.0,0.0,1,13.2,2.68,30.53,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:49:57,14.51,127.85,14.44,14.52,11.6,421.49,14.4,58.9,3.26,5.02,5.05,0.0,0.0,1,13.2,3.07,37.64,1,0,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 05:50:57,14.51,126.76,15.05,15.35,11.3,421.79,14.4,59.2,3.26,7.13,7.43,0.0,0.0,1,13.2,3.18,35.31,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:51:57,14.51,127.21,15.8,14.34,10.52,422.54,14.4,59.3,2.95,6.22,6.97,0.0,0.0,1,13.2,3.51,29.55,1,-1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:52:58,14.51,129.2,16.6,14.94,9.67,423.15,14.4,59.3,3.16,6.07,6.55,0.0,0.0,1,13.2,5.16,30.5,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,-1.0,STAT,
2025-06-14 05:53:58,14.51,138.8,15.92,14.48,10.63,423.7,14.4,59.3,3.1,5.37,5.58,0.0,0.0,1,13.2,6.09,29.71,1,-1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 05:54:58,14.51,134.65,16.88,14.44,10.03,423.49,14.4,58.8,3.2,5.27,5.34,0.0,0.0,1,13.2,6.35,36.23,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 05:55:58,14.51,140.14,15.58,15.55,10.83,423.17,14.4,59.2,3.47,7.27,7.29,0.0,0.0,1,13.2,6.42,29.94,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 05:56:58,14.51,141.08,16.54,14.63,10.36,423.06,14.4,59.0,3.19,6.89,6.9,0.0,0.0,1,13.2,6.44,30.24,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,-1.0,STAT,
2025-06-14 05:57:58,14.51,143.56,16.86,13.15,11.44,423.02,14.4,59.0,3.23,6.93,7.16,0.0,0.0,1,13.2,6.0,30.7,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,-1.0,STAT,
2025-06-14 05:58:58,14.51,145.08,16.42,14.53,10.48,423.01,14.4,59.0,3.14,6.11,6.67,0.0,0.0,1,13.2,5.79,32.85,1,-1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 05:59:59,14.51,141.05,16.04,15.29,9.96,423.0,14.4,59.0,3.01,5.95,6.25,0.0,0.0,1,13.2,6.26,39.53,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:00:59,14.51,139.59,16.41,15.05,9.78,423.0,14.4,59.1,3.36,6.95,7.19,0.0,0.0,1,13.2,6.4,33.83,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 06:01:59,14.51,136.36,15.87,14.37,10.99,423.0,14.4,59.1,3.12,5.91,5.99,0.0,0.0,1,13.2,6.44,31.85,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:02:59,14.51,132.32,16.05,14.14,11.07,423.0,14.4,59.1,3.36,6.42,6.5,0.0,0.0,1,13.2,7.75,29.82,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:04:00,14.51,135.05,16.17,14.75,10.4,423.0,14.4,59.1,3.24,5.95,6.36,0.0,0.0,1,13.2,7.75,28.59,1,-1,,,,,60,LAT,LON,W,CRC,,17.0,0.0,-1.0,STAT,
2025-06-14 06:05:00,14.51,135.43,16.83,14.09,11.58,423.0,14.4,58.8,3.0,5.41,6.26,0.0,0.0,1,13.2,9.13,34.42,1,-1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:06:00,14.51,134.17,15.55,13.98,11.62,423.0,14.4,58.6,3.04,5.17,5.54,0.0,0.0,1,13.2,9.71,31.94,1,-2,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 06:07:00,14.51,132.34,16.35,14.67,10.78,422.5,14.4,58.7,3.15,6.04,6.25,0.0,0.0,1,13.2,10.7,29.4,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:08:00,14.51,132.76,15.63,14.49,9.88,421.95,14.4,58.7,2.96,5.93,7.04,0.0,0.0,1,13.2,12.04,28.81,1,-2,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:09:00,14.51,135.99,15.22,15.31,10.46,421.49,14.5,59.0,3.11,5.41,5.86,0.0,0.0,1,13.2,12.66,30.66,1,-3,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 06:10:00,14.51,134.88,15.89,14.41,11.19,422.28,14.5,59.1,2.99,5.7,5.85,0.0,0.0,1,13.2,13.09,38.86,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:11:01,14.51,136.32,15.12,14.87,11.17,423.1,14.5,59.3,3.42,6.5,7.18,0.0,0.0,1,13.2,15.28,30.55,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:12:01,14.51,134.19,15.44,15.15,10.53,423.68,14.5,59.4,3.17,6.33,6.8,0.0,0.0,1,13.2,17.5,28.65,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:13:01,14.51,137.87,15.62,15.3,9.79,423.89,14.4,59.2,3.1,5.84,6.21,0.0,0.0,1,13.2,18.73,31.51,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:13:56,14.51,137.9,15.93,14.16,11.62,423.96,14.4,59.1,3.28,5.85,6.57,0.0,0.0,1,13.2,20.03,32.82,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:14:56,14.51,134.79,16.24,14.81,11.38,423.53,14.4,58.9,3.11,5.53,5.87,0.0,0.0,1,13.2,21.86,30.83,1,2,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:15:58,14.51,132.51,16.45,14.64,10.3,422.6,14.5,58.8,3.53,6.75,7.34,0.0,0.0,1,13.2,22.7,36.04,1,2,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:16:58,14.52,131.59,17.0,14.41,11.14,421.89,14.4,58.8,3.33,6.97,8.17,0.0,0.0,1,13.2,24.93,31.18,1,2,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 06:17:58,14.54,131.84,17.02,15.86,9.9,421.67,14.4,59.2,3.4,5.8,6.73,0.0,0.0,1,13.2,25.88,29.56,1,3,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 06:18:58,14.56,134.32,15.72,15.25,11.27,421.74,14.4,59.3,3.23,5.7,6.19,0.0,0.0,1,13.2,27.99,29.9,1,3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:19:58,14.58,135.7,16.21,15.04,10.95,421.75,14.4,59.1,3.32,6.3,6.94,0.0,0.0,1,13.2,29.06,33.65,1,4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:20:59,14.58,139.44,16.21,14.8,10.23,420.86,14.5,59.1,4.0,7.16,8.03,0.0,0.0,1,13.2,31.25,38.44,1,3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:21:59,14.59,143.34,15.6,15.77,10.02,420.3,14.5,59.1,4.49,7.97,8.58,0.0,0.0,1,13.2,31.97,33.02,1,3,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:22:59,14.59,143.43,16.45,16.15,8.29,420.34,14.5,59.4,4.1,7.62,7.95,0.0,0.0,1,13.2,32.32,31.28,1,4,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 06:23:59,14.6,141.47,16.78,15.01,8.07,420.98,14.5,59.4,3.45,6.71,7.98,0.0,0.0,1,13.2,33.58,32.1,1,2,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 06:24:59,14.6,136.85,15.94,14.3,9.43,421.19,14.5,59.4,2.94,6.28,6.71,0.0,0.0,1,13.24,34.36,31.92,1,3,,,,,60,LAT,LON,W,CRC,,16.0,0.0,-1.0,STAT,
2025-06-14 06:25:59,14.61,144.75,15.14,15.31,10.18,421.71,14.5,59.6,3.59,6.68,7.29,0.0,0.0,1,13.2,35.17,31.82,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:27:00,14.61,137.8,15.74,15.3,9.05,421.9,14.5,59.0,3.53,6.13,7.18,0.0,0.0,1,13.24,35.39,33.67,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:28:00,14.61,133.78,16.42,15.51,10.26,421.96,14.5,59.1,3.34,5.92,6.28,0.0,0.0,1,13.24,35.46,31.52,1,0,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:29:00,14.61,132.44,16.12,14.56,10.88,421.68,14.5,59.1,3.32,5.52,5.77,0.0,0.0,1,13.24,35.48,28.27,1,1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:30:00,14.61,127.61,15.28,15.17,10.42,421.89,14.5,59.0,3.78,6.14,6.5,0.0,0.0,1,13.24,37.08,28.73,1,2,,,,,60,LAT,LON,W,CRC,,18.0,0.0,0.0,STAT,
2025-06-14 06:31:00,14.61,132.29,16.09,15.34,10.94,421.34,14.5,58.7,3.41,5.82,6.12,0.0,0.0,1,13.24,38.25,42.57,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:32:00,14.61,132.5,16.17,16.34,10.06,420.61,14.5,58.9,3.67,6.94,7.31,0.0,0.0,1,13.24,38.58,31.32,1,-1,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:33:00,14.61,133.57,16.38,15.72,10.31,420.32,14.5,58.6,2.93,5.88,6.2,0.0,0.0,1,13.24,39.95,31.79,1,-1,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
2025-06-14 06:34:00,14.61,133.0,16.98,15.8,12.63,420.24,14.5,58.8,3.33,6.62,6.92,0.0,0.0,1,13.24,41.26,31.41,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 06:35:00,14.61,127.48,17.81,16.06,11.48,420.03,14.5,58.6,3.59,6.91,7.2,0.0,0.0,1,13.24,41.75,33.16,1,2,,,,,60,LAT,LON,W,CRC,,14.0,0.0,0.0,STAT,
2025-06-14 06:36:01,14.61,134.19,17.66,15.87,10.14,419.36,14.5,58.7,3.39,6.96,7.31,0.0,0.0,1,13.24,41.88,39.7,1,0,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 06:37:02,14.61,137.66,16.69,15.79,10.15,419.13,14.5,58.7,3.32,7.02,7.41,0.0,0.0,1,13.24,43.79,31.43,1,0,,,,,60,LAT,LON,W,CRC,,16.0,0.0,0.0,STAT,
2025-06-14 06:38:02,14.61,156.52,17.29,15.78,10.04,419.4,14.6,58.9,3.07,5.94,6.55,0.0,0.0,1,13.24,44.77,30.52,1,1,,,,,60,LAT,LON,W,CRC,,15.0,0.0,0.0,STAT,
2025-06-14 06:39:02,14.61,154.21,16.14,15.52,10.59,420.81,14.5,59.2,3.46,7.23,7.96,0.0,0.0,1,13.24,45.05,31.97,1,1,,,,,60,LAT,LON,W,CRC,,17.0,0.0,0.0,STAT,
