DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,68,28,0,-13,86,0,0.00000,0.00000,0,CRC
07/06/26 08:22:16,12.74,113.20,10.84,14.66,0.95,522.52,11.80,79.70,1013.00,0.60,1.18,1.41,33.90,0.51,0,13.20,0.00,90.32,1,-17,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2682838161
07/06/26 08:23:18,12.74,115.84,12.16,14.33,-0.51,519.66,11.80,80.10,1013.00,0.65,1.15,1.32,28.50,0.48,0,13.20,0.00,77.42,1,-17,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1547416843
07/06/26 08:24:16,12.74,114.63,12.65,13.25,-0.42,519.09,11.80,80.00,1013.00,0.40,1.10,1.21,24.60,0.43,0,13.20,0.00,125.81,1,-16,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3437858887
07/06/26 08:25:17,12.74,109.10,11.17,13.74,-0.05,520.03,11.80,81.00,1013.00,0.55,1.04,1.25,24.80,0.43,0,13.20,0.00,77.42,1,-16,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1972071990
07/06/26 08:26:19,12.74,111.11,10.04,13.63,0.04,522.55,11.80,81.30,1013.00,0.40,1.09,1.22,23.50,0.41,0,13.20,0.00,90.32,1,-17,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2796976459
07/06/26 08:27:20,12.74,112.32,11.48,14.07,0.88,524.75,11.80,81.00,1013.00,0.63,1.06,1.38,23.10,0.40,0,13.20,0.00,77.42,1,-17,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2519215371
07/06/26 08:28:18,12.72,109.81,11.54,13.82,1.61,524.91,11.80,80.70,1013.00,0.82,1.36,1.50,24.80,0.43,0,13.20,0.00,77.42,1,-15,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1751253257
07/06/26 08:29:20,12.71,111.80,13.05,13.74,-0.25,523.58,11.80,81.30,1013.00,0.58,1.37,1.42,24.10,0.41,0,13.20,0.00,74.19,1,-15,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3086036134
07/06/26 08:30:16,12.68,113.13,10.39,14.29,-0.65,522.93,11.80,81.40,1013.00,0.54,1.20,1.22,23.70,0.40,0,13.20,0.00,77.42,1,-15,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2005339181
07/06/26 08:31:18,12.65,110.77,10.87,14.63,-0.79,522.78,11.80,81.00,1013.00,0.58,0.99,0.99,21.90,0.41,0,13.20,0.00,77.42,1,-16,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2131752408
07/06/26 08:32:20,12.64,111.45,11.03,14.45,-1.33,521.73,11.80,81.00,1013.00,0.69,1.46,1.54,22.50,0.41,0,13.20,0.00,80.65,1,-15,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,392210838
07/06/26 08:33:17,12.64,113.91,11.89,14.24,-1.50,520.58,11.80,80.70,1013.00,0.65,1.22,1.25,23.00,0.43,0,13.20,0.00,93.55,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1647832142
07/06/26 08:34:18,12.64,119.14,12.69,13.55,-0.34,518.78,11.80,80.60,1012.00,0.84,1.35,1.36,24.20,0.44,0,13.20,0.00,77.42,1,-18,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3569895757
07/06/26 08:35:19,12.64,115.57,11.68,13.53,0.01,517.08,11.80,80.50,1013.00,0.94,1.27,1.27,24.40,0.45,0,13.20,0.00,77.42,1,-16,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2119572619
07/06/26 08:36:20,12.64,114.70,13.00,13.96,0.03,515.88,11.80,80.70,1013.00,0.69,1.39,1.40,23.50,0.43,0,13.20,0.00,80.65,1,-17,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1340233394
07/06/26 08:37:22,12.64,112.23,14.36,12.52,0.98,516.59,11.80,81.20,1013.00,0.57,1.39,1.39,24.40,0.44,0,13.20,0.00,129.03,1,-15,3,-2,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2665015102
07/06/26 08:38:19,12.64,116.92,11.73,13.64,-0.57,518.93,11.80,81.10,1013.00,0.60,1.19,1.19,25.30,0.45,0,13.20,0.00,74.19,1,-17,6,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2160055841
07/06/26 08:39:20,12.64,113.34,12.58,14.37,-1.76,520.89,11.80,81.20,1013.00,0.68,1.51,1.51,25.10,0.45,0,13.20,0.00,74.19,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3073306028
07/06/26 08:40:16,12.64,108.39,12.45,14.24,-0.59,521.22,11.80,80.90,1013.00,0.58,1.28,1.28,24.40,0.44,0,13.20,0.00,77.42,1,-16,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,127703129
07/06/26 08:41:18,12.63,111.53,13.66,14.20,-1.22,520.53,11.80,81.00,1013.00,0.32,1.22,1.22,23.40,0.43,0,13.20,0.00,80.65,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1643325887
07/06/26 08:42:19,12.63,110.27,12.20,13.57,0.54,520.35,11.80,80.90,1013.00,0.22,1.11,1.23,23.20,0.43,0,13.20,0.00,77.42,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3268464481
07/06/26 08:43:20,12.62,112.17,12.24,13.78,-0.34,520.77,11.80,81.10,1013.00,0.33,1.03,1.10,22.80,0.43,0,13.20,0.00,77.42,1,-17,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3361079566
07/06/26 08:44:17,12.62,111.70,14.23,13.67,-0.78,521.41,11.80,81.10,1013.00,0.44,1.00,1.03,24.70,0.45,0,13.20,0.00,77.42,1,-16,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3240769629
07/06/26 08:45:19,12.61,110.71,12.35,13.63,-0.32,521.86,11.80,81.00,1013.00,0.48,1.41,1.49,23.60,0.46,0,13.20,0.00,74.19,1,-16,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,644970530
07/06/26 08:46:20,12.59,112.42,11.59,13.29,-0.06,521.95,11.80,81.00,1013.00,0.64,1.32,1.53,23.10,0.46,0,13.20,0.00,77.42,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2265091506
07/06/26 08:47:17,12.57,112.05,12.01,13.08,0.61,522.39,11.90,81.20,1013.00,0.57,1.36,1.43,22.60,0.43,0,13.20,0.00,74.19,1,-17,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1370610028
07/06/26 08:48:19,12.55,111.96,12.99,12.98,0.17,522.78,11.90,81.30,1013.00,0.59,1.15,1.17,22.90,0.46,0,13.20,0.00,90.32,1,-16,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3684274980
07/06/26 08:49:21,12.54,109.75,12.79,13.66,-0.57,523.47,11.90,81.30,1013.00,0.74,1.51,1.52,23.20,0.45,0,13.20,0.00,80.65,1,-16,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3471659067
07/06/26 08:50:22,12.54,108.07,12.21,13.72,-0.78,524.38,11.90,81.30,1013.00,0.91,1.65,1.65,22.40,0.46,0,13.20,0.00,77.42,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1515297629
07/06/26 08:51:18,12.54,107.42,12.75,12.72,0.35,524.39,11.90,80.90,1013.00,0.93,1.71,1.71,23.60,0.48,0,13.20,0.00,74.19,1,-15,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1252439813
07/06/26 08:52:20,12.54,106.00,12.21,12.32,0.88,525.57,11.80,80.90,1013.00,0.68,1.36,1.36,23.30,0.46,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3582080330
07/06/26 08:53:17,12.54,107.49,13.28,13.33,-0.43,527.73,11.80,80.40,1013.00,0.72,1.34,1.55,22.60,0.42,0,13.20,0.00,112.90,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,108607712
07/06/26 08:54:20,12.54,111.70,12.65,12.60,0.27,529.61,11.80,80.40,1013.00,0.32,0.74,0.82,23.40,0.44,0,13.20,0.00,77.42,1,-16,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,468498266
07/06/26 08:55:16,12.54,106.17,12.36,13.37,-0.11,530.40,11.80,80.50,1013.00,0.41,1.00,1.03,24.00,0.44,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4194801442
07/06/26 08:56:18,12.54,107.12,12.89,13.28,-1.20,530.26,11.80,80.50,1013.00,0.48,1.24,1.33,24.30,0.44,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3843961990
07/06/26 08:57:23,12.54,105.98,13.26,12.71,0.24,530.62,11.80,80.70,1013.00,0.77,1.31,1.41,23.40,0.44,0,13.20,0.00,129.03,1,-14,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2449145343
07/06/26 08:58:23,12.54,107.14,12.51,13.57,-1.77,530.87,11.80,80.80,1013.00,0.63,1.09,1.17,24.00,0.44,0,13.20,0.00,90.32,1,-15,5,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4134403570
07/06/26 08:59:19,12.54,108.48,12.89,13.32,-0.59,530.33,11.80,81.10,1013.00,0.55,1.08,1.11,23.00,0.41,0,13.20,0.00,77.42,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2218142256
07/06/26 09:00:21,12.54,108.81,13.18,13.60,-0.64,530.70,11.70,81.20,1013.00,0.52,1.21,1.22,25.30,0.43,0,13.20,0.00,77.42,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2460487498
07/06/26 09:01:23,12.54,109.32,12.99,14.92,-1.15,530.35,11.70,81.40,1013.00,0.48,0.99,0.99,26.10,0.45,0,13.20,0.00,90.32,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,171624469
07/06/26 09:02:20,12.54,113.50,12.60,13.75,0.26,531.30,11.70,81.60,1013.00,0.80,1.39,1.39,21.80,0.42,0,13.20,0.00,90.32,1,-14,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,693366952
07/06/26 09:03:21,12.54,106.89,12.07,13.10,-0.73,533.52,11.70,81.90,1013.00,0.86,1.52,1.52,23.90,0.43,0,13.20,0.00,77.42,1,-14,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,285471697
07/06/26 09:04:22,12.53,107.42,9.18,12.96,-0.42,534.13,11.70,81.70,1013.00,0.46,1.11,1.11,23.40,0.43,0,13.20,0.00,77.42,1,-15,9,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2182415090
07/06/26 09:05:18,12.52,108.89,11.03,13.41,0.25,533.51,11.70,81.90,1013.00,0.37,1.06,1.11,23.00,0.42,0,13.20,0.00,77.42,1,-17,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3981352019
07/06/26 09:06:20,12.52,107.68,12.37,13.26,-0.86,533.74,11.70,82.10,1013.00,0.74,1.91,2.23,23.50,0.42,0,13.20,0.00,93.55,1,-15,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2321962466
07/06/26 09:07:21,12.51,112.92,11.09,13.50,-1.05,535.21,11.70,81.60,1013.00,0.85,1.47,1.78,22.60,0.41,0,13.20,0.00,80.65,1,-17,8,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3665088526
07/06/26 09:08:23,12.48,108.80,10.80,13.20,-0.91,535.57,11.70,82.00,1013.00,0.55,1.34,1.53,22.90,0.40,0,13.20,0.00,77.42,1,-16,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,497538939
07/06/26 09:09:19,12.46,106.45,11.92,13.93,-2.60,535.84,11.70,81.50,1013.00,0.53,1.47,1.54,23.20,0.41,0,13.20,0.00,77.42,1,-15,7,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1989049556
07/06/26 09:10:21,12.45,110.07,12.10,13.75,-2.68,536.17,11.70,81.50,1013.00,0.74,1.38,1.40,22.30,0.42,0,13.20,0.00,80.65,1,-16,6,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,259185689
07/06/26 09:11:23,12.44,106.74,11.44,14.31,-2.54,536.47,11.70,81.50,1013.00,0.54,1.25,1.26,23.90,0.43,0,13.20,0.00,74.19,1,-16,7,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2746812450
07/06/26 09:12:18,12.44,104.63,12.02,12.83,0.09,536.39,11.70,81.50,1013.00,0.77,1.37,1.37,24.10,0.41,0,13.20,0.00,77.42,1,-13,5,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3758663348
07/06/26 09:13:20,12.44,108.57,13.24,13.63,-1.76,536.49,11.70,81.80,1013.00,0.68,1.19,1.19,22.40,0.40,0,13.20,0.00,77.42,1,-15,4,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3227561164
07/06/26 09:14:21,12.44,108.39,13.63,13.56,-1.60,537.10,11.70,81.90,1013.00,0.62,1.24,1.24,23.30,0.42,0,13.20,0.00,90.32,1,-14,4,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,724967387
07/06/26 09:15:22,12.44,106.99,11.29,13.70,-1.20,539.63,11.70,81.90,1013.00,0.86,1.54,1.54,23.60,0.42,0,13.20,0.00,80.65,1,-14,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2583901979
07/06/26 09:16:23,12.44,106.05,11.37,13.39,-1.20,540.60,11.60,82.30,1013.00,0.95,1.48,1.48,21.20,0.41,0,13.20,0.00,90.32,1,-14,5,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1555126211
07/06/26 09:17:23,12.44,101.24,11.78,13.36,0.06,542.53,11.70,82.70,1013.00,0.44,1.21,1.21,24.70,0.44,0,13.20,0.00,129.03,1,-12,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1905081051
07/06/26 09:18:24,12.44,105.87,12.18,13.33,-0.38,542.71,11.60,82.20,1013.00,0.76,1.48,1.48,25.80,0.45,0,13.20,0.00,77.42,1,-16,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1645701736
07/06/26 09:19:21,12.44,107.80,11.42,14.21,-1.55,541.98,11.60,82.30,1013.00,0.58,1.19,1.25,26.00,0.48,0,13.20,0.00,80.65,1,-16,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2326598831
07/06/26 09:20:22,12.44,106.88,12.87,13.68,-0.46,540.93,11.60,82.30,1013.00,0.63,1.25,1.28,25.60,0.45,0,13.20,0.00,100.00,1,-15,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2053113013
07/06/26 09:21:24,12.44,106.64,13.21,13.12,0.39,540.43,11.60,82.20,1013.00,0.88,1.57,1.58,24.70,0.47,0,13.20,0.00,90.32,1,-15,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3835573288
07/06/26 09:22:26,12.44,107.15,13.29,12.88,-0.01,538.34,11.60,81.90,1013.00,0.42,1.22,1.23,24.50,0.47,0,13.20,0.00,93.55,1,-16,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,185267797
07/06/26 09:23:22,12.43,106.27,12.96,13.12,-0.03,533.84,11.60,81.90,1013.00,0.71,1.33,1.61,22.80,0.45,0,13.20,0.00,77.42,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1602073489
07/06/26 09:24:24,12.42,102.17,13.30,12.39,1.05,530.54,11.60,82.20,1013.00,0.65,1.36,1.53,20.70,0.41,0,13.20,0.00,77.42,1,-14,4,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1978521991
07/06/26 09:25:26,12.42,101.76,13.96,12.41,1.20,528.93,11.60,82.20,1013.00,0.48,1.15,1.21,21.90,0.40,0,13.20,0.00,77.42,1,-14,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1929022377
07/06/26 09:26:22,12.41,104.48,13.15,12.25,0.60,528.86,11.60,82.50,1013.00,0.71,1.25,1.28,23.00,0.42,0,13.20,0.00,93.55,1,-14,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4098996916
07/06/26 09:27:23,12.39,105.57,11.88,12.52,0.58,529.53,11.60,82.00,1012.00,0.52,1.12,1.13,24.00,0.47,0,13.20,0.00,77.42,1,-14,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,582584411
07/06/26 09:28:25,12.37,105.19,11.94,12.39,0.26,529.55,11.60,82.10,1012.00,0.37,1.04,1.05,23.70,0.48,0,13.20,0.00,80.65,1,-14,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3371914184
07/06/26 09:29:27,12.35,105.67,13.15,12.50,0.65,529.84,11.60,81.80,1012.00,0.78,1.20,1.20,24.10,0.46,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3591959299
07/06/26 09:30:23,12.34,104.71,11.99,12.88,-0.82,530.48,11.60,82.00,1013.00,0.50,1.08,1.08,24.00,0.44,0,13.20,0.00,129.03,1,-15,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2129692551
07/06/26 09:31:23,12.34,103.57,11.01,11.19,0.65,530.90,11.60,81.50,1012.00,0.70,1.36,1.41,23.00,0.43,0,13.20,0.00,80.65,1,-15,8,-2,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3828533807
07/06/26 09:32:24,12.34,105.91,12.61,11.87,-0.82,531.84,11.60,81.00,1012.00,0.35,1.20,1.30,23.70,0.48,0,13.20,0.00,77.42,1,-15,6,-1,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,904085936
07/06/26 09:33:25,12.34,105.55,11.85,12.86,-1.74,534.64,11.60,80.60,1012.00,0.44,1.35,1.39,25.20,0.48,0,13.20,0.00,80.65,1,-15,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2113102708
07/06/26 09:34:26,12.34,105.75,13.17,12.64,-2.01,540.13,11.50,80.80,1013.00,0.29,1.07,1.08,26.40,0.47,0,13.20,0.00,77.42,1,-16,6,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,154405878
07/06/26 09:35:22,12.34,105.50,13.29,12.27,-2.29,544.88,11.50,80.80,1012.00,0.33,0.98,0.98,25.60,0.50,0,13.20,0.00,77.42,1,-14,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1116876071
07/06/26 09:36:23,12.34,106.44,12.97,11.88,-1.22,546.90,11.50,80.60,1013.00,0.54,1.14,1.38,24.90,0.48,0,13.20,0.00,90.32,1,-15,6,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2107555929
07/06/26 09:37:25,12.34,109.01,13.78,11.04,0.54,545.36,11.40,81.30,1012.00,0.83,1.27,1.36,25.30,0.48,0,13.20,0.00,80.65,1,-14,5,-2,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1594485937
07/06/26 09:38:27,12.34,108.34,13.71,12.29,-0.34,539.87,11.40,81.90,1012.00,0.94,1.28,1.31,23.90,0.49,0,13.20,0.00,77.42,1,-14,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3934161960
07/06/26 09:39:23,12.34,105.10,12.60,12.53,-0.18,534.02,11.40,82.10,1013.00,0.65,1.25,1.26,24.00,0.50,0,13.20,0.00,93.55,1,-13,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,163370909
07/06/26 09:40:25,12.34,104.67,12.84,12.74,-0.93,529.50,11.40,82.30,1012.00,0.69,1.08,1.09,22.70,0.47,0,13.20,0.00,90.32,1,-13,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1327065635
07/06/26 09:41:26,12.32,102.75,12.97,13.07,-1.32,527.80,11.40,82.30,1012.00,0.81,1.07,1.29,24.40,0.46,0,13.20,0.00,77.42,1,-14,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4231611939
07/06/26 09:42:28,12.31,106.28,14.55,13.32,-1.17,526.23,11.40,82.30,1012.00,0.81,1.26,1.35,24.60,0.47,0,13.20,0.00,74.19,1,-15,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1643363853
07/06/26 09:43:24,12.27,105.15,13.17,13.00,-0.46,525.54,11.40,82.40,1012.00,0.93,1.40,1.68,24.80,0.46,0,13.20,0.00,93.55,1,-15,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2607230027
07/06/26 09:44:25,12.25,101.29,11.30,13.42,-1.70,524.42,11.40,82.40,1012.00,0.73,1.48,1.61,24.50,0.42,0,13.20,0.00,93.55,1,-12,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,377502515
07/06/26 09:45:27,12.25,102.71,13.21,13.00,-0.98,523.50,11.40,82.60,1012.00,0.48,1.21,1.49,25.20,0.45,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1590616688
07/06/26 09:46:23,12.24,102.96,13.10,12.73,-0.12,523.19,11.40,82.50,1012.00,0.51,1.16,1.28,24.10,0.44,0,13.20,0.00,80.65,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3943917491
07/06/26 09:47:24,12.24,104.27,13.17,12.59,0.27,523.07,11.40,82.80,1012.00,0.51,1.15,1.19,24.20,0.42,0,13.20,0.00,87.10,1,-13,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1456663507
07/06/26 09:48:26,12.24,100.40,13.43,13.18,-1.25,523.48,11.40,82.80,1012.00,0.73,1.25,1.26,23.00,0.43,0,13.20,0.00,74.19,1,-12,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,708621686
07/06/26 09:49:27,12.24,103.56,14.42,12.89,-1.51,524.55,11.40,82.70,1012.00,0.51,0.89,1.10,23.40,0.42,0,13.20,0.00,77.42,1,-14,3,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3656232149
07/06/26 09:50:26,12.24,105.05,13.54,12.72,-1.01,525.44,11.40,82.80,1012.00,0.72,0.96,1.04,25.30,0.44,0,13.20,0.00,129.03,1,-14,5,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1923223384
07/06/26 09:51:28,12.24,105.21,12.18,13.16,-1.08,525.80,11.40,82.80,1012.00,0.45,1.07,1.09,24.10,0.43,0,13.20,0.00,77.42,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,998491804
07/06/26 09:52:29,12.24,104.82,12.89,13.43,-0.99,526.81,11.40,82.90,1012.00,0.63,1.25,1.26,23.80,0.44,0,13.20,0.00,90.32,1,-14,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2625729872
07/06/26 09:53:25,12.24,103.91,11.58,14.42,-1.79,527.95,11.40,83.00,1012.00,0.81,1.36,1.46,26.20,0.45,0,13.20,0.00,77.42,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3028638000
07/06/26 09:54:26,12.24,106.15,12.44,13.30,-0.54,528.63,11.40,82.80,1012.00,0.92,1.81,1.94,28.20,0.45,0,13.20,0.00,77.42,1,-14,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3164802396
07/06/26 09:55:27,12.24,102.98,12.96,12.30,0.08,528.87,11.40,82.70,1012.00,0.97,1.82,1.98,25.40,0.43,0,13.20,0.00,77.42,1,-13,4,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1530230803
07/06/26 09:56:29,12.24,101.48,14.37,12.30,-0.01,529.18,11.40,82.90,1012.00,0.77,1.41,1.59,21.70,0.40,0,13.20,0.00,77.42,1,-13,3,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1009340375
07/06/26 09:57:25,12.24,98.93,14.56,12.16,0.38,530.45,11.40,82.90,1012.00,0.89,1.23,1.44,23.00,0.43,0,13.20,0.00,77.42,1,-13,4,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2936738875
07/06/26 09:58:27,12.24,104.23,13.93,13.00,0.39,531.08,11.40,82.70,1012.00,0.96,1.70,2.03,26.00,0.46,0,13.20,0.00,74.19,1,-15,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4134524008
07/06/26 09:59:28,12.24,105.03,12.91,12.70,0.32,528.65,11.40,82.80,1012.00,0.91,1.73,1.84,24.70,0.51,0,13.20,0.00,93.55,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1534420502
07/06/26 10:00:24,12.24,102.90,12.34,12.48,0.58,527.18,11.40,82.60,1012.00,0.66,1.36,1.40,25.20,0.46,0,13.20,0.00,77.42,1,-13,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2888577331
07/06/26 10:01:26,12.24,101.34,13.47,13.15,-0.89,526.23,11.40,82.80,1012.00,0.80,1.65,1.67,21.50,0.45,0,13.20,0.00,77.42,1,-12,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1210172851
07/06/26 10:02:27,12.23,102.69,11.14,13.62,-0.42,525.58,11.40,83.20,1012.00,0.92,1.78,1.92,32.10,0.47,0,13.20,0.00,90.32,1,-14,7,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3963614680
07/06/26 10:03:31,12.22,102.73,13.76,13.19,0.09,523.40,11.40,83.20,1012.00,0.81,1.53,1.58,28.90,0.46,0,13.20,0.00,125.81,1,-12,5,-1,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3162693689
07/06/26 10:04:27,12.22,102.33,11.94,12.63,0.03,520.90,11.40,83.20,1012.00,0.93,1.59,1.83,23.80,0.44,0,13.20,0.00,80.65,1,-13,6,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1002189844
07/06/26 10:05:28,12.22,102.40,12.43,12.23,0.53,520.44,11.40,83.20,1013.00,0.85,1.20,1.28,22.90,0.44,0,13.20,0.00,83.87,1,-13,5,0,-1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3258164557
07/06/26 10:06:29,12.22,101.72,12.39,12.36,-1.26,521.39,11.40,83.10,1012.00,0.72,1.22,1.25,21.30,0.44,0,13.20,0.00,90.32,1,-13,6,0,-2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1961819987
